geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00006643,40.1,13.7,35,11.2
E00006644,61.1,10.5,12.1,16.3
E00006646,47.3,19.3,18.4,15
E00006647,35.1,20.5,26.5,17.9
E00006648,29.5,23.2,34.7,12.6
E00006650,47.6,14.6,25.6,12.2
E00006651,47.9,15.1,18.5,18.5
E00006652,51.6,16.1,16.6,15.7
E00006653,42.2,14.1,15.6,28.1
E00006654,40.1,13,34,13
E00006655,51.4,8.7,16.8,23.1
E00006656,38.8,11.2,14.3,35.7
E00006657,37.4,14.1,38.5,10
E00006658,39,16.9,32.9,11.3
E00006659,50.4,10.5,27.8,11.3
E00006660,36.8,10.4,38.5,14.3
E00006661,48.1,16.8,21.6,13.5
E00006662,44.9,25.4,10.2,19.5
E00006663,40.8,18.4,25.9,14.9
E00006667,38.6,19.3,18.6,23.4
E00006669,39.1,16.7,27.5,16.7
E00006671,46.2,17.6,20.2,16
E00006672,46.4,13.2,24.5,15.9
E00006762,55.2,16.1,14,14.7
E00006768,54.7,12.3,14.8,18.2
E00006769,50.2,15.1,18.2,16.4
E00006784,64.3,12.7,12.3,10.7
E00006787,56.1,13.9,15.6,14.4
E00006790,61.5,12,9.9,16.7
E00006791,50.5,10.8,17.1,21.6
E00006793,55.9,12.4,18.2,13.5
E00006794,53.1,15.8,12,19.1
E00006795,57.2,14.4,17.9,10.5
E00006796,50.8,11.3,14.1,23.8
E00006797,51.1,11.2,18.5,19.1
E00006800,55.4,13.4,14.9,16.3
E00006801,64.1,8.8,12.4,14.7
E00006802,62.6,14.1,7.1,16.2
E00006804,53.7,12.6,16.3,17.5
E00006806,54,15.8,8.6,21.6
E00006807,54.8,16.7,12.7,15.9
E00006809,54.9,15.2,10.4,19.5
E00006810,53.4,11.8,20.6,14.3
E00006811,52.8,13.9,16.1,17.2
E00006812,51.3,15.4,18.3,15
E00006813,45.1,14.3,18.8,21.9
E00006814,51.7,13,12.6,22.6
E00006815,40.9,23.7,18.3,17.2
E00006817,50,20.5,10,19.5
E00006818,55.9,10,14.1,20
E00006819,50.3,15.2,15.7,18.8
E00011974,53,22.3,13,11.6
E00011980,49.2,18.7,18.7,13.4
E00011982,47.5,14.5,24,14
E00012176,28.2,18.8,23.5,29.4
E00012178,45.7,15,23.6,15.7
E00012180,41.6,23.5,17.4,17.4
E00012182,48.4,19.4,14.7,17.5
E00012186,53.9,18.9,12.3,14.9
E00012187,56.7,16.4,14.7,12.2
E00012189,50.5,17.6,11.5,20.3
E00012195,55.6,20.2,10.1,14
E00012196,49.8,14.8,18.1,17.3
E00012197,56.2,13.3,15.3,15.3
E00012199,51,16.3,13.3,19.4
E00012200,50.9,13.6,18.2,17.3
E00012201,55.8,13.7,20.3,10.2
E00012384,47.4,17.3,17.3,18
E00012385,45.9,16.4,19.9,17.8
E00012386,49.2,13.6,21.1,16.1
E00012387,48.3,18.6,18,15.1
E00012390,43.2,18.3,20.7,17.8
E00012391,37.4,16.4,22.1,24.1
E00012392,37.1,25.7,21.4,15.7
E00012393,43.3,11.3,25.6,19.7
E00012394,45.3,19.9,17.4,17.4
E00012396,45.8,15.3,19.8,19.2
E00012397,39.7,16.7,23,20.6
E00012398,39.8,21,17.6,21.6
E00012399,37.9,19,21.3,21.8
E00012400,44.3,17.9,21.7,16
E00012401,39.8,17.1,23.2,19.9
E00012402,40,20,25.2,14.8
E00012403,49.7,12.2,18.3,19.8
E00012404,41.2,15.8,21.5,21.5
E00012405,47.3,10.6,24.2,17.9
E00012406,44.8,22.2,13.6,19.5
E00012407,44.9,20.4,18.4,16.3
E00012408,48.9,13.8,16.9,20.4
E00012409,40.1,20.8,22.7,16.4
E00012410,48.8,14.4,15.8,20.9
E00012411,47.8,13.9,18.3,20
E00012412,41.5,15.6,25.9,17
E00012413,43.4,18.5,20.1,18
E00012414,44.7,12.9,22.4,20
E00012415,44.7,12.1,20.6,22.6
E00012416,51.1,13.6,18.5,16.8
E00012417,44.4,11.9,16.6,27.2
E00012418,44.3,16.2,16.8,22.8
E00012419,47.1,16.8,12.9,23.2
E00012472,33.8,25.6,24.4,16.3
E00012474,46.6,18.9,18,16.5
E00012475,59,15,9.3,16.7
E00012476,47.9,21.2,12.1,18.8
E00012477,44.8,12.3,22.2,20.8
E00012478,38.3,20,22.9,18.9
E00012479,40.8,17.5,14.6,27.2
E00012713,43.1,17.9,24.1,14.9
E00012714,48,13.1,20.1,18.9
E00012715,42.6,16.9,21.5,19
E00012726,47.4,19.3,23.4,9.9
E00012727,40.5,20.5,19,20
E00012728,43.6,16.2,27.8,12.4
E00012729,37.9,21.7,20.4,20
E00012730,43.9,28.1,14.4,13.7
E00012731,36.5,23.6,23.6,16.3
E00012732,44.6,14.3,14,27.1
E00012733,49.7,16.8,17.3,16.2
E00012734,43.3,19.9,20.6,16.3
E00012735,41.2,20.9,18.7,19.2
E00012858,48.5,16.3,15,20.2
E00012859,41.9,18.9,18.9,20.3
E00012860,51.6,16.9,14.1,17.4
E00012861,46.7,19.1,17.6,16.6
E00012862,52,18.1,18.1,11.8
E00012863,46,17.4,17.9,18.8
E00012864,53.4,15.6,19.1,11.8
E00012865,50.3,16.8,10.3,22.6
E00012866,49.1,13.6,16.7,20.6
E00012867,43.9,18.1,21.1,17
E00012868,50.9,15.1,15.9,18.1
E00012869,50,18.9,11.5,19.7
E00012870,53.3,10,14.2,22.5
E00012871,44.8,25.4,12.7,17.2
E00012872,38.8,16.7,29.6,15
E00012873,42.4,16.9,12.8,27.9
E00012875,53.4,13.5,12.8,20.3
E00012876,51.4,15,17.5,16.1
E00012877,53.4,14.1,14.4,18.1
E00012878,40.5,36.5,11.5,11.5
E00012879,49.3,13,20.2,17.5
E00012880,45.9,12.1,28,14
E00012881,46.5,16.1,24,13.4
E00012882,51.8,16.2,13.4,18.6
E00012883,56.1,14.6,17.7,11.6
E00012884,56.2,15.7,12.9,15.3
E00012885,58,13,15.4,13.7
E00012886,51.2,21.7,18.8,8.2
E00012887,42.9,21.1,22.3,13.8
E00012888,54.8,16.2,15.7,13.3
E00012891,57.3,10.9,11.3,20.5
E00012892,44.3,16.2,17.1,22.4
E00012903,44.4,23.3,12.8,19.5
E00012904,42.2,8.6,30.5,18.8
E00012905,49.6,15.8,19.3,15.4
E00012906,44,20.8,19.4,15.7
E00012907,47.4,17.8,21.1,13.6
E00012908,51.6,20,15.3,13
E00012909,43.8,17.4,21.5,17.4
E00012910,44.7,21.4,14.8,19.1
E00012911,49.7,18.5,19.1,12.7
E00012912,51.1,5.1,27,16.8
E00012914,43.1,20.7,19,17.2
E00012916,42.7,18.2,22.7,16.4
E00012918,44.1,12.3,26.4,17.2
E00012919,39.4,19,22.2,19.4
E00013024,47.5,16.4,18.5,17.6
E00013025,43.7,15,22,19.2
E00013026,44,19.8,25.9,10.3
E00013027,45.4,20.7,19.4,14.5
E00013028,45.8,13.7,24.7,15.8
E00013029,46.9,19.6,20.5,12.9
E00013030,47,20.1,23.5,9.4
E00013031,51.1,15.2,25.1,8.5
E00013032,38.1,16.4,29.1,16.4
E00013035,50.3,12.7,26.4,10.7
E00013036,49.4,15.2,16.9,18.5
E00013037,45.5,12.6,29.8,12.1
E00013038,42.4,17.2,22.2,18.2
E00013039,40.7,12.1,27.1,20.1
E00013040,42,17.8,31.8,8.3
E00013041,38.8,16.3,26.4,18.6
E00013043,48.2,17.9,20.1,13.8
E00013044,44.2,15.8,23.7,16.3
E00013045,38.5,16,29,16.4
E00013046,40.6,10.5,29.3,19.5
E00013047,42.7,17.9,23.9,15.6
E00013048,33.6,14.2,34.1,18
E00013049,37.8,13.9,29.7,18.5
E00013050,45.9,15.9,22.7,15.5
E00013051,37.2,9.9,27.3,25.6
E00013052,40.4,18.1,21.2,20.2
E00013053,48.6,14.9,21.2,15.4
E00013054,43.4,14.3,26.5,15.8
E00013055,36.9,13.8,28.7,20.5
E00013056,43.3,14.6,23.4,18.7
E00013057,40.5,19,22.2,18.3
E00013058,43.3,18.3,19.2,19.2
E00013059,36.8,11.7,31.6,19.9
E00013060,36.4,12.3,33.1,18.2
E00013061,42.5,18.3,18.3,21
