geography_code,in_full_time_education-001,in_full_time_education-002
E00006643,23,77
E00006644,25.9,74.1
E00006646,23.5,76.5
E00006647,25.2,74.8
E00006648,25.9,74.1
E00006650,28.2,71.8
E00006651,30.8,69.2
E00006652,23.5,76.5
E00006653,27.5,72.5
E00006654,14.6,85.4
E00006655,26.9,73.1
E00006656,26.6,73.4
E00006657,15,85
E00006658,21.8,78.2
E00006659,28.8,71.2
E00006660,20.5,79.5
E00006661,22.3,77.7
E00006662,20.5,79.5
E00006663,22.4,77.6
E00006667,24.1,75.9
E00006669,22.4,77.6
E00006671,27.4,72.6
E00006672,26.9,73.1
E00006762,27.8,72.2
E00006768,22,78
E00006769,21.7,78.3
E00006784,28.1,71.9
E00006787,25,75
E00006790,26.3,73.7
E00006791,22.2,77.8
E00006793,21.6,78.4
E00006794,23.8,76.2
E00006795,27.7,72.3
E00006796,23.7,76.3
E00006797,20.9,79.1
E00006800,20.9,79.1
E00006801,27.1,72.9
E00006802,29.7,70.3
E00006804,26.7,73.3
E00006806,31.5,68.5
E00006807,27.7,72.3
E00006809,30.8,69.2
E00006810,25,75
E00006811,24.1,75.9
E00006812,26.2,73.8
E00006813,22.5,77.5
E00006814,23.3,76.7
E00006815,26.4,73.6
E00006817,23.9,76.1
E00006818,26.9,73.1
E00006819,26,74
E00011974,31.5,68.5
E00011980,23.6,76.4
E00011982,22.3,77.7
E00012176,22.3,77.7
E00012178,23.5,76.5
E00012180,28.6,71.4
E00012182,20.7,79.3
E00012186,20.7,79.3
E00012187,26,74
E00012189,21.1,78.9
E00012195,17.1,82.9
E00012196,22,78
E00012197,24.5,75.5
E00012199,17.1,82.9
E00012200,19.1,80.9
E00012201,25.6,74.4
E00012384,36.4,63.6
E00012385,38,62
E00012386,19.2,80.8
E00012387,31.8,68.2
E00012390,21.3,78.7
E00012391,28.3,71.7
E00012392,8.4,91.6
E00012393,24.6,75.4
E00012394,25.1,74.9
E00012396,24.1,75.9
E00012397,30.9,69.1
E00012398,20.9,79.1
E00012399,26.3,73.7
E00012400,27.6,72.4
E00012401,30.5,69.5
E00012402,25.7,74.3
E00012403,24.4,75.6
E00012404,23.5,76.5
E00012405,18.9,81.1
E00012406,24.9,75.1
E00012407,28,72
E00012408,20,80
E00012409,26.9,73.1
E00012410,24,76
E00012411,29.1,70.9
E00012412,27.5,72.5
E00012413,19.5,80.5
E00012414,29.5,70.5
E00012415,22.9,77.1
E00012416,26.4,73.6
E00012417,27.2,72.8
E00012418,26.5,73.5
E00012419,32.8,67.2
E00012472,25.2,74.8
E00012474,24.6,75.4
E00012475,30.1,69.9
E00012476,25.1,74.9
E00012477,26.9,73.1
E00012478,25,75
E00012479,25.1,74.9
E00012713,18.8,81.2
E00012714,21,79
E00012715,24.7,75.3
E00012726,19.2,80.8
E00012727,23.9,76.1
E00012728,16.3,83.7
E00012729,19.9,80.1
E00012730,21.2,78.8
E00012731,19.4,80.6
E00012732,18.9,81.1
E00012733,31.1,68.9
E00012734,21.9,78.1
E00012735,20.8,79.2
E00012858,18,82
E00012859,25.6,74.4
E00012860,24.1,75.9
E00012861,20.9,79.1
E00012862,17.2,82.8
E00012863,14.9,85.1
E00012864,19.6,80.4
E00012865,24.5,75.5
E00012866,24.4,75.6
E00012867,23.1,76.9
E00012868,26.3,73.7
E00012869,24.9,75.1
E00012870,21.8,78.2
E00012871,33.5,66.5
E00012872,19.8,80.2
E00012873,23.6,76.4
E00012875,29.7,70.3
