geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00006643,51.8,48.2
E00006644,57,43
E00006646,46.3,53.7
E00006647,41.9,58.1
E00006648,55.1,44.9
E00006650,44.3,55.7
E00006651,46.9,53.1
E00006652,58.9,41.1
E00006653,47.6,52.4
E00006654,61.7,38.3
E00006655,45,55
E00006656,51.6,48.4
E00006657,58.6,41.4
E00006658,58.7,41.3
E00006659,50.3,49.7
E00006660,49.1,50.9
E00006661,49.8,50.2
E00006662,42.1,57.9
E00006663,59.4,40.6
E00006667,31.6,68.4
E00006669,42.4,57.6
E00006671,33.6,66.4
E00006672,42.4,57.6
E00006762,45.5,54.5
E00006768,61.5,38.5
E00006769,55.4,44.6
E00006784,60.3,39.7
E00006787,65.6,34.4
E00006790,61,39
E00006791,58,42
E00006793,56.1,43.9
E00006794,57.4,42.6
E00006795,60.9,39.1
E00006796,61.8,38.2
E00006797,55.5,44.5
E00006800,59.9,40.1
E00006801,63.4,36.6
E00006802,55.6,44.4
E00006804,54.7,45.3
E00006806,61.7,38.3
E00006807,55.6,44.4
E00006809,57.8,42.2
E00006810,52.1,47.9
E00006811,55,45
E00006812,60.4,39.6
E00006813,62.2,37.8
E00006814,56.7,43.3
E00006815,31.1,68.9
E00006817,63.7,36.3
E00006818,56.9,43.1
E00006819,56.3,43.7
E00011974,53.1,46.9
E00011980,46.8,53.2
E00011982,57,43
E00012176,43.8,56.2
E00012178,49.8,50.2
E00012180,45.8,54.2
E00012182,52,48
E00012186,57,43
E00012187,57.9,42.1
E00012189,55.6,44.4
E00012195,61.3,38.7
E00012196,51.5,48.5
E00012197,47.4,52.6
E00012199,48.9,51.1
E00012200,54,46
E00012201,54.7,45.3
E00012384,41.7,58.3
E00012385,46.2,53.8
E00012386,54.6,45.4
E00012387,34.7,65.3
E00012390,57.8,42.2
E00012391,49.6,50.4
E00012392,23.1,76.9
E00012393,57.5,42.5
E00012394,53.4,46.6
E00012396,49.5,50.5
E00012397,56.7,43.3
E00012398,51.7,48.3
E00012399,50.3,49.7
E00012400,53.8,46.2
E00012401,59.3,40.7
E00012402,55.5,44.5
E00012403,51.9,48.1
E00012404,50.4,49.6
E00012405,51.5,48.5
E00012406,55,45
E00012407,52.4,47.6
E00012408,49.1,50.9
E00012409,53.2,46.8
E00012410,50.4,49.6
E00012411,50.4,49.6
E00012412,43.4,56.6
E00012413,57.6,42.4
E00012414,48.7,51.3
E00012415,47.3,52.7
E00012416,61.3,38.7
E00012417,44.4,55.6
E00012418,54.1,45.9
E00012419,50.4,49.6
E00012472,54.6,45.4
E00012474,57.5,42.5
E00012475,57.3,42.7
E00012476,45,55
E00012477,54.8,45.2
E00012478,39,61
E00012479,42.6,57.4
E00012713,49.2,50.8
E00012714,50.7,49.3
E00012715,54.5,45.5
E00012726,51.4,48.6
E00012727,52.1,47.9
E00012728,45.3,54.7
E00012729,49,51
E00012730,39.5,60.5
E00012731,52.7,47.3
E00012732,38.8,61.2
E00012733,36.5,63.5
E00012734,44.7,55.3
E00012735,55.3,44.7
E00012858,57.4,42.6
E00012859,47.4,52.6
E00012860,57.7,42.3
E00012861,54.5,45.5
E00012862,56,44
E00012863,52.2,47.8
E00012864,57.2,42.8
E00012865,52.9,47.1
E00012866,52.8,47.3
E00012867,52.6,47.4
E00012868,50.4,49.6
E00012869,35.6,64.4
E00012870,28.9,71.1
E00012871,37.6,62.4
E00012872,43.4,56.6
E00012873,43.7,56.3
E00012875,38.8,61.2
E00012876,50.3,49.7
E00012877,58.7,41.3
E00012878,62.7,37.3
E00012879,52.1,47.9
E00012880,50.4,49.6
E00012881,58.7,41.3
E00012882,60.7,39.3
E00012883,54.7,45.3
E00012884,56.8,43.2
E00012885,57.9,42.1
E00012886,48.2,51.8
E00012887,53.1,46.9
E00012888,59.2,40.8
E00012891,49.1,50.9
E00012892,47.5,52.5
E00012903,44.3,55.7
E00012904,41,59
E00012905,52.3,47.7
E00012906,58.4,41.6
E00012907,50.7,49.3
E00012908,54.8,45.2
E00012909,34,66
E00012910,42.6,57.4
E00012911,40.9,59.1
E00012912,45.9,54.1
E00012914,46.9,53.1
E00012916,52.9,47.1
E00012918,47.3,52.7
E00012919,53.5,46.5
E00013024,49.9,50.1
