geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00006643,76.9,18.5,4.5
E00006644,61,28.4,10.6
E00006646,55.2,28.5,16.3
E00006647,66.7,22.5,10.9
E00006648,66.4,28.6,5
E00006650,69.5,24.1,6.4
E00006651,59.5,26.5,14
E00006652,55.4,33.3,11.3
E00006653,58.5,28.8,12.7
E00006654,72,22.9,5.2
E00006655,61.1,25.5,13.4
E00006656,50.5,30.2,19.4
E00006657,67.5,25.6,6.9
E00006658,61.7,31,7.3
E00006659,59.5,26,14.5
E00006660,73,21.5,5.6
E00006661,62.2,25.6,12.2
E00006662,74.2,16.7,9.1
E00006663,47.1,40.2,12.6
E00006667,75.9,15.1,9
E00006669,75.6,16.1,8.2
E00006671,84.5,11.2,4.3
E00006672,68.3,22.2,9.5
E00006762,57.1,29.4,13.5
E00006768,51.2,34.7,14.1
E00006769,58.6,31.4,10
E00006784,59.3,28.9,11.8
E00006787,50.1,36.8,13.1
E00006790,58.1,29.2,12.7
E00006791,46,39.5,14.5
E00006793,47.6,38.2,14.2
E00006794,57.3,32.2,10.6
E00006795,52.8,34.1,13.2
E00006796,55.4,30.2,14.5
E00006797,56.8,28.6,14.5
E00006800,51.2,34.5,14.2
E00006801,55.5,30.1,14.4
E00006802,57.7,27.4,14.9
E00006804,54.5,32.6,12.9
E00006806,45.1,38.4,16.5
E00006807,56.7,33.3,10
E00006809,53.9,32.2,13.8
E00006810,54,33.2,12.9
E00006811,58.8,26.6,14.6
E00006812,54.9,29.5,15.5
E00006813,44.6,40.2,15.3
E00006814,48.9,37.3,13.9
E00006815,71.7,22.5,5.8
E00006817,56.9,30.6,12.6
E00006818,52.1,33.1,14.8
E00006819,57.5,30.5,12
E00011974,67.8,24.8,7.3
E00011980,66.7,26,7.3
E00011982,61.1,28.6,10.3
E00012176,78.6,18.1,3.3
E00012178,78.3,17.6,4.1
E00012180,65.4,26.3,8.3
E00012182,70,24.4,5.6
E00012186,66.1,26.2,7.7
E00012187,67.8,27.6,4.6
E00012189,66.9,26.6,6.4
E00012195,57.4,35.3,7.4
E00012196,61.1,32,6.9
E00012197,64.8,28.1,7
E00012199,65.3,26.6,8.2
E00012200,64.1,29.9,6
E00012201,69.1,27.8,3.1
E00012384,72.9,20.5,6.6
E00012385,68.9,24.6,6.5
E00012386,57.9,33,9
E00012387,79.6,16.5,3.9
E00012390,62.3,29.1,8.7
E00012391,69.2,25.4,5.4
E00012392,78.6,16.8,4.6
E00012393,61.8,30.3,7.9
E00012394,70.5,23.2,6.4
E00012396,69.6,21.4,9
E00012397,62.7,27.9,9.4
E00012398,57.5,34.6,7.9
E00012399,69.7,22.4,7.9
E00012400,60.5,32.7,6.8
E00012401,67.6,25.4,6.9
E00012402,65.6,29.7,4.7
E00012403,61.4,29.6,9
E00012404,64.1,27.9,8
E00012405,50.6,39.7,9.7
E00012406,63.2,30.4,6.4
E00012407,67.1,27.9,5
E00012408,57.5,34.1,8.4
E00012409,58.4,34.7,6.9
E00012410,63.5,29.3,7.2
E00012411,69.3,24.9,5.8
E00012412,70.3,25.3,4.4
E00012413,66.3,27.1,6.6
E00012414,67.3,27.2,5.5
E00012415,63.7,27.7,8.6
E00012416,63.4,28.1,8.4
E00012417,71.7,24.5,3.9
E00012418,65.1,30.5,4.4
E00012419,65.6,25.7,8.7
E00012472,62.1,30.3,7.5
E00012474,66.7,26,7.4
E00012475,59,31.7,9.3
E00012476,62.3,26.7,11
E00012477,59.8,33.5,6.7
E00012478,59.9,30.4,9.7
E00012479,70.3,22.1,7.6
E00012713,77.7,19.7,2.5
E00012714,73.2,22.1,4.7
E00012715,72.7,22.3,5
E00012726,70.4,22.4,7.2
E00012727,65.7,30.9,3.4
E00012728,66.6,31,2.4
E00012729,65.9,28.2,5.8
E00012730,70.3,26.3,3.4
E00012731,71.1,22.4,6.5
E00012732,66.7,26.4,7
E00012733,75.1,22.4,2.5
E00012734,76.6,20.3,3.1
E00012735,74.1,18.4,7.5
E00012858,58.2,34.5,7.3
E00012859,72.3,22.5,5.2
E00012860,63.4,30,6.6
E00012861,69.1,25.3,5.6
E00012862,66.2,26.9,6.9
E00012863,67.4,26.8,5.8
E00012864,63.7,27.1,9.2
E00012865,71.9,20,8.1
E00012866,64.8,29.9,5.3
E00012867,62.4,30.8,6.8
E00012868,68.1,24.1,7.8
E00012869,74.4,18.4,7.3
E00012870,78.3,16.7,5
E00012871,79.7,16.4,3.9
E00012872,64.7,24.7,10.6
E00012873,71.9,19.6,8.5
E00012875,73.9,22.7,3.4
E00012876,70.8,22.8,6.4
E00012877,53.4,38.1,8.6
E00012878,69.2,27.7,3.1
E00012879,71.6,21.6,6.8
E00012880,62.5,28.6,9
E00012881,68.5,28.4,3.1
E00012882,65.2,27.1,7.8
E00012883,67.5,24.1,8.4
E00012884,62.7,29,8.3
E00012885,58.4,30.8,10.8
E00012886,61.1,29.1,9.8
E00012887,60.5,32.7,6.8
E00012888,61.9,29.7,8.4
E00012891,64.6,28.5,6.9
E00012892,80.8,13.2,6.1
E00012903,70.1,25.8,4.1
E00012904,77.5,19.2,3.3
E00012905,64.8,29.3,6
E00012906,64.2,30.9,4.9
E00012907,75.3,21.5,3.2
E00012908,58,35.6,6.3
E00012909,77.3,17.4,5.3
E00012910,69.5,27.2,3.3
E00012911,71.9,19.9,8.2
E00012912,70.6,26.1,3.2
E00012914,79.8,16,4.2
E00012916,69.9,25.1,5
E00012918,77.1,18,4.9
E00012919,62.8,32.6,4.6
E00013024,72.8,22,5.2
E00013025,64.3,27,8.7
E00013026,64,31.6,4.4
E00013027,69.3,25.1,5.6
E00013028,69.4,23.6,7
E00013029,67.4,28.1,4.5
E00013030,73.8,20.4,5.9
E00013031,68.6,25.7,5.7
E00013032,73.2,21.5,5.3
E00013035,68,26.1,5.9
E00013036,63.8,26.7,9.5
E00013037,71.3,21.7,7.1
E00013038,58.5,26.2,15.2
E00013039,60.1,33,6.8
E00013040,58.1,32.8,9
E00013041,55.2,34.2,10.6
E00013043,60,32.1,7.9
E00013044,61.2,30.5,8.4
E00013045,51.4,30.3,18.3
E00013046,77.4,16.4,6.1
E00013047,67.9,27.2,4.9
E00013048,60.6,34.2,5.3
E00013049,70,22.4,7.6
E00013050,70.7,23.4,5.9
E00013051,73.9,20.5,5.7
E00013052,65.8,26,8.3
E00013053,66.2,28.1,5.7
E00013054,59.3,30.9,9.8
E00013055,65.7,27.6,6.7
E00013056,57.9,35.6,6.5
E00013057,69.3,22.5,8.2
E00013058,71.2,19.2,9.6
E00013059,61.8,28.7,9.5
E00013060,60.2,31.3,8.5
E00013061,66.5,26.1,7.4
