geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00006643,75.9,21.5,2.7
E00006644,48.1,44.2,7.7
E00006646,60.5,33.6,5.9
E00006647,69,23.2,7.8
E00006648,70.6,22.9,6.5
E00006650,75.3,21.8,2.9
E00006651,69.4,23.4,7.2
E00006652,59.2,35.5,5.2
E00006653,70.9,22.7,6.4
E00006654,81.2,14.3,4.6
E00006655,80.8,16.9,2.3
E00006656,64.1,28.1,7.8
E00006657,89.6,7.1,3.3
E00006658,85.2,11,3.8
E00006659,76.6,16.2,7.2
E00006660,81.8,11.1,7.1
E00006661,64.5,27.9,7.6
E00006662,79.9,13.3,6.8
E00006663,68.8,23.8,7.4
E00006667,83,11.1,5.8
E00006669,76.6,18.6,4.8
E00006671,90.6,5.2,4.2
E00006672,72.7,18.9,8.3
E00006762,65.4,30,4.7
E00006768,57.4,37.3,5.3
E00006769,58.2,36.9,4.9
E00006784,41.9,54.4,3.8
E00006787,63.7,33,3.3
E00006790,51,42.8,6.2
E00006791,62.4,33.6,3.9
E00006793,65.2,29.4,5.4
E00006794,60.5,36.5,3
E00006795,58,32.3,9.7
E00006796,48.8,46,5.3
E00006797,64.4,29.7,5.9
E00006800,60.8,36.3,2.9
E00006801,47.7,45.4,6.9
E00006802,44.9,49.2,5.8
E00006804,52.5,40.2,7.3
E00006806,49.2,40.5,10.3
E00006807,52.2,42.8,5
E00006809,53.5,42,4.5
E00006810,67.6,28.1,4.2
E00006811,52.9,43.2,3.9
E00006812,51.2,42,6.8
E00006813,63.3,32.1,4.6
E00006814,71.9,24.2,3.9
E00006815,86.5,7,6.6
E00006817,39.8,57.1,3
E00006818,56.9,37.4,5.7
E00006819,58.7,38.4,2.9
E00011974,55.1,40.1,4.7
E00011980,56.1,36.6,7.3
E00011982,63.7,32.4,3.9
E00012176,67.2,19.8,12.9
E00012178,73.4,18.2,8.4
E00012180,63.5,29.5,7.1
E00012182,48.8,46.6,4.6
E00012186,51.1,45.5,3.5
E00012187,40.3,53.8,5.8
E00012189,45.1,49.2,5.7
E00012195,53.8,43.6,2.6
E00012196,53.7,42.3,4
E00012197,53,41.8,5.2
E00012199,42.9,51.5,5.6
E00012200,52.9,42.1,5
E00012201,59.3,35.8,4.9
E00012384,77.1,13.1,9.8
E00012385,68.6,22.4,9
E00012386,63.6,32,4.3
E00012387,77,15.5,7.5
E00012390,59.6,36.1,4.4
E00012391,71.9,22.4,5.8
E00012392,69.4,16.9,13.7
E00012393,64.9,26.5,8.6
E00012394,67.9,29.4,2.7
E00012396,70,24.3,5.8
E00012397,63.6,31.2,5.3
E00012398,62.9,31.6,5.5
E00012399,70.5,24.1,5.4
E00012400,63.5,29.9,6.5
E00012401,73.7,19.9,6.4
E00012402,67.2,28.5,4.3
E00012403,57.9,37.7,4.4
