geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00050306,77.4,7.9,14.8
E00050307,77.8,8,14.2
E00050308,85.7,7.3,7
E00050309,81.5,4.6,13.9
E00050310,70.7,13,16.3
E00050320,79,9.2,11.8
E00050321,67.2,9.3,23.5
E00050322,82.7,5.4,11.9
E00050323,67.2,7.2,25.5
E00050324,81.3,9.1,9.7
E00050325,73.5,15.9,10.7
E00050326,88,2.9,9.1
E00050327,58.1,16.8,25.2
E00050328,50.3,26,23.8
E00050329,88.3,6.1,5.6
E00050330,93,2.8,4.2
E00050331,41.5,27.6,31
E00050332,63.3,18.1,18.5
E00050333,83.9,9.1,6.9
E00050334,68.1,9.1,22.8
E00050335,78.4,10.1,11.5
E00050336,69.9,9.3,20.8
E00050337,66.1,11.6,22.3
E00050338,79.1,5.4,15.5
E00050339,72.1,4.7,23.2
E00050341,63.6,14.4,22
E00050342,71.6,9.4,19
E00050343,69.6,13,17.5
E00050386,57.7,9.7,32.7
E00050387,67.1,6.6,26.3
E00050388,78.7,3.1,18.2
E00050389,72.2,5.1,22.7
E00050390,80.6,2.2,17.2
E00050391,78.9,3.5,17.6
E00050392,55.9,9.8,34.3
E00050393,64.4,4.1,31.5
E00050394,71.8,5.6,22.6
E00050395,82.1,9.5,8.4
E00050396,69.8,4,26.3
E00050397,78,2.1,19.9
E00050398,70.1,6.3,23.6
E00050399,75.2,2.9,22
E00050400,71,6.5,22.5
E00050401,64.3,4.6,31.1
E00050402,71.3,10.7,18
E00050403,62.4,6.3,31.3
E00050404,74.8,4.4,20.8
E00050405,67.6,9.3,23.1
E00050406,65.6,11.4,23.1
E00050407,56.6,5.8,37.5
E00050408,58.7,12.2,29.1
E00050409,62.4,5.9,31.8
E00050410,59.3,8.8,31.9
E00050411,57.2,16.9,25.9
E00050412,62.4,7.5,30.1
E00050413,56.9,11.7,31.5
E00050414,58.7,9.7,31.6
E00050415,63.5,3.4,33.1
E00050416,52.9,11.4,35.7
E00050417,52.8,7.1,40
E00050418,64,9.4,26.6
E00050419,64,3.2,32.7
E00050420,53.2,11.1,35.7
E00050423,78.9,6.8,14.2
E00050424,84.3,8.3,7.4
E00050427,92.3,4.2,3.5
E00050428,89.3,2.2,8.5
E00050429,89.2,2.3,8.5
E00050431,75.9,7.5,16.7
