geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00050306,94.1,3.3,2.6
E00050307,94,3.7,2.3
E00050308,85.4,10.3,4.3
E00050309,91.2,5.2,3.6
E00050310,88.7,8.6,2.6
E00050320,91.7,6.8,1.5
E00050321,90.6,5.5,3.9
E00050322,92.4,5.3,2.3
E00050323,91,7.2,1.8
E00050324,87.2,11,1.8
E00050325,82.2,13.2,4.6
E00050326,98.3,1.3,0.3
E00050327,79.1,17,4
E00050328,77.7,16.4,6
E00050329,87.3,7.4,5.2
E00050330,90.1,6.5,3.4
E00050331,75.8,19.6,4.6
E00050332,81.3,13.5,5.3
E00050333,90.4,6.5,3.1
E00050334,91,7.9,1.1
E00050335,83.6,10.4,6
E00050336,92.7,5.1,2.2
E00050337,87.5,8.6,3.9
E00050338,94.3,4.5,1.1
E00050339,93.1,5.1,1.8
E00050341,86.3,10.4,3.3
E00050342,92.1,6.6,1.3
E00050343,83.9,10.3,5.7
E00050386,90.7,6.2,3.1
E00050387,95,3.7,1.3
E00050388,95.3,3.5,1.3
E00050389,97.2,2.1,0.7
E00050390,97.4,1.6,1
E00050391,96.7,2,1.3
E00050392,88.7,9.8,1.5
E00050393,97.5,1.7,0.8
E00050394,95.1,4.2,0.7
E00050395,90.8,8,1.2
E00050396,93,5.5,1.5
E00050397,97.2,1.8,1.1
E00050398,95.9,3.2,0.9
E00050399,97,2,1
E00050400,94,4.6,1.4
E00050401,94.1,5.1,0.7
E00050402,89.1,8.1,2.8
E00050403,92.3,6.2,1.5
E00050404,97.6,2.4,0
E00050405,92,5,3
E00050406,89.2,8.1,2.7
E00050407,95.5,3.1,1.4
E00050408,90.8,7.9,1.3
E00050409,93.9,4.9,1.2
E00050410,93,5.1,1.9
E00050411,80.7,13.7,5.6
E00050412,89.7,7.9,2.4
E00050413,86.5,11.1,2.4
E00050414,88,9.6,2.3
E00050415,96.6,1.5,1.9
E00050416,87.3,8.5,4.1
E00050417,94.9,4,1
E00050418,89.6,8.9,1.6
E00050419,93.8,4,2.2
E00050420,90.5,5.9,3.6
E00050423,86.9,9.1,4
E00050424,91.1,5.9,3
E00050427,85.4,10.1,4.5
E00050428,94.1,4.2,1.7
E00050429,86.2,11.4,2.4
E00050431,93.5,5.3,1.2
E00050432,90.2,8.5,1.3
E00050433,87.7,9.5,2.8
E00050434,89.6,5.8,4.5
E00050436,89.9,7.3,2.8
E00050438,88.3,9.9,1.9
E00050440,84.6,12.3,3.1
E00050442,92.8,5.3,1.9
E00050443,95.6,2.7,1.8
E00050444,91.8,6.9,1.3
E00050445,91.8,5.5,2.7
E00050446,96.3,2.5,1.1
E00050447,93.1,6.2,0.7
E00050448,90.6,6.2,3.2
E00050449,87.1,10.9,2
E00050450,77.2,17.9,4.9
E00050451,88.5,9.6,1.9
E00050452,94.9,2.8,2.3
E00050453,91.7,6.6,1.7
E00050454,85.4,11,3.5
E00050455,94.5,4.6,0.8
E00050456,94,4.2,1.8
E00050457,94.4,3.9,1.6
E00050458,81.6,11.2,7.3
E00050459,83.3,12.3,4.4
E00050460,95.3,3.4,1.4
E00050461,83.2,14.9,2
E00050543,86.7,9.2,4.1
E00050544,83.4,10,6.6
E00050545,92.9,3.7,3.4
E00050559,86,10.3,3.7
E00050560,77.8,17.8,4.4
E00050561,94.6,3.2,2.2
E00050562,95.7,3.2,1.2
E00050563,89.4,7.9,2.6
E00050564,94.9,3.9,1.1
E00050565,92.1,5.8,2.2
E00050566,74.5,8.3,17.2
E00050567,83.4,12.6,3.9
E00050568,91.8,6.3,1.8
E00050569,84.6,11.6,3.9
E00050570,83.8,10.1,6.1
E00050571,89.4,7.7,2.8
E00050572,89.2,6.2,4.6
E00050573,84.4,11.6,4.1
E00050574,90.5,7.9,1.5
E00050575,77.1,16.1,6.8
E00050577,79.1,14.9,6
E00050620,88.1,8.2,3.7
E00050621,89.4,8.1,2.5
E00050629,86.8,8.2,5
E00050630,90.8,7.8,1.3
E00050631,93.5,5.3,1.1
E00050632,92.3,5.9,1.8
E00050634,86.7,8.2,5.1
E00050635,89.9,2.6,7.5
E00050636,95.6,3.6,0.8
E00050637,94,5.6,0.4
E00050638,90.7,5.6,3.7
E00050639,88.3,9.8,1.9
E00050640,88.4,6.9,4.7
E00050641,86.8,7.4,5.8
E00050642,87.7,9.8,2.5
E00050643,93.4,4.8,1.7
E00050644,94.9,4.2,0.9
E00050645,86,11,3
E00050646,87.3,10.2,2.5
E00050647,89.1,6.8,4.1
E00050649,87.3,11.2,1.4
E00050650,83,12.6,4.4
E00050651,89,8.5,2.5
E00050652,84.9,13.2,1.9
E00050653,81,15.9,3.2
E00050654,87.4,10.9,1.7
E00050655,82,14,4
E00050656,85.1,11.4,3.5
E00050995,91.5,4.2,4.2
E00050996,94.6,3.7,1.7
E00050997,91.1,5.7,3.2
E00050998,98.1,1.9,0
E00050999,97,2.2,0.7
E00051000,93,4.5,2.5
E00051001,92.2,5.6,2.2
