geography_code,disability_3a-001,disability_3a-002
E00050306,17.8,82.2
E00050307,21.8,78.2
E00050308,13.7,86.3
E00050309,18.8,81.2
E00050310,14.4,85.6
E00050320,14.7,85.3
E00050321,21.6,78.4
E00050322,17,83
E00050323,24.6,75.4
E00050324,17.4,82.6
E00050325,16.5,83.5
E00050326,16.5,83.5
E00050327,28.1,71.9
E00050328,24,76
E00050329,9.9,90.1
E00050330,11,89
E00050331,24,76
E00050332,15.5,84.5
E00050333,14.6,85.4
E00050334,20.4,79.6
E00050335,18.5,81.5
E00050336,18.8,81.3
E00050337,20.2,79.8
E00050338,19.2,80.8
E00050339,20.9,79.1
E00050341,18.3,81.7
E00050342,17.2,82.8
E00050343,17.6,82.4
E00050386,24.3,75.7
E00050387,22.7,77.3
E00050388,20.4,79.6
E00050389,21.6,78.4
E00050390,18.2,81.8
E00050391,17.5,82.5
E00050392,18.8,81.3
E00050393,21.6,78.4
E00050394,19.6,80.4
E00050395,12.6,87.4
E00050396,20.8,79.2
E00050397,14.7,85.3
E00050398,23.5,76.5
E00050399,16.6,83.4
E00050400,21.5,78.5
E00050401,25,75
E00050402,15.3,84.7
E00050403,19,81
E00050404,26,74
E00050405,18.1,81.9
E00050406,17.2,82.8
E00050407,18.8,81.2
E00050408,22.2,77.8
E00050409,20.8,79.2
E00050410,19.5,80.5
E00050411,22.8,77.2
E00050412,24.9,75.1
E00050413,22,78
E00050414,21.4,78.6
E00050415,25.8,74.2
E00050416,22.9,77.1
E00050417,22.7,77.3
E00050418,16.8,83.2
E00050419,27.8,72.2
E00050420,22,78
E00050423,14.7,85.3
E00050424,17.6,82.4
E00050427,13.5,86.5
E00050428,17.6,82.4
E00050429,14.5,85.5
E00050431,14.4,85.6
E00050432,20,80
E00050433,16.5,83.5
E00050434,21.2,78.8
E00050436,9.9,90.1
E00050438,16.2,83.8
E00050440,12.5,87.5
E00050442,15.7,84.3
E00050443,17.6,82.4
E00050444,19.3,80.7
E00050445,16,84
E00050446,14,86
E00050447,22.6,77.4
E00050448,16.6,83.4
E00050449,11,89
E00050450,14.3,85.7
E00050451,13.8,86.2
E00050452,21.9,78.1
E00050453,19.8,80.2
E00050454,17.8,82.2
E00050455,18.7,81.3
E00050456,20.2,79.8
E00050457,12.1,87.9
E00050458,12.7,87.3
E00050459,10.4,89.6
E00050460,14.8,85.2
E00050461,19.6,80.4
E00050543,25.4,74.6
E00050544,24.9,75.1
E00050545,23.8,76.2
E00050559,20.8,79.2
E00050560,18.1,81.9
E00050561,17.1,82.9
E00050562,23.4,76.6
E00050563,18,82
E00050564,20.3,79.7
E00050565,27,73
E00050566,24.2,75.8
E00050567,17.5,82.5
E00050568,19.2,80.8
E00050569,18.1,81.9
E00050570,19,81
E00050571,15.8,84.2
E00050572,33.5,66.5
E00050573,24,76
E00050574,20.6,79.4
E00050575,18.4,81.6
E00050577,18.1,81.9
E00050620,14.6,85.4
E00050621,14.5,85.5
E00050629,11.4,88.6
E00050630,20.6,79.4
E00050631,14.6,85.4
E00050632,17.8,82.2
E00050634,22.2,77.8
E00050635,13.8,86.2
E00050636,13.1,86.9
E00050637,11.6,88.4
E00050638,14,86
E00050639,20.7,79.3
E00050640,12.7,87.3
E00050641,21.6,78.4
E00050642,15.8,84.2
E00050643,14.3,85.7
E00050644,15.5,84.5
E00050645,16.3,83.7
E00050646,14.3,85.7
E00050647,11.2,88.8
E00050649,16.7,83.3
E00050650,10.2,89.8
E00050651,18.7,81.3
E00050652,14.5,85.5
E00050653,12.8,87.2
E00050654,16.8,83.2
E00050655,17.4,82.6
E00050656,14.5,85.5
E00050995,19.2,80.8
E00050996,18.7,81.3
E00050997,13.4,86.6
E00050998,25.8,74.2
E00050999,20.9,79.1
E00051000,21.5,78.5
E00051001,17.2,82.8
E00051002,41.8,58.2
E00051003,18.2,81.8
E00051004,25.7,74.3
E00051005,22.4,77.6
E00051007,15.2,84.8
E00051008,29.8,70.2
E00051009,16.5,83.5
E00051012,14.4,85.6
E00051013,22.7,77.3
E00051015,14.7,85.3
E00051017,24.6,75.4
E00051018,32.7,67.3
E00051021,14.7,85.3
E00051022,17,83
E00051024,23.5,76.5
E00051026,21.8,78.2
E00051027,15.6,84.4
E00051028,19.4,80.6
E00051029,18.4,81.6
E00051030,35.2,64.8
E00051031,18.1,81.9
E00051033,23.7,76.3
E00051034,21.9,78.1
E00051036,11.9,88.1
E00051037,26.3,73.7
E00051038,22.8,77.2
E00051039,16.6,83.4
E00051040,12.2,87.8
E00051041,14.2,85.8
E00051042,41.4,58.6
E00051045,31,69
E00051047,15.8,84.2
E00051055,21.9,78.1
E00051056,23.6,76.4
E00051057,18.3,81.7
E00051058,20.8,79.2
E00051060,22.4,77.6
E00051065,40.6,59.4
E00051066,26.9,73.1
E00051067,22,78
E00051069,24.6,75.4
E00051070,17.8,82.2
E00051071,15.3,84.7
E00051072,22.3,77.7
E00051073,17.6,82.4
E00051849,17.4,82.6
E00051854,11.8,88.2
E00051866,17.2,82.8
E00051872,16.9,83.1
E00051885,21.6,78.4
E00051924,18.2,81.8
E00051925,17.3,82.7
E00051926,13.2,86.8
E00051927,17.4,82.6
E00051928,19.5,80.5
E00052155,30.6,69.4
E00052159,15.9,84.1
E00052180,12.5,87.5
E00052181,14.5,85.5
E00052182,13.4,86.6
E00052183,20.6,79.4
E00052184,18.7,81.3
E00052185,14.7,85.3
E00052186,15.9,84.1
E00052187,15.7,84.3
E00052188,12.9,87.1
E00052189,22.2,77.8
E00052190,16,84
E00052191,17.2,82.8
E00052192,15.6,84.4
E00052193,15.5,84.5
E00052194,12.2,87.8
E00052195,16.2,83.8
E00052196,15.7,84.3
E00052197,14.7,85.3
E00052198,13.9,86.1
E00052199,15.3,84.7
E00052200,9.5,90.5
E00052201,14.2,85.8
E00052202,17,83
E00052203,16.4,83.6
E00052204,9.7,90.3
E00052205,12.7,87.3
E00052206,18.4,81.6
E00052207,15.8,84.2
E00052208,10.6,89.4
E00052209,19.7,80.3
E00052210,14.1,85.9
E00052211,13.3,86.7
E00052212,13.1,86.9
E00052213,16.2,83.8
E00052214,15.8,84.2
E00052215,18,82
E00052216,14.9,85.1
E00052217,14.3,85.7
E00052218,12.8,87.2
E00052219,13.7,86.3
E00052220,15.8,84.2
E00052221,16.8,83.2
E00052222,14.7,85.3
E00052223,13,87
E00052224,14.2,85.8
E00052225,16.7,83.3
E00052226,19.9,80.1
E00052227,24,76
E00052228,9.8,90.2
E00052229,16.5,83.5
E00052230,12.2,87.8
E00052231,15.9,84.1
E00052232,15.2,84.8
E00052233,20.7,79.3
E00052234,10.2,89.8
E00052235,14.7,85.3
E00052236,19.6,80.4
E00052237,16.1,83.9
E00052238,16.7,83.3
E00052239,20,80
E00052240,14,86
E00052241,18.7,81.3
E00052242,16.6,83.4
E00052243,17.1,82.9
E00052244,14.4,85.6
E00052245,17.5,82.5
E00052246,23.3,76.7
E00052247,18.7,81.3
E00052248,11.9,88.1
E00052249,18.4,81.6
E00052250,22,78
E00052251,18.2,81.8
E00052252,17.7,82.3
E00052253,14.2,85.8
E00052254,13.5,86.5
E00052255,10.5,89.5
E00052256,13.9,86.1
E00052257,15.3,84.7
E00052258,14.5,85.5
E00052259,11,89
E00052260,18.4,81.6
E00052261,16,84
E00052262,14.6,85.4
E00052340,13.4,86.6
E00052341,15.7,84.3
E00052342,14.7,85.3
E00052343,15.9,84.1
E00052344,18.3,81.7
E00052345,16.5,83.5
E00052346,18.8,81.2
E00052347,28.5,71.5
E00052349,17.7,82.3
E00052350,22.1,77.9
E00052351,16.8,83.2
E00052352,16.7,83.3
E00052353,16,84
E00052354,12.9,87.1
E00052355,11.7,88.3
E00052356,17.3,82.7
E00052357,15.5,84.5
E00052358,11.7,88.3
E00052359,17.9,82.1
E00052360,12,88
E00052361,19.2,80.8
E00052362,16.4,83.6
E00052363,17.4,82.6
E00052364,15.7,84.3
