geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00000922,0.8,2.5,25.6,71.1
E00000923,45.5,30.1,10.6,13.8
E00000924,3.5,26.5,58.4,11.5
E00000925,2.6,1.7,25.6,70.1
E00000926,0,4.4,9.6,86
E00000927,0,5.4,29.5,65.2
E00000928,0,3.3,43.1,53.7
E00000929,0,2.3,25.8,71.9
E00000930,0,0.8,34.2,65
E00000931,0,1.6,43.3,55.1
E00000932,7.6,17.8,22.3,52.2
E00000934,1.7,3.4,37,58
E00000935,1.3,45.7,17.9,35.1
E00000936,3.4,8.2,29.9,58.5
E00000937,9.2,55.7,22.4,12.6
E00000938,0.8,18.8,28.9,51.6
E00000939,2.6,16.8,23.9,56.8
E00000940,9.7,20.2,25.8,44.4
E00000943,32.3,44.3,16.4,7
E00000944,2.1,7.6,46.5,43.8
E00000945,1.6,20,21.6,56.8
E00000961,33.8,44.3,18.9,3
E00000962,12,11.1,50.4,26.5
E00000963,10.1,11.8,43.7,34.5
E00000964,58.8,30.6,8.2,2.4
E00000965,16.7,44.4,28.7,10.2
E00001108,0,0,42.1,57.9
E00001117,2.1,7.3,33.3,57.3
E00001118,8.7,3.9,45.7,41.7
E00001119,3.5,56.1,31.6,8.8
E00001120,4,19.4,49.2,27.4
E00001121,2.5,16.8,60.5,20.2
E00001122,0,24.5,42.5,33
E00001123,15.6,76.6,5,2.8
E00001124,4.5,12,47.4,36.1
E00001125,5.8,11.6,43,39.7
E00001126,0,34.5,48.2,17.3
E00001127,8.1,62.2,18.9,10.8
E00001128,1.5,5.1,62.5,30.9
E00001129,4.8,20.2,55.6,19.4
E00001130,9.6,3.2,55.2,32
E00001131,1.8,12.7,43.6,41.8
E00001132,3.3,58.5,8.9,29.3
E00001133,11.3,46.1,23.5,19.1
E00001134,7.1,37.2,21.8,34
E00001136,7.3,35,28.8,28.8
E00001137,14.9,31.9,27,26.2
E00001138,3.2,13.6,40,43.2
E00001139,7.4,21.3,28.7,42.6
E00001140,39.1,9.4,23.4,28.1
E00001207,10.3,36.2,22.4,31
E00001208,1.6,1.6,12,84.8
E00001209,0.8,7.4,34.7,57
E00001210,10.2,27.3,18.8,43.8
E00001212,18.5,41.1,18.5,21.8
E00001213,3.2,25.6,22.4,48.8
E00001214,33.3,45.2,11.1,10.4
E00001215,10.9,27.9,17.1,44.2
E00001216,10.6,21.1,31.7,36.6
E00001217,12.4,34.1,45.7,7.8
E00001218,0.9,9.7,38.1,51.3
E00001219,8.8,31.6,41.2,18.4
E00001220,13.8,41.9,23,21.2
E00001221,0,3.6,48.2,48.2
E00001222,5.6,34.4,43.2,16.8
E00001223,15.2,23.2,30.5,31.1
E00001224,10.7,45,26,18.3
E00001226,9.6,19.3,30.7,40.4
E00001227,8.9,25,22.6,43.5
E00001228,19.7,21.1,30.3,28.9
E00001229,0,2.4,59.8,37.8
E00001230,34.3,24.6,14.9,26.3
E00001231,34.9,40.5,19.8,4.8
E00001232,19.8,62.5,14.6,3.1
E00001233,6.2,24.8,30.4,38.5
E00001234,13.7,31.4,9.8,45.1
E00001235,38,29,21.3,11.8
E00001236,6.3,41.4,21.1,31.3
E00001237,4.6,24.8,8.5,62.1
E00001238,3.1,38,30.2,28.7
E00001239,26.6,27.3,21.9,24.2
E00001240,32.6,15.9,22,29.5
E00001241,3.3,28.9,33.9,33.9
E00001242,4.7,37,27.6,30.7
E00001243,10.6,28.8,16.3,44.4
E00001244,1.4,24.6,38,35.9
E00001245,43.5,39.1,10.4,7
E00001246,57.9,22.6,9,10.5
E00001247,30.9,28.9,20.1,20.1
E00001249,0,13.4,19.7,66.9
E00001250,19.2,31.7,15.8,33.3
E00001251,28.4,62.4,6.7,2.6
E00001252,50.8,33.8,10.8,4.6
E00001253,2.1,12.5,19.8,65.6
