geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00000922,8.3,11.7,80
E00000923,2.4,57.3,40.3
E00000924,12.4,22.1,65.5
E00000925,10.5,12.3,77.2
E00000926,6,8.6,85.3
E00000927,9.8,12.5,77.7
E00000928,5.6,14.4,80
E00000929,8.1,10.5,81.5
E00000930,9.2,11.8,79
E00000931,4,15.1,81
E00000932,9.6,21.7,68.8
E00000934,8.3,13.3,78.3
E00000935,10,24,66
E00000936,20.3,13.5,66.2
E00000937,6.4,22.5,71.1
E00000938,13.2,15.5,71.3
E00000939,11,24.5,64.5
E00000940,6.5,25,68.5
E00000943,3,32.5,64.5
E00000944,12.6,13.3,74.1
E00000945,4.8,20.6,74.6
E00000961,8.5,30.8,60.7
E00000962,21.2,22.9,55.9
E00000963,14.9,19.8,65.3
E00000964,5.3,44.1,50.6
E00000965,6.3,23.4,70.3
E00001108,11,7.9,81.1
E00001117,12.5,14.6,72.9
E00001118,11.4,16.7,72
E00001119,9.6,22.8,67.5
E00001120,9.8,18.7,71.5
E00001121,10.8,16.7,72.5
E00001122,8.4,15.9,75.7
E00001123,5,29.3,65.7
E00001124,9.8,20.5,69.7
E00001125,9.8,19.5,70.7
E00001126,14.4,14.4,71.2
E00001127,15.2,13.4,71.4
E00001128,18.5,14.1,67.4
E00001129,10.5,18.5,71
E00001130,12.8,25.6,61.6
E00001131,10.6,15.4,74
E00001132,8.8,24,67.2
E00001133,9.2,30,60.8
E00001134,6.3,33.5,60.1
E00001136,9.6,19.8,70.6
E00001137,5.8,30.2,64
E00001138,8,14.4,77.6
E00001139,11,20.6,68.4
E00001140,6.1,50.4,43.5
E00001207,8.7,23.5,67.8
E00001208,11.8,17.3,70.9
E00001209,6.6,19,74.4
E00001210,8.6,25,66.4
E00001212,5.6,35.2,59.2
E00001213,7.3,28.5,64.2
E00001214,13.3,54.8,31.9
E00001215,6.2,38,55.8
E00001216,4.1,35.5,60.3
E00001217,5.4,27.9,66.7
E00001218,3.6,25,71.4
E00001219,11.9,25.9,62.2
E00001220,6,27,67
E00001221,5.6,21.3,73.1
E00001222,7.9,19.8,72.2
