geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000922,59.2,0.7,40.1
E00000923,32.1,4.3,63.6
E00000924,59.2,4.3,36.5
E00000925,57.9,2.7,39.4
E00000926,67.1,3.6,29.2
E00000927,56.7,4.4,38.9
E00000928,62.7,3.9,33.3
E00000929,66.8,1.9,31.4
E00000930,63.5,0.7,35.8
E00000931,69.2,0.3,30.4
E00000932,57,3.2,39.8
E00000934,61.6,2.5,35.9
E00000935,59.5,2.5,38
E00000936,65,5.4,29.7
E00000937,52.4,7.4,40.2
E00000938,57.3,7.1,35.6
E00000939,58.1,2.6,39.2
E00000940,52.6,2.2,45.2
E00000943,71.6,4.6,23.8
E00000944,61.8,4.1,34.1
E00000945,52.1,5.3,42.6
E00000961,56.4,5.7,37.9
E00000962,66.1,3.2,30.7
E00000963,51.5,5.8,42.7
E00000964,56.4,5.3,38.3
E00000965,54.5,8.9,36.6
E00001108,69.6,3.1,27.3
E00001117,59.9,2.1,38
E00001118,58.4,4,37.6
E00001119,65,5.1,30
E00001120,56.5,2.2,41.3
E00001121,56.5,4.3,39.1
E00001122,59,2,38.9
E00001123,58.8,2.5,38.8
E00001124,62.7,3,34.3
E00001125,62.5,2.5,35
E00001126,65,3.2,31.8
E00001127,62.9,2.4,34.7
E00001128,65,3.1,31.9
E00001129,56.1,4,39.9
E00001130,58.1,6.7,35.2
E00001131,69,2.3,28.7
E00001132,58.3,2.8,38.9
E00001133,61.7,1.7,36.7
E00001134,50,3.7,46.3
E00001136,62.7,1.8,35.5
E00001137,48.1,4.2,47.7
E00001138,63,3.3,33.7
E00001139,63,4.3,32.7
E00001140,54.5,0,45.5
E00001207,67.2,4.8,27.9
E00001208,54.4,2.4,43.2
E00001209,59.1,3,37.9
E00001210,69.2,5.3,25.5
E00001212,60.7,4.5,34.8
E00001213,50,0.4,49.6
E00001214,49,4.4,46.6
E00001215,51.9,3.7,44.4
E00001216,59.5,1.3,39.2
E00001217,70.1,2.9,27
E00001218,55.3,1.7,43
E00001219,67,4.3,28.6
E00001220,63.4,5.9,30.7
E00001221,57.9,3.6,38.5
E00001222,65.5,4.7,29.8
E00001223,64.6,2.5,32.9
E00001224,63.6,2.6,33.8
E00001226,54.6,5,40.4
E00001227,66.2,1.1,32.7
E00001228,68.3,2.7,29
E00001229,62.9,2.3,34.8
E00001230,54.5,3.4,42.1
E00001231,61.7,5.9,32.4
E00001232,67.5,2.6,29.8
E00001233,67.9,2.6,29.5
E00001234,50.9,1.5,47.5
E00001235,60,11.4,28.6
E00001236,66.1,2.1,31.8
E00001237,62.2,3.2,34.5
E00001238,64.8,4.3,30.9
E00001239,66.3,8.8,25
E00001240,63.2,6.3,30.4
E00001241,57.8,4.7,37.5
E00001242,66.5,2.3,31.1
E00001243,75.1,4.2,20.7
E00001244,45.3,5.7,49
E00001245,57.3,8.6,34.1
E00001246,57.6,3.8,38.6
E00001247,52.9,6.1,41
E00001249,56.8,1.1,42.1
E00001250,65.8,5.1,29.1
E00001251,61.4,2.6,36
E00001252,49.5,6.8,43.7
E00001253,59.9,0.5,39.6
E00001254,51.6,2,46.4
E00001259,59.3,3.4,37.3
E00001266,37.5,4.3,58.2
E00001267,67.7,2.1,30.2
E00001295,31,1.5,67.5
E00001296,64.1,1.1,34.7
E00001297,71.4,1.8,26.9
E00001298,66.3,2.2,31.4
E00001299,69.9,3.1,27
E00001300,66.4,2.5,31
E00001301,61.9,2.2,35.8
E00001303,59.5,0.8,39.8
E00001304,58.3,2.3,39.4
E00001308,62.8,2.6,34.6
E00001333,63.9,2.8,33.3
E00001334,58,4,38.1
E00001335,59.5,9.5,31
E00001336,56.7,3,40.4
E00001337,58.1,3.1,38.8
E00001340,60.1,3.2,36.7
E00001341,51.6,4.3,44.1
E00001342,52,2.7,45.3
E00001346,61.6,4,34.3
E00001349,52,2.8,45.2
E00001350,65.1,2.4,32.5
E00001351,47.8,4.9,47.3
E00001353,64,3.2,32.8
E00001354,61.6,4.2,34.2
E00001355,54.2,2.7,43.2
E00001356,55,4.1,40.9
E00001357,64,5.1,31
E00001361,53.7,8.5,37.9
E00001367,55.2,4.1,40.7
E00001368,54.7,0.4,45
E00001369,59.4,2.8,37.8
E00001370,50.2,2.6,47.3
E00001371,61.5,2.6,35.9
E00001372,49.2,2,48.8
E00001374,55.5,1.4,43.1
E00001375,55.1,0.3,44.6
E00001376,62.4,7.4,30.2
E00001380,56.2,2.7,41.1
E00001381,62.2,0.7,37
E00001382,51.8,5.1,43.1
E00001383,55.6,3.9,40.5
E00001384,57,3.4,39.6
E00001385,64.1,1.4,34.4
E00001386,64.8,3.4,31.8
E00001389,60.7,1.5,37.8
E00001390,57.5,4.6,37.9
E00001391,52.2,5.9,41.9
E00001392,64,4.7,31.3
E00001393,51.4,3.1,45.5
E00001394,62.2,0.3,37.5
E00001395,57.8,1.6,40.6
E00001396,45.4,3.3,51.3
E00001397,61.5,3.2,35.3
E00001398,42.7,5.2,52.1
E00001399,50.6,1.7,47.7
E00001400,56.9,3.7,39.3
E00001401,55.1,4.3,40.6
E00001402,64.1,4.9,31
E00001403,60.1,6.2,33.8
E00001404,58.2,4.9,36.9
E00001405,57.9,5.2,36.9
E00001406,55.3,4.1,40.7
E00001407,59.4,5.6,35
E00001408,77.7,4.7,17.6
E00001410,66.8,2.2,31
E00001411,59.3,5,35.7
E00001412,50,2.4,47.6
E00001413,57.1,3.5,39.4
E00001415,64.7,4,31.3
E00001416,57.7,2.8,39.5
E00001417,51.8,6.7,41.4
E00001418,57.5,6.6,35.8
E00001419,63.3,5.2,31.5
E00001420,57.1,4.7,38.2
E00001421,56.5,3.5,40
E00001422,26.1,2.1,71.8
E00001423,62.6,1.8,35.6
E00001424,59.1,0.7,40.1
E00001425,53.1,2.5,44.4
E00001426,45.9,3.2,50.9
E00001427,56.6,2.1,41.3
E00001428,71.1,3.1,25.9
E00001429,70,3.5,26.4
E00001430,56,2.4,41.5
E00001431,53.8,2,44.2
E00001432,60.2,2.3,37.5
E00001433,45.4,3.9,50.7
E00001434,60.4,2.3,37.4
E00001435,62.8,4,33.2
E00001436,61.9,4.1,34.1
E00001437,52.7,2.3,45
E00001438,55,2.1,43
E00001439,43.5,3.1,53.4
E00001440,58.8,3.9,37.3
E00001441,59.8,1.9,38.3
E00001442,60.6,3.3,36.1
E00001443,61.9,3.9,34.2
E00001444,58.3,3.7,38
E00001445,53.5,4.8,41.7
E00001572,68.4,6.4,25.2
