geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00000922,88.6,9,2.4
E00000923,74.4,18.4,7.3
E00000924,77.8,17.4,4.8
E00000925,92,5.8,2.3
E00000926,92.4,6.5,1.2
E00000927,83,15.5,1.4
E00000928,88.9,9.6,1.5
E00000929,91.1,6.6,2.4
E00000930,87.3,8.4,4.3
E00000931,87.7,9.1,3.2
E00000932,85.1,11.7,3.2
E00000934,88.9,7.5,3.5
E00000935,75.8,22,2.2
E00000936,73.2,26.4,0.4
E00000937,77.1,16.2,6.7
E00000938,84.2,13.6,2.1
E00000939,88.9,9.6,1.6
E00000940,82.7,15.5,1.8
E00000943,73.1,23.9,3
E00000944,75.3,20.9,3.8
E00000945,92.1,5.1,2.8
E00000961,60.6,28.4,11
E00000962,59,32.1,9
E00000963,70.7,21.6,7.7
E00000964,57.4,33.8,8.8
E00000965,71.6,17.2,11.1
E00001108,91.2,7.4,1.5
E00001117,79.4,19.2,1.4
E00001118,78.8,16.2,5
E00001119,65.4,28.4,6.2
E00001120,78.6,14.5,7
E00001121,77.5,13.6,9
E00001122,82.4,13.5,4.1
E00001123,68.5,25,6.5
E00001124,82.2,12.4,5.5
E00001125,85.7,7.7,6.5
E00001126,70.9,23.9,5.1
E00001127,68.2,27.9,3.9
E00001128,79.9,17.8,2.3
E00001129,71.6,21.4,7
E00001130,80.7,16.2,3.1
E00001131,89,7.3,3.7
E00001132,74.7,18.8,6.6
E00001133,71.7,22.4,5.9
E00001134,84,11.4,4.5
E00001136,81.9,14.3,3.8
E00001137,78.2,16.4,5.4
E00001138,77.5,19.6,2.9
E00001139,80.6,18.3,1
E00001140,87.9,9.1,3
E00001207,75.8,19,5.2
E00001208,91.9,6.4,1.7
E00001209,91.1,7.1,1.8
E00001210,82.4,14.2,3.5
E00001212,80.8,14.3,4.9
E00001213,84.1,9.5,6.3
E00001214,80.4,12.6,7
E00001215,87.7,9.7,2.5
E00001216,86.9,10.2,2.9
E00001217,86.6,5.1,8.3
E00001218,90.8,6.7,2.5
E00001219,75.7,20.9,3.5
E00001220,76.5,18.8,4.7
E00001221,86.3,8.6,5.1
E00001222,85.4,11.8,2.8
E00001223,81.4,14.7,3.9
E00001224,79.2,14.1,6.7
E00001226,91.3,6.6,2.1
E00001227,87.9,6.9,5.3
E00001228,82.1,15.4,2.4
E00001229,89.5,8.9,1.6
E00001230,81.6,14.8,3.6
E00001231,79.3,14.3,6.5
E00001232,71.5,23.1,5.4
E00001233,79.5,14,6.5
E00001234,72.5,14.9,12.6
E00001235,63.6,34.5,1.9
E00001236,84.4,13.9,1.7
E00001237,87,11.3,1.7
E00001238,79.9,15,5.1
E00001239,67.4,25.8,6.8
E00001240,80.8,13.7,5.4
E00001241,86.3,9.7,4
E00001242,79.7,16.8,3.5
E00001243,82.3,16.6,1.1
E00001244,81.9,12.2,5.8
E00001245,74.3,17.8,7.9
E00001246,69.7,20.5,9.8
E00001247,70,23.7,6.3
E00001249,92.2,5.1,2.7
E00001250,73.1,22.9,4
E00001251,71.5,22.8,5.7
E00001252,69.1,25.8,5.1
E00001253,92.9,4.9,2.2
E00001254,84.6,7.3,8.1
E00001259,71.7,26.1,2.2
E00001266,78.4,13.6,8.1
E00001267,80.4,17.2,2.5
E00001295,72.5,24.3,3.2
E00001296,95.1,4.3,0.6
E00001297,92.2,6.5,1.3
E00001298,94.3,5,0.8
E00001299,74.8,20.3,4.8
E00001300,94.1,3.5,2.4
E00001301,89.3,8.2,2.5
E00001303,77.6,18.7,3.6
E00001304,81.3,14.1,4.6
E00001308,78.2,19.8,2
E00001333,78.3,18.5,3.1
E00001334,69.6,23,7.4
E00001335,70.8,25.2,4
E00001336,85,13.1,1.9
E00001337,89.5,7.3,3.2
E00001340,81.9,11.5,6.6
E00001341,86.1,12.6,1.3
E00001342,76.1,18.4,5.5
E00001346,78.2,15.9,5.9
E00001349,84.4,13.8,1.8
E00001350,69.1,28.3,2.6
E00001351,73.8,17.8,8.4
E00001353,76.9,19.7,3.3
E00001354,59.5,28.5,12
E00001355,80.2,18.1,1.7
E00001356,64.2,25.5,10.3
