geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00000922,60.3,39.7
E00000923,51.7,48.3
E00000924,63.3,36.7
E00000925,70.2,29.8
E00000926,65,35
E00000927,65.5,34.5
E00000928,69.4,30.6
E00000929,71.2,28.8
E00000930,69.4,30.6
E00000931,67.4,32.6
E00000932,68.8,31.2
E00000934,71.5,28.5
E00000935,57.5,42.5
E00000936,58.6,41.4
E00000937,60,40
E00000938,67.2,32.8
E00000939,69,31
E00000940,58.6,41.4
E00000943,53.2,46.8
E00000944,59.5,40.5
E00000945,71,29
E00000961,51.1,48.9
E00000962,51.3,48.7
E00000963,62,38
E00000964,44.4,55.6
E00000965,65.9,34.1
E00001108,72.2,27.8
E00001117,68,32
E00001118,62.2,37.8
E00001119,55.6,44.4
E00001120,71.8,28.2
E00001121,62.4,37.6
E00001122,62.3,37.7
E00001123,49.3,50.7
E00001124,66.7,33.3
E00001125,72,28
E00001126,52.6,47.4
E00001127,47.9,52.1
E00001128,53.5,46.5
E00001129,63.8,36.2
E00001130,54.5,45.5
E00001131,59.1,40.9
E00001132,60.4,39.6
E00001133,62.2,37.8
E00001134,67.7,32.3
E00001136,58.8,41.2
E00001137,59.4,40.6
E00001138,61.2,38.8
E00001139,63.3,36.7
E00001140,65.5,34.5
E00001207,75.3,24.7
E00001208,66.3,33.7
E00001209,85.4,14.6
E00001210,78.4,21.6
E00001212,75.9,24.1
E00001213,79.4,20.6
E00001214,72.3,27.7
E00001215,85.4,14.6
E00001216,78.3,21.7
E00001217,83.7,16.3
E00001218,74.9,25.1
E00001219,71.4,28.6
E00001220,63.4,36.6
E00001221,79,21
E00001222,81.8,18.2
E00001223,71.3,28.7
E00001224,77.9,22.1
E00001226,84.2,15.8
E00001227,83.6,16.4
E00001228,75.9,24.1
E00001229,80.2,19.8
E00001230,73.3,26.7
E00001231,67,33
E00001232,61.6,38.4
E00001233,80.1,19.9
E00001234,71.7,28.3
E00001235,48.3,51.7
E00001236,75.9,24.1
E00001237,76.8,23.2
E00001238,72.6,27.4
E00001239,63.5,36.5
E00001240,76.1,23.9
E00001241,76.2,23.8
E00001242,70.9,29.1
E00001243,81.3,18.8
E00001244,73.7,26.3
E00001245,67.8,32.2
E00001246,65.2,34.8
E00001247,62.1,37.9
E00001249,78.6,21.4
E00001250,66.3,33.7
E00001251,57.5,42.5
E00001252,52.3,47.7
E00001253,72.1,27.9
E00001254,74.3,25.7
E00001259,46.2,53.8
E00001266,70.5,29.5
E00001267,70,30
E00001295,64.6,35.4
E00001296,78.8,21.2
E00001297,79.3,20.7
E00001298,79.6,20.4
E00001299,59.6,40.4
E00001300,82.3,17.7
E00001301,81.4,18.6
E00001303,74.5,25.5
E00001304,65.1,34.9
E00001308,63.5,36.5
E00001333,67.2,32.8
E00001334,60.5,39.5
E00001335,58.4,41.6
E00001336,77.4,22.6
E00001337,74.5,25.5
E00001340,72.6,27.4
E00001341,67,33
E00001342,64.4,35.6
E00001346,68.4,31.6
E00001349,70.4,29.6
E00001350,46.3,53.7
E00001351,64.3,35.7
E00001353,69.3,30.7
E00001354,45.8,54.2
E00001355,54.4,45.6
E00001356,54.1,45.9
E00001357,39.6,60.4
E00001361,35.5,64.5
E00001367,66.1,33.9
E00001368,74.3,25.7
E00001369,74.3,25.7
E00001370,71.3,28.7
E00001371,56,44
E00001372,76,24
E00001374,68.8,31.2
E00001375,69.3,30.7
E00001376,66.4,33.6
E00001380,77.9,22.1
E00001381,73.9,26.1
E00001382,61.1,38.9
E00001383,56.9,43.1
E00001384,52.2,47.8
E00001385,60.3,39.7
E00001386,74.4,25.6
E00001389,65.9,34.1
E00001390,54,46
E00001391,68.5,31.5
E00001392,51.6,48.4
E00001393,53.4,46.6
E00001394,61.9,38.1
E00001395,63.8,36.2
E00001396,60.5,39.5
E00001397,65.1,34.9
E00001398,68.8,31.2
E00001399,62,38
E00001400,64.8,35.2
E00001401,60.7,39.3
E00001402,68.6,31.4
E00001403,64.1,35.9
E00001404,64.9,35.1
E00001405,63.1,36.9
E00001406,76.1,23.9
E00001407,61.2,38.8
E00001408,63.2,36.8
E00001410,67.9,32.1
E00001411,56.5,43.5
E00001412,68.9,31.1
E00001413,63.2,36.8
E00001415,72.5,27.5
E00001416,72.2,27.8
E00001417,66.7,33.3
E00001418,69.2,30.8
E00001419,73.5,26.5
E00001420,74.1,25.9
E00001421,68,32
E00001422,80.3,19.7
E00001423,77.1,22.9
E00001424,80.3,19.7
E00001425,72.1,27.9
E00001426,59.7,40.3
E00001427,59.7,40.3
E00001428,60.9,39.1
E00001429,58.9,41.1
E00001430,67.5,32.5
E00001431,77.8,22.2
E00001432,66.1,33.9
E00001433,82.7,17.3
E00001434,67.5,32.5
E00001435,63.6,36.4
E00001436,61.9,38.1
E00001437,67.8,32.2
E00001438,80.5,19.5
E00001439,73.4,26.6
E00001440,72.8,27.2
E00001441,67.9,32.1
E00001442,57.5,42.5
E00001443,70.5,29.5
E00001444,68.9,31.1
E00001445,61.4,38.6
E00001572,52.2,47.8
E00001577,54.5,45.5
E00007053,80.6,19.4
E00007057,70.2,29.8
E00010623,50.8,49.2
E00010624,53.3,46.7
E00010625,70.5,29.5
E00010626,40.7,59.3
E00010627,66.9,33.1
E00010628,58.9,41.1
E00010629,56.2,43.8
E00010743,64.4,35.6
E00011116,62.3,37.7
E00011126,67.1,32.9
E00011127,56.6,43.4
E00011128,68.6,31.4
E00011129,68.9,31.1
E00011130,65.6,34.4
E00011131,54.3,45.7
E00011132,74.2,25.8
E00119476,82.1,17.9
E00119477,79.7,20.3
E00119478,86.2,13.8
E00119480,86,14
E00119481,85.6,14.4
E00119482,66.9,33.1
E00119483,86.7,13.3
E00119485,83.3,16.7
E00119486,80.6,19.4
E00119487,50.9,49.1
E00119488,84,16
E00119489,80.2,19.8
E00119490,77.3,22.7
E00119491,88.7,11.3
E00119492,82.5,17.5
E00119493,83.4,16.6
E00119494,83,17
E00119496,86.5,13.5
E00119497,87.7,12.3
E00119498,78.8,21.2
E00119500,82.1,17.9
E00119501,88.7,11.3
E00119502,84.6,15.4
E00119503,79.9,20.1
E00119504,81.1,18.9
E00119505,78.4,21.6
E00119506,74.8,25.2
E00119507,41.1,58.9
E00119508,76.1,23.9
E00119509,66,34
E00119510,75.6,24.4
E00119511,76.7,23.3
E00119512,72.6,27.4
E00119513,76.8,23.2
E00119514,75.2,24.8
E00119515,73.9,26.1
E00119516,76.6,23.4
E00119517,75.6,24.4
E00119518,67,33
E00119519,64.6,35.4
E00119520,73.7,26.3
E00119522,85.7,14.3
E00119523,72.7,27.3
E00119524,67.7,32.3
E00119525,80.8,19.2
E00119526,80,20
E00119527,76.2,23.8
E00119528,69.4,30.6
E00119530,79.2,20.8
E00119531,69.9,30.1
E00119532,75.8,24.2
E00119533,76.7,23.3
E00119534,79.2,20.8
E00119535,82.9,17.1
E00119537,51.3,48.7
E00119538,78.3,21.7
E00119539,83.2,16.8
E00119540,78.2,21.8
E00119541,72.5,27.5
E00119542,76.5,23.5
E00119543,76.6,23.4
E00119544,72.3,27.7
E00119545,70.9,29.1
E00119546,78.7,21.3
E00119547,76.6,23.4
E00119548,76.7,23.3
E00119549,81,19
E00119550,68,32
E00119551,70.9,29.1
E00119552,80.5,19.5
E00119553,72.3,27.7
E00119554,76.7,23.3
E00119555,80.9,19.1
E00119556,76.1,23.9
E00119557,77.9,22.1
E00119559,66.5,33.5
E00119560,74.8,25.2
E00119561,58.5,41.5
E00119562,83.8,16.2
E00119563,72.1,27.9
E00119565,82.8,17.2
E00119566,79.7,20.3
E00119568,58.2,41.8
E00119569,76.5,23.5
E00119570,80.4,19.6
E00119571,78.5,21.5
E00119572,69.8,30.2
E00119573,84.6,15.4
E00119574,66.2,33.8
E00119575,67.1,32.9
E00119576,79.6,20.4
E00119577,67.1,32.9
E00119581,80.7,19.3
E00119582,78.1,21.9
E00119583,76.8,23.2
E00119584,61.9,38.1
E00119585,70.1,29.9
E00119586,84.5,15.5
E00119587,84.9,15.1
