geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00000922,60.7,31.6,6.4,1.3,0
E00000923,52.1,34,6.3,6.3,1.3
E00000924,63.3,22.9,7.2,3.6,3
E00000925,70.2,24.5,2,2.3,1
E00000926,65,30.6,2,0.9,1.5
E00000927,65.3,24.4,4.9,3.4,2
E00000928,69,21.3,5.3,2.5,1.8
E00000929,71.2,23.8,2.8,1.2,0.9
E00000930,69.4,23.1,3.6,1.9,1.9
E00000931,67.2,20.8,8.7,2.6,0.7
E00000932,69,20,6.7,3.3,1.1
E00000934,71.6,22.5,1.4,2.8,1.7
E00000935,57.5,24.9,10.1,5.6,1.9
E00000936,58.6,21.7,7.3,9.5,3
E00000937,60,27.3,7.1,3.7,1.9
E00000938,67.1,23.9,4.3,1.4,3.3
E00000939,69.2,22.3,4,2.9,1.6
E00000940,58.3,28.2,2.7,9,1.8
E00000943,53.4,29.1,7.6,6.3,3.7
E00000944,59.4,29.3,6.8,3.4,1.1
E00000945,70.8,22.8,2,3.1,1.4
E00000961,50.9,30.7,10.2,6.6,1.6
E00000962,51.7,28.9,11.9,7.4,0.2
E00000963,62,30.8,3.1,2.1,2.1
E00000964,44.4,33.3,11.6,4.2,6.5
E00000965,66.1,23.4,5.4,1,4.1
E00001108,71.8,25,1.7,1.2,0.2
E00001117,68,24.1,3.1,1.4,3.4
E00001118,62,26.7,7.1,3.2,1.1
E00001119,55.4,26.5,8.8,8.2,1
E00001120,71.4,20.3,4.8,2,1.5
E00001121,62.2,27.2,3.2,4,3.4
E00001122,62.8,30.9,2.3,2.7,1.3
E00001123,49.3,32.3,9.4,6.7,2.3
E00001124,66.4,22.1,4.6,5,1.8
E00001125,72.2,21,5.1,0.7,0.9
E00001126,52.6,30.7,8.2,4.8,3.7
E00001127,48.3,30.4,10.6,8.5,2.1
E00001128,53.9,33.5,8,2.1,2.6
E00001129,63.8,25.5,7.5,1.9,1.3
E00001130,54.2,36.9,2.8,3.4,2.8
E00001131,59.3,34,3,1.2,2.4
E00001132,60.4,23.4,9,2.5,4.7
E00001133,62.2,23.7,8.6,4.3,1.3
E00001134,67.4,25.9,2.9,2.1,1.6
E00001136,58.7,33.2,4.7,2.4,1.1
E00001137,59.4,28.9,5.9,2.6,3.1
E00001138,61.2,24.4,6.5,3,4.9
E00001139,63.3,22.8,6,5.5,2.4
E00001140,65.5,28.5,2.2,1.5,2.2
E00001207,74.3,15,7,3.7,0
E00001208,66.3,29.4,0.9,1.4,2
E00001209,85.1,13.1,0.6,0.9,0.3
E00001210,77.2,14.7,6.6,1.3,0.3
E00001212,75.9,16.4,4.2,1.7,1.7
E00001213,79.9,15.6,1,2.9,0.6
E00001214,72.3,21.6,1.7,1.7,2.6
E00001215,84.8,10.9,3.6,0.4,0.4
E00001216,78.3,16.3,1.1,2.2,2.2
E00001217,82.9,12.3,2.2,2.5,0
E00001218,74.1,23.8,1,0.7,0.3
E00001219,71.4,14.2,7.5,2.9,4
E00001220,63.1,25.2,5.6,3.2,2.9
E00001221,79,13.3,3.8,2.9,1
E00001222,80.8,12.5,1.8,3,1.8
E00001223,71.3,15.6,7.1,2.7,3.3
E00001224,77.9,17.2,3.2,1.4,0.4
E00001226,84.5,10.7,3.1,1,0.7
E00001227,82.3,12.5,2.4,0.6,2.1
E00001228,75.7,15.4,3.8,3.8,1.4
E00001229,80.2,16.4,2.2,1.3,0
E00001230,73.5,17.7,3.6,3.6,1.7
E00001231,67,24.3,4.1,4.6,0
E00001232,61.3,19.9,11.3,4.3,3.2
E00001233,80.3,14.5,3.9,1,0.3
E00001234,71.7,19.7,3,3,2.7
E00001235,48.5,21.9,18.3,8.7,2.7
E00001236,75.4,17.1,5.1,2,0.3
E00001237,76.6,19,2.4,1.5,0.5
E00001238,72.8,22,2.6,1,1.6
E00001239,63.9,18.4,10.3,4,3.4
E00001240,75.6,14.1,7.7,2.6,0
E00001241,75.9,17.4,3.3,2.3,1
E00001242,71.1,18.9,2.7,5,2.4
E00001243,81,10.8,2.2,4.3,1.6
E00001244,73.7,20.1,2.1,1.8,2.4
E00001245,67.1,23.9,3.8,2.3,2.8
E00001246,65.8,20.3,4.8,4.8,4.3
E00001247,61.7,26.7,6.3,3,2.3
E00001249,79,18.6,0.6,0,1.8
E00001250,66.8,24.1,4.7,3.7,0.7
E00001251,57.2,28.3,5.2,2.7,6.5
E00001252,52.3,30,8.4,8,1.3
E00001253,72.4,25.3,1.8,0.4,0
E00001254,73.9,21,2.9,1.7,0.5
E00001259,46,31.9,12.5,6.1,3.5
E00001266,69.6,21.9,5.5,1.7,1.3
E00001267,69.2,21.3,4.9,3.5,1
E00001295,64.6,11.5,1.9,3.6,18.5
E00001296,78.8,18.2,1.2,0.3,1.5
E00001297,79.1,17.8,1.5,0.8,0.8
E00001298,79.4,17.6,1.7,0.5,0.7
E00001299,59.6,25,7.5,4.5,3.3
E00001300,81.9,16.3,0.8,0.8,0.3
E00001301,81.9,15.9,0.3,1.1,0.8
E00001303,74.7,18.4,2.4,3.9,0.6
E00001304,65.3,27,3.7,0.9,3.1
E00001308,62.8,29.3,3.4,2.3,2.3
E00001333,68,20.2,5.9,3.2,2.8
E00001334,60.3,25.4,4.4,7,2.9
E00001335,58.1,24.5,7.2,6.1,4
E00001336,77.1,18.5,2.5,0.6,1.3
E00001337,74.5,22.9,2,0.3,0.3
E00001340,72.6,23.1,2,0.9,1.4
E00001341,67.4,23.3,3.7,2,3.7
E00001342,64.4,23,4.8,3.3,4.4
E00001346,68.5,25.5,4,1.6,0.3
E00001349,70.7,20.1,4.8,2.2,2.2
E00001350,45.4,24.5,15.4,9.9,4.8
E00001351,63.9,27.4,4.3,1.9,2.4
E00001353,69.2,18.5,4.6,4.4,3.3
E00001354,47.2,30.7,10,5.2,6.9
E00001355,54.1,33.1,6.6,1.9,4.1
