areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00032987,15.5,32.1,48.8,3.6,0
E00032988,19.1,27.5,53.4,0,0
E00032989,6.5,29.8,57.7,5.6,0.5
E00032990,8.2,28.4,63,0.5,0
E00032991,10.6,22.8,64,2.1,0.5
E00032992,7.1,36.2,55.9,0.8,0
E00032993,13.5,55.1,25.6,5.1,0.6
E00032994,18.9,28.3,39.6,13.2,0
E00032995,11,33.8,41.9,11,2.2
E00032996,20.6,42.3,34.3,2.9,0
E00032997,15.6,46.9,29.2,8.3,0
E00032998,19.1,51.5,27.8,1.5,0
E00032999,6.9,29.8,60.6,2.7,0
E00033000,14.1,26.1,55.4,3.3,1.1
E00033002,2.3,50.4,38.3,8.3,0.8
E00033004,19.3,64,16.2,0.5,0
E00033005,14.2,39.9,33.9,11.5,0.5
E00033006,26.4,40.3,24.8,7.8,0.8
E00033007,14,54.4,27.2,3.7,0.7
E00033008,13.5,30.3,47.1,7.1,1.9
E00033015,3,60.4,35.6,1,0
E00033016,21.7,42,34.3,2.1,0
E00033020,10.6,29.3,57.7,0.8,1.6
E00033021,9.7,49.3,35.1,4.5,1.5
E00033023,19.4,26.4,52.1,2.1,0
E00033032,2.5,41.2,55.9,0.4,0
E00033066,6.6,34.5,57.4,1.5,0
E00033067,12.9,33.1,54,0,0
E00033069,8.1,30.6,56.3,4.4,0.6
E00033070,6.5,30.4,60.9,2.2,0
E00033132,44.9,24,25.1,4.2,1.8
E00033133,24.7,41.3,33.3,0.7,0
E00033134,11.9,63.4,23.8,1,0
E00033135,37.3,32.9,27.2,1.9,0.6
E00033136,29.7,28.7,31.7,5.9,4
E00033137,9.4,40.9,38.3,11.4,0
E00033138,4.4,55.8,31.9,8,0
E00033139,27.5,22.1,45,4.7,0.7
E00033140,36.6,49.5,14,0,0
E00033141,52.3,31.8,13.6,2.3,0
E00033142,32.7,37.2,27.4,2.7,0
E00033143,20,37.8,37,5.2,0
E00033144,11.3,70.8,17,0.9,0
