areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00032987,78.2,11.2,10.6
E00032988,72.5,17.6,9.9
E00032989,79.9,12.6,7.5
E00032990,76.5,17.3,6.1
E00032991,76.9,13.6,9.5
E00032992,76.6,12.4,11
E00032993,86.9,8,5.2
E00032994,70.9,15.4,13.7
E00032995,70.2,15.6,14.2
E00032996,61.2,20.6,18.2
E00032997,77,15,8
E00032998,79.7,11.3,9.1
E00032999,76.6,12.8,10.5
E00033000,61.6,27.9,10.5
E00033002,73.6,17.2,9.2
E00033004,86.3,11,2.7
E00033005,54.1,20.1,25.8
E00033006,70.9,19.3,9.8
E00033007,59.9,21.4,18.7
E00033008,68.5,17.9,13.6
E00033015,85.4,7.9,6.7
E00033016,87.1,10.1,2.8
E00033020,83.6,10.3,6.1
E00033021,71.1,19.4,9.5
E00033023,89,6.5,4.5
E00033032,82.3,12.7,5
E00033066,81,12.1,6.9
E00033067,84.9,11.2,3.9
E00033069,82.4,11.4,6.1
E00033070,65.7,19.8,14.5
E00033132,78.2,13.1,8.8
E00033133,66.2,17,16.8
E00033134,76.4,13.6,9.9
E00033135,81.3,10.9,7.8
E00033136,76.5,15.2,8.3
E00033137,75.9,13.5,10.6
E00033138,68,23,9
E00033139,71.8,16.6,11.6
E00033140,78.2,12.2,9.6
E00033141,80.7,13.7,5.7
E00033142,80.2,13.2,6.6
E00033143,78.6,14.9,6.5
E00033144,63.5,15.4,21.2
E00033145,77.6,11.8,10.6
E00033146,72.1,18,9.9
E00033147,77,16.3,6.7
E00033148,80.3,13.1,6.6
E00033149,77.2,13.9,8.9
E00033150,78.7,10.1,11.1
E00033151,80.7,13.7,5.6
E00033152,86.3,7,6.7
E00033153,76.1,18,5.9
E00033154,80.5,10.4,9.1
E00033155,76.5,15,8.5
E00033156,77.9,8.3,13.8
E00033157,82.2,9.3,8.5
E00033158,78.5,16.4,5.2
E00033159,77.9,14.6,7.5
E00033160,81.3,12.9,5.8
E00033161,75.3,15.1,9.6
E00033162,70.1,18.6,11.3
E00033163,64.8,24.7,10.6
E00033164,79.1,10.6,10.3
E00033171,84.2,10.9,4.9
E00033172,60.1,21.7,18.3
E00033173,78.2,13.9,7.8
E00033174,70.7,15.4,13.8
E00033175,74.6,17.1,8.3
E00033176,73.3,14.6,12.1
E00033177,77,16,7.1
E00033178,65.5,19,15.5
E00033179,76.3,13,10.7
E00033181,82.7,13.3,4
E00033182,83.7,10.1,6.3
E00033183,86.8,9.3,3.9
E00033185,84.9,10.7,4.4
E00033186,84.9,9.5,5.5
E00033187,85.5,11.3,3.2
E00033188,84,11.5,4.5
E00033189,80.1,11.3,8.6
E00033190,83.1,10.3,6.6
E00033191,90,7.3,2.7
E00033192,90.2,6.5,3.3
E00033193,90.3,7.3,2.3
E00033194,87.2,8.8,4
E00033195,85.7,11.4,2.9
E00033196,85.3,10,4.7
E00033197,58.6,24.2,17.2
E00033198,89.9,7.8,2.4
E00033199,46.5,30.7,22.8
E00033200,61,18.5,20.5
E00033201,87.3,8.5,4.2
E00033202,90.1,6.9,3
E00033203,82.3,10.9,6.8
E00033204,88.8,8.1,3.1
E00033206,85.1,9.7,5.2
E00033207,71,10.7,18.4
E00033208,78.2,13.3,8.5
E00033209,70.3,15.7,14
E00033210,85.2,10,4.8
E00033211,79.3,12.9,7.7
E00033212,80.3,13.5,6.2
E00033213,88.7,9.1,2.1
E00033214,83.5,11,5.6
E00033215,74.9,14,11.1
E00033216,84,9.2,6.7
