areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00032987,25,28.2,4.5,39.1,3.2
E00032988,10.4,35.8,4.8,44.8,4.2
E00032989,15.8,24.5,1.9,57.7,0
E00032990,10.4,33.3,1.7,52.8,1.7
E00032991,9,34.8,3.9,50.9,1.4
E00032992,17.4,39,5.1,36.9,1.5
E00032993,15.1,30.9,5.4,48.6,0
E00032994,34.7,40,3.2,21.1,1.1
E00032995,33.9,33.1,3,26.7,3.4
E00032996,44.8,35.2,4.8,12.3,2.9
E00032997,39.4,29.7,4.6,20.6,5.7
E00032998,25.4,31.6,2.3,38.9,1.8
E00032999,12.9,30.8,3.1,50.3,2.8
E00033000,52.6,20.8,7.1,17.5,1.9
E00033002,22.5,32.5,1,39.2,4.8
E00033004,13.6,31.7,3.6,49.5,1.6
E00033005,49.3,29,4.7,15.6,1.4
E00033006,32.3,35.1,5.2,24.2,3.2
E00033007,52.8,28.3,3.3,12.3,3.3
E00033008,42.8,36.4,3.4,14.8,2.7
E00033015,11.2,27.3,2.5,57.8,1.2
E00033016,4.2,52.1,1.9,39.3,2.6
E00033020,9.2,37.4,2.9,48.5,1.9
E00033021,37.4,26.5,2.1,30.3,3.8
E00033023,4.6,60.4,0.8,31.5,2.6
E00033032,10,29.1,1.8,58.5,0.6
E00033066,8,23.6,4,64.4,0
E00033067,5.9,21.6,1.5,69.6,1.5
E00033069,8.5,33,1.8,56.7,0
E00033070,17.1,23.5,6.8,52.3,0.4
E00033132,26,39.9,4.8,26,3.3
E00033133,39,39.7,4.9,12.9,3.5
E00033134,29.8,37.7,9.9,22.5,0
E00033135,26.3,39.1,4.2,24.4,6.1
E00033136,28.4,38.3,3.3,24,6
E00033137,27.8,36.5,6.7,24.2,4.8
E00033138,26.6,36.4,8.1,26.6,2.3
E00033139,40,37.4,8.3,13.9,0.4
E00033140,26,51.3,3.2,17.5,1.9
E00033141,30.2,36.1,9.5,17.2,7.1
E00033142,29.7,38.5,3.6,25.6,2.6
E00033143,25.2,36.8,4.4,29.2,4.4
E00033144,43.3,35.1,0.7,16.4,4.5
E00033145,27.6,43.9,4.6,23.5,0.5
E00033146,30,40.5,3.5,21.4,4.7
E00033147,32.3,38,4.4,23.1,2.2
E00033148,24.5,38,7.3,20.3,9.9
E00033149,31.1,38.3,3.6,21.9,5.1
E00033150,27.4,39.6,7.4,23.5,2.2
E00033151,24.9,38.4,6.9,18,11.8
E00033152,28.6,33.3,4.3,22.4,11.4
E00033153,20.2,28.6,3.9,19.2,28.1
E00033154,20.2,34.3,7.6,31.3,6.6
E00033155,21.2,47.8,8.9,19.7,2.5
E00033156,35.6,25.1,12.3,21.5,5.5
E00033157,30.7,38.6,6.6,22.4,1.7
E00033158,26.4,41.1,4.9,26,1.6
E00033159,26.1,47.7,7.8,15,3.3
E00033160,19.7,41,5.8,28.1,5.4
E00033161,33.2,39,3.5,23.2,1
E00033162,38.8,35.2,6.4,16.9,2.7
E00033163,36.7,33.5,3.7,23.9,2.1
E00033164,19,46.5,5.6,24.9,4.1
E00033171,21.6,43.5,7.5,23.5,3.9
E00033172,42.5,26.8,6.6,17.5,6.6
E00033173,21.4,44,7.1,24.4,3
E00033174,39.2,41.7,5,11.7,2.5
E00033175,30.6,40.5,4.5,21.2,3.2
E00033176,31.2,40.2,6.6,15,7
E00033177,22.7,47.9,4.2,21.8,3.4
