areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00032987,55.4,16.3,16.3,12
E00032988,43.8,2.3,44.6,9.2
E00032989,42.9,5.2,36.1,15.7
E00032990,37.8,12.8,35.3,14.1
E00032991,47.5,7,35.4,10.1
E00032992,56.4,10.6,21.3,11.7
E00032993,48.9,8.2,30.2,12.6
E00032994,75.8,3,9.1,12.1
E00032995,53.1,7.3,26,13.5
E00032996,69.5,10.5,7.6,12.4
E00032997,60.2,8,26.1,5.7
E00032998,59.9,11.5,19.8,8.9
E00032999,46.2,7.1,40.4,6.4
E00033000,67.3,12.2,10.2,10.2
E00033002,52.3,11.7,20.7,15.3
E00033004,36.7,14.2,37.2,11.9
E00033005,62.3,10.8,13.8,13.1
E00033006,59,6.6,21.3,13.1
E00033007,58.8,15.7,17.6,7.8
E00033008,64,9.3,10.5,16.3
E00033015,47.6,8.3,33.3,10.7
E00033016,35,14.7,41.3,9.1
E00033020,34.1,11.4,52.3,2.3
E00033021,49.1,11.4,24.6,14.9
E00033023,36.7,18.7,36.1,8.4
E00033032,35.1,9.4,45.3,10.2
E00033066,39.9,14,37.3,8.8
E00033067,41.6,5.8,42.9,9.7
E00033069,37,13.8,41.3,8
E00033070,48.3,2.8,42,7
E00033132,52.9,10,23.8,13.3
E00033133,66.4,6,11.2,16.4
E00033134,62.3,10.1,17.4,10.1
E00033135,55.6,7,25.1,12.3
E00033136,54.8,9.5,21.4,14.3
E00033137,57.8,7.8,18.6,15.7
E00033138,58.8,2.9,13.2,25
E00033139,52.8,4.9,16.3,26
E00033140,51,14.6,19.8,14.6
E00033141,60.7,11.2,16.9,11.2
E00033142,57.4,10.4,14.8,17.4
E00033143,65.7,12.4,8,13.9
E00033144,44.7,14.9,23.4,17
E00033145,48.7,8.8,18.6,23.9
E00033146,52.3,8.1,20.7,18.9
E00033147,53.3,14.1,18.5,14.1
E00033148,61.2,8.3,14,16.5
E00033149,55.2,10.4,10.4,24
E00033150,56.2,10.7,14.9,18.2
E00033151,56.1,12.1,6.8,25
E00033152,60.3,12.4,12.4,14.9
E00033153,59,6.4,14.5,20.2
E00033154,56.3,8,12.6,23
E00033155,43.4,10.1,16.2,30.3
E00033156,51.1,9.6,18.1,21.3
E00033157,59.8,9,13.9,17.2
E00033158,53.3,4.1,12.3,30.3
E00033159,59.2,7,18.3,15.5
E00033160,59.9,4.9,16.9,18.3
E00033161,52.1,17.1,17.1,13.8
E00033162,57.8,8.9,11.1,22.2
E00033163,51.7,3.4,20.7,24.1
E00033164,47.8,7.5,33.3,11.3
E00033171,47.5,10.5,22.2,19.8
E00033172,56.1,7.3,7.3,29.3
E00033173,51.7,10.1,20.8,17.4
E00033174,58.7,6.3,13.5,21.4
E00033175,55.1,12.7,17.8,14.4
E00033176,58.7,12.6,7.7,21
E00033177,57,9.1,20.7,13.2
E00033178,42.6,11.1,22.2,24.1
E00033179,62.6,10.3,11.2,15.9
E00033181,39.6,9.7,40.3,10.4
E00033182,46,10.9,29.2,13.9
E00033183,47.3,14.1,28.3,10.3
E00033185,42,15.9,31.8,10.2
E00033186,54.1,6.4,33,6.4
E00033187,39,20.3,31.4,9.3
E00033188,38.2,13.7,42.2,5.9
E00033189,50.7,12.5,16,20.8
E00033190,57.3,6.5,19.4,16.9
E00033191,47,14.9,29.1,9
E00033192,44.8,18.1,28.4,8.6
E00033193,38.9,12.7,40.5,7.9
E00033194,45.2,16.1,30.3,8.4
E00033195,31.5,6.3,54.3,7.9
E00033196,41.2,12.5,36,10.3
E00033197,47.8,5.6,32.3,14.3
E00033198,39,11.7,41.6,7.8
E00033199,41.8,18.2,27.3,12.7
E00033200,39.3,14.8,32.8,13.1
E00033201,42.1,7.4,41.1,9.5
E00033202,52.5,7.9,33.1,6.5
E00033203,43.2,8.5,41.5,6.8
E00033204,50,12.7,31.3,6
E00033206,35.6,17.8,38.4,8.2
E00033207,49.3,20.3,14.5,15.9
E00033208,62.1,6.9,12.1,19
E00033209,46.5,15.1,9.3,29.1
E00033210,43.2,10.5,31.6,14.7
E00033211,54,7,15,24
E00033212,47.3,8.8,24.2,19.8
E00033213,53.7,17.6,21.3,7.4
E00033214,52.4,10.6,17.5,19.6
E00033215,48.5,6.1,18.2,27.3
E00033216,32,13.1,40.2,14.8
E00033217,39.8,11.3,33.1,15.8
E00033218,27.7,15.5,48,8.8
E00033219,52.3,8.7,32.6,6.4
E00033220,45.1,15.3,32.6,6.9
E00033221,42.1,13.7,33.7,10.5
E00033222,50,15,17.5,17.5
E00033223,36.3,8.1,37,18.5
E00033224,60,12,14.7,13.3
E00033225,59,9.7,25.4,6
E00033226,58.6,9.4,11.7,20.3
E00033227,72.2,6.3,8.9,12.7
E00033228,57,20.6,9.3,13.1
E00033229,51.7,12.7,15.3,20.3
E00033230,49.1,15.5,14.5,20.9
E00033235,53.7,3,23.9,19.4
E00033237,61.2,11.9,9,17.9
E00033238,64.2,13.5,9.3,13
E00033242,60.8,11.4,11.4,16.5
E00033245,73.6,5.6,12.5,8.3
E00033246,54.3,12,15.2,18.5
E00033247,60.5,10.5,10.5,18.4
E00033248,46.5,14.1,16.2,23.2
E00033249,50,12.2,22.2,15.6
E00033250,35.2,29.6,9.3,25.9
E00033251,46.8,11.3,19.4,22.6
E00033252,65.1,10.5,9.3,15.1
E00033253,59.2,15.8,9.2,15.8
E00033254,50,13.3,22.7,14.1
E00033255,50.6,16.9,16.9,15.7
E00033256,52.2,8.7,18.8,20.3
E00033257,53.8,11.8,18.5,16
E00033258,47.1,14.7,13.2,25
E00033259,52.6,10.3,20.5,16.7
E00033260,57.8,13.7,4.9,23.5
E00033261,58.6,7.1,10.1,24.2
E00033264,65.5,9.1,14.5,10.9
E00033267,58.3,10.7,15.5,15.5
E00033268,51.2,11.6,24,13.2
E00033269,50.8,3.3,41,4.9
E00033270,48.2,12.5,23.2,16.1
E00033276,50.5,8.3,27.5,13.8
E00033278,61.3,9.3,18.7,10.7
E00033279,48.8,14.6,21.1,15.4
E00033281,58.8,9.1,15.2,17
E00033282,59.2,3.8,21.5,15.4
E00033283,52.2,5.9,18.4,23.5
E00033284,56,14,14,16
E00033285,53.4,9.2,25.2,12.2
E00033286,53.3,8.9,20,17.8
E00033287,54.3,5.7,27.1,12.9
E00033288,50.7,7.4,29.1,12.8
E00033298,44.4,9.4,23.1,23.1
E00033299,57.6,5.3,21.2,15.9
E00033300,44.4,19.4,17.6,18.5
E00033306,58.3,6.5,22.2,13
E00033312,43,11.7,24.2,21.1
E00033315,54.9,10.5,15,19.5
E00033318,49.1,13.6,22.5,14.8
E00033319,40.6,10.9,39.1,9.4
E00033328,56.7,5.2,19.6,18.6
E00033329,43.9,8.8,37.8,9.5
E00033330,45.3,8,34,12.7
E00033338,42.5,11.9,39.6,6
E00033351,48.8,6.4,24.8,20
E00033354,52.9,13.2,20.6,13.2
E00033356,52.7,5.3,28,14
E00033357,54,8.8,29.2,8
E00033358,64.2,7.4,18.9,9.5
E00033359,47.6,7.1,33.3,11.9
E00033360,40.1,9.6,36.9,13.4
E00033367,44.2,14.9,34.8,6.1
E00033368,41.4,7.9,36.8,13.8
