areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00032987,43.4,56.6,0
E00032988,21.3,78.7,0
E00032989,7.8,92.2,0
E00032990,5.3,94.7,0
E00032991,6.3,93.7,0
E00032992,31.3,68,0.8
E00032993,11.5,88.5,0
E00032994,69.8,30.2,0
E00032995,77.7,22.3,0
E00032996,98.9,1.1,0
E00032997,76.8,23.2,0
E00032998,66.3,33.7,0
E00032999,11.6,87.8,0.5
E00033000,45.1,54.9,0
E00033002,27.7,72.3,0
E00033004,38.1,59.9,2
E00033005,72.3,27.7,0
E00033006,91,9,0
E00033007,82.8,17.2,0
E00033008,99.4,0.6,0
E00033015,24.8,75.2,0
E00033016,50.3,49.7,0
E00033020,17.2,82.8,0
E00033021,36.3,63.7,0
E00033023,35.6,64.4,0
E00033032,3.8,96.2,0
E00033066,6,94,0
E00033067,14.3,85.7,0
E00033069,5,95,0
E00033070,0.5,99.5,0
E00033132,95,5,0
E00033133,94,6,0
E00033134,98.1,1.9,0
E00033135,91.9,8.1,0
E00033136,85.7,14.3,0
E00033137,73.2,26.8,0
E00033138,97.3,2.7,0
E00033139,49.7,50.3,0
E00033140,100,0,0
E00033141,97.7,2.3,0
E00033142,100,0,0
E00033143,77.4,22.6,0
E00033144,99.1,0.9,0
E00033145,92.2,7.8,0
E00033146,70.2,29.8,0
E00033147,100,0,0
E00033148,99.1,0.9,0
E00033149,96,4,0
E00033150,71.8,28.2,0
E00033151,73.8,26.2,0
E00033152,66.9,33.1,0
E00033153,98.9,1.1,0
E00033154,80.9,19.1,0
E00033155,98.6,1.4,0
E00033156,89.1,10.9,0
E00033157,92.6,3.4,4
E00033158,94.9,5.1,0
E00033159,98.9,1.1,0
E00033160,81.9,18.1,0
E00033161,64.4,35.6,0
E00033162,87.8,12.2,0
E00033163,69.2,30.8,0
E00033164,94.5,5.5,0
E00033171,100,0,0
E00033172,32.7,67.3,0
E00033173,100,0,0
E00033174,100,0,0
E00033175,98.1,1.9,0
E00033176,77.8,22.2,0
E00033177,83.8,16.2,0
E00033178,64.3,35.7,0
E00033179,97.9,2.1,0
E00033181,60.8,39.2,0
E00033182,33.1,66.9,0
E00033183,43.2,56.8,0
E00033185,76.8,23.2,0
E00033186,64.3,35.7,0
E00033187,20.9,79.1,0
E00033188,86,14,0
E00033189,65.7,34.3,0
E00033190,89.7,10.3,0
E00033191,95,5,0
E00033192,79.6,20.4,0
E00033193,91.5,8.5,0
E00033194,95.3,4.7,0
E00033195,94.7,5.3,0
E00033196,8.6,91.4,0
E00033197,1.3,98.7,0
E00033198,94.4,5.6,0
E00033199,2.2,97.8,0
E00033200,6.1,93.9,0
E00033201,90.9,9.1,0
E00033202,96.9,3.1,0
E00033203,98.9,1.1,0
E00033204,98.9,1.1,0
E00033206,6.6,93.4,0
E00033207,87.8,12.2,0
E00033208,85.1,14.9,0
E00033209,48.5,51.5,0
E00033210,50.5,49.5,0
E00033211,88.4,11.6,0
E00033212,98.3,1.7,0
E00033213,80.5,19.5,0
E00033214,64.4,35.6,0
E00033215,37.3,62.7,0
E00033216,12.9,87.1,0
E00033217,28.7,71.3,0
E00033218,63.7,35.4,0.9
E00033219,34.3,65.7,0
E00033220,73.6,26.4,0
E00033221,5.7,94.3,0
E00033222,7.6,92.4,0
E00033223,7,93,0
E00033224,67.6,32.4,0
E00033225,45.9,54.1,0
E00033226,95.6,4.4,0
E00033227,67.7,32.3,0
E00033228,35.6,64.4,0
E00033229,88.6,11.4,0
E00033230,100,0,0
E00033235,75,25,0
E00033237,75.4,24.6,0
E00033238,91.5,8.5,0
E00033242,100,0,0
E00033245,66.7,33.3,0
E00033246,67.2,32.8,0
E00033247,84.1,15.9,0
E00033248,4.7,95.3,0
E00033249,97.7,2.3,0
E00033250,99.2,0.8,0
E00033251,87.1,12.9,0
E00033252,53.8,46.3,0
E00033253,62.9,37.1,0
E00033254,90.2,9.8,0
E00033255,81.9,18.1,0
E00033256,91.5,8.5,0
E00033257,57.2,42.8,0
E00033258,75.4,24.6,0
E00033259,94.4,5.6,0
E00033260,90.5,9.5,0
E00033261,100,0,0
E00033264,64.1,35.9,0
E00033267,65.6,34.4,0
E00033268,81,19,0
E00033269,38.7,60.4,0.9
E00033270,94.6,5.4,0
E00033276,75.2,24.8,0
E00033278,99,1,0
E00033279,96.3,3.7,0
E00033281,89.8,10.2,0
E00033282,95,5,0
E00033283,100,0,0
E00033284,3,97,0
E00033285,100,0,0
E00033286,57.1,42.9,0
E00033287,100,0,0
E00033288,100,0,0
E00033298,97.6,2.4,0
E00033299,100,0,0
E00033300,69.1,30.9,0
E00033306,100,0,0
E00033312,87.7,12.3,0
E00033315,98.4,1.6,0
E00033318,100,0,0
E00033319,100,0,0
E00033328,59.6,40.4,0
E00033329,91.9,8.1,0
E00033330,100,0,0
E00033338,100,0,0
E00033351,100,0,0
E00033354,14.5,85.5,0
E00033356,95.4,4.6,0
E00033357,99.2,0.8,0
E00033358,92.6,7.4,0
E00033359,66,34,0
E00033360,100,0,0
E00033367,94.2,5.8,0
E00033368,100,0,0
E00033369,93.5,6.5,0
E00033370,69.9,30.1,0
E00033372,91.6,8.4,0
E00033373,92.1,7.9,0
E00033374,99.2,0.8,0
E00033378,80.9,19.1,0
E00033379,100,0,0
E00033380,99.1,0.9,0
E00033382,100,0,0
E00033386,99.3,0.7,0
E00033387,31.5,68.5,0
E00033388,56.5,43.5,0
E00033389,99.2,0.8,0
E00033391,77.4,22.6,0
E00033392,56.1,43.9,0
E00033394,51.9,48.1,0
E00033395,29.6,70.4,0
E00033396,90.9,9.1,0
E00033397,99.2,0.8,0
E00033399,99.2,0.8,0
E00033400,100,0,0
E00033401,99,1,0
E00033402,100,0,0
E00033403,98.6,1.4,0
E00033404,55.2,44.8,0
E00033405,95.3,4.7,0
E00033406,97.6,2.4,0
E00033407,86.9,13.1,0
E00033408,87.1,12.9,0
E00033409,38.7,61.3,0
E00033410,99.1,0.9,0
E00033411,97.4,2.6,0
E00033412,98.5,1.5,0
E00033413,79.2,20.8,0
E00033414,90.3,9.7,0
E00033415,100,0,0
E00033416,94.4,5.6,0
E00033417,80.2,19.8,0
E00033419,79.2,20.8,0
E00033420,92.4,7.6,0
E00033421,77.5,22.5,0
E00033423,95.5,4.5,0
E00033424,94.7,5.3,0
E00033425,100,0,0
E00033426,88.6,11.4,0
E00033427,91.8,8.2,0
E00033438,100,0,0
E00033439,93.1,6.9,0
E00033448,88.5,11.5,0
E00033449,87.5,12.5,0
E00033450,100,0,0
E00033451,75.2,24.8,0
E00033452,98.2,1.8,0
E00033453,56.3,43.7,0
E00033454,97.6,2.4,0
E00033455,43.2,56.8,0
E00033456,91.5,8.5,0
E00033525,99.2,0.8,0
E00033526,95.8,4.2,0
E00033527,100,0,0
E00033534,58.1,41.9,0
E00033535,89.9,10.1,0
E00033536,96.9,3.1,0
E00033538,80.6,19.4,0
E00033539,100,0,0
E00033540,87,13,0
E00033541,96.2,3.8,0
E00033542,73.1,26.9,0
E00033543,65.9,34.1,0
E00033544,97.1,2.9,0
E00033545,84.3,15.7,0
E00033546,85,15,0
E00033547,89.3,10.7,0
E00033548,90.7,9.3,0
E00033549,99.4,0.6,0
E00033550,86.4,13.6,0
E00033551,61.1,38.9,0
E00033555,40.8,59.2,0
E00033560,100,0,0
E00033561,100,0,0
E00033572,85.1,14.9,0
E00033574,100,0,0
E00033575,85.7,14.3,0
E00033576,97.2,2.8,0
E00033577,86,14,0
E00033580,35.5,64.5,0
E00033589,80.4,19.6,0
E00033590,54.1,45.9,0
E00033591,100,0,0
E00033621,79,21,0
E00033623,62.1,37.9,0
E00033672,76.5,23.5,0
E00033673,99.1,0.9,0
E00033677,98.3,1.7,0
E00033684,74.9,25.1,0
E00033686,100,0,0
E00033687,78.1,21.9,0
E00033688,89.7,10.3,0
E00033689,99.5,0.5,0
E00033690,40,60,0
E00033691,80,20,0
E00033694,72.7,27.3,0
E00033806,5.2,94,0.7
E00033808,98.9,1.1,0
E00033810,94.7,5.3,0
E00033812,55,45,0
E00033813,49.5,50.5,0
E00033814,96.9,3.1,0
E00033815,85.9,14.1,0
E00033816,96.9,3.1,0
E00033818,75.2,24.8,0
E00033819,10.6,89.4,0
E00033820,95.2,4.8,0
E00033821,35.7,64.3,0
E00033822,91.9,8.1,0
E00033823,94.3,5.7,0
E00033824,82.7,17.3,0
E00033825,95.7,4.3,0
E00033826,7.3,92.7,0
E00033827,16.8,83.2,0
E00033828,89.6,10.4,0
E00033829,10.4,89.6,0
E00033832,4.7,95.3,0
E00033833,7.3,92.7,0
E00033836,3.4,96.6,0
E00033837,60.4,39.6,0
E00033838,97.3,1.4,1.4
E00033840,16.5,83,0.6
E00033841,82.1,17.1,0.9
E00033842,21.1,78.9,0
E00033843,97.9,2.1,0
E00033844,87.9,12.1,0
E00033845,7.5,92.5,0
E00033846,37.4,62.6,0
E00033847,60.9,39.1,0
E00033898,67.4,32.6,0
E00033899,85.1,14.9,0
E00033900,93.5,6.5,0
E00033901,15.3,84.7,0
E00033902,95.3,4.7,0
E00033903,68.2,31.8,0
E00033904,74.5,24.8,0.6
E00033905,84.5,15.5,0
E00033906,18.8,81.2,0
E00033907,36.2,63.8,0
E00033908,19.6,80.4,0
E00033909,93.7,6.3,0
E00033910,91,9,0
E00033911,98.6,1.4,0
E00033913,50.5,49.5,0
E00033914,91.9,8.1,0
E00033915,82.1,17.9,0
E00033917,94.2,5.8,0
E00033918,57,43,0
E00033919,64.3,35.7,0
E00033920,47.5,52.5,0
E00033921,86.6,13.4,0
E00033922,96.8,3.2,0
E00033923,91.2,8.8,0
E00033924,97.8,2.2,0
E00033925,14.6,84.8,0.6
E00033926,99.3,0.7,0
E00033927,97.7,2.3,0
E00033928,79.5,20.5,0
E00033930,72.2,27.8,0
E00033931,82.3,17.7,0
E00033932,95.5,4.5,0
E00033933,93.3,6.7,0
E00033934,25.8,74.2,0
E00033935,67.7,31.1,1.2
E00033936,96,4,0
E00033937,94.1,5.9,0
E00033938,95.3,4.7,0
E00033939,86.7,13.3,0
E00033940,53.7,46.3,0
E00033941,75.4,24.6,0
E00033942,55.7,44.3,0
E00033943,95.3,3.3,1.3
E00033944,36.5,63.5,0
E00033945,29.7,70.3,0
E00033946,72.3,27.7,0
E00033950,97.7,2.3,0
E00033951,94.7,5.3,0
E00033953,88.7,11.3,0
E00033954,53.4,46.6,0
E00033955,92.5,7.5,0
E00033956,95.8,4.2,0
E00033972,65.4,34.6,0
E00033973,98.7,1.3,0
E00033974,73.3,26.7,0
E00033975,79.6,20.4,0
E00033976,82.2,17.8,0
E00033977,82.4,16.8,0.8
E00033978,29.1,70.9,0
E00033979,75.6,24.4,0
E00033980,88.4,11.6,0
E00033981,52.3,47.7,0
E00033982,89.5,10.5,0
E00034019,88.7,11.3,0
E00034020,98.2,1.8,0
E00034021,100,0,0
E00034022,90.9,9.1,0
E00034023,70.4,29.6,0
E00034024,88.1,11.9,0
E00034025,83.2,16.8,0
E00034026,79.7,20.3,0
E00034027,95.2,4.8,0
E00034028,44.9,55.1,0
E00034029,98.2,1.8,0
E00034030,99.1,0.9,0
E00034031,76.5,23.5,0
E00034032,100,0,0
E00034033,99,1,0
E00034034,95.8,4.2,0
E00034035,96.6,3.4,0
E00034036,99.1,0.9,0
E00034037,100,0,0
E00034038,90,10,0
E00034039,75.7,24.3,0
E00034040,100,0,0
E00034041,99.2,0.8,0
E00034042,96.9,3.1,0
E00034043,55.2,44.8,0
E00034044,93.1,6.9,0
E00034045,100,0,0
E00034046,86.1,13.9,0
E00034047,96.1,3.9,0
E00034048,93.1,6.9,0
E00034049,99.2,0.8,0
E00034050,99.2,0,0.8
E00034051,97.9,2.1,0
E00034052,98.2,1.8,0
E00034053,74.2,25.8,0
E00034054,99.2,0.8,0
E00034055,39.6,60.4,0
E00034056,99.2,0,0.8
E00034057,98,2,0
E00034058,55.9,44.1,0
E00034059,99.4,0.6,0
E00034061,98.5,1.5,0
E00034062,75.6,24.4,0
E00034063,78,22,0
E00034064,96.8,3.2,0
E00034065,79.5,20.5,0
E00034066,75.2,24.8,0
E00034067,99.2,0.8,0
E00034068,91,9,0
E00034069,79.7,20.3,0
E00034070,80.7,19.3,0
E00034071,85.2,14.8,0
E00034072,61.7,38.3,0
E00034073,75,25,0
E00034074,99.3,0.7,0
E00034075,99.3,0.7,0
E00034076,92.5,6.8,0.7
E00034077,95.5,4.5,0
E00034078,82.5,17.5,0
E00034079,98.1,1.9,0
E00034080,100,0,0
E00034081,52.6,47.4,0
E00034082,96.4,3.6,0
E00034083,96.7,2.2,1.1
E00034084,96.3,3.7,0
E00034085,99.2,0.8,0
E00034086,98.5,1.5,0
E00034087,91.3,8.8,0
E00034088,97.7,2.3,0
E00034089,98.9,1.1,0
E00034090,92.2,6.9,1
E00034091,95.5,4.5,0
E00034092,98.8,1.3,0
E00034093,60.3,39.7,0
E00034094,77.2,22.8,0
E00034095,92.4,7.6,0
E00034096,94.9,5.1,0
E00034097,98.1,1.9,0
E00034098,98.1,1.9,0
E00034099,90.7,9.3,0
E00034100,92.6,7.4,0
E00034101,99.3,0.7,0
E00034102,100,0,0
E00034104,93.9,6.1,0
E00034106,93.3,6.7,0
E00034107,98.3,1.7,0
E00034108,56.6,43.4,0
E00034109,83.8,16.2,0
E00034110,94.1,5.9,0
E00034199,96.9,3.1,0
E00034201,76.2,23.8,0
E00034202,100,0,0
E00034203,96.2,3.8,0
E00034208,43,57,0
E00034209,38.5,61.5,0
E00034211,60.3,39.7,0
E00034212,54.2,45.8,0
E00034213,75.1,24.9,0
E00034215,70.3,29.7,0
E00034216,75,25,0
E00034219,92.9,7.1,0
E00034221,87.8,12.2,0
E00034223,48.7,51.3,0
E00034224,93,7,0
E00034225,99.3,0.7,0
E00034227,77.3,22.7,0
E00034228,98.5,1.5,0
E00034230,99.3,0.7,0
E00034231,78.3,21.7,0
E00034265,99.6,0.4,0
E00034266,96.3,3.7,0
E00034267,94,6,0
E00034268,76.3,23.7,0
E00034269,69,31,0
E00034270,56.8,43.2,0
E00034271,100,0,0
E00034272,41.4,58.6,0
E00034273,23.3,76.7,0
