areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00032987,20.3,79.7
E00032988,13.3,86.7
E00032989,12.2,87.8
E00032990,15.1,84.9
E00032991,10.7,89.3
E00032992,13.4,86.6
E00032993,22.3,77.7
E00032994,24.7,75.3
E00032995,26.8,73.2
E00032996,30.6,69.4
E00032997,37.8,62.2
E00032998,19.3,80.7
E00032999,15.1,84.9
E00033000,32.2,67.8
E00033002,26.3,73.7
E00033004,29.1,70.9
E00033005,24.9,75.1
E00033006,29.3,70.7
E00033007,26.4,73.6
E00033008,21.6,78.4
E00033015,25.2,74.8
E00033016,16.3,83.7
E00033020,5.9,94.1
E00033021,21.7,78.3
E00033023,7.3,92.7
E00033032,15.5,84.5
E00033066,26.6,73.4
E00033067,14,86
E00033069,14.6,85.4
E00033070,11.4,88.6
E00033132,33.5,66.5
E00033133,28.6,71.4
E00033134,19.2,80.8
E00033135,34.6,65.4
E00033136,25.5,74.5
E00033137,28.5,71.5
E00033138,27.9,72.1
E00033139,28.8,71.2
E00033140,27.9,72.1
E00033141,33.1,66.9
E00033142,26,74
E00033143,29.8,70.2
E00033144,14.9,85.1
E00033145,28.4,71.6
E00033146,31.2,68.8
E00033147,39.3,60.7
E00033148,29.4,70.6
E00033149,26.7,73.3
E00033150,24.6,75.4
E00033151,23.3,76.7
E00033152,31.7,68.3
E00033153,31.3,68.7
E00033154,11.1,88.9
E00033155,20.6,79.4
E00033156,21.4,78.6
E00033157,27.6,72.4
E00033158,26.1,73.9
E00033159,21.9,78.1
E00033160,31.6,68.4
E00033161,23.5,76.5
E00033162,19.2,80.8
E00033163,21.1,78.9
E00033164,39,61
E00033171,44.9,55.1
E00033172,24.2,75.8
E00033173,43.2,56.8
E00033174,28.5,71.5
E00033175,45.2,54.8
E00033176,28.8,71.2
E00033177,34.5,65.5
E00033178,30.8,69.2
E00033179,19,81
E00033181,17.1,82.9
E00033182,19.6,80.4
E00033183,9.1,90.9
E00033185,20.6,79.4
E00033186,15.8,84.2
E00033187,22.7,77.3
E00033188,19.3,80.7
E00033189,33.7,66.3
E00033190,34.8,65.2
E00033191,13.5,86.5
E00033192,10,90
E00033193,32.7,67.3
E00033194,16.9,83.1
E00033195,38.3,61.7
E00033196,17.7,82.3
E00033197,24.2,75.8
E00033198,22.5,77.5
E00033199,20,80
E00033200,22.7,77.3
E00033201,38.7,61.3
E00033202,18.5,81.5
E00033203,34.8,65.2
E00033204,33,67
E00033206,22.3,77.7
E00033207,28.4,71.6
E00033208,29.7,70.3
E00033209,22.5,77.5
E00033210,17.2,82.8
E00033211,35,65
E00033212,42.3,57.7
E00033213,11.1,88.9
E00033214,34.7,65.3
E00033215,28.8,71.2
E00033216,17.9,82.1
E00033217,26.8,73.2
E00033218,38.7,61.3
E00033219,15.2,84.8
E00033220,14.9,85.1
E00033221,17.4,82.6
E00033222,15.8,84.2
E00033223,16.7,83.3
E00033224,19.7,80.3
E00033225,21.8,78.2
E00033226,24.1,75.9
E00033227,26.4,73.6
E00033228,18.3,81.7
E00033229,48.6,51.4
E00033230,39.1,60.9
E00033235,24.9,75.1
E00033237,18.8,81.2
E00033238,30.4,69.6
E00033242,31.6,68.4
E00033245,24.1,75.9
E00033246,25.8,74.2
E00033247,33.9,66.1
E00033248,7.5,92.5
E00033249,32.9,67.1
E00033250,20.6,79.4
E00033251,21.7,78.3
E00033252,24.1,75.9
E00033253,24.9,75.1
E00033254,34.4,65.6
E00033255,36.5,63.5
E00033256,41.3,58.8
E00033257,29.2,70.8
E00033258,26.6,73.4
E00033259,11.6,88.4
E00033260,21.8,78.2
E00033261,23.7,76.3
E00033264,25.5,74.5
E00033267,17.9,82.1
E00033268,43.3,56.7
E00033269,28.9,71.1
E00033270,45.5,54.5
E00033276,20.6,79.4
E00033278,35,65
E00033279,18.9,81.1
E00033281,33.3,66.7
E00033282,37,63
E00033283,38.4,61.6
E00033284,28.4,71.6
E00033285,30.4,69.6
E00033286,20.3,79.7
E00033287,44.4,55.6
E00033288,38.8,61.3
E00033298,31.1,68.9
E00033299,39.7,60.3
E00033300,31.2,68.8
E00033306,21.3,78.7
E00033312,32.3,67.7
E00033315,48.5,51.5
E00033318,30.7,69.3
E00033319,59.1,40.9
E00033328,35.1,64.9
E00033329,54.2,45.8
E00033330,52.3,47.7
E00033338,63.6,36.4
E00033351,41.5,58.5
E00033354,16.2,83.8
E00033356,42.5,57.5
E00033357,36.8,63.2
E00033358,33,67
E00033359,37.4,62.6
E00033360,43.7,56.3
E00033367,27.7,72.3
E00033368,50.7,49.3
E00033369,49.3,50.7
E00033370,40.6,59.4
E00033372,54.3,45.7
E00033373,49.1,50.9
E00033374,37.2,62.8
E00033378,52.5,47.5
E00033379,35.7,64.3
E00033380,42.2,57.8
E00033382,52.9,47.1
E00033386,44.8,55.2
E00033387,27.4,72.6
E00033388,19.6,80.4
E00033389,43.6,56.4
E00033391,28.3,71.7
E00033392,25.9,74.1
E00033394,30.6,69.4
E00033395,25.2,74.8
E00033396,40.7,59.3
E00033397,52.3,47.7
E00033399,49.4,50.6
E00033400,59.6,40.4
E00033401,55.7,44.3
E00033402,26.6,73.4
E00033403,46.4,53.6
E00033404,27.2,72.8
E00033405,43.1,56.9
E00033406,58.1,41.9
E00033407,27.9,72.1
E00033408,22.3,77.7
E00033409,47.8,52.2
E00033410,37.5,62.5
E00033411,59.6,40.4
E00033412,25,75
E00033413,27.9,72.1
E00033414,42.7,57.3
E00033415,66.4,33.6
E00033416,36,64
E00033417,34.4,65.6
E00033419,51.3,48.7
E00033420,35.4,64.6
E00033421,32.5,67.5
E00033423,40.4,59.6
E00033424,41.5,58.5
E00033425,32.1,67.9
E00033426,42.5,57.5
E00033427,50,50
E00033438,32.4,67.6
E00033439,31.8,68.2
E00033448,38.2,61.8
E00033449,36.9,63.1
E00033450,38.5,61.5
E00033451,29.7,70.3
E00033452,34.7,65.3
E00033453,37.4,62.6
E00033454,36.3,63.7
E00033455,24.1,75.9
E00033456,39.1,60.9
E00033525,34.4,65.6
E00033526,34.6,65.4
E00033527,42.3,57.7
E00033534,28,72
E00033535,51.4,48.6
E00033536,43,57
E00033538,51.8,48.2
E00033539,42.9,57.1
E00033540,46.2,53.8
E00033541,43.3,56.7
E00033542,35,65
E00033543,46,54
E00033544,32.6,67.4
E00033545,42.8,57.2
E00033546,32.3,67.7
E00033547,41.6,58.4
E00033548,29.2,70.8
E00033549,32.1,67.9
E00033550,57.8,42.2
E00033551,40.4,59.6
E00033555,37.3,62.7
E00033560,58.9,41.1
E00033561,48.4,51.6
E00033572,51.1,48.9
E00033574,46.9,53.1
E00033575,56.3,43.7
E00033576,34.2,65.8
E00033577,42,58
E00033580,25.7,74.3
E00033589,34.3,65.7
E00033590,19.9,80.1
E00033591,28.9,71.1
E00033621,28.7,71.3
E00033623,17.6,82.4
E00033672,27.3,72.7
E00033673,28.2,71.8
E00033677,30.5,69.5
E00033684,26,74
E00033686,32.6,67.4
E00033687,18.7,81.3
E00033688,27,73
E00033689,42,58
E00033690,15.2,84.8
E00033691,33.8,66.2
E00033694,28.3,71.7
E00033806,14.2,85.8
E00033808,36.2,63.8
E00033810,36.1,63.9
E00033812,37.9,62.1
E00033813,26.9,73.1
E00033814,31.4,68.6
E00033815,31.7,68.3
E00033816,33.2,66.8
E00033818,29.2,70.8
E00033819,27.1,72.9
E00033820,47.2,52.8
E00033821,25.1,74.9
E00033822,28.7,71.3
E00033823,28.9,71.1
E00033824,29.7,70.3
E00033825,31.9,68.1
E00033826,19.8,80.2
E00033827,22.6,77.4
E00033828,36.9,63.1
E00033829,11.2,88.8
E00033832,10.1,89.9
E00033833,17.8,82.2
E00033836,20.1,79.9
E00033837,28.3,71.7
E00033838,22.5,77.5
E00033840,9,91
E00033841,24.2,75.8
E00033842,23.9,76.1
E00033843,33.4,66.6
E00033844,39.2,60.8
E00033845,15,85
E00033846,16.5,83.5
E00033847,17.3,82.7
E00033898,30.2,69.8
E00033899,18.4,81.6
E00033900,25.6,74.4
E00033901,16.9,83.1
E00033902,19.5,80.5
E00033903,14.3,85.7
E00033904,35.4,64.6
E00033905,20.6,79.4
E00033906,19.9,80.1
E00033907,23.7,76.3
E00033908,24,76
E00033909,28.5,71.5
E00033910,24.7,75.3
E00033911,27.7,72.3
E00033913,23.9,76.1
E00033914,14.9,85.1
E00033915,22.3,77.7
E00033917,42.9,57.1
E00033918,31.8,68.2
E00033919,31,69
E00033920,27.5,72.5
E00033921,25.9,74.1
E00033922,38.8,61.2
E00033923,23.1,76.9
E00033924,19.4,80.6
E00033925,26.2,73.8
E00033926,19.8,80.2
E00033927,31.2,68.8
E00033928,33.8,66.2
E00033930,29.3,70.7
E00033931,33.9,66.1
E00033932,23.3,76.7
E00033933,17.6,82.4
E00033934,27,73
E00033935,20.6,79.4
E00033936,24.3,75.7
E00033937,23.3,76.7
E00033938,26.9,73.1
E00033939,46.3,53.7
E00033940,23.7,76.3
E00033941,24.6,75.4
E00033942,31,69
E00033943,30.4,69.6
E00033944,18.2,81.8
E00033945,23.7,76.3
E00033946,38.9,61.1
E00033950,25.7,74.3
E00033951,36.2,63.8
E00033953,24.2,75.8
E00033954,16,84
E00033955,27.8,72.2
E00033956,30.3,69.7
E00033972,30.6,69.4
E00033973,23.9,76.1
E00033974,30.7,69.3
E00033975,26.5,73.5
E00033976,22.6,77.4
E00033977,30.2,69.8
E00033978,26.6,73.4
E00033979,39.5,60.5
E00033980,29.3,70.7
E00033981,15.6,84.4
E00033982,31.3,68.8
E00034019,33.5,66.5
E00034020,40.3,59.7
E00034021,34.6,65.4
E00034022,35.2,64.8
E00034023,29.2,70.8
E00034024,23.3,76.7
E00034025,24,76
E00034026,30.9,69.1
E00034027,12.6,87.4
E00034028,18,82
E00034029,26.8,73.2
E00034030,28.2,71.8
E00034031,49,51
E00034032,51.4,48.6
E00034033,38.1,61.9
E00034034,37.7,62.3
E00034035,35,65
E00034036,43.4,56.6
E00034037,39.2,60.8
E00034038,34.7,65.3
E00034039,34.5,65.5
E00034040,36.3,63.7
E00034041,38.2,61.8
E00034042,35.1,64.9
E00034043,33.4,66.6
E00034044,39.4,60.6
E00034045,31.8,68.2
E00034046,31.9,68.1
E00034047,24,76
E00034048,40.6,59.4
E00034049,37.3,62.7
E00034050,32.1,67.9
E00034051,30.5,69.5
E00034052,34.6,65.4
E00034053,33,67
E00034054,35.1,64.9
E00034055,20.4,79.6
E00034056,20.9,79.1
E00034057,31.3,68.7
E00034058,30.2,69.8
E00034059,38.8,61.3
E00034061,31.7,68.3
E00034062,13.5,86.5
E00034063,12.4,87.6
E00034064,8.9,91.1
E00034065,49.8,50.2
E00034066,30.9,69.1
E00034067,26.8,73.2
E00034068,22.8,77.2
E00034069,17.4,82.6
E00034070,36.9,63.1
E00034071,21.7,78.3
E00034072,20.4,79.6
E00034073,20.3,79.7
E00034074,22.2,77.8
E00034075,13.3,86.7
E00034076,28.5,71.5
E00034077,24.1,75.9
E00034078,17.2,82.8
E00034079,13.1,86.9
E00034080,23.3,76.7
E00034081,21.9,78.1
E00034082,20.2,79.8
E00034083,28.2,71.8
E00034084,30.3,69.7
E00034085,24.3,75.7
E00034086,62,38
E00034087,9.4,90.6
E00034088,17.1,82.9
E00034089,17,83
E00034090,14.4,85.6
E00034091,18.4,81.6
E00034092,10.8,89.2
E00034093,13.6,86.4
E00034094,14.3,85.7
E00034095,12.8,87.2
E00034096,17.5,82.5
E00034097,17,83
E00034098,20.3,79.7
E00034099,11.3,88.7
E00034100,24.5,75.5
E00034101,24.3,75.7
E00034102,34.4,65.6
E00034104,30.1,69.9
E00034106,34.8,65.2
E00034107,28.5,71.5
E00034108,13.3,86.7
E00034109,17.4,82.6
E00034110,30.3,69.7
E00034199,28.3,71.7
E00034201,33,67
E00034202,33.5,66.5
E00034203,13.8,86.2
E00034208,17.5,82.5
E00034209,19.5,80.5
E00034211,16.8,83.2
E00034212,18.1,81.9
E00034213,25.6,74.4
E00034215,12.2,87.8
E00034216,20.6,79.4
E00034219,34.4,65.6
E00034221,22.7,77.3
E00034223,22.2,77.8
E00034224,8.1,91.9
E00034225,14.8,85.2
E00034227,10.6,89.4
E00034228,8.4,91.6
E00034230,13,87
E00034231,9.2,90.8
E00034265,50,50
E00034266,37.2,62.8
E00034267,44.1,55.9
E00034268,26.5,73.5
E00034269,29,71
E00034270,26.2,73.8
E00034271,37.7,62.3
E00034272,25,75
E00034273,17.5,82.5
E00034274,27.3,72.7
E00034275,49,51
E00034276,33.3,66.7
E00034277,47,53
E00034278,34.4,65.6
E00034279,18.4,81.6
E00034280,8.5,91.5
E00034281,26.3,73.7
E00034282,28.1,71.9
E00034283,27.9,72.1
E00034284,37.8,62.2
E00034285,33.2,66.8
E00034286,33.9,66.1
E00034287,27.4,72.6
E00034288,31,69
E00034289,42.6,57.4
E00034290,24.7,75.3
E00034291,31.8,68.2
E00034292,30.7,69.3
E00034293,21.5,78.5
E00034295,22.8,77.2
E00034296,32.8,67.2
E00034297,24.8,75.2
E00034298,31.4,68.6
E00034299,28.1,71.9
E00034300,31.8,68.2
E00034301,26.4,73.6
E00034302,26.8,73.2
E00034303,26.1,73.9
E00034304,25.5,74.5
E00034305,31.9,68.1
E00034306,20.5,79.5
E00034307,26.3,73.7
E00034308,33.3,66.7
E00034309,31.6,68.4
E00034310,31.5,68.5
E00034311,24.3,75.7
E00034312,30.9,69.1
E00034313,33.2,66.8
E00034314,25.5,74.5
E00034349,23.8,76.2
E00034350,17.6,82.4
E00034351,15.7,84.3
E00034352,20,80
E00034354,25.3,74.7
E00034356,18.5,81.5
E00034360,24.6,75.4
E00034363,32.3,67.7
E00034364,20,80
E00034368,33.7,66.3
E00034369,16.8,83.2
E00034371,25.2,74.8
E00034372,32.6,67.4
E00034373,22.5,77.5
E00034374,23.9,76.1
E00165713,53,47
E00165714,43.1,56.9
E00165716,25.1,74.9
E00165726,33.9,66.1
E00165727,34.8,65.2
E00176597,34.3,65.7
E00176602,14.3,85.7
E00176610,26.3,73.7
E00176611,7.8,92.2
E00176612,12.1,87.9
E00176613,9.3,90.7
E00176618,32,68
E00176620,14.5,85.5
E00176622,30,70
E00176624,1.8,98.2
E00176627,13.2,86.8
E00176629,13.7,86.3
E00176633,35,65
E00176635,11.3,88.7
E00176640,16.3,83.7
E00176641,11.2,88.8
E00176642,10.1,89.9
E00176644,21.5,78.5
E00176646,9.2,90.8
E00176647,5.9,94.1
E00176648,39.3,60.7
E00176652,8.9,91.1
E00176653,16.8,83.2
E00176654,37.2,62.8
E00176656,35.4,64.6
E00176657,9.1,90.9
E00176658,9,91
E00176660,10.4,89.6
E00176661,2.7,97.3
E00176663,37.9,62.1
E00176668,37,63
E00176669,32.9,67.1
E00176676,7.3,92.7
E00176686,7.6,92.4
E00176691,10.4,89.6
E00176693,5.5,94.5
E00176698,14.4,85.6
E00176699,45.2,54.8
E00176702,12,88
E00176708,42.1,57.9
E00176709,5.4,94.6
E00176711,4.5,95.5
E00176712,0.5,99.5
E00176713,10,90
E00176714,25.5,74.5
E00176715,33.9,66.1
E00176716,36.3,63.7
E00176717,24.2,75.8
E00176718,31.9,68.1
E00176724,13.9,86.1
E00176725,18.6,81.4
E00176726,18.4,81.6
E00176727,37.4,62.6
E00176731,23.8,76.2
E00176732,25.1,74.9
E00176733,15.6,84.4
E00176734,14.2,85.8
E00176736,9.8,90.2
E00176737,18.6,81.4
E00176738,26.7,73.3
E00176739,19.3,80.7
E00176740,8.8,91.2
E00176741,23.7,76.3
E00176744,3.2,96.8
E00176748,6.7,93.3
E00176752,10.7,89.3
E00176757,16.1,83.9
E00176758,4.5,95.5
E00176766,15.2,84.8
E00176769,15.9,84.1
E00182926,8.7,91.3
E00182928,2.1,97.9
E00182929,7.1,92.9
E00182930,30.4,69.6
E00182933,10,90
E00182934,2.6,97.4
E00182937,3.8,96.2
E00182938,1,99
E00182945,1.9,98.1
E00182947,38.8,61.2
E00182948,21.3,78.7
E00182949,2.9,97.1
E00182950,6.6,93.4
E00182952,34.7,65.3
E00182953,17.7,82.3
E00182955,15.3,84.7
E00182956,28,72
E00182957,29,71
E00182958,6,94
E00182959,31.6,68.4
E00182962,0.7,99.3
E00182964,17.1,82.9
E00182965,4.1,95.9
E00182966,21.2,78.8
E00182967,1.7,98.3
E00182969,12.1,87.9
E00182970,3.5,96.5
E00182971,2.7,97.3
E00182974,17.4,82.6
E00182975,14.5,85.5
E00182976,44.7,55.3
E00182978,38.8,61.2
E00182979,12.9,87.1
E00182981,4.6,95.4
E00182984,5,95
E00182985,31.3,68.7
E00182986,24.1,75.9
E00182987,42,58
E00182989,26.3,73.7
E00182990,39.8,60.2
E00182991,10.1,89.9
E00182992,17.4,82.6
E00182994,8.3,91.7
E00182995,40.6,59.4
E00182996,6.4,93.6
E00182997,12.5,87.5
E00182998,2.6,97.4
