areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00032987,35.5,64.5
E00032988,26,74
E00032989,31.9,68.1
E00032990,28.7,71.3
E00032991,30.1,69.9
E00032992,42.1,57.9
E00032993,32.2,67.8
E00032994,67.6,32.4
E00032995,22.9,77.1
E00032996,41.7,58.3
E00032997,32.2,67.8
E00032998,32.3,67.7
E00032999,33.1,66.9
E00033000,41.7,58.3
E00033002,33.6,66.4
E00033004,20.2,79.8
E00033005,48.1,51.9
E00033006,32.8,67.2
E00033007,30.8,69.2
E00033008,55.3,44.7
E00033015,32.1,67.9
E00033016,43.3,56.7
E00033020,31.1,68.9
E00033021,32.8,67.2
E00033023,57,43
E00033032,21.1,78.9
E00033066,21.8,78.2
E00033067,19.4,80.6
E00033069,26.6,73.4
E00033070,21.9,78.1
E00033132,26.8,73.2
E00033133,37.8,62.2
E00033134,31.9,68.1
E00033135,35.3,64.7
E00033136,31,69
E00033137,37.4,62.6
E00033138,31,69
E00033139,32.2,67.8
E00033140,40.6,59.4
E00033141,29.2,70.8
E00033142,33,67
E00033143,33.1,66.9
E00033144,28.9,71.1
E00033145,33.6,66.4
E00033146,37.3,62.7
E00033147,23.9,76.1
E00033148,35,65
E00033149,36.1,63.9
E00033150,43.2,56.8
E00033151,32.6,67.4
E00033152,36.4,63.6
E00033153,26.6,73.4
E00033154,47.1,52.9
E00033155,34.7,65.3
E00033156,45.8,54.2
E00033157,27.8,72.2
E00033158,35.2,64.8
E00033159,39.1,60.9
E00033160,33.3,66.7
E00033161,32.9,67.1
E00033162,41.6,58.4
E00033163,40,60
E00033164,31.6,68.4
E00033171,22.6,77.4
E00033172,32.1,67.9
E00033173,27.2,72.8
E00033174,38.6,61.4
E00033175,24.3,75.7
E00033176,32.2,67.8
E00033177,31.1,68.9
E00033178,19.2,80.8
E00033179,44.4,55.6
E00033181,41.7,58.3
E00033182,35.8,64.2
E00033183,44,56
E00033185,25.6,74.4
E00033186,24.5,75.5
E00033187,23.9,76.1
E00033188,40.4,59.6
E00033189,47.6,52.4
E00033190,40.2,59.8
E00033191,40.6,59.4
E00033192,53,47
E00033193,27.1,72.9
E00033194,35.5,64.5
E00033195,25.6,74.4
E00033196,26.8,73.2
E00033197,32.1,67.9
E00033198,34.8,65.2
E00033199,31,69
E00033200,45.2,54.8
E00033201,23.7,76.3
