geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00075937,31.1,51.4,16.4,0.5,0.5
E00075938,43.1,38.5,16.9,1.5,0
E00075939,65.3,23.4,9.7,0.8,0.8
E00075940,52.2,22.6,20.9,4.3,0
E00075941,32.1,48.1,18.3,1.5,0
E00075942,77.6,10.3,9.5,1.7,0.9
E00075943,67.1,25,7.9,0,0
E00075944,56.2,32.9,8.9,2.1,0
E00075945,46.6,25.9,26.7,0.9,0
E00075946,72.9,16.3,10.9,0,0
E00075947,39.5,33.3,25.4,1.8,0
E00075948,11.8,36.6,49,2.6,0
E00075949,12.5,21.7,59.9,5.3,0.7
E00075950,12.2,29.3,54.4,3.4,0.7
E00075951,36.6,26,35.9,1.5,0
E00075952,25,34.6,37.2,2.6,0.6
E00075953,28.8,23.1,46.3,1.9,0
E00075954,15.9,26.8,54.3,1.4,1.4
E00075955,12.8,21.9,61.5,3.2,0.5
E00075956,61.5,28.7,9.8,0,0
E00075957,76.6,17.2,6.3,0,0
E00075958,51.2,29.3,15.4,4.1,0
E00075959,44.3,32.8,22.1,0,0.8
E00075960,27.3,57,14,0.8,0.8
E00075961,65.1,25.7,6.4,2.8,0
E00075962,46.1,37.5,16.4,0,0
E00075963,29.3,57.7,12.2,0.8,0
E00075964,48.4,37.5,11.7,2.3,0
E00075965,42.5,42.5,14.2,0.8,0
E00075966,40.5,50.8,7.1,1.6,0
E00075967,61.5,30.4,7.4,0.7,0
E00075968,54.1,33.6,9.8,2.5,0
E00075969,47.3,33.3,16.3,3.1,0
E00075970,37.6,15.2,47.2,0,0
E00075971,53.8,25.4,20.1,0.6,0
E00075972,45.5,29.9,23.1,1.5,0
E00075973,14.3,41.9,40,3.8,0
E00075974,12,33.1,53.4,1.5,0
E00075975,25.6,47.2,24.8,2.4,0
E00075976,12.6,45.4,37.8,3.4,0.8
E00075977,8.8,46.1,39.2,3.9,2
E00075978,17.1,45,32.4,5.4,0
E00075979,12.2,39,47.6,1.2,0
E00075980,13.2,26.4,56.3,4.2,0
E00075982,11.1,29.5,58.4,1.1,0
E00075983,1.5,21.5,74.8,2.2,0
E00075984,26.6,45.6,24.1,3.8,0
E00075985,11.5,39.3,43,5.7,0.4
E00075987,11.3,52.8,33.1,2.8,0
E00075988,6,26.2,64.4,3.4,0
E00075989,3.7,25.7,65.1,5.5,0
E00075991,15.6,30.4,48.9,4.4,0.7
E00075994,9.9,35.2,50,4.2,0.7
E00075995,43.7,33.3,19.8,3.2,0
E00075996,20.7,48.3,25,5.2,0.9
E00075997,18.7,39,38.2,3.3,0.8
E00075998,15.3,32.4,51.4,0.9,0
E00075999,31.2,37.6,27.2,4,0
E00076000,6.3,55.5,24.2,13.3,0.8
E00076001,23.7,22,50,4.2,0
E00076002,8.1,57.7,33.3,0.8,0
E00076003,29.4,35.8,28.4,3.7,2.8
E00076004,37.7,36.2,22.3,3.8,0
E00076005,29.3,35,32.5,3.3,0
E00076006,23.3,54.2,20,2.5,0
E00076007,15,54.1,26.3,4.5,0
E00076008,15.7,50.4,28.3,4.7,0.8
E00076009,39.4,30.3,28.8,0.8,0.8
E00076010,25.4,45.9,25.4,2.5,0.8
E00076011,19.7,46.7,30.7,2.9,0
E00076012,13.4,43.7,38.7,4.2,0
E00076013,21.8,26.9,50,1.3,0
E00076014,23.3,33.8,39.1,3.8,0
E00076015,25.9,30.6,36.1,7.5,0
E00076016,5.5,22.4,67.3,4.8,0
E00076017,29.1,39.7,28.4,2.8,0
E00076018,17,36.7,40.8,5.4,0
E00076019,27.5,29,38.4,4.3,0.7
E00076020,17.4,18.2,60.3,3.3,0.8
E00076021,20.1,21.4,56.6,1.9,0
E00076022,9.4,22,62.9,5.7,0
E00076023,22.7,18,53.1,5.5,0.8
E00076024,0.9,34.1,62.5,2.6,0
E00076025,6.4,36.8,53.6,0.8,2.4
E00076026,14.9,43.6,36.2,5.3,0
E00076027,13.8,29.7,51.7,4.1,0.7
E00076028,16.8,32.2,45.6,5.4,0
E00076029,13.8,32.4,48.3,5.5,0
E00076030,50,34.6,14.4,1.1,0
E00076031,35.7,34.3,28.6,1.4,0
E00076032,50.5,25.7,22.9,1,0
E00076033,17.4,25.8,51.6,5.2,0
E00076034,20.9,32.6,45,1.6,0
E00076035,20.6,19.1,58.8,1.5,0
E00076036,35.2,34.4,28.9,0.8,0.8
E00076037,13.8,31,53.4,1.7,0
E00076038,19.4,23.7,49.6,6.5,0.7
E00076039,16.3,25.6,55.8,2.3,0
E00076040,11.6,42.2,42.2,2.7,1.4
E00076041,15.1,17,62.3,3.8,1.9
E00076042,10.1,22.9,61.7,5.3,0
E00076043,1.8,30.9,62.7,4.5,0
E00076045,19.8,35.8,41.4,2.5,0.6
E00076047,15.1,22.7,54.6,6.7,0.8
E00076048,17,20.7,57.8,4.4,0
