geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00075937,4.1,1,2.6,90.9,1.4
E00075938,4.4,0.6,1.6,93.4,0
E00075939,3.5,0,0.3,96.2,0
E00075940,0,0,0,100,0
E00075941,1.8,0.7,4.7,92,0.7
E00075942,4.5,0.3,2.4,92.4,0.3
E00075943,3,0,3.3,92.3,1.4
E00075944,4.2,1.9,1.1,91.9,0.8
E00075945,0,1,1.3,96.6,1
E00075946,2.6,2,2.3,91.7,1.4
E00075947,7.2,1.6,1.3,89.9,0
E00075948,3.1,0,3.1,93,0.7
E00075949,9.9,1.9,2.2,83.9,2.2
E00075950,4.5,1.9,1.9,91.4,0.4
E00075951,2.8,1.4,2.4,93.1,0.3
E00075952,2.8,1.4,2.8,91.2,1.7
E00075953,9.1,1.3,6.3,83.1,0.3
E00075954,4.9,2.3,1.9,87.7,3.2
E00075955,4.1,4.1,3.9,86.1,1.8
E00075956,1.3,0,2,96,0.7
E00075957,3.7,0,0,94.3,2
E00075958,1.6,0.3,1.6,95.9,0.6
E00075959,0,1.8,0.8,94.8,2.6
E00075960,2.4,0,0.8,96.7,0
E00075961,4.1,0.3,0.7,94.9,0
E00075962,3.4,0,0,94.4,2.2
E00075963,3.6,0,1.2,95.2,0
E00075964,2.3,0,0,96.7,1
E00075965,3.7,0,0.3,95.9,0
E00075966,0.3,0.6,2.6,95.9,0.6
E00075967,0.9,0,3.5,95,0.6
E00075968,2.5,0,1.8,95.7,0
E00075969,0.9,0,2.5,95,1.6
E00075970,0,0,2.3,97.3,0.4
E00075971,4,0,2.7,91.1,2.1
E00075972,0.3,1.4,2,96.3,0
E00075973,0.5,0,0.5,96.3,2.8
E00075974,0.9,0.9,0,96,2.2
E00075975,0.7,0,0.3,98.7,0.3
E00075976,0,6.2,4.2,89.6,0
E00075977,0.4,0,2.6,95.6,1.5
E00075978,1.4,2.4,2.1,91.3,2.8
E00075979,1.9,0,1.4,96.3,0.5
E00075980,1.7,2.9,0.6,94.2,0.6
E00075982,0,0.6,2.2,94.4,2.8
E00075983,2.1,1.6,4.2,91.1,1
E00075984,1.6,0.5,4.8,89.3,3.7
E00075985,3.8,1.8,2.7,91.7,0
E00075987,1.8,1.1,2.1,93.6,1.4
E00075988,0.4,0.9,0,97,1.7
E00075989,3.2,4.2,3.7,84.7,4.2
E00075991,0.6,0.3,2.9,92,4.1
E00075994,1.7,0.3,5.2,92.8,0
E00075995,3.7,0,1,94.9,0.3
E00075996,0,0,0.4,99.6,0
E00075997,2.5,2.5,7.6,85.5,1.8
E00075998,0,0,2.7,93.8,3.6
E00075999,2.1,0.3,0.9,96.8,0
E00076000,17.1,0,1.1,80.4,1.5
E00076001,0.3,0.3,4.9,94.2,0.3
E00076002,4.5,0,3.4,91.8,0.4
E00076003,4.4,0,3,92.3,0.3
E00076004,2.8,1,1.7,91.3,3.1
E00076005,0.4,0.7,0.7,98.1,0
E00076006,0,0.4,2.7,96.5,0.4
E00076007,1.1,0,0.4,97.5,1.1
E00076008,6.5,0.3,0.3,91.3,1.6
E00076009,1.2,0.9,2.7,94,1.2
E00076010,0.4,0.4,3.2,94,2.1
E00076011,1.7,2.4,2.4,93.1,0.3
E00076012,6.7,0,7.8,84.8,0.7
E00076013,0.8,9.4,1.8,86.7,1.4
E00076014,0,0,4.8,93.7,1.5
E00076015,1.9,1.9,2.8,93.3,0
E00076016,2.2,2.2,1.9,92.4,1.3
E00076017,1,0.3,2.1,96.2,0.3
E00076018,0,0.3,3.9,94.9,1
E00076019,0.7,0,1.4,95.3,2.5
E00076020,0.4,0,0,99.2,0.4
E00076021,2.2,0,3.2,92.9,1.6
E00076022,4.3,0,1.4,92.9,1.4
E00076023,6.2,0,4,86.7,3.1
E00076024,4.4,0,3.2,90.4,2
E00076025,0.9,1.4,4.1,93.6,0
E00076026,1.2,5.6,4.4,88.4,0.4
E00076027,6.8,3.1,3.1,84.6,2.5
E00076028,7.6,1,4.2,84.8,2.5
E00076029,9.3,2.1,3.8,81.7,3.1
E00076030,4.1,0,2.5,90.7,2.7
E00076031,3.6,1.4,1.1,90.6,3.3
E00076032,2.2,0.9,1.3,95.6,0
E00076033,4,3.6,3.4,86.6,2.4
E00076034,7.4,5.5,4,80.3,2.8
