geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00075937,16.9,39.9,32.8,10.4
E00075938,10.8,39.2,36.9,13.1
E00075939,10.6,37.4,34.1,17.9
E00075940,26.8,41.1,28.6,3.6
E00075941,10.4,51.5,29.9,8.2
E00075942,4.2,32.2,39,24.6
E00075943,14.1,39.3,35.6,11.1
E00075944,12.5,47.2,32.6,7.6
E00075945,15.4,47,29.1,8.5
E00075946,11.4,33.3,38.6,16.7
E00075947,14.8,48.7,25.2,11.3
E00075948,35.3,41.2,20.9,2.6
E00075949,59.1,32.2,5.4,3.4
E00075950,39.7,47.3,9.6,3.4
E00075951,27.7,46.9,20.8,4.6
E00075952,29.9,44.8,17.5,7.8
E00075953,43.1,41.3,11.3,4.4
E00075954,46.4,33.3,15.2,5.1
E00075955,53.5,32.1,9.1,5.3
E00075956,10.6,33.3,42.3,13.8
E00075957,10.9,38.3,40.6,10.2
E00075958,13.1,40.2,31.1,15.6
E00075959,15.3,34.4,39.7,10.7
E00075960,12.6,49.6,31.1,6.7
E00075961,14.7,33,38.5,13.8
E00075962,11.7,42.2,32.8,13.3
E00075963,11.3,51.6,28.2,8.9
E00075964,9.4,38.6,42.5,9.4
E00075965,11,40.9,37.8,10.2
E00075966,11.3,48.4,33.1,7.3
E00075967,8.8,43.5,36.7,10.9
E00075968,12.3,45.1,33.6,9
E00075969,19.2,36.9,36.2,7.7
E00075970,25,41.9,23.4,9.7
E00075971,9.9,41.5,33.9,14.6
E00075972,12.9,48.5,32.6,6.1
E00075973,39,40,16.2,4.8
E00075974,35.8,44.8,17.2,2.2
E00075975,12.8,51.2,30.4,5.6
E00075976,48.3,34.7,16.1,0.8
E00075977,29,53,12,6
E00075978,30.7,52.6,16.7,0
E00075979,20.2,54.8,23.8,1.2
E00075980,65.3,24.3,8.3,2.1
E00075982,51.9,39.2,7.4,1.6
E00075983,65.7,30.6,3,0.7
E00075984,31.6,51.9,11.4,5.1
E00075985,44.1,39.6,12.7,3.7
E00075987,30.2,43.2,23.7,2.9
E00075988,57,34.9,7.4,0.7
E00075989,54.1,39.6,5.4,0.9
E00075991,46.7,40.7,11.9,0.7
E00075994,42.7,35.7,18.2,3.5
E00075995,19.7,54.3,18.9,7.1
E00075996,28.4,47.4,20.7,3.4
E00075997,33.9,44.6,18.2,3.3
E00075998,36,48.6,13.5,1.8
E00075999,34.6,36.2,19.7,9.4
E00076000,33.9,48.8,15.7,1.6
E00076001,41.5,42.4,13.6,2.5
E00076002,26.8,53.7,17.1,2.4
E00076003,26.9,44.4,20.4,8.3
E00076004,20.8,51.5,26.2,1.5
E00076005,23.8,54.1,16.4,5.7
E00076006,16.7,60,20,3.3
E00076007,17.3,61.7,19.5,1.5
E00076008,24.6,41.3,29.4,4.8
E00076009,21.2,50.8,23.5,4.5
E00076010,35,45.5,16.3,3.3
E00076011,27,52.6,16.1,4.4
E00076012,34.3,45.5,17.5,2.8
E00076013,32.7,42.9,19.9,4.5
E00076014,40.9,43.2,12.9,3
E00076015,32,40.8,21.8,5.4
E00076016,62,34.4,2.5,1.2
E00076017,23.2,52.8,21.1,2.8
E00076018,46.9,35.9,12.4,4.8
E00076019,28.5,43.1,21.9,6.6
E00076020,41.2,43.7,13.4,1.7
E00076021,40.3,43.4,13.8,2.5
E00076022,50.3,41.5,5.7,2.5
E00076023,53.1,33.8,10,3.1
E00076024,44,47.8,8.2,0
E00076025,49.6,40,9.6,0.8
E00076026,36.2,41.5,18.1,4.3
E00076027,50.3,32.7,11.6,5.4
E00076028,49.3,31.3,10,9.3
E00076029,49.7,32.2,14.7,3.5
E00076030,17.6,55.9,20.7,5.9
E00076031,22.1,53.6,17.9,6.4
E00076032,23.8,38.1,32.4,5.7
E00076033,40.8,39.5,10.2,9.6
E00076034,29.5,54.3,11.6,4.7
E00076035,54,29.2,8.8,8
E00076036,32.6,36.4,22.5,8.5
E00076037,38.8,46.6,6,8.6
E00076038,44.3,35.7,13.6,6.4
E00076039,54.2,32.1,9.9,3.8
E00076040,43.2,41.2,12.8,2.7
E00076041,41,38.1,11.4,9.5
E00076042,56.5,29.3,7.9,6.3
E00076043,58.2,30,10,1.8
E00076045,34.8,42.1,16.5,6.7
E00076047,61.9,22,9.3,6.8
E00076048,53.7,29.9,9,7.5
E00076050,29.2,46.7,15.3,8.8
E00076051,17.2,34.4,29.5,18.9
E00076052,42.6,36.8,12.5,8.1
E00076053,9,44.5,38.1,8.4
E00076054,31.3,45.8,17.5,5.4
E00076055,18.1,51.1,22.9,7.9
E00076056,26.2,41,26.2,6.6
E00076057,63.1,33.3,3,0.5
E00076058,22.7,42.9,24.4,10.1
E00076059,27.3,40.9,21.2,10.6
E00076060,22.7,39.8,28.9,8.6
E00076061,22.6,52.6,21.9,2.9
E00076062,16.5,45.9,32.3,5.3
E00076063,22,45.7,22,10.2
E00076064,24.3,40.4,30.9,4.4
E00076065,38.8,46.6,10.3,4.3
E00076066,31.1,47.1,17.6,4.2
E00076067,21.7,50,22.5,5.8
E00076068,11.5,46,32.4,10.1
E00076069,29.3,43.1,22,5.7
E00076070,22.7,53.8,19.3,4.2
E00076071,20,54.4,20.8,4.8
E00076072,26.7,47.3,22.1,3.8
E00076073,41.6,40.1,15.3,2.9
E00076074,22.6,50.4,21.8,5.3
E00076075,45.7,35.5,13.8,5.1
E00076076,44.7,37.9,13.6,3.8
E00076077,37.5,33,18.8,10.7
E00076078,29.2,43.8,23.8,3.1
E00076079,13.3,46.7,30,10
E00076080,45.5,36.6,15.2,2.7
E00076081,34.3,43.3,16.4,6
E00076082,26.3,41.6,26.3,5.8
E00076083,20.7,43.8,27.3,8.3
E00076084,27.4,41.9,25,5.6
E00076085,33.3,50.8,12.9,3
E00076086,25.2,52.2,18.3,4.3
E00076087,25.5,41.5,27.4,5.7
E00076088,11.9,47.5,38.1,2.5
E00076089,20,56.1,21.1,2.8
E00076090,22.4,41.8,23.5,12.2
E00076091,28.8,51.9,17.9,1.3
E00076092,32.1,39.4,24.8,3.7
E00076093,21.1,51.3,23,4.6
E00076094,28.4,38.8,27.6,5.2
E00076095,37.6,40.8,17.6,4
E00076096,25.5,40.1,25.5,8.8
E00076097,27.7,35.8,29.2,7.3
E00076099,15.3,40.8,36.3,7.6
E00076100,8.3,44.2,37.5,10
E00076102,4.8,39.4,40.4,15.4
E00076104,23.6,38.2,33.6,4.5
E00076106,10.6,47.1,32.7,9.6
E00076107,9.7,45.2,29.8,15.3
E00076108,16.9,37.3,33.1,12.7
E00076109,29.9,42.3,24.7,3.1
E00076110,9.3,38,38.8,14
E00076111,9.2,47.1,32.8,10.9
E00076112,13.4,46.2,32.8,7.6
E00076113,24.3,40.5,25.2,9.9
E00076114,11.2,42.1,37.4,9.3
E00076115,11.7,51.4,31.5,5.4
E00076116,27.8,48.9,18,5.3
E00076117,25.3,53.8,16.5,4.4
E00076140,17,53.1,22.4,7.5
E00076141,28.4,53.9,17.7,0
E00076142,15.5,46.4,30,8.2
E00076143,35.3,46.2,16,2.5
E00076144,28.9,40.5,25.6,5
E00076145,29,44.4,21.8,4.8
E00076146,15.5,50.4,24.8,9.3
E00076147,16.4,45.9,34.4,3.3
E00076148,22.2,50,22.2,5.6
E00076149,11.5,46.9,31.9,9.7
E00076151,27.3,46.9,16.4,9.4
E00076153,20.3,49.2,21.1,9.4
E00076154,19.9,50.7,24,5.5
E00076155,42,41.2,13.7,3.1
E00076156,17.6,45.8,30.5,6.1
E00076157,13.7,40.8,39.5,6
E00076158,24.8,41.9,26.5,6.8
E00076159,10.7,54.5,26.4,8.3
E00076160,35.9,44.1,17.2,2.8
E00076161,35.7,45,15,4.3
E00076162,29.2,47.4,21.9,1.5
E00076163,34.6,35.2,25.1,5
E00076164,12,39.2,36.1,12.7
E00076165,15.3,39.7,29,16
E00076167,35.4,38.9,22.9,2.8
E00076168,14.3,45.4,31.9,8.4
E00076169,27.4,40.2,29.1,3.4
E00076170,16.4,55.3,24.3,3.9
E00076171,9,46.7,32.8,11.5
E00076172,24.8,44.3,26.8,4
E00076173,44.2,39.8,13.3,2.7
E00076174,8.8,45.6,34.2,11.4
E00076175,26.2,41.3,23.8,8.7
E00076176,34.7,46.9,15,3.4
E00076177,43.6,34.5,19.1,2.7
E00076178,16.1,51.6,24.2,8.1
E00076179,16,52.1,24.3,7.6
E00076180,27.5,50,19.7,2.8
E00076181,41.2,40.3,12.6,5.9
E00076182,38,38,16.9,7
E00076183,51.8,35.3,9.4,3.5
E00076241,15.3,50.4,29,5.3
E00076267,16.2,53.7,23.5,6.6
E00076270,10,46.9,32.3,10.8
E00076271,15.4,47,30.8,6.8
E00076272,22.5,61.2,14.7,1.6
E00076273,12.6,41.5,34.8,11.1
E00076274,15,48.9,29.3,6.8
E00076275,13.8,37,37,12.3
E00076276,18.2,54.1,21.6,6.1
E00076277,10.9,41.2,39.5,8.4
E00076278,13.1,40.2,39.3,7.5
E00076279,8.6,50.8,32,8.6
E00076280,21.4,46.4,29.5,2.7
E00076281,9,48.4,33.6,9
E00076282,15.7,50.4,28.3,5.5
E00076283,4.4,54,32.7,8.8
E00076284,9.2,34.2,40,16.7
E00076285,11.5,44.6,37.2,6.8
E00076286,14.8,38.5,39.3,7.4
E00076287,14.6,48,33.3,4.1
E00076288,10.3,49.2,29.4,11.1
E00076289,10.5,47.4,40.4,1.8
E00076290,5.2,51.7,34.5,8.6
E00076291,15.7,46.3,26.9,11.2
E00076292,13.1,42.6,32,12.3
E00076293,18,51.1,26.6,4.3
E00076294,45.4,33.6,18.5,2.5
E00076295,20.2,42.3,29.4,8
E00076296,36.3,46.3,14.4,3.1
E00076297,17.9,46.4,27.1,8.6
E00076298,20.1,50.7,23.9,5.2
E00076299,14,52.2,29.4,4.4
E00076300,22,53.2,20.6,4.3
E00076301,24.3,40,29.6,6.1
E00076302,24.8,51.3,20.5,3.4
E00076303,19.8,52.9,19,8.3
E00076304,14.3,47.3,28.6,9.8
E00076305,16.5,47.4,26.3,9.8
E00076306,21.4,48.4,22.2,7.9
E00076307,4.7,43.9,43.9,7.5
E00076308,11.5,50,33.1,5.4
E00076309,22.3,52.6,20,5.1
E00076310,23,47.6,25.4,4
E00076311,6.1,29.8,42.7,21.4
E00076312,7,52.6,37.7,2.6
E00076313,14.2,50,28.4,7.5
E00076344,11.3,47.6,33.9,7.3
E00076345,11.5,33.1,44.6,10.8
E00076346,9,42.4,35.4,13.2
E00076347,13.6,39,34.7,12.7
E00076348,4.8,37.9,46.8,10.5
E00076349,21.1,40.8,25.2,12.9
E00076350,7.6,42,42.7,7.6
E00076351,8.7,40.4,37.5,13.5
E00076352,13.3,39,40,7.6
E00076353,8.5,41.9,39.3,10.3
E00076354,12,42.4,34.4,11.2
E00076355,70.4,24,2.6,3.1
E00076356,8.2,41,38.5,12.3
E00076357,9.3,32.6,46.5,11.6
E00076359,15.2,41,36.2,7.6
E00076364,46.8,38.9,11.1,3.2
E00076369,5.4,41.8,34.8,17.9
E00076370,16.3,39.5,28.7,15.5
E00076371,18.4,49.1,20.9,11.7
E00076372,13.8,32.4,38.6,15.2
E00076373,13.6,36.4,35,15
E00076374,17.9,38.4,36.4,7.3
E00076375,5.7,42.3,38.2,13.8
E00076376,16,43.2,32,8.8
E00076379,12.6,52.3,29.3,5.7
E00076381,42.5,50,6.9,0.6
E00076382,14.2,46.3,31.3,8.2
E00076383,4,40.8,44,11.2
E00076384,33.7,37.6,23.6,5.1
E00076385,9.8,47.2,27.6,15.4
E00076386,17.9,35.2,29.6,17.3
E00076387,9.2,36.9,38.5,15.4
E00076388,8.6,39.8,39.8,11.7
E00076389,16.8,54,25.7,3.5
E00076390,9.2,34.8,43.3,12.8
E00076391,3.3,35,42.3,19.5
E00076392,9.5,38.1,42.9,9.5
E00076393,10.2,49.6,31.5,8.7
E00076394,8.5,38,38,15.5
E00076395,7.9,43.9,29.8,18.4
E00076396,12.3,38.5,35.2,13.9
E00076397,11,50.4,30.7,7.9
E00076400,10.2,33.6,37.5,18.8
E00076401,10.3,43.6,39.3,6.8
E00076402,10.6,44.7,35,9.8
E00076403,10.9,38.7,39.4,10.9
E00076404,10.9,41.4,33.6,14.1
E00076405,10.3,32.5,42.9,14.3
E00076406,20.8,40,32,7.2
E00076407,10,42.1,35,12.9
E00076408,21.5,43.8,25.4,9.2
E00076409,13.6,57.1,23.4,5.8
E00076410,15.9,43.9,32.6,7.6
E00076411,33.6,38.6,21.4,6.4
E00076412,16.7,37.7,31.2,14.5
E00076413,10.1,42.4,32.4,15.1
E00076414,21.9,39.1,30.5,8.6
E00076415,18.9,32,41,8.2
E00076416,17.4,40.9,33.9,7.8
E00076418,19.4,48.4,21.8,10.5
E00076420,13.3,32,40.6,14.1
E00076421,17.2,42.2,28.4,12.1
E00076422,11.4,48.8,30.9,8.9
E00076423,8.2,45.1,34.4,12.3
E00076424,15.9,39.4,37.1,7.6
E00076425,13.1,30.3,44.8,11.7
E00076426,17.3,46.5,24.4,11.8
E00076427,12.4,24,48.8,14.7
E00076428,13.3,40.7,33.3,12.6
E00076429,18.1,40,32.4,9.5
E00076430,13.8,42.3,28.5,15.4
E00076431,18.7,43.9,22,15.4
E00076432,13,38.2,35.9,13
E00076433,9.4,37.8,35.4,17.3
E00076434,10.3,39.3,36.8,13.7
E00076435,17.9,52.1,27.4,2.6
E00076436,10.9,48.8,29.5,10.9
E00076437,8.7,45.7,37,8.7
E00076438,3.7,45.8,44.9,5.6
E00076439,11.9,47.5,31.4,9.3
E00076440,13.6,48.8,28,9.6
E00076441,8.9,37.6,36.6,16.8
E00076442,4.1,38.2,37.4,20.3
E00076443,5.1,35.8,35,24.1
E00076444,17.9,56.7,22.4,3
E00076445,6.9,46.6,37.1,9.5
E00076446,13.2,51.2,28.7,7
E00076447,7.2,29.7,42,21
E00076448,9.4,41.7,36.7,12.2
E00076449,11,44.5,29.1,15.4
E00076451,10.1,39.1,43.5,7.2
E00076452,13,39.7,32.1,15.3
E00076453,11.3,38.3,41.4,9
E00076454,6,44.7,36.7,12.7
E00076455,29,46.6,16,8.4
E00076456,9,33.6,42.5,14.9
E00076459,8.5,47.3,29.5,14.7
E00076460,14.3,38.3,34.6,12.8
E00076461,15.8,52.6,21.9,9.6
E00076462,3.8,52.3,34.8,9.1
E00076463,17.7,43.4,29.2,9.7
E00076464,24.6,39.9,23.9,11.6
E00076465,7.7,37.1,36.4,18.9
E00076466,5.4,51,32.2,11.4
E00076467,10.6,45.5,25.8,18.2
E00076468,5.7,28.6,52,13.7
E00076469,12.7,35.6,39.8,11.9
E00076470,15.4,34.6,33.8,16.2
E00076471,18.2,44.7,28.8,8.3
E00076472,15.5,49.8,26.9,7.8
E00076473,19.6,37.5,30.4,12.5
E00076474,19.7,42.1,28.3,9.9
E00076475,13.6,36.8,36.8,12.8
E00076476,19.7,38.5,33.6,8.2
E00076477,12.1,53.4,25.9,8.6
E00076478,11.3,42.1,33.8,12.8
E00076479,29.9,30.8,24.8,14.5
E00076480,14.6,43.1,31.5,10.8
E00076481,13.3,40.8,37.2,8.7
E00076482,8.5,50.4,27.1,14
E00076483,13.7,41,33.3,12
E00076484,17.2,49.2,20.5,13.1
E00076485,28.5,49.6,18.2,3.6
E00076486,14.3,46.2,27.7,11.8
E00076487,12.6,37.8,39.4,10.2
E00076488,12.1,47.8,31.8,8.3
E00076514,13.1,50,30,6.9
E00076516,44.1,42.4,5.1,8.5
E00076518,20.9,55.2,18,5.8
E00076519,30.2,43.9,20.1,5.8
E00076520,24.1,43.1,27.3,5.6
E00076521,18.9,37.1,36.4,7.6
E00076522,24.3,44.9,26.5,4.4
E00076526,28.1,45.3,20.9,5.8
E00076532,25.2,55.6,15.9,3.3
E00076534,23.1,53.7,20.9,2.2
E00076535,51,37.2,11,0.7
E00076536,66.9,29.3,3.8,0
E00076537,59.4,31.2,9.4,0
E00076538,52.1,32.5,12,3.4
E00076539,46.8,40.5,10.5,2.1
E00076540,50.7,35.9,12,1.4
E00076541,54.9,32,6.6,6.6
E00076542,54.7,35.3,10.1,0
E00076543,42.7,40,9.1,8.2
E00076544,55.1,36.2,7.1,1.6
E00076545,34,52.5,11.5,2
E00076546,65.7,28.4,4.9,1
E00076547,65.1,27.6,5.3,2
E00076548,52,34,12,2
E00076549,68,26.1,5.9,0
E00076550,59.6,31.8,6.6,2
E00076551,46.7,43.8,7.6,1.9
E00076552,57,28.5,12.3,2.2
E00076553,37.2,54,6.6,2.2
E00076554,55.4,33.8,8.3,2.5
E00076556,56.8,38.1,4.3,0.7
E00076557,65.5,33.6,0.8,0
E00076558,74.6,25.4,0,0
E00076559,51.7,43.3,5,0
E00076560,62.1,32.6,4.5,0.8
E00076561,65.2,28.7,5.5,0.6
E00076563,68,26.6,5.5,0
E00076564,38.8,49,11.7,0.5
E00076565,44.7,37.3,15.3,2.7
E00076566,61.1,27,4.8,7.1
E00076567,42,39.3,17.9,0.9
E00076568,47.2,45.9,5.7,1.3
E00076569,65.9,27.1,6.5,0.6
E00076571,75.9,18.5,2.8,2.8
E00076572,32,53,13.2,1.8
E00076573,54.5,35.2,8,2.3
E00076574,60.8,28,8.4,2.8
E00076577,51.3,45.4,2.5,0.8
E00076579,33.1,51.3,12.5,3.1
E00076580,39.2,46.4,11.5,2.9
E00076581,47.5,44.9,7.6,0
E00076582,34.5,47.3,16.2,2
E00076583,54.3,39.3,4.3,2.1
E00076584,42,47.1,10.2,0.6
E00076585,35.3,52.9,6.9,4.9
E00076627,14.7,48.8,26.4,10.1
E00076628,26.4,53.7,18.2,1.7
E00076629,21.1,48,25.2,5.7
E00076630,38,43.7,15.8,2.5
E00076631,31.8,53.6,12.6,2
E00076632,17.3,45.8,29.2,7.7
E00076633,27.4,48.2,19,5.3
E00076634,37.4,46.5,11.6,4.5
E00076635,19,54.2,23.9,2.8
E00076636,42.9,39.3,14.7,3.1
E00076637,15,57.9,20.3,6.8
E00076638,23.5,46.2,22,8.3
E00076639,27,41.4,24.3,7.2
E00076640,25.9,46,22.3,5.8
E00076641,20,53.8,22.8,3.4
E00076642,21.9,60.6,15.5,1.9
E00076643,15.9,52.3,25.8,6.1
E00076644,32.8,49.3,14.2,3.7
E00076645,16.6,46.6,27.6,9.2
E00076646,27.7,49.3,20.9,2
E00076647,18.4,56.6,17.6,7.4
E00076648,12.8,41.9,31.6,13.7
E00076649,38.8,38.8,17.3,5
E00076650,34.2,35.8,26.7,3.3
E00076651,21.9,43,31.1,4
E00076652,36.4,42.6,16.3,4.7
E00076653,28.1,46.3,22.3,3.3
E00076654,47.6,41.3,8.4,2.8
E00076655,32.6,47.7,16.7,3
E00076656,35.3,42.2,16.4,6
E00076657,12.1,50,28.4,9.5
E00076658,40.7,49.2,10.2,0
E00076659,30.1,46.3,16.3,7.3
E00076660,38.1,40.7,15,6.2
E00076661,13.5,45.9,27,13.5
E00076663,13.3,54.1,27.4,5.2
E00076664,38.8,42.7,18,0.5
E00076665,19.7,54.9,18.3,7
E00076666,23.4,46.1,20.3,10.2
E00076667,23.7,50.8,16.9,8.5
E00076668,42.5,39.4,13.1,5
E00076669,25.5,49,19.6,5.9
E00076670,33.3,42.6,19.4,4.7
E00076671,38.5,45.3,10.3,6
E00076672,38.3,44.5,14.5,2.6
E00076673,49,31.6,11.2,8.2
E00076674,31.1,46.4,18.4,4.1
E00076675,39.3,35.7,17.9,7.1
E00076676,23.1,49.1,21.3,6.5
E00076677,20.8,47.5,28.3,3.3
E00076678,18,45.9,27.9,8.1
E00076679,33.6,38.7,22.7,5
E00076680,18,51.1,27.1,3.8
E00076681,11.9,51.4,22.9,13.8
E00076682,19.1,43.4,30.9,6.6
E00076683,27.5,49.2,15.8,7.5
E00076684,16.2,55.4,15.4,13.1
E00076685,22.9,46.6,25.4,5.1
E00076686,20.9,46.3,23.9,9
E00076687,26.6,50.8,21.8,0.8
E00076688,25.4,45.6,22.8,6.1
E00076689,23.8,50.8,19.8,5.6
E00076690,28.5,43.1,19.2,9.2
E00076691,29.7,48.5,17,4.8
E00076692,16.8,44.2,30.1,8.8
E00076693,32.6,43.2,18.2,6.1
E00076694,33.3,47.9,17.4,1.4
E00076695,45.3,35.8,10.4,8.5
E00076696,35.3,38.8,19.9,6
E00076697,28.7,48.7,18.7,4
E00076698,28.9,49.1,16.8,5.2
E00076699,20.8,54.3,23.1,1.7
E00076700,33.3,45.3,17.3,4
E00076701,60.4,29.9,9,0.7
E00076702,38.5,44.5,14.8,2.2
E00076703,51.4,36.6,7.7,4.2
E00076704,47,38.9,12.1,2
E00076705,46.4,46.4,5.1,2.2
E00076706,25,51.3,21.1,2.6
E00076707,33.3,45.9,17.8,3
E00076708,58.1,30.2,11.6,0
E00076709,41.5,38.1,17.6,2.8
E00076710,20.4,52.6,20.4,6.6
E00076711,32.1,44,23.9,0
E00076712,41.9,42.7,12,3.4
E00076713,28,39.3,28,4.7
E00076714,19.3,48.1,25.2,7.4
E00076715,26.7,38.1,22.9,12.4
E00076716,24,49,22.1,4.8
E00094804,12,48.7,28,11.3
E00094805,9,39.4,37.4,14.2
E00094807,13.9,48.1,25.5,12.6
E00094808,18.3,47.3,23.7,10.7
E00094809,17.9,57.2,17.9,6.9
E00094812,8.2,30.1,50.7,11
E00094813,10.8,50,30.4,8.8
E00094814,6.8,43.9,33.8,15.5
E00094815,28.6,36.7,30.6,4.1
E00094816,17.4,44.2,29.1,9.3
E00094890,21.2,37,34.9,6.9
E00094891,28.9,42.2,26.7,2.2
E00094892,34.9,50.4,10.9,3.9
E00094893,36,38.4,20,5.6
E00094894,53.1,32.2,11.2,3.5
E00094895,19.6,58,17.4,5.1
E00094896,23.5,50.8,19.7,6.1
E00094897,22.3,51.2,19,7.4
E00094898,27,48.2,19,5.8
E00094899,18,50,25.8,6.3
E00094900,36.7,35.9,18.8,8.6
E00094901,25.4,49.3,20.1,5.2
E00094902,16,52.1,24.4,7.6
E00094903,21.1,51.7,21.8,5.4
E00094904,12.3,48.4,32,7.4
