geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00075937,95.5,4,0.5
E00075938,93.7,4.7,1.6
E00075939,96.8,3.2,0
E00075940,98.7,1.3,0
E00075941,98.9,0.8,0.4
E00075942,98.8,1.2,0
E00075943,96.9,2.5,0.6
E00075944,94.8,4.7,0.6
E00075945,98,2,0
E00075946,96.8,3.2,0
E00075947,93.6,5.1,1.4
E00075948,93,4.6,2.5
E00075949,85.1,13.3,1.6
E00075950,90.3,7.4,2.3
E00075951,94.5,5.1,0.4
E00075952,95.3,3.2,1.5
E00075953,90,9.4,0.6
E00075954,92.1,6.6,1.3
E00075955,89.7,8.6,1.6
E00075956,99,1,0
E00075957,96.2,3.4,0.3
E00075958,99,1,0
E00075959,97.8,1.9,0.3
E00075960,94.7,4.1,1.2
E00075961,96.9,2.8,0.3
E00075962,97.1,1.9,1
E00075963,98.4,1.6,0
E00075964,98,1.4,0.7
E00075965,97.9,2.1,0
E00075966,98.5,1.5,0
E00075967,97.3,1.8,0.9
E00075968,98.5,1.5,0
E00075969,97.4,1.6,1
E00075970,98,2,0
E00075971,95.7,3.9,0.4
E00075972,99.3,0.7,0
E00075973,93.4,5.2,1.4
E00075974,93.4,3.9,2.6
E00075975,96.9,2.1,1
E00075976,91.1,6.8,2.1
E00075977,91.6,8,0.4
E00075978,91.3,5.8,2.9
E00075979,73.5,25.5,1
E00075980,96.6,2.5,0.9
E00075982,89.2,8.8,2
E00075983,97.2,1.7,1.1
E00075984,91.1,7.8,1.1
E00075985,89.1,10.4,0.6
E00075987,86.5,12.4,1.1
E00075988,92.9,6.7,0.4
E00075989,87.7,8.6,3.7
E00075991,87,11.7,1.3
E00075994,94,4.2,1.8
E00075995,95.5,3.8,0.7
E00075996,95.8,3.3,0.8
E00075997,89.1,9.4,1.6
E00075998,95.3,4.7,0
E00075999,95.7,3.3,0.9
E00076000,93.8,6.2,0
E00076001,93.9,4.5,1.6
E00076002,94.9,3.9,1.2
E00076003,95.8,3.1,1
E00076004,97.2,2.8,0
E00076005,98.1,1.9,0
E00076006,96.8,2.8,0.4
E00076007,99.3,0.7,0
E00076008,93.2,5.8,1
E00076009,98.5,1.5,0
E00076010,95.9,3.3,0.7
E00076011,93.9,5,1.1
E00076012,91.9,4.8,3.3
E00076013,97,2,1
E00076014,95.8,3.8,0.4
E00076015,95.4,3.5,1.2
E00076016,91.4,6.2,2.4
E00076017,98.2,1.8,0
E00076018,95.3,3.7,1
E00076019,89.7,7.6,2.7
E00076020,91.1,7.6,1.3
E00076021,86.2,12.4,1.3
E00076022,93.4,6.6,0
E00076023,94.3,4.7,0.9
E00076024,91.1,6.9,2
E00076025,81.8,14.8,3.3
E00076026,88.9,10.2,0.9
E00076027,89.1,10.2,0.6
E00076028,89.6,7.6,2.8
E00076029,82.1,15.4,2.5
E00076030,95.1,3.3,1.6
E00076031,95.2,3.6,1.1
E00076032,95.5,4.5,0
E00076033,93.1,5.3,1.6
E00076034,88.5,8.9,2.6
E00076035,84.6,13.5,1.9
E00076036,87.8,9.8,2.4
E00076037,85.1,10.4,4.4
E00076038,85.6,12.4,2
E00076039,79.9,15.7,4.5
E00076040,91.5,7.5,0.9
E00076041,95.4,3.3,1.3
E00076042,88,10.2,1.8
E00076043,94.6,4,1.3
E00076045,92,8,0
E00076047,92.6,5.3,2.1
E00076048,82.4,13.7,3.9
E00076050,90,8.2,1.9
E00076051,94.1,5.2,0.7
E00076052,88.6,8.7,2.7
E00076053,99.4,0.6,0
E00076054,94.1,5.4,0.5
E00076055,97.9,1.6,0.5
E00076056,99,1,0
E00076057,96.7,2.7,0.6
E00076058,99.6,0.4,0
E00076059,98.2,1.8,0
E00076060,92.7,7,0.3
E00076061,97.5,1.8,0.7
E00076062,98.6,0.9,0.6
E00076063,98.5,0.7,0.7
E00076064,96.8,1.9,1.3
E00076065,93.6,5.5,1
E00076066,96.6,3.4,0
E00076067,96,2.2,1.8
E00076068,97.3,2.1,0.6
E00076069,92.7,5.9,1.5
E00076070,96.5,2.7,0.8
E00076071,97.8,2.2,0
E00076072,96.1,3.2,0.7
E00076073,90.9,8.8,0.4
E00076074,92.6,6,1.3
E00076075,82.4,15.4,2.3
E00076076,86.3,11.1,2.6
E00076077,88.3,10.8,0.9
E00076078,92.7,5.6,1.7
E00076079,88.7,10.4,0.9
E00076080,94.7,4.1,1.2
E00076081,90.6,7.8,1.6
E00076082,91,7.8,1.2
