geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00075937,91.2,2.4,6.4
E00075938,92.5,1.6,6
E00075939,92.1,2.5,5.3
E00075940,97.9,0.4,1.7
E00075941,98.2,0.7,1.1
E00075942,95.5,1.5,3
E00075943,93.2,1.9,4.9
E00075944,94.2,1.1,4.7
E00075945,92.7,2,5.3
E00075946,95.7,0.9,3.5
E00075947,89.3,3.2,7.4
E00075948,89.9,3.5,6.6
E00075949,77.3,3.1,19.6
E00075950,86.1,0.7,13.1
E00075951,90.7,2.8,6.6
E00075952,89.8,2,8.2
E00075953,84.3,2.2,13.5
E00075954,86.8,3,10.2
E00075955,79.3,3.9,16.8
E00075956,98.7,0.3,1
E00075957,98,0.3,1.7
E00075958,95.6,2.2,2.2
E00075959,95.3,0,4.7
E00075960,92,1.6,6.4
E00075961,95.6,1.7,2.7
E00075962,95.9,1.9,2.2
E00075963,95.6,0.8,3.6
E00075964,97.7,0,2.3
E00075965,96.6,1.7,1.7
E00075966,97.6,1.5,0.9
E00075967,91.3,3.5,5.2
E00075968,97.8,0,2.2
E00075969,94.7,0.6,4.7
E00075970,94.3,1.1,4.6
E00075971,93,0.8,6.2
E00075972,96.6,1.3,2
E00075973,93.6,0.9,5.5
E00075974,92.5,0.4,7
E00075975,90,1,9
E00075976,88.2,1.4,10.5
E00075977,89,0.7,10.3
E00075978,88.4,1.8,9.8
E00075979,74.6,5.6,19.7
E00075980,93.6,1.4,4.9
E00075982,90.3,1.9,7.8
E00075983,95.3,0.5,4.2
E00075984,90.3,0.5,9.1
E00075985,87.6,2.2,10.3
E00075987,79.7,0.7,19.6
E00075988,89.9,1.3,8.8
E00075989,88,2.1,9.9
E00075991,85.4,1,13.7
E00075994,90.7,0.7,8.6
E00075995,94.3,0,5.7
E00075996,93.9,0,6.1
E00075997,87.7,1.1,11.2
E00075998,94.3,0,5.7
E00075999,95,0.6,4.4
E00076000,91.4,0.4,8.2
E00076001,93.2,1.9,4.9
E00076002,95.9,0.7,3.4
E00076003,96.9,0.7,2.4
E00076004,94.5,0.3,5.2
E00076005,97.8,0.4,1.8
E00076006,93.9,0.4,5.7
E00076007,99.3,0,0.7
E00076008,90.9,1,8.1
E00076009,96.7,1.8,1.5
E00076010,94,1.4,4.6
E00076011,92.7,1,6.3
E00076012,89,0,11
E00076013,86.9,1.4,11.7
E00076014,92.3,1.1,6.6
E00076015,93,0.6,6.4
E00076016,90.2,0.9,8.9
E00076017,91.6,1.4,7
E00076018,93.9,1.3,4.8
E00076019,87.6,2.5,9.9
E00076020,91.1,2.1,6.8
E00076021,81.9,1.6,16.5
E00076022,92.5,0.7,6.8
E00076023,96,0,4
E00076024,90.4,0.7,8.8
E00076025,80.3,1.8,17.9
E00076026,88.3,0.8,10.9
E00076027,83.1,1.5,15.4
E00076028,86.5,1,12.6
E00076029,78.1,2.1,19.9
E00076030,90.5,3,6.6
E00076031,91.4,1.4,7.2
E00076032,89.9,0.4,9.7
E00076033,88.5,1.4,10.1
E00076034,81.6,3.8,14.7
E00076035,82.1,1.3,16.6
E00076036,80.4,4.2,15.3
E00076037,75.8,6.7,17.5
E00076038,79.1,4.2,16.8
E00076039,73.6,4.4,22
E00076040,81.5,3.1,15.4
E00076041,87.6,1.6,10.7
E00076042,82.2,0.9,16.9
E00076043,92.2,1.3,6.5
E00076045,84.7,2,13.3
E00076047,89.2,1.4,9.5
E00076048,75.1,3.1,21.8
E00076050,87.1,1.8,11.1
E00076051,88.4,1.7,9.9
E00076052,80.6,4.2,15.2
E00076053,97.6,1.2,1.2
E00076054,96.2,0.8,3
E00076055,97.3,0.7,2
E00076056,97.4,0,2.6
E00076057,92.1,1.5,6.4
E00076058,97,0.4,2.6
E00076059,98.2,0.4,1.4
E00076060,91.7,0.3,8
E00076061,96.9,0.3,2.7
E00076062,97.5,0,2.5
E00076063,98.5,0,1.5
E00076064,92.9,2.5,4.6
E00076065,92,2.2,5.9
E00076066,96.3,0.4,3.3
E00076067,92,3.5,4.5
E00076068,96.6,0.8,2.5
E00076069,92,0.9,7.1
E00076070,94.7,1.1,4.2
E00076071,94,1.8,4.2
E00076072,94.9,1,4.1
E00076073,81.5,6.3,12.2
E00076074,87.1,3.6,9.4
E00076075,73.4,1.8,24.8
E00076076,82,1.4,16.6
E00076077,85.1,1.5,13.4
E00076078,85.1,3.5,11.4
E00076079,89.6,0.9,9.6
E00076080,89.3,1.5,9.3
E00076081,83.4,4.7,11.8
E00076082,89.3,2.1,8.6
E00076083,90.7,3.1,6.2
E00076084,96.3,0.7,2.9
E00076085,96.7,1.2,2
E00076086,98,0,2
E00076087,97.1,0,2.9
E00076088,97,0,3
E00076089,93.5,1.8,4.7
E00076090,95,0,5
E00076091,81.5,0.7,17.8
E00076092,98,0.4,1.6
E00076093,92.1,1.8,6
E00076094,96.9,0.3,2.8
E00076095,95.2,0,4.8
E00076096,98.9,0.3,0.8
E00076097,96.4,1.2,2.4
E00076099,99.4,0,0.6
E00076100,97.2,0,2.8
E00076102,99.2,0.4,0.4
E00076104,96.7,0,3.3
E00076106,93.9,0,6.1
E00076107,98.3,0.7,1
E00076108,97.5,0.7,1.8
E00076109,97.9,1.3,0.8
E00076110,99.4,0.6,0
E00076111,98.4,0.8,0.8
E00076112,96.2,1.4,2.4
E00076113,97.3,0.7,2.1
E00076114,95.6,1.2,3.2
E00076115,96.2,0.4,3.4
E00076116,95.8,0,4.2
E00076117,94,0.5,5.5
E00076140,96.5,0.8,2.7
E00076141,98.5,1.1,0.4
E00076142,98.5,0,1.5
E00076143,97.1,0.3,2.6
E00076144,94.4,1.4,4.2
E00076145,95.9,0.3,3.8
E00076146,99.6,0,0.4
E00076147,96.4,0,3.6
E00076148,96,1.2,2.8
E00076149,92.1,1.5,6.4
E00076151,97,0.3,2.7
E00076153,97,0,3
E00076154,96.7,0.9,2.4
E00076155,98.5,0,1.5
E00076156,97.6,0,2.4
E00076157,96.3,1.7,2
E00076158,97.4,0,2.6
E00076159,98.8,0.8,0.4
E00076160,95.1,1.4,3.5
E00076161,96.4,0,3.6
E00076162,96.2,0.4,3.4
E00076163,97,0.4,2.6
E00076164,96.4,0.3,3.4
E00076165,98.1,1,1
E00076167,96.6,2.1,1.2
E00076168,97.5,0,2.5
