areacd,disability_3a-001,disability_3a-002
E00024141,12.8,87.2
E00024142,16.3,83.7
E00024143,13.9,86.1
E00024144,21.8,78.2
E00024145,16.5,83.5
E00024146,13.4,86.6
E00024147,19.5,80.5
E00024148,11.8,88.2
E00024150,21.6,78.4
E00024151,14,86
E00024152,22.5,77.5
E00024153,11.7,88.3
E00024154,22.7,77.3
E00024155,22.5,77.5
E00024156,22.7,77.3
E00024157,12.1,87.9
E00024158,27.4,72.6
E00024159,18.6,81.4
E00024160,15.5,84.5
E00024161,16.9,83.1
E00024162,16,84
E00024163,20.1,79.9
E00024164,16.2,83.8
E00024165,35.7,64.3
E00024166,24.9,75.1
E00024167,24.8,75.2
E00024168,21.3,78.7
E00024169,25,75
E00024170,23.4,76.6
E00024171,13.9,86.1
E00024172,16.8,83.2
E00024173,33.5,66.5
E00024175,14.9,85.1
E00024176,14,86
E00024177,9,91
E00024178,12.9,87.1
E00024179,16,84
E00024180,12,88
E00024181,13.5,86.5
E00024182,17.7,82.3
E00024183,9.8,90.2
E00024184,16.1,83.9
E00024185,15.7,84.3
E00024186,12.8,87.2
E00024187,11.3,88.7
E00024230,26.8,73.2
E00024231,24.5,75.5
E00024232,28.2,71.8
E00024233,16.3,83.7
E00024234,13,87
E00024235,24.6,75.4
E00024236,17.1,82.9
E00024237,18.5,81.5
E00024238,26.3,73.7
E00024239,10.8,89.2
E00024240,15.1,84.9
E00024241,15.7,84.3
E00024242,18.6,81.4
E00024243,23,77
E00024244,14.9,85.1
E00024245,21.7,78.3
E00024246,15.1,84.9
E00024247,17.7,82.3
E00024248,23.6,76.4
E00024249,12.4,87.6
E00024250,13.3,86.7
E00024251,10.5,89.5
E00024252,20.3,79.7
E00024253,19.6,80.4
E00024254,28.8,71.2
E00024255,32.7,67.3
E00024256,23.6,76.4
E00024257,22.5,77.5
E00024258,19.8,80.2
E00024259,12.1,87.9
E00024260,17.5,82.5
E00024261,14.6,85.4
E00024262,21.5,78.5
E00024263,17.7,82.3
E00024264,19.2,80.8
E00024265,19,81
E00024266,11.5,88.5
E00024267,13.2,86.8
E00024268,22.3,77.7
E00024269,17.2,82.8
E00024270,20.3,79.7
E00024271,14.8,85.2
E00024272,25.2,74.8
E00024273,18.3,81.7
E00024274,23.1,76.9
E00024275,18.5,81.5
E00024276,24.1,75.9
E00024277,21.1,78.9
E00024278,17.7,82.3
E00024279,30.9,69.1
E00024280,23.7,76.3
E00024281,25.6,74.4
E00024282,11.5,88.5
E00024283,28.5,71.5
E00024284,18.8,81.2
E00024285,33.1,66.9
E00024286,28.3,71.7
E00024287,22.6,77.4
E00024288,19,81
E00024289,18.1,81.9
E00024290,54,46
E00024291,17.5,82.5
E00024292,19.9,80.1
E00024293,13.5,86.5
E00024294,23.6,76.4
E00024295,18.4,81.6
E00024296,25.5,74.5
E00024297,22.1,77.9
E00024298,25.7,74.3
E00024299,20.5,79.5
E00024300,23.1,76.9
E00024301,30.9,69.1
E00024302,25.8,74.2
E00024303,22.2,77.8
E00024304,24.3,75.7
E00024305,15.3,84.7
E00024306,21.1,78.9
E00024307,25.8,74.2
E00024308,16.6,83.4
