areacd,heating_type_3a-001,heating_type_3a-002
E00024141,0,100
E00024142,0.9,99.1
E00024143,0.8,99.2
E00024144,0.8,99.2
E00024145,1.5,98.5
E00024146,0.8,99.2
E00024147,0,100
E00024148,0.8,99.2
E00024150,0.9,99.1
E00024151,4.3,95.7
E00024152,0,100
E00024153,0.9,99.1
E00024154,3.2,96.8
E00024155,0.9,99.1
E00024156,3.8,96.2
E00024157,2.4,97.6
E00024158,1.5,98.5
E00024159,2.5,97.5
E00024160,3.3,96.7
E00024161,1.9,98.1
E00024162,0.7,99.3
E00024163,0,100
E00024164,1.1,98.9
E00024165,3.5,96.5
E00024166,4.4,95.6
E00024167,2.2,97.8
E00024168,0.7,99.3
E00024169,9.2,90.8
E00024170,0.7,99.3
E00024171,1.2,98.8
E00024172,2.2,97.8
E00024173,2.2,97.8
E00024175,0.8,99.2
E00024176,0,100
E00024177,0,100
E00024178,1.6,98.4
E00024179,0,100
E00024180,0,100
E00024181,0,100
E00024182,0,100
E00024183,1.1,98.9
E00024184,0,100
E00024185,1.7,98.3
E00024186,0.8,99.2
E00024187,1.6,98.4
E00024230,0.8,99.2
E00024231,5.1,94.9
E00024232,0,100
E00024233,0,100
E00024234,0,100
E00024235,0.7,99.3
E00024236,1.9,98.1
E00024237,0,100
E00024238,0.5,99.5
E00024239,0.7,99.3
E00024240,0,100
E00024241,0,100
E00024242,0.8,99.2
E00024243,0.8,99.2
E00024244,0,100
E00024245,0,100
E00024246,0.8,99.2
E00024247,0.8,99.2
E00024248,0,100
E00024249,1.6,98.4
E00024250,0.8,99.2
E00024251,0,100
E00024252,0,100
E00024253,0.9,99.1
E00024254,3.4,96.6
E00024255,2.3,97.7
E00024256,1.4,98.6
E00024257,0,100
E00024258,0.8,99.2
E00024259,2.4,97.6
E00024260,0,100
E00024261,0,100
E00024262,0,100
E00024263,1.9,98.1
E00024264,0,100
E00024265,0,100
E00024266,0,100
E00024267,0,100
E00024268,0,100
E00024269,0,100
E00024270,1.6,98.4
E00024271,2.5,97.5
E00024272,0.9,99.1
E00024273,0,100
E00024274,0.8,99.2
E00024275,0,100
E00024276,1.6,98.4
E00024277,0,100
E00024278,3.1,96.9
E00024279,0.8,99.2
E00024280,0,100
E00024281,3.2,96.8
E00024282,0.6,99.4
E00024283,2.5,97.5
E00024284,0.8,99.2
E00024285,1.5,98.5
E00024286,2.6,97.4
E00024287,2.7,97.3
E00024288,2.4,97.6
E00024289,2.2,97.8
E00024290,2.5,97.5
E00024291,4.1,95.9
E00024292,5.9,94.1
E00024293,0.8,99.2
E00024294,2.8,97.2
E00024295,0.7,99.3
E00024296,0,100
E00024297,1.9,98.1
E00024298,1.7,98.3
E00024299,0.8,99.2
E00024300,0,100
E00024301,2.5,97.5
E00024302,2.7,97.3
E00024303,1,99
E00024304,2.6,97.4
E00024305,1.6,98.4
E00024306,1.8,98.2
E00024307,0.9,99.1
E00024308,1.5,98.5
E00024309,0.9,99.1
E00024310,1.6,98.4
E00024311,0.7,99.3
E00024312,1.6,98.4
E00024314,0.7,99.3
E00024315,1.7,98.3
E00024316,1.4,98.6
E00024317,0.7,99.3
E00024318,2.2,97.8
E00024319,0.9,99.1
E00024320,1.6,98.4
E00024321,0,100
E00024322,0,100
E00024323,0.8,99.2
E00024324,0.7,99.3
E00024325,0,100
E00024326,2.7,97.3
E00024327,0,100
E00024328,1.8,98.2
E00024329,1.4,98.6
E00024330,1.6,98.4
E00024331,1.5,98.5
E00024332,0,100
E00024333,3,97
E00024334,0,100
E00024335,0.9,99.1
E00024336,0,100
E00024337,0.8,99.2
E00024338,1.5,98.5
E00024339,0.8,99.2
E00024340,0,100
E00024341,0,100
E00024342,0.7,99.3
E00024343,2.2,97.8
E00024344,0.6,99.4
E00024345,1.1,98.9
E00024346,0,100
E00024347,0,100
E00024348,0.8,99.2
E00024349,0.8,99.2
E00024350,0,100
E00024351,0,100
E00024352,0,100
E00024353,0,100
E00024354,0,100
E00024355,0,100
E00024356,1.6,98.4
E00024357,1.7,98.3
E00024358,0,100
E00024359,0.7,99.3
E00024360,0.9,99.1
E00024361,1.5,98.5
E00024362,0,100
E00024363,1.5,98.5
