geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00106770,57.9,28.1,13.5,0.6,0
E00106772,73.9,18.2,6.7,1.2,0
E00106777,61.5,25.5,10.5,2.5,0
E00106778,48.4,31.3,17.9,2.4,0
E00106780,42.9,32.7,22.4,2,0
E00106781,40.3,38.1,17.3,3.6,0.7
E00106782,61.4,29.8,8.8,0,0
E00106783,58,22.3,17.9,1.8,0
E00107505,64.6,22.3,11.5,1.5,0
E00107541,58.3,23.5,15.2,3,0
E00155633,32,40.2,24.6,3.3,0
E00155634,57,31.1,11.1,0.7,0
E00155635,20.3,49.3,29.7,0.7,0
E00155638,47.5,32,20.5,0,0
E00155639,41.4,38.8,19.8,0,0
E00155701,38,28.9,33.1,0,0
E00155702,30.6,31.8,30.6,5.7,1.3
E00155703,57.5,22.4,17.2,2.2,0.7
E00155704,22,24.6,44.9,6.8,1.7
E00155705,45.5,35.2,17,1.7,0.6
E00155709,39.7,46.3,13.2,0.7,0
E00155711,64,25.8,10.1,0,0
E00155712,35.3,28.1,33.1,3.6,0
E00155713,47.1,37.3,14.4,0.7,0.7
E00155714,59,31.3,7.5,2.2,0
E00155715,50.7,27.5,18.8,2.9,0
E00155716,59.9,22.6,16.1,1.5,0
E00155717,43.7,48.6,5.6,0.7,1.4
E00155718,49.7,38.1,11.6,0,0.7
E00155719,22.1,39,32.4,6.6,0
E00155720,28.7,25.2,42.6,3.5,0
E00155855,59.6,27.5,11.9,0,0.9
E00155938,23.1,33.7,38.7,3.5,1
E00155941,33.1,41.7,20.5,4.7,0
E00155942,26,27.6,40.2,5.5,0.8
E00155943,67.6,23.7,7.2,1.4,0
E00155944,45,33.3,20,1.7,0
E00155945,42.5,40.8,13.3,3.3,0
E00155946,17.5,29.2,46.7,5.8,0.8
E00155947,21.8,50.4,26.1,1.7,0
E00155948,22.1,30.3,44.3,3.3,0
E00155949,27.8,38.3,30.1,3.8,0
E00155950,19.5,48.7,28.3,3.5,0
E00155951,29.1,26.5,35.9,7.7,0.9
E00155955,46.5,34.1,17.8,0.8,0.8
E00155956,19.5,37.2,38.1,4.4,0.9
E00155957,26.7,40,27.4,5.9,0
E00155958,23.1,39.3,24.8,11.1,1.7
E00155959,19,41.5,33.8,5.6,0
E00155961,22.7,28,43.9,5.3,0
E00155962,8.4,27.5,52.7,10.7,0.8
E00155963,27,20.5,42.6,9,0.8
E00155964,71.1,20.3,7.8,0.8,0
E00155965,42,31.2,23.2,3.6,0
E00155966,56.7,32.6,9.2,1.4,0
E00155967,46.5,36.1,15.5,1.9,0
E00155969,41.4,36.4,19.3,2.9,0
E00155970,61.1,31.3,6.9,0.8,0
E00155971,56.4,30.7,11.9,1,0
E00155972,53.5,35.4,9.1,1,1
E00155975,13.1,29.9,52.3,3.7,0.9
E00155977,39.6,36.9,20.7,1.8,0.9
E00155978,16,27.7,48.7,7.6,0
E00155979,36.8,39.3,21.4,2.6,0
E00155980,46.6,32.5,18.3,2.6,0
E00155981,50.8,29.8,16.1,3.2,0
E00155982,42.7,34.7,21,1.6,0
E00155983,37,39.4,22,1.6,0
E00155987,30.1,38.1,29.2,2.7,0
E00155988,17.9,35.8,39,6.5,0.8
E00155989,19.2,26.4,45.6,8.8,0
E00155990,11.1,23.8,54.8,7.9,2.4
E00155991,37.9,21.6,31,8.6,0.9
E00155992,52.1,35,12.8,0,0
E00156001,31.8,40.9,20.5,6.8,0
E00156003,32.5,31.4,32,3,1.2
E00156004,36,36,24.5,3.6,0
E00156005,29.9,45.5,21.4,3.2,0
E00156006,45.4,27.7,22.7,3.4,0.8
E00157124,48.5,30.1,18.4,2.2,0.7
E00157125,43.8,31.4,22.9,1.3,0.7
E00157126,22.2,28.7,43.5,5.6,0
E00157127,24.8,38.8,33.9,1.7,0.8
E00157128,52.1,39.6,7.6,0.7,0
E00157129,16.7,23.6,53.5,6.3,0
E00157130,51.2,38.8,9.9,0,0
