geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00106770,91.9,8.1
E00106772,95.3,4.7
E00106777,93,7
E00106778,91.3,8.7
E00106780,92.6,7.4
E00106781,95.8,4.2
E00106782,95.2,4.8
E00106783,94.1,5.9
E00107505,90.4,9.6
E00107541,86.1,13.9
E00155633,91.8,8.2
E00155634,92.3,7.7
E00155635,93.3,6.7
E00155638,93.3,6.7
E00155639,96.1,3.9
E00155701,87.9,12.1
E00155702,90.7,9.3
E00155703,91.1,8.9
E00155704,92.6,7.4
E00155705,91.6,8.4
E00155709,91.5,8.5
E00155711,93.3,6.7
E00155712,95.4,4.6
E00155713,92,8
E00155714,92.8,7.2
E00155715,89.8,10.2
E00155716,91.3,8.7
E00155717,91.4,8.6
E00155718,89.8,10.2
E00155719,92.5,7.5
E00155720,94.2,5.8
E00155855,93.3,6.7
E00155938,78.6,21.4
E00155941,92.1,7.9
E00155942,71.3,28.7
E00155943,85.4,14.6
E00155944,91.3,8.8
E00155945,87.1,12.9
E00155946,75.9,24.1
E00155947,85.3,14.7
E00155948,90.9,9.1
E00155949,84.5,15.5
E00155950,84.8,15.2
E00155951,77.5,22.5
E00155955,89.3,10.7
E00155956,75.1,24.9
E00155957,82.3,17.7
E00155958,78.4,21.6
E00155959,80.9,19.1
E00155961,80,20
E00155962,68.3,31.7
E00155963,80.3,19.7
E00155964,85.4,14.6
E00155965,84.9,15.1
E00155966,91,9
E00155967,91.8,8.2
E00155969,85.8,14.2
E00155970,90.7,9.3
E00155971,91.3,8.7
E00155972,88.8,11.2
E00155975,69.6,30.4
E00155977,82.9,17.1
E00155978,74.9,25.1
E00155979,79.1,20.9
E00155980,83.7,16.3
E00155981,93.5,6.5
E00155982,89.6,10.4
E00155983,87.7,12.3
E00155987,91.7,8.3
E00155988,85.4,14.6
E00155989,79.4,20.6
E00155990,80.4,19.6
E00155991,78.3,21.7
E00155992,88.2,11.8
E00156001,89.4,10.6
E00156003,86.7,13.3
E00156004,87.5,12.5
E00156005,88.4,11.6
E00156006,86.2,13.8
E00157124,91.2,8.8
E00157125,86.6,13.4
E00157126,84.4,15.6
E00157127,92.1,7.9
E00157128,96.5,3.5
E00157129,91.8,8.2
E00157130,88.8,11.2
E00157131,90.3,9.7
E00157132,89.1,10.9
E00157133,96.1,3.9
E00157134,89,11
E00157135,95.5,4.5
E00157136,91.8,8.2
E00157137,91.2,8.8
E00157138,96.3,3.7
E00157139,90.5,9.5
E00157141,83.6,16.4
E00157153,90.9,9.1
E00157154,89.9,10.1
E00157159,89,11
E00157160,85.6,14.4
E00157161,90,10
E00157162,90,10
E00157163,90.5,9.5
E00157164,92,8
E00157165,93.4,6.6
E00157166,89,11
E00157215,89,11
E00157216,94.2,5.8
E00157217,85.9,14.1
E00157221,94.1,5.9
E00157222,93.8,6.2
E00157223,86.6,13.4
E00157224,90.6,9.4
E00157225,95.3,4.7
E00160881,61.9,38.1
E00160882,68.3,31.7
E00160884,69.3,30.7
E00160885,84.1,15.9
E00160886,81.4,18.6
E00160887,68.6,31.4
E00160888,67.7,32.3
E00160889,75.1,24.9
E00160890,79.3,20.7
E00160891,66.7,33.3
E00160892,72.2,27.8
E00160893,68.1,31.9
E00160894,62.9,37.1
E00160895,79.2,20.8
E00160896,70.9,29.1
E00160897,56.3,43.7
E00160898,73.8,26.2
E00160899,71.6,28.4
E00160900,66.4,33.6
E00160901,68.9,31.1
E00160902,69.5,30.5
E00160903,66.3,33.7
E00160904,83.7,16.3
E00160905,78.2,21.8
E00160906,59.4,40.6
E00160907,66,34
E00160908,57.5,42.5
E00160909,70.2,29.8
E00160910,73.7,26.3
E00160911,62.4,37.6
E00160912,80.3,19.7
E00160913,63.6,36.4
E00160914,67.4,32.6
E00160915,70.5,29.5
E00160916,70.4,29.6
E00160917,67.5,32.5
E00160918,77.1,22.9
E00160919,59.7,40.3
E00160920,75.8,24.2
E00160921,63.9,36.1
E00160922,69.9,30.1
E00160923,67.3,32.7
E00160924,64.4,35.6
E00160925,85,15
E00160926,77,23
E00160928,82.4,17.6
E00160929,87.6,12.4
E00160930,87.1,12.9
E00160931,62.9,37.1
E00160932,71.7,28.3
E00160933,69.8,30.2
E00160934,76,24
E00160935,75.1,24.9
E00160936,73.4,26.6
E00160937,80.8,19.2
E00160938,60.8,39.2
E00160939,72.2,27.8
E00160940,81.6,18.4
E00160941,75.5,24.5
E00160942,75.2,24.8
E00160943,78.6,21.4
E00160944,75,25
E00160945,80.8,19.2
E00160946,74.9,25.1
E00160947,88.1,11.9
E00160948,68.9,31.1
E00160949,74.4,25.6
E00160950,78.6,21.4
E00160951,82.1,17.9
E00160952,78,22
E00160953,79.3,20.7
E00160954,77.7,22.3
E00160955,68.4,31.6
E00160956,88.8,11.2
E00160957,87.5,12.5
E00160958,77.6,22.4
E00160959,79.9,20.1
E00160960,82.9,17.1
E00160961,88.5,11.5
E00160962,75.9,24.1
E00160963,78.8,21.2
E00160964,82.9,17.1
E00160965,78.6,21.4
E00160966,88.4,11.6
E00160967,87.2,12.8
E00160968,82.4,17.6
E00160969,82.2,17.8
E00160970,88.9,11.1
E00160971,81.5,18.5
