geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00106770,90.2,5.4,1.3,3.1
E00106772,93.6,4.7,0,1.7
E00106777,93.2,3.8,1.6,1.4
E00106778,89.3,5.9,2.8,2
E00106780,95.6,2,0.4,2
E00106781,90.9,5.6,0.9,2.6
E00106782,89.5,6.3,1.9,2.2
E00106783,94.7,3,0.8,1.5
E00107505,92.2,4.9,0.9,2
E00107541,92.6,4.5,1,1.9
E00155633,90.5,5.6,2.4,1.6
E00155634,90.8,5.8,0.9,2.5
E00155635,92.6,3.7,0.8,2.9
E00155638,88.6,7.1,2.7,1.7
E00155639,85.7,7.2,2.7,4.5
E00155701,88.6,8.7,0.4,2.2
E00155702,94.6,3,0.6,1.8
E00155703,89.8,5.6,1.4,3.2
E00155704,88.1,4,4.3,3.6
E00155705,92.3,5.5,0.4,1.8
E00155709,86.5,5.6,2.4,5.6
E00155711,88.8,7.9,0.5,2.7
E00155712,89.4,4.9,3,2.7
E00155713,94.1,2.4,0.9,2.7
E00155714,89,5.8,2.9,2.3
E00155715,92.8,5.4,1.2,0.7
E00155716,93.3,4.2,1.4,1.1
E00155717,91.9,3.5,2.6,2
E00155718,91.5,4.8,1.5,2.1
E00155719,91.4,5,1.8,1.8
E00155720,90.1,4.9,2.2,2.7
E00155855,90.6,6.8,0.3,2.3
E00155938,92.5,3.8,2,1.8
E00155941,89.5,5.3,1.6,3.6
E00155942,94.3,0.8,3.7,1.2
E00155943,89.7,4.7,1.4,4.2
E00155944,84.4,5.9,5.9,3.9
E00155945,91.9,4.1,1.1,3
E00155946,90.3,4.2,2.7,2.7
E00155947,95,1.7,1.2,2.1
E00155948,92.3,1.4,1.4,5
E00155949,89.4,5.8,1.9,2.9
E00155950,88.9,4.3,2.1,4.7
E00155951,89.6,3.4,2.7,4.4
E00155955,95.8,2,1.4,0.8
E00155956,94.2,3.5,0.4,1.8
E00155957,91,4,1.7,3.3
E00155958,93.7,3.1,1.2,2
E00155959,92.7,4.5,1.7,1
E00155961,94.1,3.5,1.2,1.2
E00155962,93.4,2.8,0.9,2.8
E00155963,89.9,5.2,1.1,3.7
E00155964,90,7.7,1.9,0.4
