geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00106770,45,45,5.6,4.4
E00106772,53.3,40.6,0,6.1
E00106777,38.1,40.1,8.9,12.9
E00106778,33.7,50,10.6,5.7
E00106780,41.8,39.8,1,17.3
E00106781,24.3,41.4,26.4,7.9
E00106782,52.6,38.2,2.3,6.9
E00106783,32.9,46.5,16.7,3.9
E00107505,44.3,39.7,1.5,14.5
E00107541,37.9,28.8,1.5,31.8
E00155633,31.4,43.8,13.2,11.6
E00155634,46.7,34.8,1.5,17
E00155635,78.3,13.8,0.7,7.2
E00155638,45.5,36.6,8.9,8.9
E00155639,66.1,26.3,2.5,5.1
E00155701,39.3,35.2,6.6,18.9
E00155702,30.1,40.4,19.2,10.3
E00155703,51.1,32.6,8.9,7.4
E00155704,22.4,14.7,56.9,6
E00155705,40.6,41.1,2.9,15.4
E00155709,68.7,23.9,0,7.5
E00155711,51.7,33.7,1.7,12.9
E00155712,28.7,26.5,36.8,8.1
E00155713,41.6,35.1,1.9,21.4
E00155714,50.7,38.1,0,11.2
E00155715,32.6,42.8,3.6,21
E00155716,45.7,43.5,0.7,10.1
E00155717,41.8,49.6,0.7,7.8
E00155718,44.6,37.2,4.7,13.5
E00155719,31.4,37.2,12.4,19
E00155720,14.8,27.8,44.3,13
E00155855,51.9,36.1,0.9,11.1
E00155938,32.3,30.3,6.6,30.8
E00155941,30.7,27.6,33.1,8.7
E00155942,25.2,29.1,6.3,39.4
E00155943,49.6,42.3,0,8
E00155944,43.3,31.7,16.7,8.3
E00155945,59.5,30.6,0,9.9
E00155946,11.6,22.3,57,9.1
E00155947,28.3,32.5,1.7,37.5
E00155948,24.4,13.4,50.4,11.8
E00155949,20,31.9,37,11.1
E00155950,39.5,28.9,8.8,22.8
E00155951,24.8,31.6,32.5,11.1
E00155955,44.7,47,0,8.3
E00155956,23.9,29.2,1.8,45.1
E00155957,31.9,44.4,0.7,23
E00155958,28.2,35.9,14.5,21.4
E00155959,45.1,26.8,2.8,25.4
E00155961,41.1,26.4,3.1,29.5
E00155962,27.5,18.3,0,54.2
E00155963,35.5,28.2,0,36.3
E00155964,60.5,33.3,0,6.2
E00155965,28.3,48.6,1.4,21.7
E00155966,47.5,39,2.8,10.6
E00155967,34,60.3,3.8,1.9
E00155969,30.2,46,10.8,12.9
E00155970,56.1,41.7,0,2.3
E00155971,51.5,44.6,1,3
E00155972,56.7,37.1,0,6.2
E00155975,15.1,26.4,1.9,56.6
E00155977,34.8,37.5,0,27.7
E00155978,19.3,27.7,0.8,52.1
E00155979,30.5,31.4,0,38.1
E00155980,27.3,44.4,0.5,27.8
E00155981,50.8,36.3,0.8,12.1
E00155982,42.7,42.7,3.2,11.3
E00155983,41.3,33.3,20.6,4.8
E00155987,37.9,26.7,21.6,13.8
E00155988,29,14.5,43.5,12.9
E00155989,14.4,21.6,53.6,10.4
E00155990,7.3,16.9,71,4.8
E00155991,27.6,23.3,34.5,14.7
E00155992,42.7,43.6,1.7,12
E00156001,40.9,34.1,12.9,12.1
E00156003,28.1,49.7,15.2,7
E00156004,36.2,47.1,3.6,13
E00156005,33.3,43.6,9,14.1
E00156006,37.8,34.5,9.2,18.5
E00157124,44.9,43.4,0.7,11
E00157125,35.3,31.4,10.9,22.4
E00157126,15.9,30.8,0.9,52.3
E00157127,27.9,41,13.9,17.2
E00157128,61.4,31.7,0.7,6.2
E00157129,12.3,19.2,59.6,8.9
E00157130,48.8,42.1,0.8,8.3
E00157131,48.3,44.8,1.7,5.2
E00157132,44.1,43.4,0,12.5
E00157133,50.8,40.6,1.6,7
E00157134,41.1,48.6,0,10.3
E00157135,50,39.4,3,7.6
E00157136,37.4,32.5,13.5,16.6
E00157137,67.3,25.7,1.8,5.3
E00157138,45.5,41.8,3.6,9.1
E00157139,36.7,33.3,1.7,28.3
E00157141,30.4,39.1,6.5,23.9
E00157153,49.2,44.3,0.8,5.7
E00157154,66.5,25.1,0,8.4
E00157159,51.5,26.7,0,21.8
E00157160,41.7,32.2,0,26.1
E00157161,49.4,45.1,0,5.6
E00157162,48.7,44.1,0,7.2
E00157163,52,41.5,0.8,5.7
E00157164,36.1,23.7,32.5,7.7
E00157165,45.6,49.7,0.7,4
E00157166,49.3,26.8,5.6,18.3
E00157215,33.5,40.2,20.1,6.1
E00157216,36.4,29.1,23.2,11.3
E00157217,28.5,30,20,21.5
E00157221,49.3,37.9,0,12.9
E00157222,43.1,41.6,10.2,5.1
E00157223,34.1,33.3,4.7,27.9
E00157224,47.9,34.5,5.9,11.8
E00157225,13.8,21.1,56,9.2
E00160881,24,38,23.1,14.9
E00160882,18,35.9,21.9,24.2
E00160884,11.4,24.4,45.5,18.7
E00160885,21.3,44.9,20.5,13.4
E00160886,20.8,29.2,36.2,13.8
E00160887,12.9,28.8,41,17.3
E00160888,17,39.5,21.1,22.4
E00160889,16.1,43.2,23.7,16.9
E00160890,23.4,32.8,26.3,17.5
E00160891,18.5,42.9,14.3,24.4
E00160892,18.3,39.7,24.4,17.6
E00160893,11.1,35.4,38.4,15.2
E00160894,28.2,44.5,10.9,16.4
E00160895,12,14.7,55.3,18
E00160896,17.4,34.8,23.5,24.2
E00160897,18.9,40.2,14.8,26.2
E00160898,16.3,22.2,48.9,12.6
E00160899,13.2,28.7,43.4,14.7
E00160900,18.5,34.6,23.8,23.1
E00160901,17.6,32.8,17.6,31.9
E00160902,21.7,37.5,20.8,20
E00160903,9.4,15.4,52.3,22.8
E00160904,14.8,29.6,48.1,7.4
E00160905,9.9,48.6,21.6,19.8
E00160906,12,30.8,36.8,20.5
E00160907,13.7,34.5,30.9,20.9
E00160908,20.1,32.9,21.5,25.5
E00160909,17.3,41,3.6,38.1
E00160910,8.5,36.2,48.2,7.1
E00160911,17.1,20.7,45,17.1
E00160912,8.7,33.1,53.5,4.7
E00160913,45.2,40,1.7,13
E00160914,33.3,36.5,0.6,29.6
E00160915,13,26.8,48,12.2
E00160916,28.6,34.3,16.2,21
E00160917,21.4,27.8,23.8,27
E00160918,0.7,0.7,94.6,4.1
E00160919,11.4,22,43.9,22.7
E00160920,17.9,41.7,4.5,35.9
E00160921,12.4,19.5,38.1,30
E00160922,20.4,31.9,29.2,18.6
E00160923,20.5,38.5,23.9,17.1
E00160924,11.4,43.1,30.9,14.6
E00160925,6.4,26.4,63.2,4
E00160926,0.7,4,91.3,4
E00160928,26.9,24.6,32.8,15.7
E00160929,3.3,4.9,91.1,0.8
E00160930,5.2,8.3,83.3,3.1
E00160931,4,12.9,72.6,10.5
E00160932,23.7,31.9,28.1,16.3
E00160933,12.6,23.6,55.9,7.9
E00160934,21.5,41.5,17.7,19.2
E00160935,19.4,44,2.2,34.3
E00160936,16.7,26.1,37.7,19.6
E00160937,4.6,29.2,58.5,7.7
E00160938,13.6,28.8,6.8,50.8
E00160939,18.3,35.7,30.4,15.7
E00160940,19.8,34.4,30.5,15.3
E00160941,9.7,29.8,46.8,13.7
E00160942,23.2,46.4,7.2,23.2
E00160943,22.9,46.6,3.1,27.5
E00160944,47.5,28.3,4.2,20
E00160945,39.5,35.1,14.9,10.5
E00160946,24.6,24.6,26.3,24.6
E00160947,55.4,38,4.1,2.5
E00160948,22.8,20.2,42.1,14.9
E00160949,24.2,19.2,51.7,5
E00160950,45.3,38.4,10.5,5.8
E00160951,43.3,36.7,9.2,10.8
E00160952,14.4,10.2,61,14.4
E00160953,55.5,28.9,1.6,14.1
E00160954,31.6,48,7.2,13.2
E00160955,20,20,42.7,17.3
E00160956,51.7,35,3.3,10
E00160957,60.7,30.8,0,8.5
E00160958,43.3,23.3,22.5,10.8
E00160959,23.9,30.4,33.3,12.3
E00160960,38.1,29.7,16.9,15.3
E00160961,55.3,33.3,3.5,7.9
E00160962,24.6,33.3,23,19
E00160963,19.3,25.4,43.9,11.4
E00160964,27.8,33.3,27.8,11.1
E00160965,19.9,25.3,43.8,11
E00160966,48,33.9,8.7,9.4
E00160967,47.3,33.6,5.3,13.7
E00160968,51.3,36.1,2.5,10.1
E00160969,55.7,35.1,0,9.2
E00160970,52.1,39.7,2.5,5.8
E00160971,33.6,31.3,9.4,25.8
E00160972,24.1,30.6,23.1,22.2
E00160973,19,23.8,40.5,16.7
E00160974,22.6,39.5,27.4,10.5
E00160975,32.5,40.5,12.7,14.3
E00160976,25,34.4,27.3,13.3
E00160977,13.3,27.5,47.5,11.7
E00160978,24.6,28,32.2,15.3
E00160979,16.8,49.6,23.5,10.1
E00160980,11,44.9,22.8,21.3
E00160981,21.3,35.5,30.3,12.9
E00160982,18.5,47.6,4,29.8
E00160983,39.5,39.5,1.6,19.4
E00160984,15.3,52.7,6.9,25.2
E00160985,23.8,34.1,22.2,19.8
E00160986,22.8,43.1,17.1,17.1
E00160987,20.8,27.7,41.5,10
E00160988,25,19.2,36.7,19.2
E00160989,25.8,37.5,25.8,10.8
E00160990,22.7,40.3,29.4,7.6
E00160991,24.1,26.3,40.1,9.5
E00160992,51.4,35.5,0.7,12.3
E00160993,33.9,40.5,16.5,9.1
E00160994,18.9,31.1,34.4,15.6
E00160995,30.1,32.3,27.8,9.8
E00160996,22.7,38.6,28.8,9.8
E00160997,57.1,27.7,2.5,12.6
E00160998,37.3,33.3,15.9,13.5
E00160999,27,32.4,25.7,14.9
E00161000,15.7,31.3,42.6,10.4
E00161001,18.7,24.5,41.9,14.8
E00161003,48.4,20.4,23.6,7.6
E00161004,14.3,35.7,35,15
E00161005,17.7,39.5,27.4,15.3
E00161006,20,32.3,37.7,10
E00161007,40,31.3,21.7,7
E00161008,26.3,35,20.4,18.2
E00161009,26.4,16.8,30.4,26.4
E00161010,29.5,25.9,33,11.6
E00161011,16.5,27.3,30.6,25.6
E00161012,18.8,35,27.4,18.8
E00161013,15,33,22,30
E00161014,20.3,26.3,40.6,12.8
E00161015,13,36.3,37,13.7
E00161017,29.6,35.6,16.3,18.5
E00161018,24.8,27.2,28,20
E00161019,18.4,17,32,32.7
E00161020,11.9,11.9,65.2,11.1
E00161021,21.6,29.3,17.2,31.9
E00161022,39.6,42.6,1,16.8
E00161023,22.6,35.7,24.3,17.4
E00161024,21.2,23.7,33.9,21.2
E00161025,33.7,26.1,26.1,14.1
E00161026,46,19.5,2.7,31.9
E00161027,18.4,24.1,42.4,15.2
E00161028,38.9,27.4,0,33.6
E00161029,15.1,28.3,35.8,20.8
E00161030,18.2,24.5,47.2,10.1
E00161031,18.8,41.4,0.8,39.1
E00161032,28.2,62.1,0,9.7
E00161033,31.9,49.6,0,18.5
E00161034,33.8,51.5,2.2,12.5
E00161035,13.1,45.4,1.5,40
E00161036,33.6,52.3,0.8,13.3
E00161037,28.7,51.6,0.8,18.9
E00161038,22.4,36.6,1.5,39.6
E00161039,12.1,22,20.6,45.4
E00161040,30.6,48.4,1.6,19.4
E00161041,30.2,46.6,7.8,15.5
E00161043,13.6,28,4.5,53.8
