geography_code,heating_type_3a-001,heating_type_3a-002
E00106770,1.7,98.3
E00106772,1.2,98.8
E00106777,3.5,96.5
E00106778,0,100
E00106780,1,99
E00106781,1.4,98.6
E00106782,0.6,99.4
E00106783,0.9,99.1
E00107505,0,100
E00107541,3,97
E00155633,0,100
E00155634,0,100
E00155635,0,100
E00155638,0,100
E00155639,2.5,97.5
E00155701,4,96
E00155702,0.6,99.4
E00155703,0.7,99.3
E00155704,0,100
E00155705,3.4,96.6
E00155709,0.7,99.3
E00155711,0.6,99.4
E00155712,2.9,97.1
E00155713,7.2,92.8
E00155714,0.8,99.2
E00155715,0,100
E00155716,2.2,97.8
E00155717,0,100
E00155718,0,100
E00155719,2.2,97.8
E00155720,1.8,98.2
E00155855,2.8,97.2
E00155938,1,99
E00155941,0,100
E00155942,0,100
E00155943,0.7,99.3
E00155944,2.5,97.5
E00155945,0,100
E00155946,0,100
E00155947,0.8,99.2
E00155948,1.7,98.3
E00155949,0,100
E00155950,0.9,99.1
E00155951,1.7,98.3
E00155955,0.8,99.2
E00155956,5.3,94.7
E00155957,0,100
E00155958,1.7,98.3
E00155959,0,100
E00155961,0,100
E00155962,1.5,98.5
E00155963,4.9,95.1
E00155964,0.8,99.2
E00155965,0,100
E00155966,0,100
E00155967,0,100
E00155969,0,100
E00155970,0,100
E00155971,0,100
E00155972,0,100
E00155975,2.9,97.1
E00155977,1.8,98.2
E00155978,5,95
E00155979,0.8,99.2
E00155980,3.1,96.9
E00155981,1.6,98.4
E00155982,0.8,99.2
E00155983,0.8,99.2
E00155987,0,100
E00155988,2.4,97.6
E00155989,0,100
E00155990,0.8,99.2
E00155991,0.9,99.1
E00155992,1.7,98.3
E00156001,0,100
E00156003,0,100
E00156004,0,100
E00156005,0,100
E00156006,0.8,99.2
E00157124,0.7,99.3
E00157125,1.9,98.1
E00157126,1.8,98.2
E00157127,0,100
E00157128,1.4,98.6
E00157129,0,100
E00157130,0.8,99.2
E00157131,0.9,99.1
E00157132,1.3,98.7
E00157133,0.8,99.2
E00157134,0,100
E00157135,0.8,99.2
E00157136,1.2,98.8
E00157137,0,100
E00157138,1.9,98.1
E00157139,3.4,96.6
E00157141,2.2,97.8
E00157153,0,100
E00157154,0,100
E00157159,2.9,97.1
E00157160,1.8,98.2
E00157161,1.8,98.2
E00157162,0.7,99.3
E00157163,0.8,99.2
E00157164,0.5,99.5
E00157165,0.7,99.3
E00157166,0.7,99.3
E00157215,0.6,99.4
E00157216,0.7,99.3
E00157217,1.5,98.5
E00157221,0,100
E00157222,0,100
E00157223,1.6,98.4
E00157224,0.8,99.2
E00157225,1.8,98.2
E00160881,1.7,98.3
E00160882,0,100
E00160884,2.4,97.6
E00160885,0,100
E00160886,0,100
E00160887,1.4,98.6
E00160888,1.4,98.6
E00160889,1.7,98.3
E00160890,0,100
E00160891,0,100
E00160892,0.8,99.2
E00160893,1,99
E00160894,1.8,98.2
E00160895,1.3,98.7
E00160896,3,97
E00160897,1.6,98.4
E00160898,0,100
E00160899,0,100
E00160900,0.8,99.2
E00160901,0.8,99.2
E00160902,0.8,99.2
E00160903,0.7,99.3
E00160904,0,100
E00160905,0.9,99.1
E00160906,3.4,96.6
E00160907,4.3,95.7
E00160908,0.7,99.3
E00160909,5.8,94.2
E00160910,0.7,99.3
E00160911,0,100
E00160912,0,100
E00160913,1.8,98.2
E00160914,0.6,99.4
E00160915,1.6,98.4
E00160916,2.8,97.2
E00160917,1.6,98.4
E00160918,0,100
E00160919,2.3,97.7
E00160920,1.3,98.7
E00160921,2.8,97.2
E00160922,0,100
E00160923,0.9,99.1
E00160924,1.6,98.4
E00160925,1.6,98.4
E00160926,0.7,99.3
E00160928,0.8,99.2
E00160929,0.8,99.2
E00160930,0,100
E00160931,3.2,96.8
E00160932,0.7,99.3
E00160933,1.6,98.4
E00160934,1.6,98.4
E00160935,3.8,96.2
E00160936,2.2,97.8
E00160937,0.8,99.2
E00160938,6.9,93.1
E00160939,0,100
E00160940,0.8,99.2
E00160941,1.6,98.4
E00160942,0.8,99.2
E00160943,1.5,98.5
E00160944,1.7,98.3
E00160945,0,100
