geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00106770,4.4,20.8,51.4,23.5
E00106772,5.5,19.5,43.9,31.1
E00106777,2.5,30.7,40.1,26.7
E00106778,4.9,43.7,36.8,14.6
E00106780,6.1,46.9,35.7,11.2
E00106781,7.9,35.3,38.8,18
E00106782,4.7,29.8,36.8,28.7
E00106783,3.5,26.5,52.2,17.7
E00107505,5.3,18.3,43.5,32.8
E00107541,6.9,24.4,44.3,24.4
E00155633,11.6,38,36.4,14
E00155634,0.7,21.3,39.7,38.2
E00155635,21.7,43.5,18.1,16.7
E00155638,10.7,26.2,36.9,26.2
E00155639,15.1,45.4,24.4,15.1
E00155701,4.2,49.2,32.5,14.2
E00155702,3.2,40.1,38.2,18.5
E00155703,9.7,41.8,26.9,21.6
E00155704,11.1,47,28.2,13.7
E00155705,0.6,24.9,39.3,35.3
E00155709,6,45.5,22.4,26.1
E00155711,2.8,26.7,43.3,27.2
E00155712,10,37.1,37.1,15.7
E00155713,3.9,32.7,30.1,33.3
E00155714,9.1,31.8,31.8,27.3
E00155715,3.6,17.4,41.3,37.7
E00155716,6.7,18.5,44.4,30.4
E00155717,9.2,34,36.2,20.6
E00155718,6.1,32.7,32,29.3
E00155719,11.8,44.9,30.1,13.2
E00155720,12.8,43.6,23.1,20.5
E00155855,6.4,22.9,34.9,35.8
E00155938,30.3,42.9,22.2,4.5
E00155941,16.5,45.7,26.8,11
E00155942,24.4,43.3,24.4,7.9
E00155943,8.6,33.1,34.5,23.7
E00155944,13.3,32.5,35,19.2
E00155945,11.7,45,30.8,12.5
E00155946,33.3,45,16.7,5
E00155947,9.2,43.7,36.1,10.9
E00155948,38.8,31.4,24.8,5
E00155949,18.2,43.9,28,9.8
E00155950,20,47,26.1,7
E00155951,15.3,35.6,39,10.2
E00155955,9.8,38.3,39.8,12
E00155956,17.5,60.5,16.7,5.3
E00155957,11.9,48.1,28.9,11.1
E00155958,16.4,47.4,25.9,10.3
E00155959,26.2,40.4,27.7,5.7
E00155961,30,32.3,26.9,10.8
E00155962,30.5,51.1,16.8,1.5
E00155963,24.8,41.6,24.8,8.8
E00155964,6.2,48.1,35.7,10.1
E00155965,5.1,44.9,36,14
E00155966,5.7,45.7,29.3,19.3
E00155967,3.8,33.8,42.7,19.7
E00155969,10,57.1,25.7,7.1
E00155970,6.8,30.3,38.6,24.2
E00155971,9,39,34,18
E00155972,7.1,41.4,38.4,13.1
E00155975,17.3,56.7,22.1,3.8
E00155977,6.1,41.7,38.3,13.9
E00155978,18.3,50.8,25.8,5
E00155979,9.4,44.4,37.6,8.5
E00155980,5.7,30.4,49.5,14.4
E00155981,11.4,22.8,34.1,31.7
E00155982,8.9,29.8,41.9,19.4
E00155983,12.6,43.3,33.1,11
E00155987,22.8,42.1,21.1,14
E00155988,32.8,44.8,17.6,4.8
E00155989,21.8,50.8,22.6,4.8
E00155990,34.1,41.3,21.4,3.2
E00155991,20.9,50.4,20.9,7.8
E00155992,13.8,34.5,36.2,15.5
E00156001,11.9,39.6,35.8,12.7
E00156003,7.1,44.4,34.9,13.6
E00156004,10.1,46,34.5,9.4
E00156005,9.2,41.8,36.6,12.4
E00156006,11.7,37.5,30,20.8
E00157124,3.7,25.7,35.3,35.3
E00157125,9.8,27.5,31.4,31.4
E00157126,12,40.7,24.1,23.1
E00157127,10,43.3,30,16.7
E00157128,9.7,38.2,38.2,13.9
E00157129,17.2,48.3,20,14.5
E00157130,3.3,33.9,38,24.8
E00157131,4.2,31.4,39.8,24.6
E00157132,4.6,25.2,39.7,30.5
E00157133,12.5,28.9,37.5,21.1
E00157134,4.6,33.3,39.8,22.2
E00157135,14,41.9,27.1,17.1
E00157136,9.2,30.1,42.3,18.4
E00157137,10.8,46.8,32.4,9.9
E00157138,3.6,30.9,43.6,21.8
E00157139,6.7,22.7,41.2,29.4
E00157141,10.9,26.1,43.5,19.6
E00157153,0.8,24.6,37.7,36.9
E00157154,18.2,35.4,25,21.4
E00157159,5,27,40,28
E00157160,0,32.2,41.7,26.1
E00157161,4.9,25.3,41.4,28.4
E00157162,0.7,18.4,41.4,39.5
E00157163,3.2,21.8,41.1,33.9
E00157164,14,46.6,27.5,11.9
E00157165,6.7,28.2,49,16.1
E00157166,9.2,29.6,35.9,25.4
E00157215,10.4,36.8,35,17.8
E00157216,15.9,36.4,31.8,15.9
E00157217,13.8,49.2,30.8,6.2
E00157221,9.4,48.6,25.4,16.7
E00157222,5,36.7,41.7,16.5
E00157223,15.3,51.9,21.4,11.5
E00157224,13.2,43.8,35.5,7.4
E00157225,28.4,32.1,30.3,9.2
E00160881,21,43.5,25,10.5
E00160882,15.5,49.6,23.3,11.6
E00160884,22.8,48,26.8,2.4
E00160885,11.9,44.4,35.7,7.9
E00160886,15.5,38.8,31,14.7
E00160887,20.1,47.5,25.2,7.2
E00160888,13.7,45.2,28.1,13
E00160889,15,40,35.8,9.2
E00160890,18.2,33.6,35,13.1
E00160891,18.6,39,28.8,13.6
E00160892,20.2,35.7,35.7,8.5
E00160893,23.5,53.9,19.6,2.9
E00160894,15.6,44,33,7.3
E00160895,40.7,39.3,15.3,4.7
E00160896,21.1,49.6,21.1,8.3
E00160897,13.1,45.9,27.9,13.1
E00160898,28.1,43,20.7,8.1
E00160899,25.2,33.1,31.5,10.2
E00160900,16,37.4,33.6,13
E00160901,14.3,42,34.5,9.2
E00160902,21.7,42.5,30.8,5
E00160903,40.5,44.6,13.5,1.4
E00160904,17.8,37,35.6,9.6
E00160905,14.3,48.2,30.4,7.1
E00160906,24.8,33.3,29.9,12
E00160907,17.3,45.3,30.2,7.2
E00160908,17.1,44.1,28.3,10.5
E00160909,15.1,50.4,25.9,8.6
E00160910,12.1,32.9,32.9,22.1
E00160911,35.1,40.5,16.2,8.1
E00160912,13.4,43.3,34.6,8.7
E00160913,9.6,40.9,38.3,11.3
E00160914,14.4,46.3,28.1,11.3
E00160915,24.4,44.7,22.8,8.1
E00160916,16,50,21.7,12.3
E00160917,16.7,55.6,23,4.8
E00160918,42.2,39.5,13.6,4.8
E00160919,22.1,45.8,24.4,7.6
E00160920,19.2,46.8,28.2,5.8
E00160921,40.3,43.1,12.8,3.8
E00160922,13.9,46.1,27,13
E00160923,17.1,35.9,29.9,17.1
E00160924,16.7,42.1,31.7,9.5
E00160925,14.1,49.2,21.9,14.8
E00160926,40.4,37.7,16.6,5.3
E00160928,8.4,47.3,28.2,16
E00160929,43.9,33.3,16.3,6.5
E00160930,48.5,34,12.4,5.2
E00160931,50.8,40.3,7.3,1.6
E00160932,17.6,47.8,19.1,15.4
E00160933,26,44.9,19.7,9.4
E00160934,21.1,44.5,28.9,5.5
E00160935,9.8,53.8,28.8,7.6
E00160936,21.7,51.4,18.8,8
E00160937,18.5,40.8,31.5,9.2
E00160938,29.6,53.9,16.5,0
E00160939,17.2,44,29.3,9.5
E00160940,14.8,47.7,32.8,4.7
E00160941,22,43.9,26,8.1
E00160942,15.1,42.1,35.7,7.1
E00160943,9.9,50.4,29.8,9.9
E00160944,10.8,38.3,28.3,22.5
E00160945,15.5,43.1,31,10.3
E00160946,23.9,45.1,23,8
E00160947,10.7,39.3,36.1,13.9
E00160948,26.1,41.7,24.3,7.8
E00160949,38.5,30.3,20.5,10.7
E00160950,15.4,34.3,38.9,11.4
E00160951,5.8,30.6,40.5,23.1
E00160952,41.9,42.7,12,3.4
E00160953,11.2,36,38.4,14.4
E00160954,16.6,37.1,32.5,13.9
E00160955,35.7,40,21.7,2.6
E00160956,12.6,39.5,34.5,13.4
E00160957,15.5,46.6,29.3,8.6
E00160958,20.3,43.9,25.2,10.6
E00160959,24.3,33.6,28.6,13.6
E00160960,13.6,43.2,32.2,11
E00160961,10.5,32.5,38.6,18.4
E00160962,20,49.6,23.2,7.2
E00160963,29.8,37.7,22.8,9.6
