geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00106770,4.4,12.2,40.6,42.8
E00106772,1.2,7.2,27.1,64.5
E00106777,2.5,16.8,33.2,47.5
E00106778,5.2,25,35.1,34.7
E00106780,2,3.1,72.4,22.4
E00106781,2.9,20.7,52.9,23.6
E00106782,1.7,14.5,26.7,57
E00106783,6.2,15.9,33.6,44.2
E00107505,3.8,8.3,33.3,54.5
E00107541,8.3,9.8,33.3,48.5
E00155633,15.7,31.4,36.4,16.5
E00155634,3,17,37.8,42.2
E00155635,21.7,50.7,9.4,18.1
E00155638,10.8,10.8,52.5,25.8
E00155639,17.6,30.3,27.7,24.4
E00155701,22.3,21.5,37.2,19
E00155702,20,25.8,36.8,17.4
E00155703,12.7,12.7,30.6,44
E00155704,29.1,22.2,43.6,5.1
E00155705,4.6,24,30.9,40.6
E00155709,7.5,40.6,16.5,35.3
E00155711,2.8,15,34.4,47.8
E00155712,18.8,15.2,41.3,24.6
E00155713,9.2,27.5,26.1,37.3
E00155714,2.3,16.7,44.7,36.4
E00155715,6.5,15.9,28.3,49.3
E00155716,2.9,10.9,35,51.1
E00155717,0,24.1,46.1,29.8
E00155718,3.4,24.5,42.2,29.9
E00155719,20.6,41.2,24.3,14
E00155720,23.9,23.9,43.4,8.8
E00155855,3.7,17.4,25.7,53.2
E00155938,26.3,32.3,26.3,15.2
E00155941,3.9,40.2,35.4,20.5
E00155942,29.1,29.9,30.7,10.2
E00155943,2.2,5.8,25.2,66.9
E00155944,2.5,15,59.2,23.3
E00155945,1.7,37.5,43.3,17.5
E00155946,30.8,10.8,50.8,7.5
E00155947,5.8,61.7,15.8,16.7
E00155948,27.9,27.9,33.6,10.7
E00155949,11,27.2,45.6,16.2
E00155950,1.8,63.7,23.9,10.6
E00155951,7.8,25,57.8,9.5
E00155955,4.5,19.7,35.6,40.2
E00155956,21.1,42.1,29.8,7
E00155957,6.7,45.2,43,5.2
E00155958,18.6,28.8,40.7,11.9
E00155959,19.9,36.2,31.2,12.8
E00155961,31,26.4,31.8,10.9
E00155962,47.3,40.5,9.9,2.3
E00155963,39.8,17.9,17.1,25.2
E00155964,3.9,12.4,38,45.7
E00155965,3,23,38.5,35.6
E00155966,0.7,19.1,48.2,31.9
E00155967,0,20.4,48.4,31.2
E00155969,4.9,25.4,54.2,15.5
E00155970,0,11.4,30.3,58.3
E00155971,1,15.8,49.5,33.7
E00155972,1,13,59,27
E00155975,32.7,46.2,19.2,1.9
E00155977,9.7,26.5,53.1,10.6
E00155978,31.1,46.2,12.6,10.1
E00155979,3.4,21.2,62.7,12.7
E00155980,4.1,19.7,37.3,38.9
E00155981,2.4,18.7,36.6,42.3
E00155982,4.8,16.9,52.4,25.8
