geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00106770,11.6,68,20.3
E00106772,9.6,77.7,12.7
E00106777,13.2,68.1,18.8
E00106778,12.4,73.2,14.4
E00106780,10.2,69.4,20.4
E00106781,17.7,57.3,25
E00106782,11.5,74.8,13.7
E00106783,11.6,71.7,16.7
E00107505,16.9,72,11
E00107541,12.2,70.4,17.3
E00155633,11.4,70,18.6
E00155634,14.5,74.4,11.1
E00155635,4.1,81.1,14.8
E00155638,12.2,70.4,17.3
E00155639,6.3,74.8,18.9
E00155701,15.8,73.7,10.5
E00155702,12.5,63.6,23.9
E00155703,9.6,78.7,11.8
E00155704,21.3,56.2,22.5
E00155705,11.3,74.6,14.1
E00155709,6,76.9,17.2
E00155711,11.8,72.4,15.8
E00155712,11.6,62.5,25.9
E00155713,16.8,65.5,17.7
E00155714,9.6,64.9,25.4
E00155715,11,59.1,29.9
E00155716,7.8,76.5,15.7
E00155717,8.7,63.1,28.2
E00155718,14.8,74.8,10.4
E00155719,16.9,67.6,15.5
E00155720,8.6,78.6,12.9
E00155855,12,60.2,27.8
E00155938,9.4,61.4,29.1
E00155941,6.3,80.3,13.4
E00155942,26.2,68.9,4.9
E00155943,9.2,62.3,28.5
E00155944,12.4,78.5,9.1
E00155945,10.3,68.3,21.4
E00155946,13.4,57.7,28.9
E00155947,12.1,70.7,17.2
E00155948,9.6,66.7,23.7
E00155949,10.6,67.3,22.1
E00155950,11.9,72.6,15.5
E00155951,14.7,60,25.3
E00155955,18.7,57,24.3
E00155956,22.6,60.4,17
E00155957,20.3,63.5,16.2
E00155958,16.9,67.8,15.3
E00155959,5.7,70.5,23.8
E00155961,9.2,74.5,16.3
E00155962,10.5,77.2,12.3
E00155963,25.5,54.9,19.6
E00155964,6.5,79,14.5
E00155965,13.4,68.7,17.9
E00155966,10.4,73.6,16
E00155967,13.1,71.4,15.5
E00155969,18.4,67.8,13.8
E00155970,12.5,65,22.5
E00155971,7.7,76.9,15.4
E00155972,7.7,62.6,29.7
E00155975,32.4,58.8,8.8
E00155977,23.7,64.4,11.9
E00155978,26.5,59.2,14.3
E00155979,20.3,60.8,18.9
E00155980,21,53.3,25.7
E00155981,15,63,22
E00155982,12.4,65.2,22.5
E00155983,12.1,60.6,27.3
E00155987,5.9,76.3,17.8
E00155988,7.1,58.4,34.5
E00155989,20,55.5,24.5
E00155990,12.7,62.7,24.5
E00155991,11.8,63.4,24.7
E00155992,18.1,60.2,21.7
E00156001,14.7,62.7,22.5
E00156003,17.8,59.8,22.4
E00156004,12.9,68.2,18.8
E00156005,14.4,65.6,20
E00156006,13.2,63.2,23.7
E00157124,13.2,65.9,20.9
E00157125,6.6,57.9,35.5
E00157126,14.9,61.7,23.4
E00157127,7.6,64.6,27.8
E00157128,6.4,84,9.6
E00157129,15.2,56.8,28
E00157130,17.6,68.1,14.3
E00157131,13.3,67.6,19
E00157132,10.3,65,24.8
E00157133,11.7,72.3,16
E00157134,22,61,17.1
E00157135,7.9,78.1,14
E00157136,10.5,69.9,19.6
E00157137,7.3,69.7,22.9
E00157138,6.8,79.5,13.6
E00157139,14.2,57.5,28.3
E00157141,12,70,18
E00157153,7.7,81.2,11.1
E00157154,6.8,78,15.3
E00157159,5.3,88.3,6.4
E00157160,8.5,81.6,9.9
E00157161,14.3,71.4,14.3
E00157162,8.8,73.6,17.6
E00157163,11.9,71.6,16.4
E00157164,8.6,73.8,17.6
E00157165,4.7,83.6,11.7
E00157166,10.1,68.1,21.7
E00157215,10.7,62.9,26.4
E00157216,10.2,74.6,15.3
E00157217,18.9,61.1,20
E00157221,9.8,74.6,15.6
E00157222,8.1,61.6,30.3
E00157223,7.4,63.2,29.5
E00157224,8.2,74.2,17.5
E00157225,5.6,72.9,21.5
E00160881,18.6,53.9,27.5
E00160882,25.4,44.9,29.7
E00160884,15.3,48,36.7
E00160885,28.7,51.7,19.5
E00160886,31.6,48,20.4
E00160887,19.5,51.3,29.2
E00160888,18.9,49.6,31.5
E00160889,33.3,40.9,25.8
E00160890,30.7,53.4,15.9
E00160891,28.7,36.8,34.5
E00160892,19.8,46.9,33.3
E00160893,17.1,40,42.9
E00160894,22.2,49.4,28.4
E00160895,18.2,55.6,26.3
E00160896,27,41.7,31.3
E00160897,27.6,43.1,29.3
E00160898,16.3,61.5,22.1
E00160899,18.8,56.3,25
E00160900,20.5,43.4,36.1
E00160901,21.3,52.1,26.6
E00160902,16.1,46.4,37.5
E00160903,16.7,50.9,32.4
E00160904,15.2,66.7,18.2
E00160905,25.8,45.5,28.8
E00160906,21.9,43.8,34.3
E00160907,17.8,50.5,31.7
E00160908,17.4,53.6,29
E00160909,25.4,52.5,22
E00160910,30,40.8,29.2
E00160911,20.8,55.2,24
E00160912,22.6,40.6,36.8
E00160913,13.6,54.2,32.2
E00160914,17.1,57.4,25.6
E00160915,17.9,41.8,40.3
E00160916,18.8,57.3,24
E00160917,9.9,63,27.2
E00160918,13,47.3,39.6
E00160919,17.4,47.9,34.7
E00160920,19.1,63.8,17
E00160921,16,55.6,28.5
E00160922,13,57,30
E00160923,22.5,53.2,24.3
E00160924,21.3,38,40.7
E00160925,28.6,42.9,28.6
E00160926,13.3,56.7,30
E00160928,18.5,54.3,27.2
