geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00026945,14.7,15.5,69.8
E00026946,6.3,16.7,77.1
E00026948,2.7,61.3,36
E00026949,9.1,26.5,64.4
E00026950,9.3,36.4,54.2
E00026952,12.8,17.3,69.9
E00026957,10,26.7,63.3
E00026958,7.6,23.5,68.9
E00026959,7.9,21.2,70.9
E00026961,5,17.5,77.5
E00026963,8.8,35.1,56.1
E00026964,7.4,26.4,66.1
E00026965,6.1,18.4,75.5
E00026966,2.6,27.4,70.1
E00026967,3.2,23.1,73.7
E00026968,7.9,35.7,56.3
E00026969,5.7,40.8,53.5
E00026970,5,36.3,58.7
E00026971,5.5,31.3,63.2
E00026972,6.3,30.8,62.9
E00026973,25,8,67
E00026974,28.7,6.6,64.8
E00026975,31.1,12.2,56.7
E00026976,35.9,12,52.1
E00027253,7.8,16.3,75.9
E00027254,3.7,38.8,57.5
E00027259,9.8,36.3,53.9
E00027260,5.7,29.5,64.8
E00027261,8.8,31.6,59.6
E00027262,8.6,40.5,50.9
E00027263,5.8,26,68.3
E00027264,6.5,30.8,62.6
E00027265,6.3,25.3,68.4
E00027266,5,33.3,61.7
E00027267,9.1,37.3,53.6
E00027268,12,20.5,67.5
E00027269,7.7,25.6,66.7
E00027270,5.7,46.7,47.6
E00027271,5,32.7,62.4
E00027272,6.7,28.6,64.7
E00027281,4.1,31.7,64.1
E00027282,6,25.9,68.1
E00027283,3.1,32.8,64.1
E00027285,1.6,55,43.5
E00027286,0.8,36.6,62.6
E00027287,5.5,53.1,41.4
E00027288,2.2,28.1,69.8
E00027359,2.5,20.8,76.7
E00027360,2.6,39.2,58.2
E00027361,0,25.3,74.7
E00027375,10,27,63
E00027376,3.4,22.9,73.7
E00027379,3.3,19.2,77.5
E00027380,4.3,27.8,67.8
E00027381,3.7,28.3,68
E00027382,2.6,26.5,70.9
E00027383,4.8,20.8,74.4
E00027384,1.7,21.4,76.9
E00027385,2.8,35.9,61.4
E00027386,6.4,47.3,46.4
E00027387,2.8,15.9,81.4
E00027388,8.6,16.4,75
E00027389,1.5,35.6,62.9
E00027390,6.9,17.2,75.9
E00027391,5.3,31.6,63.2
E00027392,8.5,25.5,66
E00027393,4.2,31.9,63.9
E00027394,2.9,19.3,77.9
E00027411,3.1,38.5,58.4
E00027412,3.5,22,74.5
E00027414,2.7,37.2,60.2
E00027415,4.4,31.6,63.9
E00027416,1.5,18.5,80
E00027417,5.2,33.6,61.2
E00027418,5.7,18.9,75.4
E00027419,3,19.7,77.3
E00027420,3.1,20.9,76
E00027443,1,80.8,18.2
E00027444,1,32,67
E00027445,3.9,25,71.1
E00027479,23.1,7.7,69.2
E00027483,16.7,19.3,64
E00027488,18.9,16.8,64.3
E00027489,7.1,29.9,63
E00027490,25.9,17.9,56.3
E00027491,10,25,65
E00027493,26.7,14.7,58.6
E00027495,5.8,25.9,68.3
E00027496,18.4,22.4,59.2
E00027497,3.4,34.2,62.3
E00027498,15.9,12.3,71.7
E00027499,26.7,11.4,61.9
E00027500,5.2,30.5,64.3
E00027501,34.1,12.1,53.8
E00027502,5.4,19.2,75.4
E00027517,5,34,61
E00027518,6.9,12.7,80.4
E00027519,5.9,49.3,44.7
E00027520,5.9,30.6,63.5
E00027521,3.3,36.6,60.1
E00027620,10.2,16.1,73.7
E00027621,4.5,37.9,57.6
E00030046,3.5,23.8,72.7
E00030047,3.8,22.3,73.9
E00030048,3.3,40,56.7
E00030049,6.3,21.4,72.2
E00030050,4.1,21.3,74.6
E00030051,9.5,31,59.5
E00030052,2.2,22.4,75.4
E00030053,9.9,15.7,74.4
E00030054,8.2,29.9,61.9
E00030055,6.4,19.3,74.3
E00030056,8.5,12.7,78.8
E00030057,2.6,57.9,39.5
E00030058,14.5,25.5,60
E00030059,3.9,16.4,79.7
E00030060,5.1,21.4,73.5
E00030061,5.1,36.8,58.1
E00030062,2.7,28.6,68.8
E00030063,0.8,21.7,77.5
E00030064,2.8,22.2,75
E00030065,7.7,23.2,69
E00030066,4.8,18.4,76.8
E00030067,3.2,19.4,77.4
E00030068,7.2,40.3,52.5
E00030069,6.5,30.1,63.4
E00030070,5.2,17,77.8
E00030071,3,35.3,61.7
E00030072,2.3,27.3,70.3
E00030073,5.5,35.9,58.6
E00030074,5.9,23.5,70.6
E00030075,0,35.2,64.8
E00030076,4.6,25.4,70
E00030077,2.3,51.6,46.1
E00030078,4.5,20.1,75.4
E00030079,7.3,26.6,66.1
E00030080,10,20,70
E00030081,2.4,26,71.5
E00030082,7.9,25.9,66.2
E00030083,4.6,26.9,68.5
E00030084,7.3,41.8,50.9
E00030085,5.5,40.9,53.6
E00030086,4.4,40.4,55.1
E00030087,2.9,33.8,63.2
E00030088,5.8,41,53.2
E00030089,11.5,26.6,61.9
E00030090,14.4,25.9,59.7
E00030091,3.1,32.3,64.6
E00030092,2,57.3,40.7
E00030093,9.9,23.7,66.4
E00030095,8,30.2,61.7
E00030096,6.3,24.6,69
E00030097,3.4,20.2,76.5
E00030098,6.1,30.4,63.5
E00030099,5.5,20.9,73.6
E00030100,8.3,24.2,67.5
E00030101,11.4,36.4,52.3
E00030102,2.8,32.1,65.1
E00030103,2.4,30.7,66.9
E00030104,4.3,36,59.7
E00030105,2.1,38.6,59.3
E00030106,4.7,33.3,62
E00030107,3.5,35.1,61.4
E00030108,3.1,38.6,58.3
E00030109,4.7,32.6,62.8
E00030110,7.3,16.3,76.4
E00030111,8.2,23.8,68
E00030113,6.5,21.4,72.1
E00030114,8.3,24.1,67.6
E00030115,3.8,20,76.2
E00030116,8.5,35.9,55.6
E00030117,4.1,47.2,48.8
E00030118,3,28.1,68.9
E00030119,5.4,37.6,57
E00030121,4.5,43.6,51.9
E00030123,9.7,44.8,45.5
E00030128,17.7,24.5,57.8
E00030129,1.5,73.7,24.8
E00030130,1.4,85.2,13.4
E00030131,10,28.7,61.2
E00030135,5.4,50,44.6
E00030141,5.3,41.3,53.3
E00030142,3,24.8,72.3
E00030143,3,51.1,45.9
E00030144,6.9,29.8,63.4
E00030145,8.4,38.5,53.1
E00030146,4.6,52.6,42.8
E00030148,10.1,21.8,68.1
E00030149,8.5,40.3,51.2
E00030150,2.9,77.9,19.2
E00030151,5.6,60.3,34.1
E00030153,18.4,15.2,66.5
E00030154,6.1,57,37
E00030155,0.7,83.2,16.1
E00030156,15.9,37,47.1
E00030157,4.1,56.2,39.7
E00030159,4.6,20.8,74.6
E00030160,2.7,23.3,74
E00030162,3.8,35.1,61.1
E00030163,6.5,27.2,66.3
E00030164,11,24.4,64.6
E00030165,7.4,39.7,52.9
E00030166,0,57.6,42.4
E00030167,8.9,22.8,68.3
E00030168,2.2,8.6,89.2
E00030169,8.2,22.6,69.2
E00030170,7.2,41.4,51.4
E00030172,2.3,50,47.7
E00030173,4.8,57.1,38.1
E00030174,8,20.4,71.5
E00030175,4.2,47.2,48.6
E00030176,7.4,30.6,62
E00030177,3.5,33.3,63.2
E00030178,8.9,17,74.1
E00030183,0.8,68,31.2
E00030184,2.2,52.6,45.2
E00030185,7.2,24.6,68.1
E00030186,4,30.6,65.3
E00030187,5.3,32.6,62.1
E00030188,8.5,21.2,70.3
E00030190,0.8,62,37.2
E00030191,7.1,30.1,62.8
E00030192,3.1,31.3,65.6
E00030193,7,15.8,77.2
E00030194,9.6,23.7,66.7
E00030237,6.8,29.9,63.2
E00030238,1.7,39.7,58.7
E00030239,7.3,27.7,65
E00030242,2.7,28,69.3
E00030244,3.1,40.5,56.5
E00030246,3.1,32.1,64.9
E00030249,2.3,38.8,58.9
E00030250,9.3,44.9,45.8
E00030251,1.6,41.9,56.6
E00030254,7.4,28.7,63.9
E00030255,5.3,22.6,72.2
E00030256,4.8,27.8,67.5
E00030258,1.3,36.9,61.7
E00030259,0.8,21.7,77.5
E00030261,1.5,23.7,74.8
E00030262,7.7,33.7,58.7
E00030267,5,40.5,54.5
E00030270,5.6,18.4,76
E00030274,6.4,29.2,64.3
E00030276,3.4,30.3,66.4
E00030277,5.8,33.3,60.8
E00030278,2.2,37.2,60.6
E00030279,0.9,44.8,54.3
E00030280,3.4,35.6,61
E00030281,2.3,23.3,74.4
E00030283,2.7,35.5,61.8
E00030285,7.1,34.6,58.3
E00030286,2.4,33.3,64.3
E00030287,2.8,37.2,60
