geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00026945,71.2,18.8,9.9
E00026946,96.3,3.2,0.5
E00026948,70.2,21,8.9
E00026949,68.8,20.9,10.2
E00026950,69,20.5,10.4
E00026952,77,15.5,7.5
E00026957,84.4,8.8,6.9
E00026958,70.2,19.6,10.2
E00026959,90.3,6.8,2.9
E00026961,99.2,0,0.8
E00026963,93.1,5.9,0.9
E00026964,94.4,4.3,1.3
E00026965,96,3.2,0.8
E00026966,98.8,1.2,0
E00026967,95.4,4.4,0.3
E00026968,82.3,15.4,2.4
E00026969,97.8,1.4,0.8
E00026970,92.2,7.3,0.6
E00026971,87,7.9,5.1
E00026972,97.5,2,0.6
E00026973,79.6,10,10.4
E00026974,69.8,17.1,13.1
E00026975,72.2,15.7,12
E00026976,67.6,15.6,16.8
E00027253,85.8,10.8,3.3
E00027254,93.7,4.5,1.7
E00027259,90.5,8.5,1
E00027260,87.3,8.6,4.1
E00027261,100,0,0
E00027262,96.5,2.2,1.3
E00027263,89.5,8.3,2.2
E00027264,93.7,6.3,0
E00027265,86,9.7,4.3
E00027266,84.6,12.6,2.8
E00027267,87.8,9.8,2.4
E00027268,90.7,7.5,1.8
E00027269,89.3,7.5,3.2
E00027270,91.7,7.8,0.5
E00027271,89.1,8.7,2.2
E00027272,80.9,16.4,2.7
E00027281,99.7,0.3,0
E00027282,99.5,0.5,0
E00027283,97.4,1.5,1.1
E00027285,97.6,1.2,1.2
E00027286,97,3,0
E00027287,82.1,13.3,4.6
E00027288,98.6,1.4,0
E00027359,99.7,0.3,0
E00027360,99.1,0.7,0.2
E00027361,99.1,0.5,0.5
E00027375,100,0,0
E00027376,99.6,0,0.4
E00027379,100,0,0
E00027380,97.9,0.7,1.4
E00027381,99.6,0.4,0
E00027382,98.9,0.9,0.3
E00027383,99.3,0.7,0
E00027384,98.5,1.1,0.4
E00027385,98.3,0.3,1.4
E00027386,99.5,0.5,0
E00027387,98.6,0.8,0.6
E00027388,98.3,1,0.7
E00027389,99.5,0.5,0
E00027390,99.4,0.6,0
E00027391,98,2,0
E00027392,100,0,0
E00027393,100,0,0
E00027394,99.1,0.6,0.3
E00027411,98.8,0.6,0.6
E00027412,98.5,1.5,0
E00027414,99.6,0.4,0
E00027415,97.7,1.4,0.8
E00027416,100,0,0
E00027417,96.4,2.4,1.2
E00027418,98.9,1.1,0
E00027419,99.4,0.6,0
E00027420,98.8,0.9,0.3
E00027443,99.2,0,0.8
E00027444,99.5,0.5,0
E00027445,98.7,1,0.3
E00027479,66,19.1,14.9
E00027483,72.3,18.8,8.9
E00027488,71.9,17.8,10.3
E00027489,78.8,14.1,7.1
E00027490,62.2,21.2,16.6
E00027491,65.7,25.6,8.6
E00027493,71.2,15.8,12.9
E00027495,87.3,9.4,3.3
E00027496,71.8,17.5,10.6
E00027497,95.1,3.3,1.6
E00027498,73.2,13.7,13.1
E00027499,66.1,17.3,16.6
E00027500,92.1,6.3,1.6
E00027501,67.5,15.9,16.7
E00027502,73,20.5,6.5
E00027517,97.3,1.8,0.9
E00027518,96.7,2.6,0.7
E00027519,90,7.6,2.4
E00027520,96.2,2.7,1.1
E00027521,96.3,3.4,0.3
E00027620,78.4,13.2,8.4
E00027621,97,1.1,1.9
E00030046,96.9,2.5,0.6
E00030047,95.2,3.7,1.1
E00030048,90.7,4.7,4.7
E00030049,85.3,11.5,3.2
E00030050,94.5,4.5,1
E00030051,86.7,9.6,3.8
E00030052,99.4,0.3,0.3
E00030053,89,8.8,2.2
E00030054,88.9,8.3,2.9
E00030055,89.4,7.8,2.8
E00030056,88.9,8.3,2.8
E00030057,93.3,4.7,2.1
E00030058,81,15.5,3.4
E00030059,95.7,4,0.3
E00030060,94.2,4,1.8
E00030061,93.4,5.9,0.7
E00030062,97,3,0
E00030063,97.1,2.9,0
E00030064,93.3,4.6,2.1
E00030065,89.4,7.6,3
E00030066,94.8,3.5,1.7
E00030067,89.7,9.7,0.6
E00030068,94,4.7,1.3
E00030069,90.1,8.4,1.5
E00030070,87,8.4,4.6
E00030071,91.3,6.6,2.1
E00030072,98.9,1.1,0
E00030073,94.1,4.6,1.2
E00030074,88,8.9,3.1
E00030075,90.2,4.5,5.2
E00030076,93.8,4.9,1.3
E00030077,85.5,10.5,3.9
E00030078,93.3,5.8,0.9
E00030079,97.8,1.4,0.7
E00030080,88.8,7.4,3.8
E00030081,96.4,2.2,1.4
E00030082,92.5,4.8,2.7
E00030083,95.9,3.4,0.7
E00030084,87.1,9,3.9
E00030085,91.5,6.8,1.7
E00030086,94.2,3.1,2.7
E00030087,91,4.5,4.5
E00030088,89.9,7.3,2.8
E00030089,78.4,17.1,4.5
E00030090,73.7,15.2,11.2
E00030091,71.5,22.2,6.3
E00030092,89,5.5,5.5
E00030093,70.6,17.2,12.2
E00030095,85.7,10.1,4.2
E00030096,95.6,4.1,0.3
E00030097,91.2,7.6,1.3
E00030098,96,2.6,1.5
E00030099,98.8,0.8,0.4
E00030100,92.9,5.7,1.4
E00030101,94.3,3.2,2.5
E00030102,98.1,1.4,0.5
E00030103,96.6,3.4,0
E00030104,96,1.5,2.6
E00030105,96.8,3.2,0
E00030106,87.1,9,3.9
E00030107,84.5,10.8,4.8
E00030108,92.6,5,2.3
E00030109,88.9,7.1,4
E00030110,87.3,7.9,4.9
E00030111,91.5,5.7,2.8
E00030113,89.5,7.7,2.8
E00030114,82.4,12.4,5.2
E00030115,91.6,7.4,1
E00030116,79.8,14,6.2
E00030117,81.9,10.5,7.7
E00030118,85.6,9.2,5.1
E00030119,83.8,12,4.2
E00030121,73.1,21.6,5.2
E00030123,82.1,11.5,6.4
E00030128,68.2,18.7,13
E00030129,75.4,16,8.6
E00030130,91.6,7.2,1.2
E00030131,71.6,21.1,7.3
E00030135,75.7,18.8,5.5
E00030141,98.8,0.6,0.6
E00030142,97.5,1.8,0.7
E00030143,95.2,4.8,0
E00030144,85.5,8.9,5.6
E00030145,77.2,17.9,4.9
E00030146,72.6,21.9,5.6
E00030148,72.2,16.7,11.1
E00030149,73.8,16.9,9.3
E00030150,79.5,14.3,6.2
E00030151,78.1,17.6,4.4
E00030153,61.3,24.3,14.5
E00030154,76.5,17.6,5.9
E00030155,80.6,15.9,3.5
E00030156,67.5,22.4,10.1
E00030157,85.8,10.5,3.8
E00030159,89.2,7.7,3.1
E00030160,91.5,6.4,2
E00030162,75.5,18.4,6.1
E00030163,82.4,12,5.6
E00030164,79.8,14.9,5.4
E00030165,82.2,14.5,3.3
E00030166,97.1,1.5,1.5
E00030167,92.9,3.5,3.5
E00030168,94.1,5.1,0.7
E00030169,92.1,6,1.9
E00030170,95.5,2.7,1.7
E00030172,97.4,0.4,2.1
E00030173,95.7,1.3,3
E00030174,93.6,6.2,0.3
E00030175,93,6.4,0.7
E00030176,94.6,3.9,1.4
E00030177,96,3.2,0.8
E00030178,92.1,5.9,2
E00030183,97.8,2.2,0
E00030184,92.4,6,1.6
E00030185,91.7,6.7,1.6
E00030186,90.8,7.8,1.4
E00030187,85.9,8,6.1
E00030188,89.8,7.9,2.3
E00030190,81.2,15.1,3.8
E00030191,93.2,3.6,3.2
E00030192,94.5,4.2,1.4
E00030193,91.7,6.3,2
E00030194,84.9,11.6,3.5
E00030237,95.7,2.8,1.4
E00030238,97.3,1.4,1.4
E00030239,99,1,0
E00030242,96.4,3,0.6
E00030244,95.4,3.5,1.2
E00030246,95.5,3.5,1
E00030249,98.6,0.7,0.7
E00030250,98.8,1.2,0
E00030251,98.6,1.1,0.4
E00030254,99.6,0.4,0
E00030255,97.8,1.5,0.6
E00030256,98.9,0.7,0.4
E00030258,97,2.6,0.3
E00030259,99.6,0,0.4
E00030261,98.6,0.7,0.7
E00030262,93.3,3.8,2.9
E00030267,97.7,1.9,0.4
E00030270,99.7,0.3,0
E00030274,97.8,1.7,0.6
E00030276,96.6,2.3,1.1
E00030277,96.4,3.6,0
E00030278,96.5,1.2,2.3
E00030279,98.1,1.4,0.5
E00030280,97.4,1.7,0.9
E00030281,96.5,3.2,0.3
E00030283,98.2,1.1,0.7
E00030285,95.6,4.4,0
E00030286,98.9,0.7,0.4
E00030287,96.6,3.4,0
E00030288,97.5,2.1,0.4
E00030289,94.6,3.8,1.5
E00030291,98.1,1.5,0.4
E00030293,100,0,0
E00030295,98.5,1,0.5
E00030296,97.3,1.7,1
E00030297,95.8,3.8,0.4
E00030298,98.3,1.3,0.4
E00030299,98.2,1.8,0
E00030300,98.3,1.7,0
E00030301,98.3,1.7,0
E00030302,96,2.9,1.1
E00030303,90.7,7.9,1.4
E00030304,99.6,0.4,0
E00030305,95.7,4.3,0
E00030306,95.4,4.2,0.4
E00030307,98.1,0.4,1.5
E00030308,98.3,1,0.7
E00030309,97.8,2.2,0
E00030310,97.5,2.1,0.4
E00030312,96.9,3.1,0
E00030313,98.6,1.4,0
E00030315,97.4,1.8,0.7
E00030316,97.1,2.6,0.4
E00030433,90.2,8.7,1
E00030434,95.4,3.2,1.4
E00030435,93.2,5,1.8
E00030436,93.8,5.4,0.8
E00030437,96.6,2.8,0.6
E00030438,96.5,2.4,1
E00030439,88.7,7.4,3.9
E00030440,95.3,4,0.7
E00030441,80.4,15.7,3.9
E00030442,84.1,11.9,4
E00030443,96.9,3.1,0
E00030444,95.5,3.7,0.8
E00030445,95.6,2,2.4
E00030446,95.7,3.3,1
E00030447,98,2,0
E00030448,93.8,4.6,1.6
E00030449,96.1,3.2,0.7
E00030450,96.2,3.8,0
E00030451,95.4,3.3,1.3
E00030452,96.6,3.4,0
E00030453,91.9,6,2.1
E00030454,97.7,1.2,1
E00030455,93.9,4.6,1.5
E00030456,99.7,0.3,0
E00030457,95.6,3.8,0.7
E00030458,95.4,3.8,0.8
E00030459,99.6,0.4,0
E00030460,94.6,4.1,1.3
E00030461,95.9,3.2,0.9
E00030462,100,0,0
E00030463,96.1,2,2
E00030464,96.4,1.5,2.1
E00030465,95.9,3.7,0.3
E00030466,98.9,1.1,0
E00030467,95.2,4.1,0.7
E00030468,96.7,1.8,1.5
E00030469,95.7,3.5,0.8
E00030470,97.5,1.8,0.7
E00030471,92.6,4.6,2.8
E00030472,96.7,2.6,0.7
E00030473,98.1,1.9,0
E00030474,95.9,3.2,0.9
E00030475,98.7,1.3,0
E00030476,93.1,5.8,1.2
E00030477,98.2,1.8,0
E00030478,99.5,0,0.5
E00030479,99.2,0.4,0.4
E00030480,94.7,3.5,1.9
E00030481,96.6,2,1.4
E00030482,99.1,0.7,0.2
E00030483,96.5,3.5,0
E00030484,97.2,1.6,1.3
E00030485,98.1,1.9,0
E00030486,98.8,0.9,0.3
