geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00026945,56.4,43.6
E00026946,34.8,65.2
E00026948,25.9,74.1
E00026949,47,53
E00026950,50.2,49.8
E00026952,56.1,43.9
E00026957,37,63
E00026958,51.7,48.3
E00026959,43.5,56.5
E00026961,20.5,79.5
E00026963,24.4,75.6
E00026964,25.9,74.1
E00026965,34.7,65.3
E00026966,29.6,70.4
E00026967,32.2,67.8
E00026968,37.6,62.4
E00026969,21.4,78.6
E00026970,33.2,66.8
E00026971,22,78
E00026972,35,65
E00026973,46.1,53.9
E00026974,53.7,46.3
E00026975,55.1,44.9
E00026976,59.8,40.2
E00027253,52.5,47.5
E00027254,31.8,68.2
E00027259,23.2,76.8
E00027260,36.7,63.3
E00027261,40.2,59.8
E00027262,44,56
E00027263,31.9,68.1
E00027264,27,73
E00027265,46.5,53.5
E00027266,36.8,63.2
E00027267,31.8,68.2
E00027268,30.4,69.6
E00027269,35,65
E00027270,27.8,72.2
E00027271,26.5,73.5
E00027272,35.4,64.6
E00027281,41.1,58.9
E00027282,32.2,67.8
E00027283,26.2,73.8
E00027285,26.9,73.1
E00027286,42.9,57.1
E00027287,20,80
E00027288,37.9,62.1
E00027359,63.8,36.2
E00027360,49.1,50.9
E00027361,59.6,40.4
E00027375,39.4,60.6
E00027376,65.1,34.9
E00027379,63.3,36.7
E00027380,56.3,43.7
E00027381,53.7,46.3
E00027382,56.1,43.9
E00027383,56.6,43.4
E00027384,60.9,39.1
E00027385,43.7,56.3
E00027386,38.8,61.2
E00027387,69.4,30.6
E00027388,63.9,36.1
E00027389,50.3,49.7
E00027390,57.7,42.3
E00027391,52,48
E00027392,51.6,48.4
E00027393,52.5,47.5
E00027394,56.5,43.5
E00027411,39.4,60.6
E00027412,48.7,51.3
E00027414,33.7,66.3
E00027415,51,49
E00027416,64.5,35.5
E00027417,50,50
E00027418,55.8,44.2
E00027419,59,41
E00027420,51.8,48.2
E00027443,16,84
E00027444,41.9,58.1
E00027445,50.8,49.2
E00027479,60.7,39.3
E00027483,50,50
E00027488,63.5,36.5
E00027489,43.7,56.3
E00027490,48.8,51.2
E00027491,54.1,45.9
E00027493,65.8,34.2
E00027495,48.1,51.9
E00027496,63.9,36.1
E00027497,48.5,51.5
E00027498,56.7,43.3
E00027499,68.3,31.7
E00027500,43.7,56.3
E00027501,59.8,40.2
E00027502,54.3,45.7
E00027517,40.1,59.9
E00027518,52.8,47.2
E00027519,29.8,70.2
E00027520,46.1,53.9
E00027521,41.6,58.4
E00027620,49.3,50.7
E00027621,36.9,63.1
E00030046,52.8,47.2
E00030047,59.9,40.1
E00030048,29.8,70.2
E00030049,56.7,43.3
E00030050,49.8,50.2
E00030051,31.8,68.2
E00030052,54.8,45.2
E00030053,66.8,33.2
E00030054,57.5,42.5
E00030055,60.4,39.6
E00030056,59.4,40.6
E00030057,33.5,66.5
E00030058,53.1,46.9
E00030059,67,33
E00030060,65.1,34.9
E00030061,48,52
E00030062,54.2,45.8
E00030063,53,47
E00030064,65.4,34.6
E00030065,36,64
E00030066,39,61
E00030067,34.8,65.2
E00030068,41.4,58.6
E00030069,39.8,60.2
E00030070,40.4,59.6
E00030071,31.8,68.2
E00030072,50.6,49.4
E00030073,24,76
E00030074,40.4,59.6
E00030075,23.8,76.2
E00030076,31.2,68.8
E00030077,29.1,70.9
E00030078,32.8,67.2
E00030079,44.4,55.6
E00030080,41.8,58.2
E00030081,60.2,39.8
E00030082,51.8,48.2
E00030083,46.9,53.1
E00030084,27.8,72.2
E00030085,29.2,70.8
E00030086,31.7,68.3
E00030087,46.9,53.1
E00030088,37.8,62.2
E00030089,45.7,54.3
E00030090,38.4,61.6
E00030091,37.7,62.3
E00030092,28.8,71.2
E00030093,51.1,48.9
E00030095,36.3,63.7
E00030096,62.3,37.7
E00030097,44,56
E00030098,43.2,56.8
E00030099,58.1,41.9
E00030100,49.8,50.2
E00030101,42.2,57.8
E00030102,37.5,62.5
E00030103,39.2,60.8
E00030104,35.7,64.3
E00030105,30.1,69.9
E00030106,37.3,62.7
E00030107,26.9,73.1
E00030108,33.6,66.4
E00030109,23,77
E00030110,37,63
E00030111,38.5,61.5
E00030113,49.1,50.9
E00030114,38.6,61.4
E00030115,49.3,50.7
E00030116,32.7,67.3
E00030117,28,72
E00030118,34.5,65.5
E00030119,33.1,66.9
E00030121,32.7,67.3
E00030123,28.8,71.2
E00030128,43.2,56.8
E00030129,14.5,85.5
E00030130,9.6,90.4
E00030131,43.2,56.8
E00030135,32.9,67.1
E00030141,43.3,56.7
E00030142,37.3,62.7
E00030143,29.8,70.2
E00030144,45.7,54.3
E00030145,43,57
E00030146,27.8,72.2
E00030148,45.6,54.4
E00030149,34.5,65.5
E00030150,13.8,86.2
E00030151,26,74
E00030153,59.7,40.3
E00030154,27.8,72.2
E00030155,9.9,90.1
E00030156,42.6,57.4
E00030157,28.9,71.1
E00030159,43.7,56.3
E00030160,56.8,43.2
E00030162,33,67
E00030163,39.7,60.3
E00030164,36,64
E00030165,31.3,68.7
E00030166,28.6,71.4
E00030167,58.2,41.8
E00030168,58,42
E00030169,46.2,53.8
E00030170,40.6,59.4
E00030172,30.8,69.2
E00030173,22.9,77.1
E00030174,37.7,62.3
E00030175,46.4,53.6
E00030176,37.6,62.4
E00030177,35,65
E00030178,55.7,44.3
E00030183,24.9,75.1
E00030184,30,70
E00030185,53.3,46.7
E00030186,46.1,53.9
E00030187,46.7,53.3
E00030188,55.6,44.4
E00030190,32.7,67.3
E00030191,54.1,45.9
E00030192,28.7,71.3
E00030193,40.6,59.4
E00030194,43.9,56.1
E00030237,33.3,66.7
E00030238,29.6,70.4
E00030239,46.1,53.9
E00030242,58.2,41.8
E00030244,47.7,52.3
E00030246,48.6,51.4
E00030249,38.4,61.6
E00030250,30.3,69.7
E00030251,25.3,74.7
E00030254,38.2,61.8
E00030255,40.7,59.3
E00030256,52.7,47.3
E00030258,34.8,65.2
E00030259,52.2,47.8
E00030261,56.7,43.3
E00030262,54.1,45.9
E00030267,24,76
E00030270,55.3,44.7
E00030274,37.7,62.3
E00030276,35.6,64.4
E00030277,33,67
E00030278,36.4,63.6
E00030279,42.9,57.1
E00030280,48.3,51.7
E00030281,33.6,66.4
E00030283,26.9,73.1
E00030285,35.8,64.2
E00030286,27.2,72.8
E00030287,31,69
E00030288,34.3,65.7
E00030289,32.6,67.4
E00030291,35.8,64.2
E00030293,46.7,53.3
E00030295,29.8,70.2
E00030296,37.3,62.7
E00030297,35.8,64.2
E00030298,57.8,42.2
E00030299,46.3,53.7
E00030300,21.7,78.3
E00030301,53.5,46.5
E00030302,23.8,76.2
E00030303,36.9,63.1
E00030304,58.8,41.2
E00030305,19,81
E00030306,28.6,71.4
E00030307,29,71
E00030308,52.1,47.9
E00030309,22.2,77.8
E00030310,29.3,70.7
E00030312,34.9,65.1
E00030313,34.5,65.5
E00030315,39.5,60.5
E00030316,41.1,58.9
E00030433,32.3,67.7
E00030434,57.8,42.2
E00030435,22.9,77.1
E00030436,25.6,74.4
E00030437,32.3,67.7
E00030438,49.6,50.4
E00030439,11.7,88.3
E00030440,47.1,52.9
E00030441,28.3,71.7
E00030442,18.3,81.7
E00030443,47.2,52.8
E00030444,26.1,73.9
E00030445,50.7,49.3
E00030446,41,59
E00030447,28.5,71.5
E00030448,34.5,65.5
E00030449,30.5,69.5
E00030450,39.5,60.5
E00030451,39.1,60.9
E00030452,26.5,73.5
E00030453,35.9,64.1
E00030454,42.8,57.2
E00030455,31.4,68.6
E00030456,39.8,60.2
E00030457,37.3,62.7
E00030458,35.1,64.9
E00030459,31.9,68.1
E00030460,35,65
E00030461,30.7,69.3
E00030462,44.8,55.2
E00030463,43.7,56.3
E00030464,37.3,62.7
E00030465,31.3,68.7
E00030466,57.9,42.1
E00030467,35.9,64.1
E00030468,51.3,48.7
E00030469,63,37
E00030470,48.7,51.3
E00030471,43,57
E00030472,36.6,63.4
E00030473,49.6,50.4
E00030474,32.5,67.5
E00030475,36.6,63.4
E00030476,23.5,76.5
E00030477,35.8,64.2
E00030478,62,38
E00030479,28.6,71.4
E00030480,54.3,45.7
E00030481,40.7,59.3
E00030482,45.1,54.9
E00030483,28.5,71.5
E00030484,24.5,75.5
E00030485,34.9,65.1
E00030486,50.7,49.3
E00030487,54.2,45.8
E00030488,54.3,45.7
E00030489,26.6,73.4
E00030490,24.4,75.6
E00030491,15.3,84.7
E00030492,60.6,39.4
E00030493,59.4,40.6
E00030494,20,80
E00030495,59.9,40.1
E00030496,34,66
E00030497,56.5,43.5
E00030498,29.4,70.6
E00030499,48.9,51.1
E00030500,30,70
E00030501,38.5,61.5
E00030502,35.8,64.2
E00030503,38,62
E00030504,19.8,80.2
E00030506,21.4,78.6
E00030507,55.3,44.7
E00030508,34.3,65.7
E00030509,52.7,47.3
E00030510,52.2,47.8
E00030511,50.4,49.6
E00030512,55.4,44.6
E00030513,63.6,36.4
E00030514,33.9,66.1
E00030515,54.7,45.3
E00030516,49,51
E00030517,32.9,67.1
E00030518,34,66
E00030519,32.7,67.3
E00030520,57.1,42.9
E00030521,26.6,73.4
E00030522,36.4,63.6
E00030523,32.4,67.6
E00030525,20,80
E00030526,39.7,60.3
E00030527,30.6,69.4
E00030528,41.5,58.5
E00030529,36.4,63.6
E00030530,35.4,64.6
E00030531,41.1,58.9
E00030532,42.8,57.2
E00030533,28.4,71.6
E00030534,16,84
E00030535,42.7,57.3
E00030536,42.7,57.3
E00030537,29.8,70.2
E00030538,33,67
E00030539,50.6,49.4
E00030540,36.6,63.4
E00030541,32.3,67.7
E00030542,37.9,62.1
E00030543,30.8,69.2
E00030544,30.2,69.8
E00030545,45,55
E00030546,24.9,75.1
E00030547,61.5,38.5
E00030548,38.1,61.9
E00030549,47.6,52.4
E00030550,49.8,50.2
E00030551,50.8,49.2
E00030552,56,44
E00030553,39.8,60.2
E00030554,30.2,69.8
E00030555,29.1,70.9
E00030556,15.9,84.1
E00030558,33.7,66.3
E00030559,40.7,59.3
E00030560,48.6,51.4
E00030561,46,54
E00030562,32.3,67.7
E00030563,34.6,65.4
E00030564,25.8,74.2
E00030565,60.1,39.9
E00030566,49.8,50.2
E00030567,38.4,61.6
E00030568,52,48
E00030569,27.6,72.4
E00030571,28.8,71.2
E00030572,34.8,65.2
E00030574,31.3,68.7
E00030575,50.7,49.3
E00030576,58.8,41.2
E00030577,29.6,70.4
E00030578,50,50
E00030579,25.2,74.8
E00030580,27.8,72.2
E00030581,39.1,60.9
E00030582,29.5,70.5
E00030583,37.9,62.1
E00030585,36.3,63.7
E00030586,48.2,51.8
E00030587,37.1,62.9
E00030588,39.9,60.1
E00030589,30.6,69.4
E00030590,35.8,64.2
E00030591,50.3,49.7
E00030592,31.5,68.5
E00030593,27.5,72.5
E00030594,59.3,40.7
E00030595,29.6,70.4
E00030596,44,56
E00030597,41.9,58.1
E00030598,50.2,49.8
E00030599,52.3,47.7
E00030600,32.6,67.4
E00030601,48.5,51.5
E00030602,34.8,65.2
E00030603,42.4,57.6
E00030604,57.1,42.9
E00030605,40.7,59.3
E00030606,54.1,45.9
E00030607,42.7,57.3
E00030608,55.4,44.6
E00030609,27.7,72.3
E00030610,61.4,38.6
E00030611,49.6,50.4
E00030612,29.8,70.2
E00030614,47,53
E00030616,34.1,65.9
E00030617,38.9,61.1
E00030618,52.9,47.1
E00030619,31.1,68.9
E00030624,32.6,67.4
E00030625,43.8,56.2
E00030626,46.5,53.5
E00030627,48,52
E00030628,46.5,53.5
E00030629,47.1,52.9
E00030630,25,75
E00030632,27.9,72.1
E00030633,50.5,49.5
E00030634,29.7,70.3
E00030635,50.4,49.6
E00030636,17.6,82.4
E00030637,28.3,71.7
E00030638,24.2,75.8
E00030639,56.9,43.1
E00030640,28.3,71.7
E00030641,29.2,70.8
E00030642,27,73
E00030643,42,58
E00030644,50.2,49.8
E00030645,44.1,55.9
E00030646,50.6,49.4
E00030647,50.5,49.5
E00030648,52.5,47.5
E00030649,26.3,73.7
E00030650,61.1,38.9
E00030651,47.5,52.5
E00030652,35.4,64.6
E00030653,46.4,53.6
E00030654,41.9,58.1
E00030655,38.1,61.9
E00030656,34.7,65.3
E00030657,46.2,53.8
E00030658,47.6,52.4
E00030659,20.9,79.1
