geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00026945,62.8,19,11.3,4.5,2.4
E00026946,91.8,4.3,0.8,3,0.3
E00026948,56.1,28,2.3,3,10.6
E00026949,63,18,5.6,3.6,9.8
E00026950,63.8,17.1,7,9.3,2.9
E00026952,64.8,16.9,11.9,3.8,2.6
E00026957,74.8,19.2,2.7,2.7,0.6
E00026958,65.8,11.3,7.4,8.8,6.6
E00026959,78.3,7.8,5.1,4.6,4.1
E00026961,96.4,2.2,0,1.4,0
E00026963,86.6,7.5,2.5,1.4,2
E00026964,89.6,5.7,2.8,0.9,0.9
E00026965,92.9,5.6,0.4,0.7,0.4
E00026966,97.3,0.4,0.8,0.8,0.8
E00026967,88.5,2.7,3.2,3.9,1.7
E00026968,76,16.9,5.2,1.5,0.4
E00026969,95.3,3.4,0.3,0.8,0.3
E00026970,83.8,12.4,2.2,0.5,1.1
E00026971,74.1,5,7.8,5.5,7.6
E00026972,93.4,5.2,0,0.3,1.1
E00026973,75.5,21.7,1.4,0.8,0.7
E00026974,64.7,26.2,2.5,4.4,2.2
E00026975,60.7,29.5,4.4,3.3,2.1
E00026976,58.8,27.7,5.3,4.9,3.3
E00027253,77.7,15,1.9,3.8,1.7
E00027254,88.1,6.4,4.4,0.7,0.3
E00027259,85.5,9.8,1.4,3.3,0
E00027260,76.3,11.7,5.8,3.2,2.9
E00027261,96,4,0,0,0
E00027262,90.7,6.4,0,3,0
E00027263,83.2,4.7,8.1,3,1
E00027264,86.3,7.6,5.3,0.8,0
E00027265,71.5,17.1,3.4,5.3,2.7
E00027266,80.1,9.2,5.5,2.6,2.6
E00027267,80.5,7.9,7.5,2.6,1.5
E00027268,78.6,10.1,3.2,4.3,3.8
E00027269,81.4,4.4,7.8,4.4,2
E00027270,80.7,9.9,5.2,3.8,0.5
E00027271,77.5,9.4,7.4,5.3,0.4
E00027272,69.9,8.9,11.1,7,3.2
E00027281,97.4,2.3,0,0.3,0
E00027282,96.8,2.4,0,0.5,0.3
E00027283,95.4,3.2,0.4,1.1,0
E00027285,95,4.1,0.3,0,0.6
E00027286,93.7,5,0.4,0.8,0
E00027287,72.4,8.7,8.7,7.3,2.9
E00027288,97.7,1.7,0.3,0.3,0
E00027359,98.3,1.7,0,0,0
E00027360,95.7,3.7,0.2,0.4,0
E00027361,97.8,2.2,0,0,0
E00027375,96.6,2.5,0.8,0,0
E00027376,97.7,1.9,0.4,0,0
E00027379,98.6,1.4,0,0,0
E00027380,95.1,4.2,0,0,0.7
E00027381,98.5,1.5,0,0,0
E00027382,95.8,3.6,0.6,0,0
E00027383,97.6,2.4,0,0,0
E00027384,97.5,2.5,0,0,0
E00027385,96,3.3,0.3,0,0.3
E00027386,95.4,3.7,0.9,0,0
E00027387,96.2,3.3,0,0.5,0
E00027388,96.6,1.4,0.3,0,1.7
E00027389,96.8,3,0,0,0.2
E00027390,97.2,1.6,0,0.3,0.9
E00027391,96.1,3.3,0.3,0,0.3
E00027392,96.9,3.1,0,0,0
E00027393,97.4,2.6,0,0,0
E00027394,96.3,2.3,1.1,0,0.3
E00027411,98.2,1.2,0.3,0,0.3
E00027412,98.3,1.5,0.3,0,0
E00027414,96.3,1.3,1.3,1.3,0
E00027415,97,2.5,0.3,0,0.3
E00027416,98.8,1.2,0,0,0
E00027417,94.9,2.8,0.8,0,1.6
E00027418,97.3,2.7,0,0,0
E00027419,97.1,2.9,0,0,0
E00027420,97.3,2.1,0.3,0.3,0
E00027443,96.2,3.8,0,0,0
E00027444,98.6,1.4,0,0,0
E00027445,95.8,1,1.6,0,1.6
E00027479,60,26,4,5.4,4.6
E00027483,61.7,23.7,6.7,4,3.8
E00027488,58.6,20.7,4.5,8.2,8
E00027489,62,11.6,5.9,11.6,8.9
E00027490,60.6,28,4.3,3.8,3.4
E00027491,56.9,19.2,6,11.1,6.8
E00027493,61.9,27,4.8,3.6,2.7
E00027495,79.4,8.9,5.2,3.4,3.2
E00027496,61.3,22.3,2.7,5.8,7.9
E00027497,89.8,7,0.3,0.8,2.1
E00027498,59.1,26.5,5.6,3.7,5.2
E00027499,60.3,24.2,4.4,9,2.2
E00027500,84.5,5.9,1.3,6.7,1.6
E00027501,58.5,30.4,3,4.8,3.3
E00027502,61.2,13.6,8,12.5,4.8
E00027517,94.2,3.2,1.7,0.6,0.3
E00027518,92.9,6.4,0.7,0,0
E00027519,86.8,5.6,1.6,4.9,1
E00027520,93.6,4.3,2.1,0,0
E00027521,88.4,5.1,2.1,3.3,1.2
E00027620,74.2,15.7,2.7,6.1,1.2
E00027621,91.1,7.5,0.7,0,0.7
E00030046,87.3,10.3,1.2,0.3,0.9
E00030047,90.9,5,0.8,2.2,1.1
E00030048,85.9,6.3,2.6,3.7,1.5
E00030049,77.8,16.9,0.9,3.1,1.3
E00030050,89.9,6,2.8,0.9,0.3
E00030051,80.4,7.7,4.5,5.8,1.6
E00030052,95.3,3.7,0.6,0,0.3
E00030053,80.9,17.5,1.2,0,0.3
E00030054,79.2,15.7,1.6,1.3,2.2
E00030055,78.4,18.6,1.7,0.3,1
E00030056,78,18.4,1.2,2.4,0
E00030057,88.9,8.5,1.5,0.5,0.5
E00030058,73.7,15.2,7.1,2.4,1.7
E00030059,89.6,9.7,0.3,0,0.3
E00030060,84,13.9,1.1,1.1,0
E00030061,87.6,7.9,1.7,0,2.7
E00030062,91.3,7.6,0.4,0.7,0
E00030063,92.1,6.8,0,1.1,0
E00030064,87.9,8.8,0.4,2.5,0.4
E00030065,85.1,8.7,1.4,3.3,1.4
E00030066,89.3,8.2,1.9,0,0.5
E00030067,85.4,8,3.4,2.1,1.1
E00030068,88.5,6.7,2.2,1.6,1
E00030069,84.3,6.8,0.7,4.4,3.8
E00030070,78.6,10.1,5.9,1.5,3.9
E00030071,87.8,6,3.2,2.5,0.5
E00030072,96.2,3.4,0,0.3,0
E00030073,91,4.8,1.8,2.4,0
E00030074,85.3,6.9,2.3,4.9,0.7
E00030075,83.3,7.8,2.6,4.2,2
E00030076,90.7,5.8,1.9,1.6,0
E00030077,79.7,8.7,2.5,5,4.1
E00030078,86.9,8.6,0.9,1.5,2.1
E00030079,93,2.1,1.7,0.3,2.8
E00030080,83.5,8.3,2.7,5.1,0.5
E00030081,93.8,4.8,0.3,0.7,0.3
E00030082,85.8,7.2,3.5,1.4,2
E00030083,87.6,6.4,3.7,1,1.3
E00030084,83.1,8.8,4.2,1.9,2.1
E00030085,88.7,6.8,3.2,0.8,0.5
E00030086,89.2,4.5,2.6,1.5,2.2
E00030087,82.8,12.9,1.3,0.3,2.6
E00030088,83.7,9.7,3.7,2,1
E00030089,65.2,18.9,5.9,8.2,1.9
E00030090,67.7,13.1,6.2,4.9,8.1
E00030091,65.1,7.5,4.7,4.7,17.9
E00030092,84.5,7.2,3.8,1.1,3.4
E00030093,55.6,23.3,5.3,10.8,5
E00030095,73.4,21.3,3.9,1.1,0.3
E00030096,91.7,6,1.3,0,1
E00030097,84.5,11.2,2.4,0.9,0.9
E00030098,89.5,7.3,2.5,0.7,0
E00030099,94.4,2.8,2.4,0.4,0
E00030100,90.7,5.2,2.4,1,0.7
E00030101,86.4,7.8,1.2,1.2,3.3
E00030102,96.4,2.7,0,0,0.9
E00030103,91.7,6.5,0.4,0.4,1.1
E00030104,88.4,5.5,3.8,0.3,2
E00030105,94.1,4.2,0,0.7,1
E00030106,85.9,6.3,2.6,2.6,2.6
E00030107,76.4,8,3.6,6,6.1
E00030108,88,9.8,0.4,1.5,0.4
E00030109,87.7,3.2,3.8,2.6,2.6
E00030110,81.7,10.6,3.2,0.8,3.7
E00030111,83.3,12.1,1.8,0.9,1.8
E00030113,79.2,19.6,0.2,1,0
E00030114,70.5,20.8,3,4.5,1.2
E00030115,83.3,12.2,3.2,0.6,0.8
E00030116,72.9,13.2,7.8,1.9,4.3
E00030117,70.9,11.9,8.4,4.6,4.2
E00030118,79.7,10.5,1.9,7,1
E00030119,75,10.5,8.1,3,3.3
E00030121,69.8,10.5,4.1,10.2,5.4
E00030123,75.7,14.7,5.7,2.7,1.2
E00030128,62.5,20.1,7.7,5.7,3.9
E00030129,67.5,12.4,8.8,8.8,2.6
E00030130,84.3,4.7,1.7,2.9,6.4
E00030131,59.6,24.8,6.9,6.2,2.5
E00030135,70,18.6,8.2,2.5,0.7
E00030141,89.6,8.5,0.6,1.2,0
E00030142,91.1,6.5,0.7,1,0.7
