areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00134648,0,0,1.6,98.1,0.3
E00134649,0,1.6,0.8,97.7,0
E00134650,0,0,0.4,99.3,0.4
E00134651,0,0,1.5,98.5,0
E00134652,0,1.7,0.4,97,0.9
E00134653,1.2,0.3,2.3,95.9,0.3
E00134654,1.8,0,1.4,96.8,0
E00134655,0.9,0,2.1,97,0
E00134656,2.1,0,1.7,96.2,0
E00134657,1,0,0.3,98,0.7
E00134684,1.4,0,1.4,96.7,0.5
E00134686,0,0,2.8,96.9,0.2
E00134687,3.2,0,1.9,94.9,0
E00134688,3.4,0,3.1,93.5,0
E00134689,0.7,2.1,0.4,96.4,0.4
E00134690,1.2,0.8,1.2,96.5,0.4
E00134691,1,0,0,98.3,0.7
E00134692,0.7,0.3,0.7,97.6,0.7
E00134693,1.2,0,0.9,97.8,0
E00134694,1.4,0,0.7,96.8,1.1
E00134695,0,0.6,3.1,95.7,0.6
E00134696,0.4,0,1.8,97.8,0
E00134697,0,0.5,0.5,98.1,1
E00134698,1,0.2,2,96.8,0
E00134699,0,0.3,1.2,98.4,0
E00134700,0,0,0.3,99.4,0.3
E00134701,1.3,0,2.9,95.5,0.3
E00134702,0,0.3,1.3,97.7,0.7
E00134703,0.4,0,0,99.6,0
E00134704,1.9,0.3,2.2,95.5,0
E00134705,3.4,0,3.4,91.8,1.4
E00134706,3.2,0.2,3.2,92.4,1
E00134707,2.1,1.8,1.1,95,0
E00134708,1.3,0,2,96.2,0.5
E00134709,0.9,1.5,0.6,97,0
E00134710,0.7,0.3,1.7,97.2,0
E00134711,0,0.3,0.3,99.4,0
E00134713,2.3,0,0.6,95.5,1.7
E00134714,5.7,0,0,94,0.4
E00134715,1.3,0.4,2.2,96,0
E00134716,0.4,0,0,99.6,0
E00134717,0.4,0,0.4,98.9,0.4
E00134719,0.8,1.2,0,98,0
E00134720,0.9,0,1.7,97.4,0
E00134721,0,0.5,0,99.5,0
E00134722,0,0,1.3,97.9,0.8
E00134723,1.3,0,3,95.5,0.3
E00134724,0.3,0,0,99.7,0
E00134725,1.2,0.3,2.8,95.7,0
E00134726,0,0,1.1,98.6,0.4
E00134727,0,0,0.3,99.7,0
E00134728,0.3,0.3,0.6,98.8,0
E00134729,0,0,0.9,99.1,0
E00134850,1.4,0,1,97.6,0
E00134851,0.2,0,2.6,96.9,0.2
E00134852,1.1,0.4,0.4,98.1,0
E00134853,0.3,0,0,99.4,0.3
E00134854,0.7,0,0,98.9,0.4
E00134855,0,0.6,1.9,97.5,0
E00134856,0.3,0,0.3,98.9,0.6
E00134857,2.6,0.6,1.7,94.9,0.3
E00134858,0,0,0,100,0
E00134890,1.8,0,1.8,96.3,0
E00134891,0.6,0,0,98.4,1
E00135053,0.3,0,2.4,97.4,0
E00135054,0.6,0,0.9,98.3,0.3
E00135055,0,0,1.8,98.2,0
E00135057,0.7,0,4.1,95.3,0
E00135060,0.5,0.5,2.3,96.8,0
E00135065,1.1,0,0,98.1,0.8
E00135067,0.4,0,0.7,98.9,0
E00135068,0,1.7,1.7,96.1,0.4
E00135069,0,0,0.8,99.2,0
E00135070,1.8,0,1.2,96.4,0.6
E00135071,3.7,0,0,94.9,1.4
E00135072,0,0,1.8,98.2,0
E00135073,3,0,1,94.7,1.3
E00135074,0,1.9,0,98.1,0
E00135075,0,0,2.6,97.4,0
E00135076,0.5,0,3.8,95.7,0
E00135077,0,0,2.1,97.9,0
E00135078,2,0,0,98,0
E00135079,0,0,0,100,0
E00135080,0.5,0,0,99.5,0
E00135081,0,0,0,100,0
E00135082,2.1,0,0.7,97.2,0
E00135083,0,0.3,1,98.6,0
E00135084,0,0.4,1.2,98.4,0
E00135085,0,0,0,100,0
E00135088,4.6,0.4,2.7,92.4,0
E00135089,1.9,0,1.1,96.9,0
E00135090,0.4,0.4,0.4,98.7,0
E00135091,0.9,0,0,98.3,0.9
E00135092,0.5,0.5,0,99.1,0
E00135093,0,0.4,0.7,98.2,0.7
E00135094,0,0.5,0,99.5,0
E00135095,0.7,0.3,0.7,98.3,0
E00135096,0,0.3,0,99.7,0
E00135097,0,0.5,0,99.5,0
E00135098,1.3,0,2,96.3,0.3
E00135099,3.9,0,1.4,94.7,0
E00135100,0,0,0,100,0
E00135101,0,0,0.4,99.6,0
E00135103,1.3,0.4,0,97.9,0.4
E00135104,0.5,0,0.9,98.1,0.5
E00135105,2.6,0,0.9,96,0.4
E00135106,0.5,0,0.8,98.4,0.3
E00135107,4,0.3,1.3,94.4,0
E00135108,0,0,0.9,99.1,0
E00135109,2.6,0,0.6,96.5,0.3
E00135110,0.7,0.7,3.1,95.5,0
E00135111,0.9,0,0.9,97.6,0.5
E00135112,0,0,0,99.6,0.4
E00135113,0.4,0.4,1.1,97.4,0.7
E00135114,1.7,0,0.7,97.7,0
E00135115,0,0,4.1,95.9,0
E00135116,0,0,1.1,98.9,0
E00135117,0,0,0.5,98.4,1
E00135118,0,0,0,99.7,0.3
E00135119,0,0,2.1,97.9,0
E00135120,1.9,0,0,98.1,0
E00135121,0,0,0,99.6,0.4
E00135122,0.8,0,0.8,96.5,1.9
E00135123,0,0.3,1.5,98.2,0
E00135124,1,1,0,97.5,0.5
E00135125,2.4,1.6,0,95.9,0
E00135126,0.4,0.8,0.8,98,0
E00135127,0.4,0,0,99.6,0
E00135128,0.5,0,0,99.5,0
E00135129,0.4,0,0,99.6,0
E00135130,0,0,1.6,98,0.4
E00135131,0.9,1.9,0.9,95.7,0.5
E00135132,0,0,0.4,99.6,0
E00135133,0.4,0,0,99.6,0
E00135134,0,0,0.4,98.4,1.2
E00135135,4.7,0,1.6,92.9,0.8
E00135136,0,0.4,0,99.2,0.4
E00135138,0.6,0,0,98.8,0.6
E00135139,2.5,0,0.3,97.2,0
E00135140,1.6,0,0,98.4,0
E00135141,2.4,3.8,4.1,87.7,2.1
E00135142,3.8,0,1.7,94.4,0
E00135143,3.8,1.9,1.9,90.8,1.5
E00135144,2.4,4.2,3.4,88.2,1.8
E00135145,4.9,3.2,3.2,86.7,2.1
E00135146,0,7.5,3.7,87.5,1.4
E00135147,3.3,3.5,3.7,87,2.4
E00135148,1.8,2.1,1.8,93.9,0.3
E00135149,0,1.6,0.4,93.4,4.7
E00135150,4.1,5.4,5.2,79.3,5.9
E00135151,6.2,2.5,4.8,83.9,2.7
E00135152,2.1,0.7,1.4,93.6,2.1
E00135153,1.7,2.4,2.4,90.8,2.7
E00135154,2.2,6.1,5.7,81.5,4.6
E00135155,2.3,2.6,0.9,92.8,1.4
E00135156,3.1,2.6,2.3,91.7,0.3
E00135157,4,2.8,1.2,90.1,1.9
E00135158,1,1.3,2.6,95,0
E00135159,3.7,0.3,3.1,91.8,1.1
E00135160,1,3.6,2.3,92.1,1
E00135161,0.3,2,4,91.3,2.3
E00135162,1.7,2.4,2.7,90.2,3.1
E00135163,0.3,0.3,0.7,98.6,0
E00135164,3.4,3.1,4.1,89.4,0
E00135165,3.9,6.7,2.1,87.4,0
E00135166,2.9,0.3,1.1,94,1.7
E00135167,0,0,0,97.8,2.2
E00135168,4.2,0.3,0,95.5,0
E00135169,0,1.9,0.8,97.4,0
E00135170,0,0.4,2.1,97.5,0
E00135171,0,0,3.1,96.9,0
E00135172,4.2,0.8,0.8,94.2,0
E00135173,1.6,0,1.9,96.6,0
E00135174,3.1,1.4,1.4,94.2,0
E00135175,2.4,0,0.4,97.2,0
E00135176,2,0,0,98,0
E00135177,0,0.7,0,98.3,1
E00135178,0,0,3,97,0
E00135179,0,0.4,1.9,97.4,0.4
E00135180,2.3,0.4,0.4,97,0
E00135181,0.3,0,4.4,95.3,0
E00135182,2,0.4,1.2,96.5,0
E00135183,1.1,0,3,95.8,0
E00135184,0,3.3,0.7,96,0
E00135185,1.2,0,1.2,97.6,0
E00135186,2.9,0,0,97.1,0
E00135187,1.6,0,2,96.4,0
E00135188,4.8,1.5,0.4,91.5,1.8
E00135189,6,0,0,94,0
E00135190,0,0,1.2,98.5,0.3
E00135191,1.3,0,0.4,98.3,0
E00135192,0,0,1.5,97.9,0.6
E00135193,2.1,2.1,0.4,95.4,0
E00135194,1.1,0,2.5,96.4,0
E00135195,0.3,0,0,99.7,0
E00135196,1.4,0,0.8,97.2,0.6
E00135197,1.6,0,2.3,96.1,0
E00135198,0.3,0,0.3,99.3,0
E00135199,0.7,0,0.7,98.3,0.3
E00135200,0.4,0,0,99.3,0.2
E00135201,0,0,0,100,0
E00135202,0.3,1,1.3,97,0.3
E00135203,0.2,0.2,0.2,99.2,0.2
E00135204,0.4,0,1.2,98.4,0
E00135205,0,0,1.2,98.8,0
E00135206,0,0,1.4,98.6,0
E00135207,0.4,0,0.4,95.7,3.4
E00135208,0.5,0,0.5,99,0
E00135209,0.3,0,2.3,97.3,0
E00135210,0.9,0,2.2,96.5,0.4
E00135211,2,0,0,98,0
E00135212,0.5,0,2,96.2,1.3
E00135213,0,0.6,1.3,97.4,0.6
E00135214,0.4,0.4,1.8,97.5,0
E00135215,3.1,0.3,0.9,95.7,0
E00135216,0,0.6,0.6,98.8,0
E00135217,0.5,0.2,1.9,97.3,0
E00135218,0.7,0.3,0,99,0
E00135219,3.4,0,0,96.6,0
E00135220,0.6,0.3,1.2,97.5,0.3
E00135221,5.7,0,1.5,92.4,0.4
E00135222,4,0.3,1.5,94.1,0
E00135223,1.3,0.6,2.2,95.9,0
E00135224,5.6,1.6,0.4,92.5,0
E00135225,0,0,2.2,97.8,0
E00135226,0.8,0,3.1,96.2,0
E00135227,2.1,0,1.7,95.8,0.4
E00135228,3.3,0,2.2,93.1,1.5
E00135229,1.2,0,1.2,97.3,0.4
E00135230,4.8,0.5,0,94.7,0
E00135232,3.3,1,1.3,94.4,0
E00135233,4.2,0,1.7,94.2,0
E00135234,0,0.6,0,98.1,1.2
E00135235,0,0.3,1,98.4,0.3
E00135236,0.4,0,0.8,98.4,0.4
E00135237,1.5,0,2.6,95.5,0.4
E00135238,0.3,0,0,99.3,0.3
E00135239,0,0.3,1.6,97.8,0.3
E00135240,0,0,1.3,98.7,0
E00135241,0,0,1.3,98.7,0
E00135242,0.7,0.7,0.7,98,0
E00135243,1.3,0.7,0,98,0
E00135244,0.4,0,0.8,98.3,0.4
E00135245,0,0,0,100,0
E00135246,0.7,0.7,2.1,96.5,0
E00135247,0,0.3,1.6,97.9,0.3
E00135248,0.8,0,0.5,98.4,0.3
E00135250,0,0,0.4,99.3,0.4
E00135251,0.7,0,1.1,97.4,0.7
E00135252,1.2,0,0.8,96.4,1.6
E00135253,0.7,0.4,1.4,97.2,0.4
E00135254,2.9,1.6,1.1,94.4,0
E00135255,2.7,0,1.1,93.2,3
E00135256,0.9,0.3,1.2,97.6,0
E00135257,0,0,2.1,97.9,0
E00135258,1.3,2.2,0.3,96.2,0
E00135259,9.3,0,0,90.7,0
E00135260,0.3,0,2.9,94.8,2
E00135261,3.4,0,1.9,93.6,1.1
E00135262,2.8,0,0,96.5,0.7
E00135263,1.4,1.9,0,96.7,0
E00135264,5.2,0,0.7,94.1,0
E00135265,7.1,0,0,91.4,1.5
E00135266,27,5.3,4.3,57.7,5.8
E00135267,5.5,0,0.8,93.7,0
E00135268,3.8,0,1.9,94.2,0
E00135269,4.5,1.7,0.3,93.4,0
E00135270,4.2,0.5,0.5,94.9,0
