areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00134648,96.7,3.3
E00134649,96.9,3.1
E00134650,97.8,2.2
E00134651,99.3,0.7
E00134652,94.8,5.2
E00134653,97.6,2.4
E00134654,96.1,3.9
E00134655,96.1,3.9
E00134656,95.1,4.9
E00134657,97,3
E00134684,94.7,5.3
E00134686,96.4,3.6
E00134687,93,7
E00134688,91.3,8.7
E00134689,95,5
E00134690,95,5
E00134691,97,3
E00134692,95.3,4.7
E00134693,96,4
E00134694,91.6,8.4
E00134695,93.8,6.2
E00134696,97.8,2.2
E00134697,95.2,4.8
E00134698,96.8,3.2
E00134699,98.8,1.2
E00134700,97.8,2.2
E00134701,96,4
E00134702,96,4
E00134703,95.4,4.6
E00134704,94.6,5.4
E00134705,89.1,10.9
E00134706,91.6,8.4
E00134707,91.2,8.8
E00134708,94.7,5.3
E00134709,93.4,6.6
E00134710,96.2,3.8
E00134711,95.8,4.2
E00134713,93.2,6.8
E00134714,91.7,8.3
E00134715,96.5,3.5
E00134716,97.5,2.5
E00134717,97.8,2.2
E00134719,94.9,5.1
E00134720,94.3,5.7
E00134721,97.6,2.4
E00134722,97.6,2.4
E00134723,96.2,3.8
E00134724,97.6,2.4
E00134725,94.2,5.8
E00134726,97.5,2.5
E00134727,96.3,3.7
E00134728,98.5,1.5
E00134729,94.7,5.3
E00134850,95,5
E00134851,97.6,2.4
E00134852,96.3,3.7
E00134853,98.6,1.4
E00134854,96.6,3.4
E00134855,96.5,3.5
E00134856,96.9,3.1
E00134857,94.3,5.7
E00134858,96.2,3.8
E00134890,95.1,4.9
E00134891,96.8,3.2
E00135053,97.4,2.6
E00135054,97.7,2.3
E00135055,97.9,2.1
E00135057,88.4,11.6
E00135060,93.2,6.8
E00135065,97,3
E00135067,96.1,3.9
E00135068,95.2,4.8
E00135069,97.5,2.5
E00135070,94.2,5.8
E00135071,93.9,6.1
E00135072,94.6,5.4
E00135073,94.7,5.3
E00135074,92.5,7.5
E00135075,99.4,0.6
E00135076,97.6,2.4
E00135077,96.4,3.6
E00135078,94.4,5.6
E00135079,95.9,4.1
E00135080,97.6,2.4
E00135081,99,1
E00135082,95.2,4.8
E00135083,96.9,3.1
E00135084,97.1,2.9
E00135085,95.3,4.7
E00135088,93.1,6.9
E00135089,98.1,1.9
E00135090,97,3
E00135091,97.9,2.1
E00135092,99.1,0.9
E00135093,97.8,2.2
E00135094,97.3,2.7
E00135095,96.6,3.4
E00135096,95.9,4.1
E00135097,94,6
E00135098,96.6,3.4
E00135099,95.3,4.7
E00135100,96,4
E00135101,98.4,1.6
E00135103,94.9,5.1
E00135104,98.1,1.9
E00135105,96.9,3.1
E00135106,96.8,3.2
E00135107,94,6
E00135108,96.4,3.6
E00135109,94.2,5.8
E00135110,98.3,1.7
E00135111,98.6,1.4
E00135112,98.7,1.3
E00135113,93.7,6.3
E00135114,98.7,1.3
E00135115,94.6,5.4
E00135116,95.5,4.5
E00135117,95.4,4.6
E00135118,96.4,3.6
E00135119,98.2,1.8
E00135120,97,3
E00135121,98.4,1.6
E00135122,95.1,4.9
E00135123,93.5,6.5
E00135124,96.6,3.4
E00135125,95,5
E00135126,97.3,2.7
E00135127,96.6,3.4
E00135128,95.2,4.8
E00135129,96.9,3.1
E00135130,97.2,2.8
E00135131,91.9,8.1
E00135132,94.5,5.5
E00135133,98,2
E00135134,95.6,4.4
E00135135,94.3,5.7
E00135136,96.2,3.8
E00135138,97.1,2.9
E00135139,96.2,3.8
E00135140,93,7
E00135141,72.1,27.9
E00135142,91.6,8.4
E00135143,81.5,18.5
E00135144,76.6,23.4
E00135145,67.9,32.1
E00135146,65.4,34.6
E00135147,70.9,29.1
E00135148,87.2,12.8
E00135149,76.7,23.3
E00135150,64.9,35.1
E00135151,47.3,52.7
E00135152,86.5,13.5
E00135153,62.5,37.5
E00135154,62.2,37.8
E00135155,84.8,15.2
E00135156,86.1,13.9
E00135157,83.2,16.8
E00135158,93.9,6.1
E00135159,86.5,13.5
E00135160,82.8,17.2
E00135161,87.3,12.7
E00135162,78.5,21.5
E00135163,91.1,8.9
E00135164,82.8,17.2
E00135165,80.1,19.9
E00135166,77.4,22.6
E00135167,98.5,1.5
E00135168,94.9,5.1
E00135169,89.8,10.2
E00135170,93.3,6.7
E00135171,96.2,3.8
E00135172,90.9,9.1
E00135173,93.2,6.8
E00135174,94.8,5.2
E00135175,92.8,7.2
E00135176,95.9,4.1
E00135177,98,2
E00135178,94.8,5.2
E00135179,96.3,3.7
E00135180,95.1,4.9
E00135181,99,1
E00135182,98,2
E00135183,98.9,1.1
E00135184,93.8,6.2
E00135185,94.6,5.4
E00135186,93.5,6.5
E00135187,93.5,6.5
E00135188,88.6,11.4
E00135189,90.2,9.8
E00135190,97.1,2.9
E00135191,95.4,4.6
E00135192,97.1,2.9
E00135193,93.2,6.8
E00135194,92.1,7.9
E00135195,97.7,2.3
E00135196,98.6,1.4
E00135197,95.8,4.2
E00135198,97.6,2.4
E00135199,97.6,2.4
E00135200,95.4,4.6
E00135201,97.9,2.1
E00135202,97.4,2.6
E00135203,95.2,4.8
E00135204,97.3,2.7
E00135205,95.5,4.5
E00135206,95.3,4.7
E00135207,95.3,4.7
E00135208,97.4,2.6
E00135209,98,2
E00135210,96.9,3.1
E00135211,96,4
E00135212,97.5,2.5
E00135213,92.6,7.4
E00135214,96.4,3.6
E00135215,94.5,5.5
E00135216,95.4,4.6
E00135217,96.8,3.2
E00135218,95.4,4.6
E00135219,89,11
E00135220,95.4,4.6
E00135221,90.4,9.6
E00135222,91.9,8.1
E00135223,95,5
E00135224,89,11
E00135225,94.2,5.8
E00135226,97.7,2.3
E00135227,95.4,4.6
E00135228,91.7,8.3
E00135229,96.1,3.9
E00135230,92.3,7.7
E00135232,91.8,8.2
E00135233,93.3,6.7
E00135234,97.2,2.8
E00135235,97.7,2.3
E00135236,95.6,4.4
E00135237,96.3,3.7
E00135238,97.9,2.1
E00135239,98.7,1.3
E00135240,97.4,2.6
E00135241,97.7,2.3
E00135242,90.5,9.5
E00135243,96.7,3.3
E00135244,98.3,1.7
E00135245,97.7,2.3
E00135246,97.2,2.8
E00135247,97.4,2.6
E00135248,96.4,3.6
E00135250,96,4
E00135251,96.3,3.7
E00135252,94.8,5.2
E00135253,96.8,3.2
E00135254,89.6,10.4
E00135255,91.3,8.7
E00135256,94.9,5.1
E00135257,97.1,2.9
E00135258,93.6,6.4
E00135259,92,8
E00135260,95.4,4.6
E00135261,90.9,9.1
E00135262,93.6,6.4
E00135263,91.2,8.8
E00135264,94.5,5.5
E00135265,91,9
E00135266,52.4,47.6
E00135267,94.9,5.1
E00135268,93.1,6.9
E00135269,95.2,4.8
E00135270,94,6
E00135271,88.3,11.7
E00135272,89.8,10.2
E00135273,95.6,4.4
E00135274,97.2,2.8
E00135275,90.1,9.9
E00135276,91.1,8.9
E00135277,92.4,7.6
E00135278,68.5,31.5
E00135279,74.5,25.5
E00135280,50.8,49.2
E00135281,69.7,30.3
E00135283,51,49
E00135284,58.4,41.6
E00135285,69.8,30.2
E00135286,64.8,35.2
E00135287,63,37
E00135288,61.1,38.9
E00135290,86.8,13.2
E00135291,64.9,35.1
E00135292,79.9,20.1
E00135293,76.5,23.5
E00135294,58,42
