areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00134648,7.9,76.4,15.7
E00134649,6.5,81.9,11.6
E00134650,11.7,66.4,21.9
E00134651,8.3,72.5,19.2
E00134652,5,80.8,14.2
E00134653,12.8,72,15.2
E00134654,10.5,76.7,12.8
E00134655,6.2,70.4,23.5
E00134656,5.3,84.1,10.6
E00134657,11.1,76.3,12.6
E00134684,11.3,72.5,16.3
E00134686,15.4,67.6,16.9
E00134687,5.9,83.9,10.2
E00134688,6.4,80.8,12.8
E00134689,5.6,84.1,10.3
E00134690,7.9,75.1,17
E00134691,9.5,79.6,10.9
E00134692,11.8,75.8,12.4
E00134693,7.3,76.4,16.3
E00134694,8.7,78.6,12.7
E00134695,13.3,73.3,13.3
E00134696,8.6,76.5,14.8
E00134697,12.4,76.3,11.3
E00134698,14.1,70.4,15.6
E00134699,14.8,70.5,14.8
E00134700,9.6,80.3,10.1
E00134701,11.6,68.8,19.6
E00134702,10.6,81.8,7.6
E00134703,3.4,83,13.6
E00134704,7.3,81.8,10.9
E00134705,15.2,77.2,7.6
E00134706,8.4,69.7,21.8
E00134707,12,75,13
E00134708,10.8,75.4,13.8
E00134709,5.4,77,17.6
E00134710,4,87.9,8.1
E00134711,12.5,72.7,14.8
E00134713,13.6,63,23.5
E00134714,7.4,77.2,15.4
E00134715,14.3,77.1,8.6
E00134716,9.4,74.1,16.5
E00134717,8.7,80.8,10.6
E00134719,11.6,80.4,8
E00134720,8.9,75.6,15.6
E00134721,11.2,79.8,9
E00134722,8.7,81.9,9.4
E00134723,9.7,81.3,9
E00134724,11.5,76,12.5
E00134725,9.4,72.6,17.9
E00134726,4.3,76.1,19.6
E00134727,8.2,77,14.8
E00134728,9.3,70,20.7
E00134729,5,84,11
E00134850,10.7,74.8,14.5
E00134851,14.3,72.1,13.6
E00134852,9.6,74.5,16
E00134853,9.2,69.7,21.1
E00134854,10.5,72.4,17.1
E00134855,6.8,77.8,15.4
E00134856,10.3,58.8,30.9
E00134857,11.6,66.7,21.7
E00134858,9.2,76,14.8
E00134890,11.8,75.3,12.9
E00134891,8.7,78.6,12.7
E00135053,6.3,81.9,11.8
E00135054,5.8,83.5,10.7
E00135055,5.4,75.2,19.4
E00135057,6.7,82.2,11.1
E00135060,8.3,81,10.7
E00135065,8.2,79.5,12.3
E00135067,14.3,67.9,17.9
E00135068,20,46.7,33.3
E00135069,16.7,60.6,22.7
E00135070,14.5,70.4,15.1
E00135071,12.5,72.9,14.6
E00135072,18.4,67.3,14.3
E00135073,9.7,74.3,15.9
E00135074,5.6,68.5,25.9
E00135075,5.6,73.9,20.4
E00135076,4,62.6,33.3
E00135077,22.4,61.2,16.3
E00135078,4,72,24
E00135079,5,86.3,8.7
E00135080,6,85.5,8.5
E00135081,4.3,81.7,14
E00135082,7,78.2,14.8
E00135083,6,76.5,17.4
E00135084,5.3,77.7,17
E00135085,9.3,72.9,17.8
