areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00134648,18.9,47,8.9,23,2.2
E00134649,28.6,32.9,5.1,26.9,6.4
E00134650,27.8,39.2,6.9,22.9,3.3
E00134651,16.7,46.8,3,30.9,2.6
E00134652,24,43.8,5.3,23.1,3.8
E00134653,17.9,49,8.3,22.1,2.8
E00134654,19.6,51.4,4.5,21.6,2.9
E00134655,24.3,49.7,6.1,18.2,1.7
E00134656,16.2,44.9,5.3,31.6,2
E00134657,21.5,38.7,6.1,29.5,4.2
E00134684,14.5,45.2,4.8,35.5,0
E00134686,12.7,50.9,5.9,27.2,3.3
E00134687,9.3,45.7,5.1,37.3,2.6
E00134688,17.7,37.6,9,33.8,1.9
E00134689,13,41.3,6.5,37.4,1.7
E00134690,24.8,43.7,5.2,22.9,3.3
E00134691,13.8,46.2,7.1,30,2.8
E00134692,24.3,43.1,7.1,22.5,3
E00134693,15.3,44.9,5.8,29.9,4
E00134694,19.4,41.7,7.7,28.3,2.8
E00134695,15.3,44.3,7.6,32.8,0
E00134696,10.1,42.9,6.6,37.4,3
E00134697,15.7,44.3,4.2,33.3,2.5
E00134698,12.6,45.5,4.6,34.8,2.5
E00134699,20.5,41.4,9.7,27.7,0.7
E00134700,15.9,40.6,6.6,31.9,5
E00134701,16.7,39.2,7.1,33.6,3.4
E00134702,14.5,39.8,6.6,35.5,3.5
E00134703,22.2,37.7,9.7,25.7,4.7
E00134704,20.7,36.7,5.2,33.3,4.1
E00134705,11.5,50.8,3.7,31.1,2.9
E00134706,20.3,29.1,5.6,43.4,1.6
E00134707,12.6,43.7,8,32.4,3.4
E00134708,13.7,40.6,7.1,36.6,2
E00134709,11.2,46.9,5.4,35.4,1.2
E00134710,12.6,47.6,7.3,31.7,0.8
E00134711,14.1,43.3,8.3,31,3.2
E00134713,26.8,41.2,7.8,20.9,3.3
E00134714,12.2,39.9,6.7,36.1,5
E00134715,15.8,50,5.1,26.5,2.6
E00134716,21.7,44.4,9,23.3,1.6
E00134717,15.4,50.2,8.3,24.5,1.7
E00134719,8.4,46,2.2,41.6,1.8
E00134720,14,49.7,8.8,23.3,4.1
E00134721,10.4,42.7,8.9,34.4,3.6
E00134722,18.8,48.2,9.4,21.4,2.3
E00134723,17,43.9,7.2,25.6,6.2
E00134724,16.2,48.9,5.4,26.3,3.2
E00134725,13.9,42.1,5,35,3.9
E00134726,32.9,41.8,8.9,13.5,3
E00134727,17.7,48.5,10.9,19.5,3.4
E00134728,22.9,49.1,8.5,15.4,4.1
E00134729,14.9,43.6,7.4,31.9,2.1
E00134850,21.9,39.1,7.4,29.5,2.2
E00134851,17.1,46.2,8.4,26.1,2.1
E00134852,18.9,46.5,4.6,26.7,3.2
E00134853,11.9,47.6,12.2,24.8,3.5
E00134854,21.6,47.7,9.1,21.6,0
E00134855,17,47.4,6.3,26.9,2.4
E00134856,26.1,35.5,7.6,27.6,3.3
E00134857,22.4,44.1,7.7,23.2,2.6
E00134858,15.7,44.8,7.3,29.8,2.4
E00134890,19.8,43.7,7.1,25.7,3.8
E00134891,17.3,47.7,6.9,26,2.2
E00135053,12.5,43.3,5,35.4,3.8
E00135054,8.4,44.9,12.2,32.1,2.4
E00135055,28.8,39.2,9.2,19.6,3.3
E00135057,10.6,43.9,13,32.5,0
E00135060,12.9,32.8,4.5,46.8,3
E00135065,18.1,49.8,7,21.4,3.7
E00135067,19.7,49.2,8.4,19.3,3.4
E00135068,20.1,54,4.2,18,3.7
E00135069,11.8,59.1,6.5,21,1.6
E00135070,13.3,50.9,6.9,24.6,4.4
E00135071,17.5,47.5,9,24.3,1.7
E00135072,32.1,33.3,9.5,23.8,1.2
E00135073,22.6,44,6.3,21.8,5.2
E00135074,17.3,50.3,7.5,23.1,1.7
E00135075,26.9,43.8,9,17.2,3.1
E00135076,29,47.7,5.7,14.2,3.4
E00135077,13.3,53.3,9.2,21.7,2.5
E00135078,29.8,41.9,8.4,17.2,2.8
E00135079,34.5,33.5,10.9,18.2,2.9
E00135080,26.7,38.5,11.8,18.2,4.8
E00135081,22.1,45.3,12.2,16.3,4.1
E00135082,29,35.5,13.3,18.5,3.6
E00135083,27.2,40.6,14.9,14.2,3.1
E00135084,22.3,45.1,7.4,21.4,3.7
E00135085,21.9,48.2,6.7,20.5,2.7
E00135088,27.3,43.6,7.7,17.3,4.1
E00135089,34.3,35.9,8.9,17.3,3.6
E00135090,32.2,41.6,9.8,15.9,0.5
E00135091,32.9,40.7,10.6,12,3.7
E00135092,28.6,39.7,10.1,17.5,4.2
E00135093,26.2,48.5,8.2,15,2.1
E00135094,34.6,43.4,8.8,10.7,2.5
E00135095,26.1,42.9,9.4,16.3,5.3
E00135096,26.8,40.7,8.5,20.7,3.3
E00135097,36.6,39.5,5.8,14.5,3.5
E00135098,21.8,49,9.6,18,1.7
E00135099,18.4,50.9,8.2,20.1,2.4
E00135100,20.4,46,8.1,21.3,4.3
E00135101,21.2,56.3,5.8,13.9,2.9
E00135103,21.8,45.2,6.6,23.4,3
E00135104,30.2,38.7,9.5,18.1,3.5
E00135105,28.1,38.7,10.1,22.1,1
E00135106,32.4,39.3,7.5,16.5,4.2
E00135107,16.6,44.9,9.4,28.3,0.8
E00135108,21.9,48.9,5.6,18.5,5.1
E00135109,18.2,53.8,5.7,19.3,3
E00135110,22.9,48.3,7.2,18.2,3.4
E00135111,34.9,37.4,8.2,14.9,4.6
E00135112,33.5,44.2,8.7,8.3,5.3
E00135113,24.4,49.8,4.1,19.9,1.8
E00135114,31.4,39.4,8,17,4.2
E00135115,20.1,49.2,5.6,21.8,3.4
E00135116,27.6,43.5,8.1,17.1,3.7
E00135117,22,42.9,7.7,20.8,6.5
E00135118,31.4,40.5,7.6,15.5,4.9
E00135119,34.6,36.9,10.3,15.2,3
E00135120,33.9,37.1,8.6,14.3,6.1
E00135121,29.9,40.2,10.3,16.1,3.6
E00135122,27.5,46.2,9.6,14,2.6
E00135123,19.5,49,11.1,16.1,4.4
E00135124,20.9,52.2,3.8,19.8,3.3
E00135125,14.9,54.1,6.2,21.6,3.1
E00135126,19.6,52.2,10,15.7,2.6
E00135127,35.9,42.6,8.1,9.6,3.8
E00135128,32.5,36,11.3,15.3,4.9
E00135129,37.8,39.4,8.3,13,1.6
E00135130,39.2,37.8,6.9,12.4,3.7
E00135131,33.2,37.4,10,16.3,3.2
E00135132,35.1,38.8,9.8,14.7,1.6
E00135133,29.4,39.4,10.8,16.5,3.9
E00135134,27,40,9.1,16.5,7.4
E00135135,19.4,50.5,7.5,21,1.6
E00135136,15.2,54.5,9.9,16.8,3.7
E00135138,23.4,52.6,7.1,14.9,1.9
E00135139,31,38.8,7.4,19.4,3.5
E00135140,21.2,39.1,9.3,22.5,7.9
E00135141,41.8,38.4,5.9,11,3
E00135142,30.1,40.6,10,15.5,3.7
E00135143,31,42.9,7.1,17.3,1.8
E00135144,35,45.1,2.5,13.7,3.6
E00135145,33.5,35.1,6.9,18.4,6.1
E00135146,33.6,42.9,4.5,15,4
E00135147,30.8,39.3,5.3,19.1,5.6
E00135148,30.2,43.4,3.8,19.4,3.1
E00135149,33.6,46.4,5.7,9,5.2
E00135150,32.7,45.7,5.1,13,3.5
E00135151,34.6,35.4,6.9,20.4,2.8
E00135152,39.2,41.5,5.7,9.9,3.8
E00135153,35.7,40.5,4.8,15.9,3.1
E00135154,35.2,40.4,4.1,13.8,6.5
E00135155,24.9,49,7.8,15.6,2.7
E00135156,24.1,47.9,7.8,16.3,3.9
E00135157,26.7,50.4,6.5,13.2,3.2
E00135158,32.2,51.1,4.7,9,3
E00135159,33.2,40.1,8.6,15.8,2.4
E00135160,28.2,44,6,17.9,4
E00135161,26.2,44.1,10.9,16.6,2.2
E00135162,26.3,51.2,4.2,13.6,4.7
E00135163,22.1,52.1,4.6,16.7,4.6
E00135164,26.7,43.1,7.1,16.4,6.7
E00135165,29.4,46.2,5,16.3,3.2
E00135166,30.8,43.7,5,16.6,4
E00135167,21.3,46.8,7.2,22.6,2.1
E00135168,20.7,50.2,4.4,22,2.7
E00135169,28.8,42.9,7.8,16.9,3.7
E00135170,27.3,51.5,6.1,13,2.2
E00135171,19.6,55.5,7.7,12,5.3
E00135172,22.7,47.3,8.7,17.4,3.9
E00135173,20.5,47.7,10.1,14.3,7.4
E00135174,28.3,42.5,7.9,20.8,0.4
