areacd,sex-001,sex-002
E00132244,51.5,48.5
E00132261,52.1,47.9
E00132262,52.5,47.5
E00132263,51.1,48.9
E00132264,54.1,45.9
E00132265,51.3,48.7
E00132266,46.4,53.6
E00132267,53,47
E00132268,54.8,45.2
E00132269,56.2,43.8
E00132270,50.4,49.6
E00132271,51.1,48.9
E00132272,52.6,47.4
E00132273,56.3,43.7
E00132274,50.5,49.5
E00132275,52.2,47.8
E00132276,51.6,48.4
E00132277,50.2,49.8
E00132278,54,46
E00132279,53.9,46.1
E00132280,52.4,47.6
E00132281,49.8,50.2
E00132282,53.3,46.7
E00132283,50.4,49.6
E00132309,50.6,49.4
E00132312,49.4,50.6
E00132313,52.1,47.9
E00132315,49.1,50.9
E00132316,50,50
E00132319,49.5,50.5
E00132320,51.4,48.6
E00132343,50.1,49.9
E00132344,53,47
E00132345,50.2,49.8
E00132346,48.6,51.4
E00132350,50.5,49.5
E00132392,47,53
E00132393,51.3,48.7
E00132394,48.6,51.4
E00132395,47.8,52.2
E00132396,45.6,54.4
E00132397,49.8,50.2
E00132398,49.4,50.6
E00132399,54.7,45.3
E00132400,52.4,47.6
E00132532,51.3,48.7
E00132533,49.1,50.9
E00132534,49.4,50.6
E00132536,55.1,44.9
E00132537,46.8,53.2
E00132538,47.8,52.2
E00132539,50.8,49.2
E00132540,53.5,46.5
E00132610,47.3,52.7
E00132611,51.9,48.1
E00132612,53.2,46.8
E00132614,55.9,44.1
E00132615,48.8,51.2
E00132616,51.3,48.7
E00132617,52.7,47.3
E00132618,57,43
E00132619,52,48
E00132620,53.6,46.4
E00132621,51.1,48.9
E00132622,51.8,48.2
E00132623,48.7,51.3
E00132624,49.3,50.7
E00132625,50.4,49.6
E00132626,49.1,50.9
E00132628,48.9,51.1
E00132629,51.4,48.6
E00132630,50.9,49.1
E00133085,48.2,51.8
E00133086,55.8,44.2
E00133087,51.7,48.3
E00133088,53,47
E00133937,49.3,50.7
E00133938,49.3,50.7
E00133939,52.5,47.5
E00133940,49.3,50.7
E00133941,52.4,47.6
E00133942,54.3,45.7
E00133982,47.7,52.3
E00133983,50.3,49.7
E00169334,50,50
E00169335,54.5,45.5
E00169336,51,49
E00169344,51.7,48.3
E00169345,53.1,46.9
E00169346,52.8,47.2
E00185432,56.4,43.6
E00185447,50.3,49.7
