areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00132244,44,56
E00132261,29.9,70.1
E00132262,38.4,61.6
E00132263,39.4,60.6
E00132264,33.2,66.8
E00132265,37.3,62.7
E00132266,35.5,64.5
E00132267,26.6,73.4
E00132268,33.1,66.9
E00132269,31,69
E00132270,28.3,71.7
E00132271,35,65
E00132272,33.7,66.3
E00132273,30.2,69.8
E00132274,38.4,61.6
E00132275,26.6,73.4
E00132276,40.5,59.5
E00132277,31.9,68.1
E00132278,33.7,66.3
E00132279,36.4,63.6
E00132280,35.7,64.3
E00132281,35.7,64.3
E00132282,38,62
E00132283,30.1,69.9
E00132309,40,60
E00132312,39.7,60.3
E00132313,35.6,64.4
E00132315,36.1,63.9
E00132316,30.2,69.8
E00132319,41.7,58.3
E00132320,45.6,54.4
E00132343,28.4,71.6
E00132344,36.5,63.5
E00132345,40.7,59.3
E00132346,27.3,72.7
E00132350,31.3,68.7
E00132392,33.3,66.7
E00132393,25.4,74.6
E00132394,44.6,55.4
E00132395,34.5,65.5
E00132396,33.3,66.7
E00132397,33.1,66.9
E00132398,27.3,72.7
E00132399,42.9,57.1
E00132400,39.3,60.7
E00132532,33.6,66.4
E00132533,40.3,59.7
E00132534,44,56
E00132536,33,67
E00132537,32.8,67.2
E00132538,40,60
E00132539,45.2,54.8
E00132540,31,69
E00132610,33.8,66.2
E00132611,32.1,67.9
E00132612,27.7,72.3
E00132614,35.6,64.4
E00132615,35.9,64.1
E00132616,39.2,60.8
E00132617,25.8,74.2
E00132618,35.7,64.3
E00132619,34.4,65.6
E00132620,29.2,70.8
E00132621,37.2,62.8
E00132622,33,67
E00132623,31.8,68.2
E00132624,25.8,74.2
E00132625,22.2,77.8
E00132626,36.7,63.3
E00132628,30.5,69.5
E00132629,20.6,79.4
E00132630,33.7,66.3
E00133085,21.7,78.3
E00133086,34.6,65.4
E00133087,25.7,74.3
E00133088,29.7,70.3
E00133937,29.9,70.1
E00133938,29.7,70.3
E00133939,36.1,63.9
E00133940,30.7,69.3
E00133941,35.1,64.9
E00133942,27.6,72.4
E00133982,30.7,69.3
E00133983,30.4,69.6
E00169334,26.2,73.8
E00169335,24.5,75.5
E00169336,31.7,68.3
E00169344,34.4,65.6
E00169345,36,64
E00169346,40.5,59.5
E00185432,36,64
E00185447,27.7,72.3
