areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00132244,97.6,1,1.4
E00132261,97.9,0.2,1.9
E00132262,96.9,1.3,1.9
E00132263,99.3,0,0.7
E00132264,97,0.2,2.8
E00132265,99.6,0,0.4
E00132266,93.5,0,6.5
E00132267,96.6,0.6,2.8
E00132268,97.4,0,2.6
E00132269,95.9,0.7,3.4
E00132270,97.9,0,2.1
E00132271,97.2,0.8,2
E00132272,97.4,0.2,2.4
E00132273,99.1,0,0.9
E00132274,98,0.3,1.7
E00132275,95.8,2,2.2
E00132276,98.9,0.2,0.9
E00132277,95.5,1.9,2.6
E00132278,98.5,1.3,0.2
E00132279,95.5,0.5,4.1
E00132280,94.4,1.3,4.3
E00132281,99.2,0,0.8
E00132282,100,0,0
E00132283,98.5,1.5,0
E00132309,99.2,0.8,0
E00132312,94.9,3.2,1.9
E00132313,95.4,1.5,3.1
E00132315,99.1,0,0.9
E00132316,100,0,0
E00132319,96.8,0,3.2
E00132320,98.6,0,1.4
E00132343,99.2,0,0.8
E00132344,95.8,1.1,3.1
E00132345,98.4,0.4,1.2
E00132346,97.6,0.4,2
E00132350,100,0,0
E00132392,97.7,0,2.3
E00132393,97.3,1.1,1.6
E00132394,99.3,0.7,0
E00132395,99.3,0.7,0
E00132396,99.2,0.4,0.4
E00132397,98.1,0.3,1.6
E00132398,98.5,0,1.5
E00132399,98,0.6,1.4
E00132400,97.8,0.4,1.8
E00132532,98.9,0,1.1
E00132533,97,2.4,0.6
E00132534,97.4,0,2.6
E00132536,96.7,0.9,2.3
E00132537,96.7,0,3.3
E00132538,96.3,0,3.7
E00132539,97.5,0.6,1.9
E00132540,97,1.9,1.1
E00132610,97.1,0.6,2.2
E00132611,98.6,0.3,1
E00132612,97.1,1,1.9
E00132614,97,1,2
E00132615,99,1,0
E00132616,93.6,0.4,6.1
E00132617,96.6,1.7,1.7
E00132618,96.6,0,3.4
E00132619,92,1,7
E00132620,97.5,0.4,2.2
E00132621,97.2,0.6,2.2
E00132622,98.8,0.4,0.8
E00132623,96.9,0.5,2.6
E00132624,98.6,0,1.4
E00132625,94.7,2.3,3
E00132626,97.5,0.7,1.8
E00132628,95.4,1.9,2.7
E00132629,97.8,0.3,1.9
E00132630,95.9,0.4,3.7
E00133085,97.4,0,2.6
E00133086,96.9,1.5,1.5
E00133087,97.5,1.5,1
E00133088,98.4,0,1.6
E00133937,98.9,0.6,0.6
E00133938,98.1,0.5,1.4
E00133939,98.7,0.5,0.8
E00133940,99,0,1
E00133941,99,0.7,0.3
E00133942,96.3,1.2,2.5
E00133982,98.7,0,1.3
E00133983,97.5,0.6,1.9
E00169334,95.3,0.5,4.2
E00169335,95.2,0.5,4.3
E00169336,99.3,0,0.7
E00169344,96,0.9,3
E00169345,97.3,1.2,1.5
E00169346,99.6,0,0.4
E00185432,97.2,0.6,2.2
E00185447,98.3,0.8,0.9
