areacd,in_full_time_education-001,in_full_time_education-002
E00132244,13.2,86.8
E00132261,16.7,83.3
E00132262,22.7,77.3
E00132263,18.9,81.1
E00132264,20.7,79.3
E00132265,9.1,90.9
E00132266,6.7,93.3
E00132267,18.3,81.7
E00132268,16.5,83.5
E00132269,12.5,87.5
E00132270,13.7,86.3
E00132271,20,80
E00132272,15.8,84.2
E00132273,6.3,93.7
E00132274,18.5,81.5
E00132275,15,85
E00132276,26.2,73.8
E00132277,19.5,80.5
E00132278,15.6,84.4
E00132279,7.5,92.5
E00132280,12.8,87.2
E00132281,8.8,91.2
E00132282,11.1,88.9
E00132283,14.6,85.4
E00132309,11.6,88.4
E00132312,10.5,89.5
E00132313,10.3,89.7
E00132315,14.6,85.4
E00132316,13.6,86.4
E00132319,19.1,80.9
E00132320,6.3,93.8
E00132343,16,84
E00132344,18,82
E00132345,7.6,92.4
E00132346,16.4,83.6
E00132350,9.6,90.4
E00132392,13.6,86.4
E00132393,12.5,87.5
E00132394,11.9,88.1
E00132395,18.8,81.2
E00132396,12.8,87.2
E00132397,8.9,91.1
E00132398,7.1,92.9
E00132399,8.8,91.2
E00132400,17.1,82.9
E00132532,8,92
E00132533,14.9,85.1
E00132534,10.7,89.3
E00132536,12.9,87.1
E00132537,11.3,88.7
E00132538,20.6,79.4
E00132539,12.5,87.5
E00132540,14.7,85.3
E00132610,13.9,86.1
E00132611,11.8,88.2
E00132612,13.2,86.8
E00132614,13.2,86.8
E00132615,11.2,88.8
E00132616,12.6,87.4
E00132617,8.2,91.8
E00132618,8.8,91.2
E00132619,11.3,88.7
E00132620,21.7,78.3
E00132621,15.2,84.8
E00132622,18.8,81.2
E00132623,15.5,84.5
E00132624,12.2,87.8
E00132625,18.9,81.1
E00132626,7.5,92.5
E00132628,21.6,78.4
E00132629,13.6,86.4
E00132630,16.6,83.4
E00133085,10.8,89.2
E00133086,16.7,83.3
E00133087,11.9,88.1
E00133088,19.3,80.7
E00133937,15.1,84.9
E00133938,7.1,92.9
E00133939,23.8,76.2
E00133940,10.4,89.6
E00133941,20.3,79.7
E00133942,11.9,88.1
E00133982,17.4,82.6
E00133983,20,80
E00169334,27.7,72.3
E00169335,7.7,92.3
E00169336,5.5,94.5
E00169344,10.1,89.9
E00169345,10.8,89.2
E00169346,7.1,92.9
E00185432,22.6,77.4
E00185447,17.1,82.9
