areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00132244,97.5,2.5,0
E00132261,96,3.6,0.4
E00132262,85.9,14.1,0
E00132263,66.7,33.3,0
E00132264,83.7,16.3,0
E00132265,81.3,0,18.7
E00132266,40,60,0
E00132267,77.9,21.4,0.6
E00132268,87.4,12.6,0
E00132269,100,0,0
E00132270,95,5,0
E00132271,100,0,0
E00132272,97.9,2.1,0
E00132273,74.3,25.7,0
E00132274,94.6,5.4,0
E00132275,97.6,2.4,0
E00132276,81.9,18.1,0
E00132277,100,0,0
E00132278,99.5,0,0.5
E00132279,100,0,0
E00132280,99.1,0.9,0
E00132281,100,0,0
E00132282,100,0,0
E00132283,99.2,0.8,0
E00132309,96.6,0,3.4
E00132312,96,4,0
E00132313,98.9,1.1,0
E00132315,98.7,0.6,0.6
E00132316,98.5,1.5,0
E00132319,98.2,1.8,0
E00132320,100,0,0
E00132343,99.3,0.7,0
E00132344,100,0,0
E00132345,99.3,0.7,0
E00132346,98.1,1,1
E00132350,98.9,1.1,0
E00132392,100,0,0
E00132393,100,0,0
E00132394,98.2,1.8,0
E00132395,96.5,1.8,1.8
E00132396,100,0,0
E00132397,99.2,0,0.8
E00132398,86.5,0,13.5
E00132399,67.9,0.6,31.4
E00132400,98.2,1.8,0
E00132532,96.2,3.1,0.8
E00132533,100,0,0
E00132534,94.7,5.3,0
E00132536,98.1,1.9,0
E00132537,100,0,0
E00132538,100,0,0
E00132539,99.1,0.9,0
E00132540,91,7.2,1.8
E00132610,97.8,2.2,0
E00132611,77.9,22.1,0
E00132612,100,0,0
E00132614,74,26,0
E00132615,100,0,0
E00132616,90.9,9.1,0
E00132617,100,0,0
E00132618,75.8,24.2,0
E00132619,52.3,47.7,0
E00132620,95.9,3.4,0.7
E00132621,81.5,18.5,0
E00132622,100,0,0
E00132623,98.1,1.3,0.6
E00132624,93.4,4.4,2.2
E00132625,96.5,3.5,0
E00132626,100,0,0
E00132628,88,12,0
E00132629,100,0,0
E00132630,95.5,4.5,0
E00133085,96.1,3.9,0
E00133086,97.3,2.7,0
E00133087,80.9,0,19.1
E00133088,100,0,0
E00133937,90.1,9.9,0
E00133938,99,0,1
E00133939,98.2,1.2,0.6
E00133940,99.3,0.7,0
E00133941,100,0,0
E00133942,100,0,0
E00133982,98.6,0,1.4
E00133983,100,0,0
E00169334,94.4,5.6,0
E00169335,97.9,2.1,0
E00169336,100,0,0
E00169344,98,0.7,1.3
E00169345,100,0,0
E00169346,99.3,0.7,0
E00185432,87.3,12.7,0
E00185447,94.9,5.1,0
