areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00132244,69.5,19.1,11.4
E00132261,81.8,13.4,4.7
E00132262,78.4,16.3,5.3
E00132263,71.2,18.4,10.5
E00132264,77.6,16.8,5.5
E00132265,74.8,19.5,5.6
E00132266,67.3,24,8.7
E00132267,79.6,14.4,6
E00132268,77.7,14.2,8.1
E00132269,79.4,17.6,3
E00132270,70.3,20.3,9.3
E00132271,81.4,14.6,4
E00132272,80.6,14.2,5.2
E00132273,52,28.8,19.2
E00132274,75.7,17,7.3
E00132275,78.7,17.7,3.6
E00132276,77.9,15.3,6.8
E00132277,83.8,12.9,3.2
E00132278,72.2,16.3,11.5
E00132279,71.9,17.5,10.6
E00132280,76.2,17.9,6
E00132281,71.5,23.6,5
E00132282,71.5,20.7,7.7
E00132283,75,14.2,10.8
E00132309,82.7,15,2.4
E00132312,84,11.5,4.5
E00132313,76.6,19.3,4.2
E00132315,77.2,17.9,4.9
E00132316,84.6,12.2,3.2
E00132319,83.2,12.2,4.7
E00132320,78.1,17.8,4.1
E00132343,79.1,15.2,5.8
E00132344,73.4,16.8,9.8
E00132345,71.4,22,6.7
E00132346,70.4,19.8,9.9
E00132350,77.1,17.7,5.2
E00132392,76.8,15.9,7.3
E00132393,72,22.9,5.1
E00132394,71.4,16.4,12.1
E00132395,77.4,17.3,5.3
E00132396,75,15.9,9.1
E00132397,79.8,15.6,4.6
E00132398,69.3,23.6,7.1
E00132399,70.8,18.9,10.3
E00132400,83.3,11.5,5.2
E00132532,79.4,15.3,5.3
E00132533,79.8,16.6,3.7
E00132534,76.6,13,10.4
E00132536,82.7,13.6,3.7
E00132537,80.5,16.2,3.2
E00132538,85.1,11.2,3.7
E00132539,74.9,16.5,8.6
E00132540,76.2,15.2,8.6
E00132610,80.8,15.4,3.8
E00132611,85.9,11.7,2.4
E00132612,78.3,16.8,4.9
E00132614,75.4,18.5,6.2
E00132615,79.5,16.4,4.1
E00132616,81.4,12.9,5.7
E00132617,77.8,15.1,7.1
E00132618,70.8,18.9,10.3
E00132619,81,14.5,4.5
E00132620,65.9,21,13
E00132621,80.6,13.6,5.9
E00132622,83.2,12,4.8
E00132623,76.9,18.2,4.9
E00132624,79.6,18.9,1.5
E00132625,85.6,12.9,1.5
E00132626,76.2,14.2,9.6
E00132628,76,15.6,8.4
E00132629,74.4,16,9.6
E00132630,72.5,17.2,10.3
E00133085,85.1,14,0.9
E00133086,72.6,18.6,8.8
E00133087,72.4,18.7,8.9
E00133088,79.6,15.3,5.1
E00133937,80.7,13.8,5.5
E00133938,71.2,19.1,9.8
E00133939,77.5,14.1,8.4
E00133940,76.1,19,4.9
E00133941,72.3,16.3,11.4
E00133942,73.8,18.3,7.9
E00133982,84.6,12.8,2.6
E00133983,83.9,9.7,6.5
E00169334,85.9,9.4,4.7
E00169335,77,15,8
E00169336,60,26.7,13.3
E00169344,79.1,15.5,5.5
E00169345,76,17.1,7
E00169346,73,19.5,7.4
E00185432,75.3,19.1,5.6
E00185447,85.5,10,4.5
