areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00132244,44.1,40.7,13.6,1.7,0
E00132261,50.8,33.7,13,2.4,0
E00132262,32,39.8,20.3,7,0.8
E00132263,24.2,38.3,25.8,10.8,0.8
E00132264,45.7,37,14.9,2.4,0
E00132265,48.9,34.8,13.3,3,0
E00132266,47.1,36,14.7,2.2,0
E00132267,49,27.7,16.8,5.8,0.6
E00132268,51.6,32.5,11.5,3.8,0.6
E00132269,47.3,35.9,14.5,2.3,0
E00132270,42.2,36.3,18.5,3,0
E00132271,61.6,29.3,7.4,1.7,0
E00132272,44.5,35.6,15.2,4.7,0
E00132273,23.9,31.7,31,13.4,0
E00132274,36.4,36.4,22.5,4.7,0
E00132275,49.4,34.1,12.8,3.7,0
E00132276,36,30.7,23.3,9.5,0.5
E00132277,57.5,26.7,12.3,3.4,0
E00132278,46.7,40.8,12,0.5,0
E00132279,42.2,39.7,17.2,0.9,0
E00132280,41.7,41.7,15.7,0.9,0
E00132281,38.4,44.8,16,0.8,0
E00132282,39.8,46.3,13,0.8,0
E00132283,40.7,40.7,16.1,2.5,0
E00132309,50.9,41.4,6.9,0.9,0
E00132312,57.9,26.3,15.8,0,0
E00132313,47.7,46.6,4.5,1.1,0
E00132315,44.6,35.7,17.2,2.5,0
E00132316,60.6,34.8,4.5,0,0
E00132319,50,35.5,10.9,3.6,0
E00132320,45.5,37.9,12.1,4.5,0
E00132343,41.3,37.4,19.4,1.3,0.6
E00132344,43.3,34.4,18.5,3.8,0
E00132345,37,48.9,11.9,2.2,0
E00132346,41,38.1,19,1.9,0
E00132350,58.1,30.2,8.1,3.5,0
E00132392,45.1,34.3,18.6,2,0
E00132393,47.4,40.1,10.5,2,0
E00132394,51.7,31,12.1,5.2,0
E00132395,52.7,27.3,18.2,1.8,0
E00132396,44.7,31.6,21.9,1.8,0
E00132397,46.1,43.8,7.8,2.3,0
E00132398,35.9,45.1,18.3,0.7,0
E00132399,36.3,38.8,23.1,1.9,0
E00132400,49.6,38.1,10.6,1.8,0
E00132532,55.6,32.5,10.3,1.6,0
E00132533,59.8,23.2,17.1,0,0
E00132534,43.8,38.4,15.1,2.7,0
E00132536,56.7,33.7,9.6,0,0
E00132537,50.8,35.4,13.8,0,0
E00132538,53.6,30.4,16.1,0,0
E00132539,45.5,38.6,13.6,1.4,0.9
E00132540,50,27.3,14.5,6.4,1.8
E00132610,55.2,33.6,9.7,1.5,0
E00132611,52.8,33.3,12.5,1.4,0
E00132612,51.6,31.1,16.8,0.5,0
E00132614,56.7,30.6,12.2,0.6,0
E00132615,48.8,39.5,10.1,1.6,0
E00132616,60.4,32.1,7.5,0,0
E00132617,45.2,45.2,9.6,0,0
E00132618,44.9,44.9,7.9,1.6,0.8
E00132619,49.5,36.7,12.8,0.9,0
E00132620,23.8,37.8,30.8,7.7,0
E00132621,55.1,31.6,11.4,1.9,0
E00132622,47.7,36.4,15.9,0,0
E00132623,40.6,46.5,12.9,0,0
E00132624,49.5,34.1,16.5,0,0
E00132625,52.6,38.6,7,1.8,0
E00132626,40.4,43.4,11.8,4.4,0
E00132628,37.7,34.2,20.2,7,0.9
E00132629,46,36.7,15.3,1.3,0.7
E00132630,40,39.3,17.8,3,0
E00133085,50,38.5,9.6,1.9,0
E00133086,41.2,34.8,18.2,4.8,1.1
E00133087,36.7,40,15.6,7.8,0
E00133088,51.6,37.1,8.9,2.4,0
E00133937,45.8,34.5,11.3,8.5,0
E00133938,45.1,31.4,19.6,3.9,0
E00133939,43.6,32.1,19.4,4.2,0.6
E00133940,55.6,32.6,11.1,0,0.7
E00133941,36.6,36.6,19.7,7,0
E00133942,54.8,43.8,0,1.4,0
E00133982,64.8,22.5,12.7,0,0
E00133983,67.2,22.4,10.3,0,0
E00169334,56.9,27.8,9.7,4.9,0.7
E00169335,49.5,32,17.5,0,1
E00169336,32.4,41.9,24.3,1.4,0
E00169344,51,40.4,7.9,0.7,0
E00169345,48.4,34.4,17.2,0,0
E00169346,35.6,41.1,19.9,3.4,0
E00185432,40.7,34.6,14.8,9.9,0
E00185447,61.5,25.1,11.3,2.2,0
