areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00132244,99.7,0.3,0
E00132261,98.8,1.2,0
E00132262,97.4,1.9,0.6
E00132263,100,0,0
E00132264,98.6,1.4,0
E00132265,99.6,0.4,0
E00132266,96.1,3.1,0.8
E00132267,96.8,2.3,1
E00132268,100,0,0
E00132269,97.7,2.3,0
E00132270,99.6,0.4,0
E00132271,99.7,0.3,0
E00132272,99.3,0.7,0
E00132273,100,0,0
E00132274,100,0,0
E00132275,96.3,2.9,0.9
E00132276,99.3,0.5,0.2
E00132277,97.7,2.3,0
E00132278,100,0,0
E00132279,100,0,0
E00132280,98.3,1.7,0
E00132281,100,0,0
E00132282,100,0,0
E00132283,99.2,0.8,0
E00132309,98.8,1.2,0
E00132312,100,0,0
E00132313,100,0,0
E00132315,100,0,0
E00132316,100,0,0
E00132319,100,0,0
E00132320,99.3,0.7,0
E00132343,99.7,0.3,0
E00132344,98.6,1.1,0.3
E00132345,100,0,0
E00132346,99.6,0.4,0
E00132350,100,0,0
E00132392,99.5,0.5,0
E00132393,98.6,1.1,0.3
E00132394,100,0,0
E00132395,100,0,0
E00132396,100,0,0
E00132397,99,1,0
E00132398,100,0,0
E00132399,99.1,0.9,0
E00132400,100,0,0
E00132532,99.2,0.8,0
E00132533,100,0,0
E00132534,98.7,1.3,0
E00132536,99.5,0.5,0
E00132537,99.3,0.7,0
E00132538,99.3,0.7,0
E00132539,99.4,0.6,0
E00132540,97.8,1.9,0.4
E00132610,98.7,1.3,0
E00132611,98.9,1.1,0
E00132612,99.8,0.2,0
E00132614,99.3,0.5,0.2
E00132615,99.3,0.7,0
E00132616,99.6,0.4,0
E00132617,99.1,0.9,0
E00132618,97.6,1.4,1
E00132619,94.2,4.7,1
E00132620,99.3,0.7,0
E00132621,98.7,1.3,0
E00132622,99.6,0.4,0
E00132623,99.5,0.5,0
E00132624,100,0,0
E00132625,98.4,0.8,0.8
E00132626,98.2,1.4,0.4
E00132628,98.8,1.2,0
E00132629,98.7,1,0.3
E00132630,96.6,1.9,1.5
E00133085,99.1,0.9,0
E00133086,99.8,0.2,0
E00133087,100,0,0
E00133088,99.4,0.6,0
E00133937,99.1,0.9,0
E00133938,100,0,0
E00133939,99.5,0.5,0
E00133940,100,0,0
E00133941,99.3,0.7,0
E00133942,99.4,0.6,0
E00133982,100,0,0
E00133983,99.3,0.7,0
E00169334,96.2,1.9,1.9
E00169335,100,0,0
E00169336,100,0,0
E00169344,98.5,1.5,0
E00169345,98.4,1.2,0.4
E00169346,100,0,0
E00185432,99.4,0.6,0
E00185447,97.7,2.1,0.2
