areacd,in_full_time_education-001,in_full_time_education-002
E00078252,14.9,85.1
E00078253,22.8,77.2
E00078254,15.4,84.6
E00078255,19.3,80.7
E00078289,18.1,81.9
E00078290,14.4,85.6
E00078291,13.3,86.7
E00078292,15.7,84.3
E00078293,8,92
E00078294,14.9,85.1
E00078295,11.5,88.5
E00078296,15.6,84.4
E00078297,12.2,87.8
E00078298,15.3,84.7
E00078299,17.5,82.5
E00078300,15.7,84.3
E00078301,13.3,86.7
E00078302,18.1,81.9
E00078303,9.2,90.8
E00078304,10.1,89.9
E00078305,15.3,84.7
E00078306,9.5,90.5
E00078307,13.7,86.3
E00078308,12.5,87.5
E00078310,15.3,84.7
E00078311,16,84
E00078312,12.7,87.3
E00078313,12.5,87.5
E00078314,10.8,89.2
E00078315,14.8,85.2
E00078316,13.8,86.3
E00078317,18.1,81.9
E00078318,16.2,83.8
E00078319,10.7,89.3
E00078320,9.5,90.5
E00078321,20.5,79.5
E00078323,22.8,77.2
E00078324,7.6,92.4
E00078325,13.7,86.3
E00078326,30.2,69.8
E00078327,8.9,91.1
E00078328,27.3,72.7
E00078329,14.7,85.3
E00078330,15.3,84.7
E00078331,13.7,86.3
E00078332,22.5,77.5
E00078333,13,87
E00078334,14,86
E00078335,12.6,87.4
E00078336,15,85
E00078337,15.3,84.7
E00078338,17.5,82.5
E00078339,15.5,84.5
E00078340,17,83
E00078341,14.8,85.2
E00078342,1.5,98.5
E00078343,15.6,84.4
E00078344,18.8,81.2
E00078345,12.6,87.4
E00078540,18,82
E00078543,8.4,91.6
E00078548,22.7,77.3
E00078570,21.3,78.7
E00078571,26.3,73.7
E00078572,19.8,80.2
E00078573,27,73
E00078574,11.5,88.5
E00078575,21.9,78.1
E00078576,23.1,76.9
E00078577,15,85
E00078578,21.8,78.2
E00078579,14.9,85.1
E00078580,24.2,75.8
E00078581,21.6,78.4
E00078582,23.8,76.2
E00078583,30.4,69.6
E00078584,27.7,72.3
E00078585,26.1,73.9
E00078586,21,79
E00078587,20.4,79.6
E00078588,20.1,79.9
E00078589,23.4,76.6
E00078590,22.3,77.8
E00078591,22.8,77.2
E00078592,19.5,80.5
E00078593,24,76
E00078594,23.5,76.5
E00078595,26.3,73.7
E00078596,20.4,79.6
E00078597,23.2,76.8
E00078598,22.8,77.2
E00078599,12.4,87.6
E00078600,26.9,73.1
E00078622,22.8,77.2
E00078623,14.6,85.4
E00078624,11.4,88.6
E00078625,17.1,82.9
E00078626,18.1,81.9
E00078627,16.4,83.6
E00078628,12.9,87.1
E00078629,21.5,78.5
E00078630,15.6,84.4
E00078631,20,80
E00078632,12,88
E00078633,19,81
E00078634,14.4,85.6
E00078635,17.3,82.7
E00078636,10.8,89.2
E00078637,19.2,80.8
E00078638,16,84
E00078639,10,90
E00078640,15.8,84.2
E00078641,17.3,82.7
E00078642,10.2,89.8
E00078643,14.1,85.9
E00078644,14.4,85.6
E00078645,19.3,80.7
E00078646,16.3,83.7
E00078647,15.2,84.8
E00078648,17.9,82.1
E00078649,11.4,88.6
E00078650,15.3,84.7
E00078651,15.2,84.8
E00078652,13.6,86.4
E00078654,13.7,86.3
E00078655,6.9,93.1
E00078656,17.5,82.5
E00078658,14,86
E00078660,20.1,79.9
E00078661,16.7,83.3
E00078662,17,83
E00078687,15.9,84.1
E00078751,24.4,75.6
E00078753,29.3,70.7
E00078768,37.2,62.8
E00078769,27.8,72.2
E00078771,24.1,75.9
E00078805,15.1,84.9
E00078807,13.4,86.6
E00078808,13.4,86.6
E00078809,16.7,83.3
E00078810,24.7,75.3
E00078811,13.3,86.7
E00078812,11.1,88.9
