areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00078252,69.8,24.6,5.6,0,0
E00078253,45.8,33.6,15.9,4.7,0
E00078254,56.8,32.2,11,0,0
E00078255,63.4,23.7,10.8,2.2,0
E00078289,69.6,26.1,3.5,0.9,0
E00078290,54.5,33.3,10.9,1.3,0
E00078291,50.4,38.8,9.4,1.4,0
E00078292,60.3,33.8,5.9,0,0
E00078293,43.6,37.3,17.3,1.8,0
E00078294,43.7,41.5,11.1,2.2,1.5
E00078295,45.5,44.7,7.6,2.3,0
E00078296,56.7,31.7,10,1.7,0
E00078297,36.8,45.6,16,1.6,0
E00078298,54.6,33.8,10,1.5,0
E00078299,52,36.8,8.8,2.4,0
E00078300,54.2,32.6,12.5,0.7,0
E00078301,48.5,30,20.8,0.8,0
E00078302,50.7,27.9,16.9,4.4,0
E00078303,38.1,44.8,15.2,1.9,0
E00078304,42.2,39.7,16.4,1.7,0
E00078305,58.8,33.6,5.9,1.7,0
E00078306,57.4,30.3,10.7,1.6,0
E00078307,44.3,45,10.7,0,0
E00078308,44.2,43.3,11.7,0.8,0
E00078310,50.8,28.1,19.5,1.6,0
E00078311,49.6,35.2,15.2,0,0
E00078312,52.4,38.6,8.3,0.7,0
E00078313,44.7,39.8,12.2,3.3,0
E00078314,48,39,12.2,0.8,0
E00078315,40.8,37.5,20.8,0.8,0
E00078316,36.1,36.1,18.9,6.6,2.5
E00078317,50,42.5,7.5,0,0
E00078318,36.4,39.5,15.5,8.5,0
E00078319,50.9,39.8,9.3,0,0
E00078320,47.1,38,13.2,1.7,0
E00078321,48.3,32.2,17.8,1.7,0
E00078323,31.8,43.9,21.5,2.8,0
E00078324,51.8,36.5,11.8,0,0
E00078325,33.1,28.8,29.7,8.5,0
E00078326,38.7,32.1,18.9,9.4,0.9
E00078327,51,30.8,18.3,0,0
E00078328,35.2,39.1,20.3,5.5,0
E00078329,43.2,39.6,17.1,0,0
E00078330,15.3,38.7,37.8,7.2,0.9
E00078331,21,39,31.4,7.6,1
E00078332,37.9,40.9,15.2,6.1,0
E00078333,50.4,35.9,12.8,0.9,0
E00078334,40,43,15,1,1
E00078335,43,44.6,12.4,0,0
E00078336,54.8,34.1,9.5,1.6,0
E00078337,29.2,40.1,19.7,10.2,0.7
E00078338,36.4,40.9,17.4,4.5,0.8
E00078339,47.7,40.9,10.2,1.1,0
E00078340,45.5,39,15.6,0,0
E00078341,55,30.7,13.6,0.7,0
E00078342,25.7,34.5,31.9,8,0
E00078343,54.3,36.2,9.4,0,0
E00078344,52.5,39.2,8.2,0,0
E00078345,49.3,37.3,13.4,0,0
E00078540,65.9,27.9,6.2,0,0
E00078543,47.6,43.7,7.8,1,0
E00078548,54.9,33.6,10.6,0.9,0
E00078570,31,40.8,21.1,6.3,0.7
E00078571,34.2,38.2,23,4.6,0
E00078572,34.1,32.9,22,11,0
E00078573,32.1,38.9,19.8,9.2,0
E00078574,25.6,34.1,31,9.3,0
E00078575,23.3,37.6,30.8,8.3,0
E00078576,39.2,29.4,23.5,6.5,1.3
E00078577,22.7,43.2,22.7,10.6,0.8
E00078578,27.3,33.8,28.8,9.4,0.7
E00078579,30,36.4,23.6,10,0
E00078580,37.8,33.5,20.1,7.9,0.6
E00078581,36.2,35.4,20,8.5,0
E00078582,36.4,31.8,21.8,9.1,0.9
E00078583,22.6,30.7,33.6,13.1,0
E00078584,32.8,35.2,25.6,6.4,0
E00078585,33.1,36.2,19.7,10.2,0.8
E00078586,33,36.6,21.4,8.9,0
E00078587,34.9,37.9,19.5,7.1,0.6
E00078588,34.7,41.1,18.5,4.8,0.8
E00078589,33.1,38.5,16.9,10,1.5
E00078590,31.2,40.9,19.5,7.8,0.6
E00078591,40,31.3,25,3.8,0
E00078592,26.6,29.7,30.5,12.5,0.8
E00078593,37,32.4,21.3,9.3,0
E00078594,34.9,36,18.6,10.5,0
E00078595,32.3,37.7,20,7.7,2.3
E00078596,30.5,45.8,17.8,5.9,0
E00078597,17.3,41.3,30.8,9.6,1
E00078598,30.3,34.8,29.5,3.8,1.5
E00078599,23,44,27,6,0
E00078600,41.7,28.8,18.2,11.4,0
E00078622,68.9,25.2,4.9,1,0
E00078623,62.1,29.9,5.7,2.3,0
E00078624,57.1,36.5,4.8,1.6,0
E00078625,64.8,26.5,7.8,0.9,0
E00078626,60.9,27.8,9.6,1.7,0
E00078627,69,25.9,3.8,1.3,0
E00078628,57.6,31.8,10.6,0,0
E00078629,65.2,27,7.8,0,0
E00078630,58.7,31.5,9.1,0.7,0
E00078631,71.9,23.7,3.7,0.7,0
E00078632,41.5,47.5,9.3,1.7,0
E00078633,49.2,38.7,11.3,0.8,0
E00078634,57.7,33.3,8.9,0,0
E00078635,52.7,30.8,14.4,2.1,0
E00078636,21.7,46.2,22.6,8.5,0.9
E00078637,48,41.6,8.8,1.6,0
E00078638,56.8,29.1,11.3,2.8,0
E00078639,53.7,36.8,8.1,1.5,0
E00078640,54,32.5,12.3,1.2,0
E00078641,53.3,34.8,9.6,2.2,0
E00078642,26.8,28.5,26.8,16.3,1.6
E00078643,47.9,33.1,18.2,0.8,0
E00078644,60.6,29.1,8.7,1.6,0
E00078645,56.7,32,9.9,1.5,0
E00078646,55.5,33.6,10.1,0.8,0
E00078647,53.5,36.8,9,0.6,0
E00078648,55.8,38,6.2,0,0
E00078649,45.9,37.7,12.3,4.1,0
E00078650,49.2,38.9,11.9,0,0
E00078651,47.2,42.4,9,1.4,0
E00078652,48.6,35.4,15.3,0.7,0
E00078654,46.8,40.5,11.1,1.6,0
E00078655,47.4,36,14,2.6,0
E00078656,48.8,43,8.3,0,0
E00078658,44,35.8,17.4,2.8,0
E00078660,51.7,39.7,6,2.6,0
E00078661,47.7,27.9,19.8,4.5,0
E00078662,58.2,32.1,9,0.7,0
E00078687,58.9,28.3,12.2,0.6,0
E00078751,34.4,28.8,26.4,7.2,3.2
E00078753,20.6,43.5,24.4,11.5,0
E00078768,23.3,39.1,26.3,10.5,0.8
E00078769,27,44.4,22.2,6.3,0
E00078771,25.4,35.4,26.9,12.3,0
E00078805,54.8,34.2,6.8,4.1,0
E00078807,54.7,35,9.4,0.9,0
E00078808,60.3,37.9,1.7,0,0
E00078809,63,28.9,8.1,0,0
E00078810,22.8,46.5,24.6,6.1,0
E00078811,41.3,37.6,13.8,7.3,0
E00078812,54.3,31,12.9,1.7,0
E00082277,63.5,27,7.9,0,1.6
E00082315,54.5,41.6,3,1,0
E00082316,40,40.8,17.7,1.5,0
E00082317,51.1,40.3,8.6,0,0
E00082318,57.3,31.6,8.5,2.6,0
E00082319,57.4,34.8,7,0.9,0
E00082320,57.3,35.5,6.5,0.8,0
E00082321,52.1,33.6,10.7,3.6,0
E00082322,51.2,33.6,14.4,0.8,0
