areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00078252,62,1.8,36.2
E00078253,62.6,0.5,36.9
E00078254,63.7,1.5,34.7
E00078255,56.7,2.2,41.1
E00078289,76.1,1.8,22.1
E00078290,78.6,1.6,19.8
E00078291,60.5,2.3,37.2
E00078292,76,1.3,22.7
E00078293,43.9,2.1,54
E00078294,54,2.8,43.3
E00078295,57.4,0.8,41.9
E00078296,53.4,0.9,45.7
E00078297,44.4,1.8,53.8
E00078298,70,1.3,28.7
E00078299,64.3,1.9,33.8
E00078300,59.3,1.8,38.9
E00078301,51.8,1.6,46.6
E00078302,45.5,3.3,51.2
E00078303,54.6,1.8,43.6
E00078304,46.5,0.9,52.7
E00078305,55.9,0,44.1
E00078306,54.1,1.8,44.1
E00078307,52.7,1.9,45.5
E00078308,45.1,0.5,54.4
E00078310,52.4,0.8,46.9
E00078311,53.5,2.2,44.3
E00078312,65.9,2,32.1
E00078313,58.2,2.5,39.3
E00078314,56.8,2.7,40.5
E00078315,42.5,4.2,53.3
E00078316,53,3.7,43.3
E00078317,65.9,1.3,32.8
E00078318,52.8,3,44.2
E00078319,59.8,0.4,39.7
E00078320,58.1,3.5,38.4
E00078321,62,4.2,33.8
E00078323,60.9,6.8,32.3
E00078324,64,0,36
E00078325,44.7,4.5,50.8
E00078326,57.1,6.6,36.3
E00078327,51.2,1.9,47
E00078328,62,3.7,34.3
E00078329,56.7,3.3,40
E00078330,39.1,2.4,58.6
E00078331,41.3,2.5,56.3
E00078332,63.8,5,31.2
E00078333,65.2,2.4,32.4
E00078334,62.6,1.4,36
E00078335,54.7,2.3,43
E00078336,56.5,0.4,43.1
E00078337,40.6,1.8,57.6
E00078338,60.6,6.4,33
E00078339,32.5,2.1,65.5
E00078340,44.2,4.6,51.3
E00078341,48.8,1.5,49.6
E00078342,41.7,4.5,53.8
E00078343,77,2.6,20.4
E00078344,57.7,1.2,41
E00078345,59.8,0.4,39.8
E00078540,52.9,2.6,44.5
E00078543,54.8,1.6,43.5
E00078548,57.8,3.4,38.8
E00078570,52.1,4.1,43.8
E00078571,60.3,6.9,32.8
E00078572,53.9,2.5,43.6
E00078573,57.7,3.3,39.1
E00078574,40.1,5.1,54.8
E00078575,51.8,7.1,41.1
E00078576,52.1,3.1,44.8
E00078577,52.3,4.2,43.5
E00078578,57.1,5.1,37.8
E00078579,53.4,5.2,41.4
E00078580,63.7,5.7,30.5
E00078581,56,2.8,41.1
E00078582,54.1,6.3,39.6
E00078583,52.2,7.2,40.6
E00078584,57,5.6,37.5
E00078585,58.6,4.6,36.8
E00078586,53.4,5.7,40.9
E00078587,51.6,2.9,45.6
E00078588,55.1,4.9,39.9
E00078589,53.2,3.7,43.1
E00078590,53.1,6,40.9
E00078591,62.9,3,34.1
E00078592,36.9,5.9,57.2
E00078593,51.9,4.6,43.5
E00078594,57.6,3.6,38.9
E00078595,57.2,6,36.8
E00078596,56.4,2.9,40.7
E00078597,47.9,8.5,43.7
E00078598,46.2,4.8,49
E00078599,41.8,4.1,54.1
E00078600,52.7,4,43.3
E00078622,69.1,0.5,30.4
E00078623,59.5,0.6,39.9
E00078624,41.7,1.1,57.1
E00078625,69.4,2.3,28.3
E00078626,68.5,2.6,28.9
E00078627,64.7,2.3,32.9
E00078628,58,2.1,39.9
E00078629,64.9,2.8,32.3
E00078630,55.6,2.3,42.1
E00078631,67.1,1,31.9
E00078632,43.3,1.4,55.3
E00078633,61.7,1.5,36.8
E00078634,76.5,2.9,20.6
E00078635,62.7,1.7,35.6
E00078636,32.7,0.7,66.7
E00078637,53.8,5.3,41
E00078638,70.3,4.8,24.9
E00078639,71.1,1.7,27.3
E00078640,66.4,4.5,29.2
E00078641,67.2,5.4,27.4
E00078642,41.3,2.8,55.9
E00078643,50.2,0.8,49
E00078644,57.6,2.4,39.9
E00078645,65.7,3.4,30.9
E00078646,63.6,1.1,35.4
E00078647,70.6,3.5,25.9
E00078648,67.7,2.2,30.1
E00078649,65,2.6,32.3
E00078650,58.3,2.2,39.5
E00078651,54.3,2.5,43.1
E00078652,46,1.1,52.8
E00078654,59.4,2.8,37.8
E00078655,49.5,1.8,48.6
E00078656,68.7,3.5,27.8
E00078658,48.8,2,49.3
E00078660,64.2,4.3,31.5
E00078661,59.8,3.5,36.7
E00078662,66.1,2,31.9
E00078687,65.6,2.2,32.2
E00078751,53,2.6,44.3
E00078753,56.5,3.8,39.6
E00078768,39.8,10,50.2
E00078769,60.4,4,35.6
E00078771,51.5,6.9,41.5
E00078805,51.8,1.7,46.5
E00078807,50.9,2.7,46.4
E00078808,57.8,2.4,39.8
E00078809,68.1,0.7,31.2
E00078810,52.9,7.6,39.5
E00078811,44.5,2.3,53.2
E00078812,52.8,2.1,45.1
E00082277,67.2,6,26.7
E00082315,59.4,2.8,37.8
E00082316,61.5,3,35.5
E00082317,66.2,1.8,32
E00082318,66,3.6,30.4
E00082319,65.2,2,32.8
E00082320,67.6,2.7,29.7
E00082321,62.1,1.6,36.3
E00082322,52.4,2.2,45.5
E00082323,60.3,3.2,36.5
E00082324,58.8,3.2,38
E00082325,52.4,1.6,46.1
E00082326,55.9,3.7,40.4
E00082327,53.8,2.5,43.8
E00082328,49.7,2.3,48
E00082329,48.6,2,49.4
E00082330,64.8,1.9,33.3
E00082331,69.6,3.1,27.3
E00082332,60.1,2.8,37.1
E00082333,63.8,2.7,33.5
E00082334,48.2,2.7,49.1
E00082341,49.3,1.1,49.6
E00082342,44.3,3.7,52.1
E00082348,60.6,3.2,36.1
E00082349,61.3,4.5,34.2
E00082351,56.1,0.8,43.1
E00082352,51.8,3.2,45
E00082353,66.3,0,33.7
E00082354,59.2,3.3,37.6
E00082355,65.6,1.5,33
E00082356,62.3,3.4,34.3
E00082357,54.9,2.6,42.5
E00082358,62,1.4,36.6
E00082359,69.1,0,30.9
E00082360,58.5,3.2,38.3
E00082361,67.6,4.3,28
E00082362,61.3,2.2,36.5
E00082363,48.8,2.5,48.8
E00082364,55.5,1.2,43.3
E00082365,63.1,0.7,36.1
E00082366,61.3,1.8,36.9
E00082367,58.6,1.8,39.6
E00082368,69,1.6,29.4
E00146239,64.6,2.6,32.8
E00146240,56.7,2.7,40.6
E00146241,68.6,1,30.4
E00146243,61.5,1.6,36.9
E00146244,66.7,2.4,31
E00146245,59.3,0.3,40.4
E00146246,58.2,2.2,39.7
E00146247,65,0.5,34.4
E00146280,67.5,2.4,30.2
E00146281,62.1,0.4,37.5
E00146282,65.7,1.9,32.4
E00146283,66.5,2.5,31
E00146284,63,0,37
E00146285,39.1,2,59
E00146286,48.1,0,51.9
E00146287,56.9,1,42.1
E00146288,69.7,1.1,29.2
E00146289,57.1,2.5,40.4
E00146290,63.5,0,36.5
E00146291,58,3.7,38.2
E00146293,55.2,6.3,38.5
E00146294,59,2.3,38.7
E00146295,67,2.6,30.5
E00146296,60.9,1.2,37.9
E00146297,52.9,1.2,45.9
E00146299,71.2,2.3,26.5
E00146300,74.4,1.1,24.4
E00146301,49.8,2,48.2
E00146302,55.9,1.9,42.2
E00146303,69.8,0.4,29.8
E00146304,72.3,4.6,23.1
E00146305,56.7,0,43.3
E00146306,70.9,1.5,27.7
E00146307,47.3,0,52.7
E00146308,52.6,0.8,46.6
E00146309,64.6,2.3,33.1
E00146310,74.8,2.7,22.5
E00146409,62.3,1.8,35.9
E00146410,65.5,0,34.5
E00146411,61,3,36.1
E00146412,78.1,2.2,19.7
E00146413,58.5,1.3,40.2
E00146414,59.1,0,40.9
E00146415,53.6,1.1,45.3
E00146416,54.1,1.7,44.3
E00146417,55.9,1,43.1
E00146419,58.7,2.6,38.7
E00146420,78.9,1.9,19.3
E00146421,73.7,6.8,19.5
E00146423,73,3.9,23
E00146457,65.4,3.8,30.8
E00146458,63.1,1,35.9
E00146459,56.9,1.1,42
E00146460,67,2.3,30.7
E00146461,56.2,0.8,43
E00146462,62.6,0.8,36.6
E00146463,65.8,1.9,32.3
E00146464,50,3.5,46.5
