geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00053700,95.8,4.2
E00053701,99.2,0.8
E00053702,95.3,4.7
E00053703,98.1,1.9
E00053704,95.8,4.2
E00053705,96.5,3.5
E00053707,98.9,1.1
E00053708,97,3
E00053709,96.8,3.2
E00053710,97.1,2.9
E00053711,93.4,6.6
E00053712,96.6,3.4
E00053713,94.6,5.4
E00053714,94.4,5.6
E00053715,97.2,2.8
E00053716,94.6,5.4
E00053717,96.4,3.6
E00053718,96.1,3.9
E00053721,97.9,2.1
E00053722,96.4,3.6
E00053725,96.2,3.8
E00053727,99,1
E00053728,91.9,8.1
E00053729,92.7,7.3
E00053730,92.2,7.8
E00053731,95.9,4.1
E00053732,97.7,2.3
E00053734,95.3,4.7
E00053735,93.4,6.6
E00053737,90.5,9.5
E00053738,91,9
E00053739,94.8,5.2
E00053740,93.2,6.8
E00053741,92.1,7.9
E00054078,94.3,5.7
E00054084,91.9,8.1
E00054088,95.2,4.8
E00054108,97.1,2.9
E00054114,96.6,3.4
E00054734,96.4,3.6
E00054737,94.8,5.2
E00054738,94.1,5.9
E00054740,97.4,2.6
E00140249,96.8,3.2
E00140250,97.6,2.4
E00140251,94.3,5.7
E00140252,97.4,2.6
E00140253,98.1,1.9
E00140254,96.2,3.8
E00140255,95.9,4.1
E00140256,96.8,3.2
E00140257,94.8,5.2
E00140258,96,4
E00140259,97.5,2.5
E00140260,96.8,3.2
E00140261,98.6,1.4
E00140283,98.3,1.7
E00140284,96.2,3.8
E00140285,98.6,1.4
E00140286,97.7,2.3
E00140287,96,4
E00140288,96.9,3.1
E00140289,96.5,3.5
E00140308,93.5,6.5
E00140309,97.9,2.1
E00140310,97.6,2.4
E00140311,96.3,3.7
E00140312,98.4,1.6
E00140313,97.5,2.5
E00140314,97.2,2.8
E00140315,92.7,7.3
E00140316,97.7,2.3
E00140317,97.4,2.6
E00140318,95.9,4.1
E00140319,98.5,1.5
E00140320,97.2,2.8
E00140400,97.2,2.8
E00140401,95,5
E00140402,93.4,6.6
E00140403,93.7,6.3
E00140409,94,6
E00140410,93.7,6.3
E00140411,93.8,6.2
E00140412,94.3,5.7
E00140413,94.6,5.4
E00140417,94.8,5.2
E00140418,98.8,1.2
E00140419,97.2,2.8
E00140420,97.2,2.8
E00140421,93.3,6.7
E00140422,97.3,2.7
E00140423,96.1,3.9
E00140424,96.4,3.6
E00140425,97.2,2.8
E00140426,98.1,1.9
E00140427,97.6,2.4
E00140428,97.8,2.2
E00140437,92.7,7.3
E00140438,96.5,3.5
E00140439,97.1,2.9
E00140440,96.8,3.2
E00177768,86.9,13.1
E00177787,97.8,2.2
E00177806,94.7,5.3
E00177809,68.5,31.5
E00177815,95.4,4.6
E00177817,91.6,8.4
E00177836,93.8,6.2
E00177854,82.4,17.6
E00177863,96,4
