geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00053700,28.4,46.2,15.3,10.2
E00053701,56.9,20.8,4.6,17.7
E00053702,26.6,31.7,0.7,41
E00053703,14,20.6,58.9,6.5
E00053704,28.2,41,1.3,29.5
E00053705,33.3,25.4,15.2,26.1
E00053707,54.3,27.1,0,18.6
E00053708,33.9,36.4,20.7,9.1
E00053709,56.4,24.8,0.7,18.1
E00053710,32.8,39.2,1.6,26.4
E00053711,36.5,27.7,0,35.8
E00053712,26.1,19.7,16.2,38
E00053713,50.8,29.5,0.8,18.9
E00053714,29.9,17,1.4,51.7
E00053715,51.9,38.8,5.4,3.9
E00053716,47.5,24.9,1.7,26
E00053717,45.5,28,6.8,19.7
E00053718,62.9,30.1,0,7
E00053721,53.3,35.8,3.6,7.3
E00053722,16.4,28.9,1.6,53.1
E00053725,65.3,25.8,0,8.9
E00053727,68.9,18.9,2,10.1
E00053728,50.7,41.9,0,7.4
E00053729,50.6,41.1,1.3,7
E00053730,29.8,39.7,13.2,17.4
E00053731,21.5,42.1,3.3,33.1
E00053732,46.9,46.9,0.7,5.4
E00053734,32.5,34.2,0.9,32.5
E00053735,26.1,29.3,31.5,13
E00053737,39.2,26.9,0,33.8
E00053738,46.6,48.6,0.7,4.1
E00053739,31.6,52.3,1.9,14.2
E00053740,44.2,27.6,1.8,26.3
E00053741,41.9,32.6,2.3,23.3
E00054078,49.5,37.6,3.7,9.2
E00054084,40.8,37.5,3.3,18.5
E00054088,8.5,10.8,68.5,12.3
E00054108,50.4,43.9,0.7,5
E00054114,43.6,34.3,1,21.1
E00054734,42.7,48.6,1.8,6.9
E00054737,56.9,38.9,0,4.2
E00054738,74.6,19.4,0,6
E00054740,37.9,51.8,1,9.2
E00140249,71.5,16.8,1.5,10.2
E00140250,43.2,32,15.2,9.6
E00140251,53.8,27.3,0.8,18.2
E00140252,61.6,27.4,0.7,10.3
E00140253,40.2,42.7,3.7,13.4
E00140254,43.2,39.8,4.4,12.6
E00140255,37.8,46.3,4.9,11
E00140256,35,28.2,29.1,7.8
E00140257,53.2,35.3,1.9,9.6
E00140258,51.6,38.5,0,9.8
E00140259,36.4,35.5,15,13.1
E00140260,57.3,31.5,2.2,9
E00140261,43.6,46,3,7.4
E00140283,38.1,37.4,7.5,17
E00140284,27.6,48.1,2.8,21.5
E00140285,56.9,34,1.3,7.8
E00140286,51,38.9,1.3,8.7
E00140287,49.2,37.1,0.8,12.9
E00140288,25.8,35,27.5,11.7
E00140289,30.3,50.8,0.8,18.2
E00140308,32.4,19.8,4.9,42.9
E00140309,17.2,25.8,46.1,10.9
E00140310,38.3,49.6,1.4,10.6
E00140311,34.3,40.3,4.5,20.9
E00140312,37.2,45,8.5,9.3
E00140313,23.7,33.9,11,31.4
E00140314,55,27.9,2.1,15
E00140315,45.3,35.3,0.7,18.7
E00140316,64.1,29,0,6.9
E00140317,55.3,33.5,2.5,8.6
E00140318,58,26.1,0,15.9
E00140319,25.4,18.8,41.3,14.5
E00140320,40.5,39.7,0,19.8
E00140400,17.4,13,57.4,12.2
E00140401,16.7,9.8,67.4,6.1
E00140402,30.4,24.4,27.4,17.8
E00140403,28.9,29.8,39.5,1.8
E00140409,42.4,24.1,1.2,32.4
E00140410,41.9,29.4,8.1,20.6
E00140411,39.3,24.6,13.9,22.1
E00140412,38.7,46.2,6.7,8.4
E00140413,25.5,40.1,24.2,10.2
E00140417,44.4,40.8,5.3,9.5
E00140418,55.6,29.2,7.6,7.6
E00140419,68.3,29.4,0.8,1.6
E00140420,48.1,39.3,3,9.6
E00140421,43.5,35.3,2.4,18.8
E00140422,23.5,46.2,27.3,3
E00140423,26.1,28.8,1.8,43.2
E00140424,55.9,22,2.5,19.5
E00140425,18.1,11.6,63.8,6.5
E00140426,42.9,41.1,3.6,12.5
E00140427,53.3,37.8,0,8.9
E00140428,29.8,29.8,26.7,13.8
E00140437,21.5,12.3,3.1,63.1
E00140438,43.1,28.1,9,19.8
E00140439,46.6,29.6,1.6,22.2
E00140440,34.6,35.3,3.9,26.1
E00177768,18.3,77.5,0.6,3.6
E00177787,27.1,16.9,1.7,54.2
E00177806,27.6,43.1,1.7,27.6
E00177809,19.3,25.3,12,43.4
E00177815,42.9,37.4,2.2,17.6
E00177817,12.5,10.3,65.4,11.8
E00177836,62.5,27.2,1.5,8.8
E00177854,11,69.8,9.3,9.9
E00177863,29.3,59,6.6,5.2
