geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00053700,10.4,41.9,7,38.5,2.3
E00053701,15.6,39.6,10.2,31.6,3.1
E00053702,11.9,52,8.2,27.5,0.4
E00053703,28.3,43.9,8.7,18.5,0.6
E00053704,14.9,44.9,7.2,32.6,0.4
E00053705,23,34.8,7.4,33.3,1.5
E00053707,11.8,36.7,11,36.7,3.7
E00053708,18.4,52.1,5.1,21.7,2.8
E00053709,7.2,38,6.5,44.9,3.3
E00053710,15,46.7,11.5,24.7,2.2
E00053711,13.2,45.6,8.8,29.4,3.1
E00053712,23.6,38.2,6,31.7,0.5
E00053713,11.9,39.9,6.2,38.3,3.7
E00053714,15.9,47.2,6.1,28.5,2.3
E00053715,12.9,38.7,12.5,34.3,1.6
E00053716,19.7,38.2,11.7,26.2,4.3
E00053717,18.7,31.8,7.3,39.4,2.8
E00053718,17.5,34.4,6.7,38.9,2.5
E00053721,13.4,42,10.9,31.9,1.8
E00053722,13.9,52.9,4.3,26.4,2.4
E00053725,11.9,34.2,5.8,44.9,3.3
E00053727,29.2,33.3,6.9,26.4,4.2
E00053728,11.2,42,6.5,37.7,2.5
E00053729,11.2,35.9,10.5,38.8,3.6
E00053730,21.7,45.4,8.3,24.6,0
E00053731,12.4,38.8,7.2,38,3.6
E00053732,12.6,42.9,6.6,35.9,2
E00053734,11.2,50.8,5.6,32.5,0
E00053735,21.5,44.8,4.3,29.4,0
E00053737,12.4,43.4,8.8,35.4,0
E00053738,15.5,43.4,6.1,32,2.9
E00053739,13.3,43.7,8,33.3,1.7
E00053740,16.6,31.6,8.9,39.9,3.1
E00053741,7,36.8,5.8,49.7,0.6
E00054078,19.4,47.8,6,22.4,4.3
E00054084,18.7,42.9,10,25.7,2.7
E00054088,38.1,35.9,7.6,13.5,4.9
E00054108,14,45.9,9.2,27.7,3.1
E00054114,10.8,42.5,6.3,38.3,2.1
E00054734,15.9,48.6,7.2,26.4,1.9
E00054737,20.4,50,8.6,18.5,2.5
E00054738,23.3,38.4,13,23.3,2.1
E00054740,9.7,47.9,5.1,36.1,1.2
E00140249,17.8,33.9,9.6,35.7,3
E00140250,10.1,42.2,4.2,40.9,2.5
E00140251,7.2,34.9,6.4,50.2,1.2
E00140252,19.5,31.9,8.2,37.7,2.7
E00140253,10.5,40.9,7,41.5,0
E00140254,9.6,33.5,4.7,51.1,1.1
E00140255,12.9,35.3,6.5,44.7,0.6
E00140256,14.9,32,5.7,44.6,2.9
E00140257,6,27.1,5,60.9,0.9
E00140258,6.1,27.3,8.6,56.7,1.2
E00140259,5.2,44.2,5.8,41.3,3.5
E00140260,11.3,34.9,7.5,46.2,0
E00140261,9.6,37.5,4.4,47.6,0.9
E00140283,13.3,48.8,6.6,31.3,0
E00140284,9.3,47.9,4.9,36.6,1.3
E00140285,8.5,38.8,10.7,41.7,0.3
E00140286,17.2,36,6.8,38,1.9
E00140287,11.8,40,6.3,40.8,1.2
E00140288,14.6,47.1,7.8,26.2,4.4
E00140289,14.5,55.2,8.5,21.8,0
E00140308,13.4,42.1,9.6,33.2,1.7
E00140309,40.9,31.1,10.2,14.2,3.5
E00140310,13.5,45.1,4.7,32.7,4
E00140311,13.5,45.8,7.2,33.5,0
E00140312,12,39.3,7,38.4,3.3
E00140313,11.1,50,9.3,25.9,3.7
E00140314,12.6,36.8,9.7,40.9,0
E00140315,11,43.3,7.2,36.1,2.4
E00140316,14,42.4,12.5,25.8,5.3
E00140317,8.7,34.1,6.3,50.1,0.8
E00140318,16.5,44.5,9.8,25.2,3.9
E00140319,26,42.7,7.5,21.1,2.6
E00140320,11,51.3,9.7,24.6,3.4
E00140400,31.1,39.4,7.3,20.2,2.1
E00140401,32.7,35.1,8.2,22.1,1.9
E00140402,21.3,44.7,5.5,27.2,1.3
E00140403,18.5,48.5,7.7,23.6,1.7
E00140409,14.4,36.8,6.4,41.5,1
E00140410,20.8,45,3.5,25.4,5.4
E00140411,17.9,44.8,9.9,27.4,0
E00140412,19.6,42.6,8.5,26.8,2.6
E00140413,22.1,46.2,7.3,23,1.5
E00140417,11.6,46.5,7.6,33,1.4
E00140418,14.3,41.2,8.1,34.9,1.5
E00140419,13.4,35.6,11.3,36.8,2.8
E00140420,15.1,36.4,12.4,34.4,1.7
E00140421,16.7,33.6,7.8,37.8,4.1
E00140422,11.2,49,8.9,29.7,1.2
E00140423,15.3,43.7,10,31.1,0
E00140424,21,36.9,10.3,28.5,3.3
E00140425,35.5,38,4,19.5,3
E00140426,9.8,46.6,6,37.6,0
E00140427,10,53.3,9.3,27,0.4
E00140428,16.4,45,5.7,32.9,0
E00140437,17.1,40.7,1.6,39,1.6
E00140438,11.3,35.2,10,41.6,1.9
E00140439,10.5,36.8,6.9,43.1,2.7
E00140440,7.6,44.4,3.6,42.4,2
E00177768,5.7,40.2,2.1,51.1,0.9
E00177787,12.6,37.9,11.5,36.3,1.6
E00177806,8.2,46.4,5.5,40,0
E00177809,9.9,32.4,7.7,47.2,2.8
E00177815,9.4,41.5,8.8,38,2.3
E00177817,35,45.1,4,13.3,2.7
E00177836,26.8,36.8,7.4,25.8,3.3
E00177854,6.1,45.6,6.1,39.2,3
E00177863,11.7,41.4,7.5,37.5,1.9
