geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00088773,38,34.1,20.2,7.8
E00088775,55.2,25.9,0.9,18.1
E00118604,40.1,30.7,10.9,18.2
E00118605,18.5,33.3,23.7,24.4
E00118607,10.7,13.4,69.6,6.3
E00118610,33.9,34.6,19.7,11.8
E00118611,44.2,30,15.8,10
E00118612,14.6,31.3,48.5,5.6
E00118613,59.8,33.6,0.8,5.7
E00118614,40.9,29.1,16.5,13.4
E00118615,16.8,25.2,38.9,19.1
E00118616,19.4,25.7,45.1,9.7
E00118618,37.2,31.9,20.4,10.6
E00118619,8.3,25.5,55.9,10.3
E00118620,12.2,19.2,55.1,13.5
E00118621,32.1,39.4,23.4,5.1
E00118622,34.1,47.6,4,14.3
E00118623,23.8,20,46.2,10
E00118624,10.4,13.3,72.6,3.7
E00118625,25.9,34.5,30.9,8.6
E00118626,28.4,39,27.7,5
E00118627,27.2,36.4,25.2,11.3
E00118628,11.9,41.3,41.3,5.6
E00118629,17.1,41.1,30.4,11.4
E00118630,31.2,25.6,30.4,12.8
E00118631,30.6,33.1,30.6,5.8
E00118632,9.9,23.1,46.3,20.7
E00118633,28.5,36.9,23.1,11.5
E00118634,47.2,38.2,0,14.6
E00118635,34.8,39.8,11.2,14.3
E00118636,16.4,33.6,38.8,11.2
E00118637,10.9,14.1,64.1,10.9
E00118646,27.6,63.8,0.5,8
E00118647,17.8,38.5,21.3,22.4
E00118650,33.1,57.1,2.3,7.5
E00118651,22.9,36.5,7.6,32.9
E00118653,33.1,48.9,4.3,13.7
E00118654,12.6,51,15.8,20.6
E00118655,7.8,29.9,48.7,13.6
E00118661,53.8,28.8,5.8,11.5
E00118663,38.1,34.2,16.1,11.6
E00118665,39.4,42.4,6.1,12.1
E00118666,55.9,35.3,3.7,5.1
E00118667,28,32.8,28,11.2
E00118668,20.7,28.9,38.5,11.9
E00118669,18.4,30.9,38.2,12.5
E00118670,10.5,11.3,66.9,11.3
E00118671,18,18,38.8,25.2
E00118672,30.3,37,21,11.8
E00118673,15.4,35,43.6,6
E00118674,20.7,25.6,47.9,5.8
E00118675,18.7,32.8,38.1,10.4
E00118676,25.8,48.4,18,7.8
E00118677,17.7,36.9,34.8,10.6
E00118678,17.8,45.7,27.9,8.5
E00118679,32.7,47.1,5.2,15
E00118680,19,37.3,34.5,9.2
E00118681,27.2,29.3,35.4,8.2
E00118682,36.7,35.9,10.2,17.2
E00118683,17.2,28.4,44.8,9.7
E00118684,17.3,20.1,52.5,10.1
E00118739,48.4,44.5,0,7
E00118740,37.4,51.1,0.8,10.7
E00118741,52.6,41.4,1.5,4.5
E00118742,58.7,37.2,0,4.1
E00118743,48.1,43.7,0,8.1
E00118766,44.1,42.4,0,13.6
E00118767,32.6,51.1,0.7,15.6
E00118768,30.4,51.4,5.8,12.3
E00118769,38.8,16.3,11.6,33.3
E00118770,41.5,47.7,2.3,8.5
E00118771,42.4,39.8,9.3,8.5
E00118772,58.6,32.4,0.7,8.3
E00118773,68.6,29.9,0.7,0.7
E00118774,31.7,42.4,3.6,22.3
E00118775,24.8,26.4,36.4,12.4
E00118776,27.9,45.6,17.6,8.8
E00118777,33.6,44.3,10.7,11.4
E00118778,54.1,42.2,0,3.7
E00118779,34.4,37.7,13.9,13.9
E00118780,15.8,24.7,50,9.6
E00118781,42.3,38.7,1.4,17.6
E00118782,31.8,31.1,20.5,16.6
E00118783,50.8,42.1,0.8,6.3
E00118784,16.8,31.2,44,8
E00118785,52.3,40.2,1.9,5.6
E00118786,33.8,33.1,24.1,9
E00118787,29.1,17.9,45.5,7.5
E00118788,23.8,40.8,26.2,9.2
E00118789,18.7,33.3,41.5,6.5
E00118790,38.1,32.8,16.4,12.7
E00118791,58.5,39.3,0,2.2
E00118792,20.9,36.6,33.6,9
E00118793,29.5,32.6,23.3,14.7
E00118794,27.6,32.5,35,4.9
E00118795,40.9,39.4,15.7,3.9
E00118796,28.2,33.1,30.3,8.5
E00118797,23.4,29,26.6,21
E00118798,25.6,32.2,3.3,38.8
E00118799,19.5,26.8,36.6,17.1
E00118800,15.8,13.5,67.7,3
E00118801,17,22.2,49.6,11.1
E00118802,29.8,36.6,22.9,10.7
E00118803,41.4,49.6,0.8,8.3
