geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00088773,94.6,5.1,0.3,0,0
E00088775,93.7,6,0.4,0,0
E00118604,77.3,11.9,4.6,4.2,2
E00118605,82.6,8.1,5.3,2.2,1.9
E00118607,90.3,8.7,1,0,0
E00118610,87.6,7.5,3.7,1.2,0
E00118611,90.5,6.5,1,2,0
E00118612,84.8,9.6,2.5,1.6,1.4
E00118613,87.7,9.3,1,1.3,0.7
E00118614,88,7.9,1.5,2.6,0
E00118615,78.9,10.2,3.9,5.7,1.2
E00118616,88.6,8.4,2.3,0.7,0
E00118618,82.9,8.7,6,1.3,1
E00118619,83,10.3,4.7,1.1,0.8
E00118620,81.4,11.5,2.5,2.8,1.7
E00118621,87.4,8.8,0.8,1.9,1.1
E00118622,80.8,13.3,3.6,2.3,0
E00118623,84.3,8.4,2.2,2.9,2.2
E00118624,91.7,7.3,0.3,0.3,0.3
E00118625,86,10.1,2.7,1,0.2
E00118626,83.5,13.5,2,1,0
E00118627,83,10.8,3.2,1.7,1.2
E00118628,86.4,8.2,2.6,1.5,1.3
E00118629,84.4,10.8,3.5,1.3,0
E00118630,80.1,11.4,5.4,1.9,1.3
E00118631,88.9,9,1.5,0.3,0.3
E00118632,79,10,7.4,2.2,1.5
E00118633,83.8,10.3,3.1,1.1,1.7
E00118634,83.1,10.3,5,0.6,1.1
E00118635,81.4,10.2,2.8,2.5,3.1
E00118636,85,11.6,1,1,1.4
E00118637,85.7,9.2,2.1,2.5,0.4
E00118646,89.7,7.9,1.4,0.8,0.2
E00118647,88.5,6.3,3.2,0.3,1.7
E00118650,88.5,8,2.7,0.3,0.6
E00118651,83.7,10.5,2.5,2.2,1.1
E00118653,89.7,7.3,1.4,1.4,0.3
E00118654,78.9,10.4,4.7,2.7,3.3
E00118655,84.9,6.6,3,3,2.6
E00118661,95.2,4.8,0,0,0
E00118663,96.7,2.7,0.3,0.3,0
E00118665,87.4,9,3,0.6,0
E00118666,90.1,6.7,1.2,0.6,1.5
E00118667,84.7,12.1,2.9,0,0.3
E00118668,77.9,11.3,6.3,2.8,1.8
E00118669,78.5,13.8,2.1,3.3,2.3
E00118670,79.2,16.2,1.8,1.1,1.8
E00118671,72.9,13.4,7.3,2.7,3.7
E00118672,76.8,12.4,3.5,5.4,1.9
E00118673,82.8,15.1,0.6,1.2,0.3
E00118674,86,12,1.2,0.6,0.3
E00118675,81.1,14.3,3.3,0,1.3
E00118676,83.2,12.7,2.9,0.7,0.5
E00118677,89.7,7.4,0.3,2.3,0.3
E00118678,89.3,6.8,0.6,3.3,0
E00118679,85.1,9.4,2.4,0.5,2.6
E00118680,78,11,6.5,2.6,1.9
E00118681,85.8,9,1.2,1,3
E00118682,83.6,8.7,5,1.2,1.5
E00118683,84.7,11.1,1.2,2.4,0.6
E00118684,76.2,16.7,2.8,1.9,2.5
E00118739,87.2,8.8,2.3,1,0.8
E00118740,89.5,6.3,3,0.6,0.6
E00118741,82.6,11.7,3,0.9,1.8
E00118742,81.9,14.8,2.1,0.3,0.9
E00118743,86.9,10.2,0.5,1.3,1
E00118766,86.5,11.3,0.8,1.5,0
E00118767,91.2,5.1,3.4,0,0.3
E00118768,94,5.7,0.3,0,0
E00118769,80,9.2,5,4.6,1.3
E00118770,84,10.7,2.3,3,0
E00118771,87.6,8.1,3.1,1.2,0
E00118772,92,6.9,0.6,0.6,0
E00118773,91.3,8.4,0,0.3,0
E00118774,82,8.8,2.5,3.9,2.8
E00118775,84,8.9,2.6,1.9,2.6
E00118776,93.3,4.3,1.9,0.3,0.3
E00118777,87.3,10.8,1.1,0.8,0
E00118778,92,7,0.8,0.3,0
E00118779,94.4,5.2,0.3,0,0
E00118780,91,6.6,1.3,0,1
E00118781,87.3,8.6,0.9,2.1,1.2
E00118782,88.5,9.8,0.7,1,0
E00118783,85.9,11.9,1.6,0.6,0
E00118784,84.2,11.6,3.3,0.6,0.3
E00118785,93.7,5.3,0,0,1.1
E00118786,87.2,8.7,4.1,0,0
E00118787,87.4,8.9,1.6,0.4,1.6
E00118788,85.7,9.8,1.6,0,2.9
E00118789,90.8,7.7,1.2,0,0.3
E00118790,88.4,6,2.8,0.6,2.2
E00118791,93,6.5,0.3,0.3,0
E00118792,89.7,8.5,1.5,0.3,0
E00118793,88.9,6.5,2.2,0.9,1.5
E00118794,90.8,5.9,3,0.3,0
E00118795,92,6.7,0.6,0.6,0
E00118796,87.9,7.8,1.6,2.6,0.3
E00118797,89.6,6.9,2.8,0.7,0
E00118798,82,9.5,6.3,1.8,0.5
E00118799,88.1,5.9,3.8,1,1
E00118800,88.8,8.5,1.8,0.6,0.3
E00118801,81.4,11.1,4.2,2.9,0.3
E00118802,84.4,10.4,2.8,2.4,0
E00118803,87,9.1,1.7,1.1,1.1
E00118804,82.2,12.2,3.5,1.7,0.3
E00118805,89.6,7.6,2.5,0,0.3
E00118806,81.1,12.8,3.7,0.7,1.7
E00118807,85.8,8,2.7,2.4,1.2
E00118808,84.7,9.8,1.8,3.1,0.6
E00118809,87.9,10.3,0,0.9,0.9
E00118810,84.1,11,1.6,1.6,1.6
E00118811,84.5,10.1,1.9,2.2,1.3
E00118812,87.4,8.2,2.6,0.3,1.5
E00118813,70.6,13.1,9.5,3.2,3.6
E00118814,77.2,18.1,3.1,0.8,0.8
E00118815,87.5,5.6,3.8,1,2.1
E00118816,73.1,17.1,3.9,3,3
E00118817,80.8,12.2,2.3,2.9,1.7
E00118818,89.8,9.6,0.7,0,0
E00118819,88.5,7.6,1.5,1.2,1.2
E00118820,78.6,8.3,5.5,4,3.6
E00118821,85.7,7.6,4,1.2,1.5
E00118822,84.8,8.4,5.3,1.5,0
E00118823,88.6,8.9,1.2,0.9,0.3
E00118824,89.2,7.6,1.1,1.8,0.4
E00118825,92.8,4.8,2.4,0,0
E00118826,87.5,8.6,3.2,0.3,0.3
E00118827,89.8,7.3,1,1.3,0.6
E00118828,82.8,10.1,3.4,2.7,1
E00118829,89.8,8.7,1.5,0,0
E00118830,84.9,6.2,2.5,4.9,1.5
E00118831,92.7,6.8,0,0,0.5
E00118832,90.8,4.8,4.2,0.3,0
E00118833,87.5,9.3,2.6,0.3,0.3
E00118834,78.9,14,5.3,1.1,0.8
E00118835,76,13.8,2,6.3,2
E00118836,88.3,8.7,1.9,0.5,0.5
E00118837,68.5,12.8,8.6,2.7,7.4
E00118838,76.9,12.4,4.8,2.2,3.8
E00118839,80.3,12.8,3.5,2.6,0.9
E00118840,84.8,9.9,3.9,0.8,0.6
E00118841,86.4,5.7,4.4,3.5,0
E00118842,87.2,9.2,2.6,0.5,0.5
E00118843,76.7,17.5,4.2,1.6,0
E00118844,82.3,10.8,5.2,1.7,0
E00118845,86,11.2,1.8,0.8,0.3
E00118846,81.5,13.2,4.8,0.4,0
E00118847,68.3,18.1,8.8,3.8,1
E00118848,77.6,13.6,5.2,1.3,2.3
E00118849,66.9,16.5,8.8,3.5,4.2
E00118850,76.7,10.9,5.5,3.3,3.6
E00118851,79.4,12.8,5.6,1.6,0.6
E00118852,79.4,12,2.7,0.3,5.5
E00118853,77.5,14.1,5,2.9,0.5
E00118854,82.6,13.6,1.3,1.3,1.3
E00118855,81.2,11.1,4.7,1.7,1.2
E00118856,82.2,9.5,6.8,1.5,0
E00118857,71.8,14.9,7.2,3.7,2.5
E00118858,74.2,15,5.1,3.4,2.3
E00118859,74.5,11.4,8.8,3.5,1.8
E00118860,79.7,11.9,5.2,2.2,1.1
E00118861,89.4,7.8,1.1,0.3,1.4
E00118862,88.9,5.8,0.8,0.8,3.8
E00118865,88.8,6.7,1.3,2.2,0.9
E00118866,86.1,5.9,5.6,1.4,1
E00118867,90,8.6,0.5,0,0.9
E00118868,89,6.6,1.3,1.7,1.3
E00118869,80,9.2,2.2,4.1,4.6
E00118870,83.8,9,5.6,1.1,0.4
E00118871,83.9,5.4,3.8,5.7,1.1
E00118872,90,6.8,0.9,0.9,1.4
E00118873,87.4,7.4,4.6,0,0.6
E00118875,85,8.4,2.9,3.4,0.3
E00118876,72.6,14.7,6.8,1.7,4.2
E00118877,81.9,10.7,3.7,2.6,1.1
E00118878,73.4,13,8.2,2.3,3.1
E00118879,80.7,15.1,2.1,0.3,1.8
E00118880,77.3,12.8,4,2.6,3.4
E00118881,80.8,14.5,3.1,0.3,1.3
E00118882,80.7,11.1,5.7,1.2,1.2
E00118883,81.8,13,2.3,2,0.8
E00118884,87.2,8.7,2.5,1.4,0.3
E00118885,82.3,12.4,3.8,1.2,0.3
E00118886,79.3,9.8,5.1,4.7,1.2
E00118887,83.2,9.6,3.8,2.4,1
E00118888,83.4,10.8,2.7,0.7,2.4
E00118889,78.9,13.5,3.2,2.1,2.3
E00118890,81.1,15.9,1.4,1,0.7
E00118891,78.3,15,3.7,1.4,1.6
E00118892,79.6,9.7,4.1,5,1.6
E00118893,87.4,10.3,1.3,1,0
E00118894,81.6,12.7,4.4,1.3,0
E00118895,86,10.7,1.8,1.5,0
E00118896,74.6,13.3,6.3,4.3,1.6
E00118897,72.3,15.2,5.8,3.5,3.2
E00118898,71,11.8,5.1,8.1,4
E00118899,79.9,10.7,6.6,2.2,0.6
E00118913,84.6,11.5,2.6,1.3,0
