geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00088773,7.8,25.3,50.6,16.2
E00088775,16.8,16,47.2,20
E00118604,10.2,18.7,63,8.1
E00118605,7.2,17.7,66.3,8.8
E00118607,13.3,22.7,56,8
E00118610,8.9,16.7,60.4,14.1
E00118611,15.4,18.5,58.5,7.7
E00118612,6.6,22.5,60.5,10.3
E00118613,12.7,20.1,50,17.2
E00118614,10.7,20.8,59.5,8.9
E00118615,11.9,20.8,57.2,10.1
E00118616,16,21.6,55.2,7.2
E00118618,13.5,16.7,62.2,7.7
E00118619,10.8,22.9,54.8,11.4
E00118620,13.8,25.1,55.1,6
E00118621,7.4,21.1,63.7,7.8
E00118622,8,18.4,63.8,9.8
E00118623,11.2,20.3,56.6,11.9
E00118624,12.3,19.7,63.1,4.9
E00118625,9.5,20.1,60.3,10.1
E00118626,9.4,16,63,11.6
E00118627,10.1,20.6,57.3,11.9
E00118628,12.9,18.3,60.9,7.9
E00118629,7.1,16.9,63.6,12.4
E00118630,11.2,26.3,55.3,7.2
E00118631,12.3,16.2,64.3,7.1
E00118632,12.7,21.4,55.6,10.3
E00118633,6.7,15.9,66.5,11
E00118634,8.2,17.5,61.9,12.4
E00118635,6.6,16.7,66.2,10.6
E00118636,12.8,22.7,53.2,11.3
E00118637,14.7,24.5,54.9,5.9
E00118646,8,13.7,65.9,12.4
E00118647,5.2,7.3,74.1,13.5
E00118650,11,15.7,58.1,15.2
E00118651,7.5,12.9,67.9,11.7
E00118653,7.1,16.1,57.3,19.4
E00118654,6.5,12,67,14.5
E00118655,5.8,21.8,61.5,10.9
E00118661,15.6,17.8,44.4,22.2
E00118663,18.2,14.6,57.1,10.1
E00118665,13.8,13.8,54,18.4
E00118666,15.5,20,49.7,14.8
E00118667,14.4,17,60.6,8
E00118668,12.6,15.7,60.7,11
E00118669,12,23.4,54.7,9.9
E00118670,7.1,25.3,58.6,9.1
E00118671,10.1,28.1,57.9,3.9
E00118672,12.5,10.5,62.5,14.5
E00118673,11,27.9,51.3,9.7
E00118674,7.7,20.2,60.1,11.9
E00118675,12.3,19.6,60.3,7.8
E00118676,12.3,21.2,57.1,9.4
