geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00088773,92.6,0,7.1,0.3
E00088775,83.3,0,16.7,0
E00118604,88.2,0.2,10.8,0.8
E00118605,89.9,0,8.5,1.6
E00118607,86.6,0.5,12.9,0
E00118610,93.3,0,6.1,0.6
E00118611,94.5,0,5.5,0
E00118612,93.2,0.5,4.9,1.3
E00118613,92,0.3,7,0.7
E00118614,93.5,0,6.5,0
E00118615,92.8,0.6,6.6,0
E00118616,98,0,1.7,0.3
E00118618,95.3,0,4.7,0
E00118619,94,0,6,0
E00118620,88.2,0,11.8,0
E00118621,93,0,7,0
E00118622,91.4,0.3,8.3,0
E00118623,90.1,0,8.4,1.5
E00118624,93.7,0.4,6,0
E00118625,94.6,0.2,5,0.2
E00118626,94.6,0.3,4.6,0.5
E00118627,91.5,0,8.5,0
E00118628,93.2,0.3,6.5,0
E00118629,91.4,0,8.6,0
E00118630,96.5,0,3.5,0
E00118631,98.2,0,1.8,0
E00118632,88.6,0.4,9.5,1.5
E00118633,93.4,0.3,4.9,1.4
E00118634,91.6,0.3,8.1,0
E00118635,88.4,0.8,9.5,1.3
E00118636,91.1,0,8.9,0
E00118637,93.7,0,5.1,1.3
E00118646,86.6,0,13.2,0.2
E00118647,81.1,0.3,17.7,0.9
E00118650,92.8,0,7.2,0
E00118651,85.2,0.6,13.9,0.3
E00118653,92,0.5,7.1,0.3
E00118654,70.6,0.6,27.1,1.8
E00118655,86.8,0,12.2,1
E00118661,83.2,0.8,16,0
E00118663,93.9,0,5.6,0.6
E00118665,92.8,1.2,6,0
E00118666,88.6,0.9,8.2,2.3
E00118667,91.1,0.3,8.6,0
E00118668,93.4,0.3,6.1,0.3
E00118669,95,0.5,4.3,0.2
E00118670,94.7,0,4.6,0.7
E00118671,93.2,0.3,5.5,1
E00118672,85.2,0,13.2,1.6
E00118673,95.3,0,4.7,0
E00118674,96.7,0,3.3,0
E00118675,93.6,0,5.2,1.3
E00118676,96.5,0,3.5,0
E00118677,90.5,0.6,8.4,0.6
E00118678,91.5,0,8.5,0
E00118679,92.9,0,6.7,0.5
E00118680,92.8,0,6.4,0.7
E00118681,93,0,6,1
E00118682,91.1,0.3,8.6,0
E00118683,95.2,0.3,4.2,0.3
E00118684,88.1,0,10.7,1.3
E00118739,93.4,0.3,5.3,1
E00118740,82.5,0,16.9,0.6
E00118741,91.8,0.6,6.6,0.9
E00118742,90.9,0,8.8,0.3
E00118743,92.6,0.8,5,1.6
E00118766,88.9,0,11.1,0
E00118767,88.6,0,11.4,0
E00118768,89.7,0.3,9.7,0.3
E00118769,83.5,1.3,15.3,0
E00118770,92.3,0.3,7.4,0
E00118771,91.9,0.6,7.2,0.3
E00118772,90.5,0.3,8.9,0.3
E00118773,92.2,0.3,7.5,0
E00118774,92.2,0.4,7.5,0
E00118775,93.6,0,4.9,1.5
E00118776,94.6,0,5.4,0
E00118777,90.5,0,8.6,0.9
E00118778,94.7,0.3,4.8,0.3
E00118779,92.2,0,7.1,0.7
E00118780,87.8,0.3,11.9,0
E00118781,91.8,0.9,6.7,0.6
E00118782,90.1,0,9.5,0.3
E00118783,89.6,0,10.1,0.3
E00118784,92.5,0.3,7.2,0
E00118785,95.4,0.4,4.2,0
E00118786,94.8,0.3,4.7,0.3
E00118787,93.4,0,6.6,0
E00118788,94.5,0.6,3.5,1.3
E00118789,95.5,0.3,3.9,0.3
E00118790,91.9,0,8.1,0
E00118791,95.5,0.3,4.2,0
E00118792,90.5,0.3,9.1,0
E00118793,94.1,0.6,5.3,0
