areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00071220,34.2,21.8,39.1,4.8
E00071221,36.8,16.4,32.2,14.6
E00071222,43,16.4,28.9,11.7
E00071223,36.6,18.9,32,12.6
E00071224,40.3,22.6,27.4,9.7
E00071225,30.5,23.2,38.6,7.7
E00071226,42.2,14.7,32.4,10.8
E00071227,43.1,18.8,27.1,11.1
E00071228,41,22.2,28.2,8.5
E00071231,43.2,14.8,26.6,15.4
E00071270,25.5,18.4,49,7.1
E00071271,62.2,10,17.8,10
E00071272,31.8,21.2,37.1,9.9
E00071273,37.9,16.4,30,15.7
E00071274,47.6,21.9,20,10.5
E00071275,54.9,13.3,22.1,9.7
E00071276,45.8,17.9,23.8,12.5
E00071277,54.1,12.8,14.5,18.6
E00071278,54.4,13.9,13.9,17.7
E00071279,46.2,20.5,12.9,20.5
E00071280,42.1,19.7,30.3,7.9
E00071352,36.2,24.3,29.7,9.7
E00071353,47.5,27.1,13.6,11.9
E00071354,32.7,25,26,16.3
E00071355,59.7,18.5,15.1,6.7
E00071356,43.4,17.7,29.2,9.7
E00071357,47.6,19,26.2,7.1
E00071358,62.5,20.8,16.7,0
E00071360,49.3,22.5,16.9,11.3
E00071369,25,30.8,29.8,14.4
E00071370,19.3,32.5,41,7.2
E00071371,15.9,31.5,42.2,10.4
E00071376,47.2,17.6,21.3,13.9
E00071377,34.7,19,37.4,8.8
E00071382,11.5,34.9,33.3,20.3
E00071383,16.2,35.8,34.1,14
E00071384,16,38.8,31.4,13.8
E00071385,19.8,31.9,41.8,6.6
E00071386,26.1,34.8,25.2,13.9
E00071387,12.5,36.5,32.7,18.3
E00071390,17,39.4,31.9,11.7
E00071391,13.7,30.1,43.8,12.3
E00071392,23.4,29,33.8,13.8
E00071394,51.6,12.9,19.4,16.1
E00071395,60.8,10,10.8,18.5
E00071396,62.4,15.8,6,15.8
E00071397,46.9,22.4,17.7,12.9
E00071399,66.7,10.3,7.1,15.9
E00071402,52.6,16.5,16.5,14.3
E00071404,54.9,18.6,14.2,12.4
E00071405,52.5,14.4,15.1,18
E00071406,59.5,13.5,9.9,17.1
E00071407,54.2,25.4,5.1,15.3
E00071408,63,13.9,4.6,18.5
E00071409,62,5.6,19.7,12.7
