areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00071220,88.1,11.9
E00071221,81.1,18.9
E00071222,89.5,10.5
E00071223,91.7,8.3
E00071224,83.1,16.9
E00071225,92.1,7.9
E00071226,83.4,16.6
E00071227,85,15
E00071228,82.9,17.1
E00071231,82.3,17.8
E00071270,98.5,1.5
E00071271,70.8,29.2
E00071272,89.7,10.3
E00071273,77.2,22.8
E00071274,91.3,8.7
E00071275,85.5,14.5
E00071276,69.8,30.2
E00071277,60.5,39.5
E00071278,68.2,31.8
E00071279,61,39
E00071280,96.6,3.4
E00071352,92,8
E00071353,93.2,6.8
E00071354,91,9
E00071355,84.4,15.6
E00071356,90.5,9.5
E00071357,93.1,6.9
E00071358,91.5,8.5
E00071360,96.5,3.5
E00071369,95.7,4.3
E00071370,93.8,6.2
E00071371,95.1,4.9
E00071376,88.1,11.9
E00071377,93.2,6.8
E00071382,99,1
E00071383,96.1,3.9
E00071384,98.3,1.7
E00071385,97.5,2.5
E00071386,95,5
E00071387,98.3,1.7
E00071390,97,3
E00071391,97.1,2.9
E00071392,93.8,6.2
E00071394,75,25
E00071395,77.7,22.3
E00071396,68,32
E00071397,75.8,24.2
E00071399,73.2,26.8
E00071402,76.2,23.8
E00071404,80.2,19.8
E00071405,77.3,22.7
E00071406,78.3,21.7
E00071407,62.1,37.9
E00071408,75.2,24.8
E00071409,80.3,19.7
E00071410,65.6,34.4
E00071411,72.2,27.8
E00071412,67.6,32.4
E00071413,95.3,4.7
E00071415,90.4,9.6
E00071416,89.8,10.2
E00071417,87.6,12.4
E00071418,90.6,9.4
E00071419,76.6,23.4
E00071420,95.4,4.6
E00071421,81.3,18.7
E00071422,89,11
E00071423,91.7,8.3
E00071424,75.8,24.2
E00071425,85.7,14.3
E00071426,69.2,30.8
E00071429,92.5,7.5
E00071430,94.8,5.2
E00071431,87.1,12.9
E00071432,86,14
E00071433,84.1,15.9
E00071434,78,22
E00071436,86.7,13.3
E00071437,64.8,35.2
E00071458,84.5,15.5
E00071459,88.5,11.5
E00071461,93.7,6.3
E00071594,91.4,8.6
E00071595,93.8,6.2
E00071596,97,3
E00071597,94.4,5.6
E00071598,91.1,8.9
E00071599,87,13
E00071600,95.2,4.8
E00071601,89.8,10.2
E00071602,90.9,9.1
E00071640,93.5,6.5
E00071641,94.8,5.2
E00071642,97.3,2.7
E00071643,93.2,6.8
E00071644,95.2,4.8
E00071645,88.7,11.3
E00071646,91.5,8.5
E00071647,93.5,6.5
E00071648,96,4
E00071649,89.2,10.8
E00071702,98.2,1.8
E00071703,96.2,3.8
E00071704,94.4,5.6
E00071705,92.9,7.1
E00071706,96.9,3.1
E00071707,94.7,5.3
E00071709,92.3,7.7
E00071710,93.5,6.5
E00071711,91.5,8.5
E00071712,96.1,3.9
E00071713,97.4,2.6
E00071714,94.4,5.6
E00071715,92.5,7.5
E00071719,83.1,16.9
E00071726,82.8,17.2
E00071734,86.3,13.7
E00146991,96.5,3.5
E00146992,94.6,5.4
E00146993,96.1,3.9
E00146994,94.2,5.8
E00146995,95.2,4.8
E00146996,97.1,2.9
E00146997,96.5,3.5
E00146998,96.9,3.1
E00146999,99.3,0.7
E00147026,95.7,4.3
E00147027,97.5,2.5
E00147031,93.7,6.3
E00147032,96.2,3.8
E00147033,97.4,2.6
E00147034,96,4
E00147035,98.6,1.4
E00147036,96.9,3.1
E00147037,94,6
E00147038,97.7,2.3
E00147039,91.3,8.7
E00147045,95.9,4.1
E00147047,97.8,2.2
E00147048,83,17
E00147049,93.7,6.3
E00147051,97.3,2.7
E00147054,86.6,13.4
E00147055,96.6,3.4
E00147056,94.4,5.6
E00147057,93.3,6.7
E00147058,95,5
E00147059,96.9,3.1
E00147060,98,2
E00147062,97.5,2.5
E00147063,95.6,4.4
E00147064,94,6
E00147065,94.7,5.3
E00147066,96.1,3.9
E00147067,94.6,5.4
E00147068,97.3,2.7
E00147069,98,2
E00147070,89.9,10.1
E00147071,94,6
E00147072,93,7
E00147073,97,3
E00147074,90.7,9.3
E00147075,97.9,2.1
E00147076,93.7,6.3
E00147077,97.1,2.9
E00147078,96.5,3.5
E00147079,95.5,4.5
E00147082,93.6,6.4
E00147083,98.7,1.3
E00147084,97.2,2.8
E00147085,94.6,5.4
E00147086,97.2,2.8
E00147091,92.7,7.3
E00147093,95.3,4.7
E00147094,94.6,5.4
E00147095,91.7,8.3
E00147096,97.5,2.5
E00147097,96.2,3.8
E00147098,97,3
E00147100,96.1,3.9
E00147101,94.4,5.6
E00147104,84.2,15.8
E00147105,95.2,4.8
E00147106,90.3,9.7
E00147107,92.2,7.8
E00147109,95.4,4.6
E00147110,96.3,3.7
E00147111,97.1,2.9
E00147112,93.1,6.9
E00147113,91.8,8.2
E00147114,95.8,4.2
E00147115,95,5
E00147116,97.5,2.5
E00147117,96,4
E00147118,96.8,3.2
E00147119,98.1,1.9
E00147120,96.3,3.7
E00147121,98,2
E00147122,90.3,9.7
E00147123,99.1,0.9
E00147124,96.8,3.2
E00147125,94.1,5.9
E00147126,98.3,1.7
E00147127,94.6,5.4
E00147128,91.6,8.4
E00147129,95.3,4.7
E00147130,95.4,4.6
E00147167,96.6,3.4
E00147168,98.1,1.9
E00147170,94.8,5.2
E00147302,93.1,6.9
E00147303,94.7,5.3
E00147304,90.3,9.7
E00147305,93.3,6.7
E00147306,90.4,9.6
E00147307,92.9,7.1
E00147308,95,5
E00147309,96.1,3.9
E00147310,89,11
E00147312,94,6
E00147313,92.9,7.1
E00147314,90.8,9.2
E00147316,96.5,3.5
E00147317,95.5,4.5
E00147318,95.3,4.7
E00147319,91.7,8.3
E00147320,86.2,13.8
E00147321,87.7,12.3
E00147322,92.6,7.4
E00147323,92.4,7.6
E00147324,92.7,7.3
E00147327,92.5,7.5
E00147328,94.2,5.8
E00147329,93.2,6.8
E00147330,91.5,8.5
E00147331,92.9,7.1
E00147349,88.4,11.6
E00147350,88.9,11.1
E00147351,93.5,6.5
E00147352,84,16
E00147353,89.4,10.6
E00147354,94.3,5.7
E00147355,94.5,5.5
E00147356,92.5,7.5
E00147357,91.7,8.3
E00147358,94.5,5.5
E00147359,95.7,4.3
E00147360,91.9,8.1
E00147361,95,5
E00147362,95.1,4.9
E00147363,97.3,2.7
E00147364,95.6,4.4
E00147366,82.8,17.2
E00147367,90,10
E00147368,81.3,18.7
E00147369,88.6,11.4
E00147370,87.8,12.2
E00147371,95,5
E00147373,94.7,5.3
E00147374,86.4,13.6
E00147375,88.3,11.7
E00147376,84.4,15.6
E00147379,88.8,11.3
E00147380,85.9,14.1
E00147381,83.2,16.8
E00147383,89.9,10.1
E00147384,79.4,20.6
E00147385,87.2,12.8
E00147386,89.2,10.8
E00147387,83.7,16.3
E00147388,83.1,16.9
E00147389,94.1,5.9
E00147390,85.6,14.4
E00147391,82,18
E00147393,86.3,13.7
E00147394,93.3,6.7
E00147395,83.2,16.8
E00147396,74.9,25.1
E00147397,87,13
E00147399,82.7,17.3
E00147401,91.3,8.7
E00147402,80.5,19.5
E00147403,95.9,4.1
E00147405,88.3,11.7
E00147406,98.9,1.1
E00147407,90.4,9.6
E00147412,96.3,3.7
E00147413,90.6,9.4
E00147414,95.7,4.3
E00147415,94.6,5.4
E00147416,93.5,6.5
E00147417,94.2,5.8
E00147426,89.8,10.2
E00147427,88.2,11.8
E00147428,93.6,6.4
E00147429,94.1,5.9
E00147430,88.8,11.2
E00147431,97.7,2.3
E00147432,95.6,4.4
E00147433,91.4,8.6
